bt_close_price,bt_close_ts,bt_entry,bt_fill_ts,bt_last_trail_sl,bt_last_trail_source,bt_last_trail_ts,bt_pnl,bt_reason,bt_s14_family,bt_scale_out_1_pnl,bt_scale_out_2_pnl,bt_scale_out_3_pnl,bt_scale_out_4_pnl,bt_side,bt_sl_guard_group,bt_sl_guard_trigger_tf,bt_trail_count,bt_trail_path,close_price_diff,entry_diff,gap_reason,live_close_price,live_close_ts,live_close_vs_trail_sl_diff,live_entry,live_entry_comment,live_fill_ts,live_last_trail_sl,live_last_trail_source,live_last_trail_ts,live_pnl,live_reason,live_s14_family,live_scale_out_1_pnl,live_scale_out_2_pnl,live_scale_out_3_pnl,live_scale_out_4_pnl,live_side,live_sl_guard_activate_ts,live_sl_guard_close_ts,live_sl_guard_count,live_sl_guard_group,live_sl_guard_request_price,live_sl_guard_spread,live_sl_guard_trigger_candidates,live_sl_guard_trigger_tf,live_ticket,live_trail_count,live_trail_path,match_quality,match_score,nearest_bt_entry,nearest_bt_entry_diff,nearest_bt_fill_ts,nearest_bt_reason,nearest_bt_time_diff_min,nearest_live_entry,nearest_live_entry_diff,nearest_live_fill_ts,nearest_live_reason,nearest_live_time_diff_min,nearest_raw_replay_cancel_age_bars,nearest_raw_replay_cancel_bar_high,nearest_raw_replay_cancel_bar_low,nearest_raw_replay_cancel_bar_touched_entry,nearest_raw_replay_cancel_bars,nearest_raw_replay_cancel_reason,nearest_raw_replay_close_type,nearest_raw_replay_detect_time_raw,nearest_raw_replay_entry,nearest_raw_replay_entry_diff,nearest_raw_replay_entry_ts,nearest_raw_replay_final_gap_bot,nearest_raw_replay_final_gap_top,nearest_raw_replay_gap_bot,nearest_raw_replay_gap_top,nearest_raw_replay_parallel_tfs,nearest_raw_replay_pattern,nearest_raw_replay_pd_fallback_used,nearest_raw_replay_pd_fib_382,nearest_raw_replay_pd_fib_618,nearest_raw_replay_pd_h,nearest_raw_replay_pd_l,nearest_raw_replay_pd_outside_range,nearest_raw_replay_sl_guard_count,nearest_raw_replay_sl_guard_key,nearest_raw_replay_sl_guard_scope,nearest_raw_replay_sl_guard_since,nearest_raw_replay_sl_guard_swing_ref,nearest_raw_replay_sweep_scan_age_min,nearest_raw_replay_sweep_scan_expiry_min,nearest_raw_replay_sweep_scan_price,nearest_raw_replay_sweep_scan_state,nearest_raw_replay_sweep_scan_tf,nearest_raw_replay_sweep_scan_time,nearest_raw_replay_sweep_scan_ts,nearest_raw_replay_tf,nearest_raw_replay_time_diff_min,pnl_diff,s14_family_mismatch,status,time_diff_min
,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4384.0825,2026-05-28 18:58:13,,4380.32,M15_S3_G_DOJI,2026-05-28 18:49:51,,,,15.05,[sl 4383.98],,2.06,3.18,6.15,3.66,BUY,,,,,,,,,533528554,,,,,4386.71,6.39,2026-05-28 19:15:00,TP,25.15,,,,,,,,,,,Sweep Filter scan block,CANCEL,1779966000,4396.6,16.28,2026-05-28 17:00:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,,,,,,,,,,,,165.0,360,4395.67,SWEEP_HIGH,M15,15:15 28-May-2026,1779956100,M15,109.85,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4494.93,2026-05-29 06:27:35,,4497.27,M15_S3_G,2026-05-29 06:02:00,,,,9.36,[sl 4494.93],,2.34,2.34,2.34,2.34,SELL,,,,,,,,,534222531,,,,,4507.76,10.49,2026-05-29 08:00:00,SL_GUARD_CLOSE,118.0,,,,,,,,,,,Limit Guard [M15->M15]: SELL LIMIT 4493.69 < SELL pos 4499.61 & price 4494.64 < 4497.61,CANCEL,1780011900,4493.69,3.58,2026-05-29 05:45:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,,,,,,,,,,,,,M15,17.0,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,TIME_TOO_FAR,4514.21,2026-05-29 13:59:24,,4511.93,M15_S3_R,2026-05-29 13:53:22,,,,-9.12,[sl 4514.21],,-2.28,-2.28,-2.28,-2.28,SELL,,,,,,,,,534412103,,,,,4507.76,4.17,2026-05-29 08:00:00,SL_GUARD_CLOSE,353.37,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1780042500,4516.69,4.76,2026-05-29 14:15:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,2,"M15,M30,H1",group,1780020900,4516.56,,,,,,,,M15,21.63,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,4504.38,2026-06-01 20:02:11,,4505.9,M15_S3_R,2026-06-01 19:56:45,,,,-6.0,[sl 4504.38],,-1.5,-1.5,-1.5,-1.5,BUY,,,,,,,,,535546461,,,,,4496.89,9.01,2026-06-01 14:45:00,SL,311.75,,,,,,,,,,,Limit Guard [M15->M15]: BUY LIMIT 4505.90 > BUY pos 4496.89 & price 4507.14 > 4498.89,CANCEL,1780316100,4505.9,0.0,2026-06-01 18:15:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,,,,,,,,,,,,,,,,,,,M15,101.75,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4485.905,2026-06-02 07:34:24,,4484.52,M15_S3_R,2026-06-02 07:00:39,,,,6.859999999999999,[sl 4484.91],,2.39,3.03,0.72,0.72,BUY,,,,,,,,,535974936,,,,,4468.01,16.51,2026-06-02 08:45:00,TP,104.35,,,,,,,,,,,Limit Guard [M15->M15]: BUY LIMIT 4484.52 > BUY pos 4480.07 & price 4486.05 > 4482.07,CANCEL,1780357500,4484.52,0.0,2026-06-02 05:45:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,,,,,,,,,,,,,,,,,,,M15,75.65,,,LIVE_ONLY,
4391.54,2026-05-28 14:15:00,4373.77,2026-05-28 12:15:00,4391.54,M1,,17.77,SL,,,,,,BUY,,,1,M1 4391.54,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4446.04,72.27,2026-05-28 09:03:21,[sl 4443.58],191.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4410.36,2026-05-28 19:45:00,4386.71,2026-05-28 19:15:00,,,,23.65,TP,,,,,,BUY,,,,,,,ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4380.32,6.39,2026-05-28 18:49:51,[sl 4383.98],25.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4505.47,2026-05-29 08:15:00,4507.76,2026-05-29 08:00:00,,,,2.29,SL_GUARD_CLOSE,,,,,,SELL,,,,,,,ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4497.27,10.49,2026-05-29 06:02:00,[sl 4494.93],118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4523.37,2026-05-29 13:45:00,4509.25,2026-05-29 12:00:00,,,,14.12,TP,,,,,,BUY,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4543.69,34.44,2026-05-30 03:57:17,[so -403.25%/-212.27/52.64],957.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4537.58,2026-05-29 16:45:00,4516.68,2026-05-29 14:00:00,,,,20.9,TP,,,,,,BUY,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4543.69,27.01,2026-05-30 03:57:17,[so -403.25%/-212.27/52.64],837.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4547.03,2026-05-29 21:00:00,4522.99,2026-05-29 20:30:00,,,,24.04,TP,,,,,,BUY,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4543.69,20.7,2026-05-30 03:57:17,[so -403.25%/-212.27/52.64],447.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4499.29,2026-06-01 14:30:00,4518.82,2026-06-01 11:00:00,,,,19.53,TP,,,,,,SELL,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4518.82,0.0,2026-06-01 12:01:38,PD Zone fill che,61.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4464.89,2026-06-02 02:45:00,4465.05,2026-06-01 22:00:00,,,,0.16,SL,,,,,,SELL,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4518.82,53.77,2026-06-01 12:01:38,PD Zone fill che,598.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4486.77,2026-06-02 06:30:00,4480.07,2026-06-02 02:45:00,4486.77,M1,,6.7,SL,,,,,,BUY,,,1,M1 4486.77,,,TIME_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,4.45,2026-06-02 07:00:39,[sl 4484.91],255.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4467.47,2026-06-02 08:45:00,4486.72,2026-06-02 06:00:00,,,,19.25,TP,,,,,,SELL,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526.83,40.11,2026-06-02 17:48:20,[sl 4526.92],708.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4502.48,2026-06-02 11:00:00,4468.01,2026-06-02 08:45:00,,,,34.47,TP,,,,,,BUY,,,,,,,ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,16.51,2026-06-02 07:00:39,[sl 4484.91],104.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4534.36,2026-06-02 15:30:00,4533.18,2026-06-02 14:30:00,4534.36,M1,,1.18,SL,,,,,,BUY,,,1,M1 4534.36,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,48.66,2026-06-02 07:00:39,[sl 4484.91],449.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4526.1,2026-06-02 18:00:00,4531.94,2026-06-02 15:30:00,4526.1,M1,,5.84,SL,,,,,,SELL,,,1,M1 4526.10,,,ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526.83,5.11,2026-06-02 17:48:20,[sl 4526.92],138.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4481.77,2026-06-03 01:30:00,4502.64,2026-06-02 21:30:00,,,,20.87,TP,,,,,,SELL,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526.83,24.19,2026-06-02 17:48:20,[sl 4526.92],221.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4470.73,2026-06-03 06:15:00,4489.5,2026-06-03 03:15:00,,,,-18.77,SL,,,,,,BUY,,,,,,,TIME_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,4.98,2026-06-02 07:00:39,[sl 4484.91],1214.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4493.07,2026-06-03 07:45:00,4475.03,2026-06-03 07:15:00,4493.07,M1,,18.04,SL,,,,,,BUY,,,1,M1 4493.07,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,9.49,2026-06-02 07:00:39,[sl 4484.91],1454.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4476.57,2026-06-03 08:00:00,4489.32,2026-06-03 07:30:00,,,,12.75,TP,,,,,,SELL,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526.83,37.51,2026-06-02 17:48:20,[sl 4526.92],821.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4473.38,2026-06-03 12:00:00,4480.68,2026-06-03 11:15:00,,,,-7.3,SL_GUARD_CLOSE,,,,,,BUY,,,,,,,TIME_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,3.84,2026-06-02 07:00:39,[sl 4484.91],1694.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4468.12,2026-06-03 12:00:00,4484.43,2026-06-03 11:15:00,,,,-16.31,SL,,,,,,BUY,,,,,,,TIME_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,0.09,2026-06-02 07:00:39,[sl 4484.91],1694.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4450.91,2026-06-03 15:00:00,4469.51,2026-06-03 13:15:00,,,,18.6,TP,,,,,,SELL,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526.83,57.32,2026-06-02 17:48:20,[sl 4526.92],1166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4436.79,2026-06-03 20:30:00,4460.31,2026-06-03 19:30:00,,,,23.52,TP,,,,,,SELL,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526.83,66.52,2026-06-02 17:48:20,[sl 4526.92],1541.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4435.16,2026-06-04 05:00:00,4448.0,2026-06-03 22:15:00,4435.16,M1,,12.84,SL,,,,,,SELL,,,1,M1 4435.16,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526.83,78.83,2026-06-02 17:48:20,[sl 4526.92],1706.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4438.24,2026-06-04 03:15:00,4440.21,2026-06-04 03:00:00,4438.24,M1,,-1.97,SL,,,,,,BUY,,,1,M1 4438.24,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,44.31,2026-06-02 07:00:39,[sl 4484.91],2639.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4464.0,2026-06-04 06:45:00,4448.06,2026-06-04 05:45:00,,,,-15.94,SL,,,,,,SELL,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526.83,78.77,2026-06-02 17:48:20,[sl 4526.92],2156.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4461.96,2026-06-04 16:45:00,4473.25,2026-06-04 13:00:00,4461.96,M1,,11.29,SL,,,,,,SELL,,,1,M1 4461.96,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526.83,53.58,2026-06-02 17:48:20,[sl 4526.92],2591.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4492.62,2026-06-04 18:30:00,4471.23,2026-06-04 18:00:00,,,,21.39,TP,,,,,,BUY,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,13.29,2026-06-02 07:00:39,[sl 4484.91],3539.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4514.5,2026-06-04 20:45:00,4514.66,2026-06-04 18:45:00,,,,0.16,SL,,,,,,SELL,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526.83,12.17,2026-06-02 17:48:20,[sl 4526.92],2936.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4480.81,2026-06-04 21:30:00,4504.19,2026-06-04 20:45:00,,,,-23.38,SL,,,,,,BUY,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,19.67,2026-06-02 07:00:39,[sl 4484.91],3704.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4464.2,2026-06-05 06:00:00,4480.16,2026-06-05 03:00:00,,,,-15.96,SL,,,,,,BUY,,,,,,,TIME_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,4.36,2026-06-02 07:00:39,[sl 4484.91],4079.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4471.08,2026-06-05 06:00:00,4471.86,2026-06-05 05:45:00,,,,-0.78,SL_GUARD_CLOSE,,,,,,BUY,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,12.66,2026-06-02 07:00:39,[sl 4484.91],4244.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4452.87,2026-06-05 08:15:00,4469.6,2026-06-05 08:00:00,,,,16.73,TP,,,,,,SELL,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526.83,57.23,2026-06-02 17:48:20,[sl 4526.92],3731.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
4447.33,2026-06-05 13:15:00,4440.95,2026-06-05 11:45:00,4447.33,M1,,6.38,SL,,,,,,BUY,,,1,M1 4447.33,,,TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484.52,43.57,2026-06-02 07:00:39,[sl 4484.91],4604.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACKTEST_ONLY,
