bt_close_price,bt_close_ts,bt_detect_ts,bt_entry,bt_fill_ts,bt_last_trail_sl,bt_last_trail_source,bt_last_trail_ts,bt_marubozu_source,bt_pattern,bt_pd_fallback_used,bt_pd_fib_382,bt_pd_fib_618,bt_pd_fill_h,bt_pd_fill_l,bt_pd_h,bt_pd_l,bt_pd_outside_range,bt_pd_pending_h,bt_pd_pending_l,bt_pd_pending_round2_changed,bt_pd_pending_round2_h,bt_pd_pending_round2_l,bt_pd_round2_changed,bt_pd_round2_h,bt_pd_round2_l,bt_pnl,bt_reason,bt_s14_family,bt_s3_pattern_code,bt_scale_out_1_pnl,bt_scale_out_2_pnl,bt_scale_out_3_pnl,bt_scale_out_4_pnl,bt_side,bt_sl_guard_group,bt_sl_guard_trigger_tf,bt_source_candle_ts,bt_tf,bt_trail_count,bt_trail_path,close_price_diff,entry_diff,gap_reason,live_close_price,live_close_ts,live_close_vs_trail_sl_diff,live_entry,live_entry_comment,live_fill_ts,live_last_trail_sl,live_last_trail_source,live_last_trail_ts,live_pattern,live_pnl,live_reason,live_s14_family,live_s3_pattern_code,live_scale_out_1_pnl,live_scale_out_2_pnl,live_scale_out_3_pnl,live_scale_out_4_pnl,live_side,live_sl_guard_activate_ts,live_sl_guard_close_ts,live_sl_guard_count,live_sl_guard_group,live_sl_guard_request_price,live_sl_guard_spread,live_sl_guard_trigger_candidates,live_sl_guard_trigger_tf,live_tf,live_ticket,live_trail_count,live_trail_path,match_quality,match_score,nearest_bt_entry,nearest_bt_entry_diff,nearest_bt_fill_ts,nearest_bt_reason,nearest_bt_time_diff_min,nearest_live_entry,nearest_live_entry_diff,nearest_live_fill_ts,nearest_live_reason,nearest_live_time_diff_min,nearest_raw_replay_cancel_age_bars,nearest_raw_replay_cancel_bar_high,nearest_raw_replay_cancel_bar_low,nearest_raw_replay_cancel_bar_touched_entry,nearest_raw_replay_cancel_bars,nearest_raw_replay_cancel_reason,nearest_raw_replay_close_type,nearest_raw_replay_detect_time_raw,nearest_raw_replay_entry,nearest_raw_replay_entry_diff,nearest_raw_replay_entry_ts,nearest_raw_replay_final_gap_bot,nearest_raw_replay_final_gap_top,nearest_raw_replay_gap_bot,nearest_raw_replay_gap_top,nearest_raw_replay_parallel_tfs,nearest_raw_replay_pattern,nearest_raw_replay_pd_fallback_used,nearest_raw_replay_pd_fib_382,nearest_raw_replay_pd_fib_618,nearest_raw_replay_pd_h,nearest_raw_replay_pd_l,nearest_raw_replay_pd_outside_range,nearest_raw_replay_sl_guard_count,nearest_raw_replay_sl_guard_key,nearest_raw_replay_sl_guard_scope,nearest_raw_replay_sl_guard_since,nearest_raw_replay_sl_guard_swing_ref,nearest_raw_replay_sweep_scan_age_min,nearest_raw_replay_sweep_scan_expiry_min,nearest_raw_replay_sweep_scan_price,nearest_raw_replay_sweep_scan_state,nearest_raw_replay_sweep_scan_tf,nearest_raw_replay_sweep_scan_time,nearest_raw_replay_sweep_scan_ts,nearest_raw_replay_tf,nearest_raw_replay_time_diff_min,pnl_diff,s14_family_mismatch,status,time_diff_min
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:ENTRY_TOO_FAR,4500.44,2026-05-29 11:50:09,,4497.48,M1_S3_G,2026-05-29 11:41:04,,,,G,-11.84,[sl 4500.44],,G,-2.96,-2.96,-2.96,-2.96,SELL,,,,,,,,,M1,534349737,,,,,4509.25,11.77,2026-05-29 11:33:00,PD_FILL_FAIL,8.07,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780033080,4510.0,12.52,2026-05-29 11:38:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:G],False,4509.77,4510.5,4511.69,4508.58,False,,,,,,,,,,,,,M1,3.07,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NEAREST_ALREADY_MATCHED_OR_GREEDY,4511.6,2026-05-29 13:19:09,,4511.54,M1_S3_R,2026-05-29 13:18:23,,,,R,0.24,PD Zone fill rou,,R,0.06,0.06,0.06,0.06,BUY,,,,,,,,,M1,534395731,,,,,4510.13,1.41,2026-05-29 12:23:00,SL,55.38,,,,,,,,,,1,Sweep Filter scan block,CANCEL,1780039200,4515.82,4.28,2026-05-29 13:20:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🟢 BUY — Pattern F 2 แท่งกลืนกิน,,,,,,,,,,,,85.0,180,4511.69,SWEEP_HIGH,M5,12:55 29-May-2026,1780034100,M5,1.62,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,4510.7225,2026-05-29 13:32:00,,4510.08,M1_S3_R,2026-05-29 13:24:52,,,,R,2.57,[sl 4510.24],,R,2.09,0.16,0.16,0.16,BUY,,,,,,,,,M1,534394568,,,,,4510.13,0.05,2026-05-29 12:23:00,SL,61.87,,,,,,,,,,1,Sweep Filter scan block,CANCEL,1780039500,4516.27,6.19,2026-05-29 13:25:00,4515.82,4516.28,4515.82,4516.28,,ท่าที่ 2 FVG 🟢 BUY — ปฏิเสธราคา,,,,,,,,,,,,35.0,180,4515.48,SWEEP_HIGH,M5,13:50 29-May-2026,1780037400,M5,0.13,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,4505.695,2026-05-29 13:50:21,,4506.28,M1_S3_R_DOJI,2026-05-29 13:36:01,,,,R_DOJI,-2.34,[sl 4504.67],,R_DOJI,2.49,-1.61,-1.61,-1.61,BUY,,,,,,,,,M1,534372515,,,,,4510.13,3.85,2026-05-29 12:23:00,SL,73.02,,,,,,,,,,0,Sweep Filter scan block,CANCEL,1780039860,4517.73,11.45,2026-05-29 13:31:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🟢 BUY — Pattern ย้อนโครงสร้าง,,,,,,,,,,,,37.0,60,4515.48,SWEEP_HIGH,M1,13:54 29-May-2026,1780037640,M1,5.02,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4514.21,2026-05-29 13:59:24,,4511.93,M15_S3_R,2026-05-29 13:53:22,,,,R,-9.12,[sl 4514.21],,R,-2.28,-2.28,-2.28,-2.28,SELL,,,,,,,,,M15,534412103,,,,,4522.71,10.78,2026-05-29 14:01:00,TP,7.63,,,,,,,,,,1,S1_SWING_EXIT,S1_SWING_EXIT,1780040940,4518.11,6.18,2026-05-29 13:50:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🔴 SELL — Pattern F 2 แท่งกลืนกิน,,,,,,,,,,,,,,,,,,,M1,3.37,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,4517.545,2026-05-29 14:51:34,,4512.37,M1_S3_R,2026-05-29 14:41:03,,,,R,20.7,[tp 4520.08],,R,2.35,4.48,6.16,7.71,BUY,,,,,,,,,M1,534442178,,,,,4510.13,2.24,2026-05-29 12:23:00,SL,138.05,,,,,,,,,,0,Sweep Filter scan block,CANCEL,1780044240,4522.3,9.93,2026-05-29 14:44:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🟢 BUY — Pattern ใหม่ 4 แท่ง,,,,,,,,,,,,50.0,60,4521.52,SWEEP_HIGH,M1,14:54 29-May-2026,1780041240,M1,2.95,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4523.03,2026-05-29 16:00:14,,4523.2,M30_S3_R,2026-05-29 16:00:11,,,,R,-0.68,PD Zone fill che,,R,-0.17,-0.17,-0.17,-0.17,BUY,,,,,,,,,M30,534505725,,,,,4536.94,13.74,2026-05-29 18:02:00,SL,121.82,,,,,,,,,,1,Sweep Filter scan block,CANCEL,1780048800,4524.74,1.54,2026-05-29 16:00:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🟢 BUY — Pattern F 2 แท่งกลืนกิน,,,,,,,,,,,,1140.0,1440,4465.28,SWEEP_HIGH,H1,22:00 28-May-2026,1779980400,H1,0.18,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4520.85,2026-05-29 16:06:34,,4520.63,M1_S3_R,2026-05-29 16:06:30,,,,R,-0.88,PD Zone fill che,,R,-0.22,-0.22,-0.22,-0.22,SELL,,,,,,,,,M1,534510041,,,,,4515.22,5.41,2026-05-29 16:00:00,SL,6.5,,,,,,,,,,0,S1_FORWARD_EXIT,S1_FORWARD_EXIT,1780049700,4529.52,8.89,2026-05-29 16:16:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🔴 SELL — Pattern ย้อนโครงสร้าง,,,,,,,,,,,,,,,,,,,M1,9.5,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4514.28,2026-05-29 16:52:49,,4513.85,M1_S3_G,2026-05-29 16:52:47,,,,G,-1.72,PD Zone fill che,,G,-0.43,-0.43,-0.43,-0.43,SELL,,,,,,,,,M1,534534509,,,,,4528.88,15.03,2026-05-29 17:15:00,SL,22.22,,,,,,,,,,0,Adjacent same-sid order blocked,CANCEL,1780051920,4536.77,22.92,2026-05-29 16:52:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🔴 SELL — Pattern กลืนกิน,,,,,,,,,,,,,,,,,,,M1,0.78,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NEAREST_ALREADY_MATCHED_OR_GREEDY,4537.615,2026-05-29 18:48:09,,4539.84,M1_S3_R,2026-05-29 18:45:38,,,,R,8.9,PD Zone fill rou,,R,2.06,2.28,2.28,2.28,SELL,,,,,,,,,M1,534615131,,,,,4539.82,0.02,2026-05-29 17:45:00,PD_FILL_FAIL,60.63,,,,,,,,,,1,Sweep Filter scan block,CANCEL,1780058880,4533.16,6.68,2026-05-29 18:48:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🔴 SELL — Pattern F 2 แท่งกลืนกิน,,,,,,,,,,,,53.0,60,4536.41,SWEEP_LOW,M1,18:55 29-May-2026,1780055700,M1,2.37,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NEAREST_ALREADY_MATCHED_OR_GREEDY,4531.55,2026-05-29 19:19:39,,4531.39,M1_S3_R,2026-05-29 19:19:38,,,,R,-0.64,PD Zone fill che,,R,-0.16,-0.16,-0.16,-0.16,SELL,,,,,,,,,M1,534631511,,,,,4528.12,3.27,2026-05-29 20:00:00,PD_FILL_FAIL,40.37,,,,,,,,,,0,Adjacent same-sid order blocked,CANCEL,1780060800,4530.86,0.53,2026-05-29 19:20:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🔴 SELL — Pattern กลืนกิน,,,,,,,,,,,,,,,,,,,M1,0.37,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4533.92,2026-05-29 20:01:14,,4535.03,M1_S3_R,2026-05-29 20:01:09,,,,R,-4.44,PD Zone fill che,,R,-1.11,-1.11,-1.11,-1.11,BUY,,,,,,,,,M1,534659631,,,,,4522.06,12.97,2026-05-29 19:30:00,SL,31.15,,,,,,,,,,0,S1_SWING_EXIT,S1_SWING_EXIT,1780063020,4517.75,17.28,2026-05-29 20:01:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🟢 BUY — Pattern ย้อนโครงสร้าง,,,,,,,,,,,,,,,,,,,M1,0.15,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:ENTRY_TOO_FAR,4529.98,2026-05-29 20:20:01,,4529.25,M1_S3_R,2026-05-29 20:12:22,,,,R,2.9200000000000004,[sl 4529.31],,R,2.74,0.06,0.06,0.06,BUY,,,,,,,,,M1,534667704,,,,,4522.06,7.19,2026-05-29 19:30:00,SL,42.37,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780064100,4522.99,6.26,2026-05-29 20:15:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY [C1:R_DOJI],False,4513.35,4524.77,4543.27,4494.85,False,,,,,,,,,,,,,M15,2.63,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,4524.05,2026-05-29 20:24:02,,4523.89,M1_S3_G,2026-05-29 20:20:34,,,,G,0.64,[sl 4524.05],,G,0.16,0.16,0.16,0.16,BUY,,,,,,,,,M1,534565949,,,,,4522.06,1.83,2026-05-29 19:30:00,SL,50.57,,,,,,,,,,0,Sweep Filter scan block,CANCEL,1780064460,4523.23,0.66,2026-05-29 20:21:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🟢 BUY — Pattern กลืนกิน,,,,,,,,,,,,22.0,60,4519.99,SWEEP_HIGH,M1,20:59 29-May-2026,1780063140,M1,0.43,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4518.01,2026-05-29 20:39:24,,4516.95,M1_S3_G,2026-05-29 20:39:23,,,,G,-4.24,PD Zone fill che,,G,-1.06,-1.06,-1.06,-1.06,SELL,,,,,,,,,M1,534695524,,,,,4524.53,7.58,2026-05-29 20:21:00,PD_FILL_FAIL,18.38,,,,,,,,,,1,Adjacent same-sid order blocked,CANCEL,1780065360,4524.76,7.81,2026-05-29 20:36:00,4524.75,4525.11,4524.75,4525.11,,ท่าที่ 2 FVG 🔴 SELL — ปฏิเสธราคา,,,,,,,,,,,,,,,,,,,M1,3.38,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4514.7,2026-05-29 20:42:34,,4516.23,M1_S3_G,2026-05-29 20:42:30,,,,G,6.12,PD Zone fill che,,G,1.53,1.53,1.53,1.53,SELL,,,,,,,,,M1,534697659,,,,,4524.53,8.3,2026-05-29 20:21:00,PD_FILL_FAIL,21.5,,,,,,2,4533.15,4531.33,False,1,cancel_bars,CANCEL,1780065720,4534.48,18.25,2026-05-29 20:42:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🔴 SELL — Pattern F 2 แท่งกลืนกิน,,,,,,,,,,,,,,,,,,,M1,0.5,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4516.67,2026-05-29 20:48:44,,4516.62,M1_S3_R,2026-05-29 20:48:41,,,,R,-0.2,PD Zone fill che,,R,-0.05,-0.05,-0.05,-0.05,SELL,,,,,,,,,M1,534699669,,,,,4524.53,7.91,2026-05-29 20:21:00,PD_FILL_FAIL,27.68,,,,,,2,4533.15,4531.33,False,1,cancel_bars,CANCEL,1780065720,4534.48,17.86,2026-05-29 20:42:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🔴 SELL — Pattern F 2 แท่งกลืนกิน,,,,,,,,,,,,,,,,,,,M1,6.68,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4517.96,2026-05-29 20:48:59,,4517.19,M5_S3_G_DOJI,2026-05-29 20:48:56,,,,G_DOJI,-3.08,PD Zone fill che,,G_DOJI,-0.77,-0.77,-0.77,-0.77,SELL,,,,,,,,,M5,534701060,,,,,4524.53,7.34,2026-05-29 20:21:00,PD_FILL_FAIL,27.93,,,,,,2,4533.15,4531.33,False,1,cancel_bars,CANCEL,1780065720,4534.48,17.29,2026-05-29 20:42:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🔴 SELL — Pattern F 2 แท่งกลืนกิน,,,,,,,,,,,,,,,,,,,M1,6.93,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,4523.27,2026-05-29 21:20:25,,4524.16,M1_S3_R,2026-05-29 21:15:25,,,,R,3.56,[sl 4523.66],,R,2.06,0.5,0.5,0.5,SELL,,,,,,,,,M1,534727586,,,,,4524.53,0.37,2026-05-29 20:21:00,PD_FILL_FAIL,54.42,,,,,,,,,,0,Adjacent same-sid order blocked,CANCEL,1780067700,4548.2,24.04,2026-05-29 21:15:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🔴 SELL — Pattern กลืนกิน,,,,,,,,,,,,,,,,,,,M5,0.42,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,4529.17,2026-05-29 21:38:59,,4528.16,M30_S3_G,2026-05-29 21:21:36,,,,G,-4.040000000000001,[sl 4533.14],,G,2.86,3.06,-4.98,-4.98,SELL,,,,,,,,,M30,534700997,,,,,4524.53,3.63,2026-05-29 20:21:00,PD_FILL_FAIL,60.6,,,,,,,,,,0,Adjacent same-sid order blocked,CANCEL,1780068120,4538.13,9.97,2026-05-29 21:22:00,,,,,,ท่าที่ 1 กลืนกิน/ตำหนิ/ย้อนโครงสร้าง 🔴 SELL — Pattern กลืนกิน,,,,,,,,,,,,,,,,,,,M1,0.4,,,LIVE_ONLY,
