bt_close_price,bt_close_ts,bt_entry,bt_fill_ts,bt_last_trail_sl,bt_last_trail_source,bt_last_trail_ts,bt_pnl,bt_reason,bt_s14_family,bt_scale_out_1_pnl,bt_scale_out_2_pnl,bt_scale_out_3_pnl,bt_scale_out_4_pnl,bt_side,bt_sl_guard_group,bt_sl_guard_trigger_tf,bt_trail_count,bt_trail_path,close_price_diff,entry_diff,gap_reason,live_close_price,live_close_ts,live_close_vs_trail_sl_diff,live_entry,live_entry_comment,live_fill_ts,live_last_trail_sl,live_last_trail_source,live_last_trail_ts,live_pnl,live_reason,live_s14_family,live_scale_out_1_pnl,live_scale_out_2_pnl,live_scale_out_3_pnl,live_scale_out_4_pnl,live_side,live_sl_guard_activate_ts,live_sl_guard_close_ts,live_sl_guard_count,live_sl_guard_group,live_sl_guard_request_price,live_sl_guard_spread,live_sl_guard_trigger_candidates,live_sl_guard_trigger_tf,live_ticket,live_trail_count,live_trail_path,match_quality,match_score,nearest_bt_entry,nearest_bt_entry_diff,nearest_bt_fill_ts,nearest_bt_reason,nearest_bt_time_diff_min,nearest_live_entry,nearest_live_entry_diff,nearest_live_fill_ts,nearest_live_reason,nearest_live_time_diff_min,pnl_diff,s14_family_mismatch,status,time_diff_min
,,,,,,,,,,,,,,,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,4485.905,2026-06-02 07:34:24,,4484.52,M15_S3_R,2026-06-02 07:00:39,,,,6.859999999999999,[sl 4484.91],,2.39,3.03,0.72,0.72,BUY,,,,,,,,,535974936,,,,,4497.42,12.9,2026-05-29 02:45:00,SL,6015.65,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,4482.5675,2026-06-02 11:02:26,,4476.63,M15_S1_P2,2026-06-02 10:41:00,,,,23.95,[sl 4489.24],,2.17,3.1,6.02,12.66,BUY,,,,,,,,,536052986,,,,,4497.42,20.79,2026-05-29 02:45:00,SL,6236.0,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:TIME_TOO_FAR+ENTRY_TOO_FAR,4504.18,2026-06-02 12:30:13,,4504.06,[M1_M5_M15]_S2,2026-06-02 12:30:07,,,,1.52,PD Zone fill che,,0.38,0.38,0.38,0.38,BUY,,,,,,,,,536092728,,,,,4497.42,6.64,2026-05-29 02:45:00,SL,6345.12,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:TIME_TOO_FAR+ENTRY_TOO_FAR,4504.18,2026-06-02 12:30:13,,4503.99,M15_S2_P2,2026-06-02 12:30:07,,,,1.52,PD Zone fill che,,0.38,0.38,0.38,0.38,BUY,,,,,,,,,536096897,,,,,4497.42,6.57,2026-05-29 02:45:00,SL,6345.12,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:TIME_TOO_FAR+ENTRY_TOO_FAR,4515.65,2026-06-02 13:05:13,,4515.81,[M5_M15]_S2,2026-06-02 13:05:13,,,,-0.64,PD Zone fill che,,-0.16,-0.16,-0.16,-0.16,BUY,,,,,,,,,536118248,,,,,4497.42,18.39,2026-05-29 02:45:00,SL,6380.22,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:TIME_TOO_FAR+ENTRY_TOO_FAR,4519.67,2026-06-02 13:51:37,,4519.72,M15_S2_P1,2026-06-02 13:51:36,,,,0.16,PD Zone fill che,,0.04,0.04,0.04,0.04,BUY,,,,,,,,,536140461,,,,,4497.42,22.3,2026-05-29 02:45:00,SL,6426.6,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4522.39,2026-06-02 14:16:26,,4519.85,M15_S1_P6,2026-06-02 14:00:07,,,,-10.12,[sl 4522.39],,-2.53,-2.53,-2.53,-2.53,SELL,,,,,,,,,536147429,,,,,4531.94,12.09,2026-06-02 15:30:00,TP,89.88,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:TIME_TOO_FAR+ENTRY_TOO_FAR,4533.94,2026-06-02 15:29:08,,4534.45,M15_S1_P2,2026-06-02 15:28:16,,,,-1.6800000000000002,PD Zone fill che,,-0.42,-0.42,-0.42,-0.42,BUY,,,,,,,,,536195907,,,,,4497.42,37.03,2026-05-29 02:45:00,SL,6523.27,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:TIME_TOO_FAR+ENTRY_TOO_FAR,4531.6,2026-06-02 15:43:47,,4531.65,M15_S2_P2,2026-06-02 15:43:45,,,,0.16,PD Zone fill che,,0.04,0.04,0.04,0.04,BUY,,,,,,,,,536180512,,,,,4497.42,34.23,2026-05-29 02:45:00,SL,6538.75,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4534.495,2026-06-02 16:10:19,,4536.97,M15_S1_P2,2026-06-02 16:01:05,,,,9.94,[sl 4535.07],,2.83,3.29,1.91,1.91,SELL,,,,,,,,,536206622,,,,,4531.94,5.03,2026-06-02 15:30:00,TP,31.08,,,,,,,,LIVE_ONLY,
