entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-15 00:15:00,2026-07-15 19:45:00,BUY,4056.65,,,SIGNAL,62.4,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-15 23:15:00,2026-07-21 08:15:00,BUY,4038.39,,,SIGNAL,-95.1,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-21 18:00:00,2026-07-22 07:30:00,BUY,4063.03,,,SIGNAL,349.9,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-22 13:30:00,2026-07-22 21:15:00,BUY,4117.5,,,SIGNAL,388.7,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-23 01:15:00,2026-07-27 05:45:00,BUY,4138.08,,,SIGNAL,-469.2,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-27 10:30:00,2026-07-30 01:15:00,BUY,4085.52,,,SIGNAL,-46.4,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-30 10:00:00,2026-07-30 21:00:00,BUY,4063.67,,,SIGNAL,483.7,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-31 03:45:00,2026-08-04 07:15:00,BUY,4102.75,,,SIGNAL,-394.2,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-08-04 08:00:00,2026-08-04 19:00:00,BUY,4049.26,,,SIGNAL,257.7,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-08-05 01:45:00,2026-08-05 09:45:00,BUY,4076.64,,,SIGNAL,514.2,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-08-05 17:15:00,2026-08-05 18:45:00,BUY,4151.22,,,SIGNAL,333.8,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-08-06 10:45:00,2026-08-07 13:15:00,BUY,4262.97,,,SIGNAL,234.9,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-08-08 00:00:00,2026-08-11 01:45:00,BUY,4329.13,,,SIGNAL,504.4,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-08-11 12:00:00,2026-08-12 09:15:00,BUY,4408.82,,,SIGNAL,-72.0,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-08-12 12:45:00,2026-08-12 20:00:00,BUY,4388.07,,,SIGNAL,492.7,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-08-12 23:45:00,2026-08-13 07:45:00,BUY,4410.91,,,SIGNAL,290.3,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
