entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-14 23:47:00,2026-07-15 00:32:00,BUY,4058.79,,,SIGNAL,54.3,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-15 00:43:00,2026-07-15 06:30:00,BUY,4060.08,,,SIGNAL,-63.1,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-15 06:49:00,2026-07-15 08:01:00,BUY,4052.73,,,SIGNAL,88.9,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-15 08:15:00,2026-07-15 09:45:00,BUY,4055.78,,,SIGNAL,-142.7,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-15 09:54:00,2026-07-15 12:43:00,BUY,4035.36,,,SIGNAL,-9.1,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-15 13:12:00,2026-07-15 15:58:00,BUY,4029.09,,,SIGNAL,35.2,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-15 16:12:00,2026-07-15 18:40:00,BUY,4030.94,,,SIGNAL,43.5,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-15 20:14:00,2026-07-16 00:30:00,BUY,4063.23,,,SIGNAL,-159.1,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-16 01:41:00,2026-07-16 14:49:00,BUY,4069.91,,,SIGNAL,-391.8,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-16 15:10:00,2026-07-16 18:44:00,BUY,4028.37,,,SIGNAL,69.1,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-16 19:07:00,2026-07-16 22:23:00,BUY,4034.39,,,SIGNAL,-281.8,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-16 22:45:00,2026-07-17 05:04:00,BUY,4010.36,,,SIGNAL,-309.4,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-17 05:21:00,2026-07-17 06:00:00,BUY,3975.57,,,SIGNAL,26.7,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-17 06:23:00,2026-07-17 06:59:00,BUY,3978.27,,,SIGNAL,61.7,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-17 08:24:00,2026-07-17 10:03:00,BUY,3990.23,,,SIGNAL,-51.5,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-17 10:39:00,2026-07-17 13:15:00,BUY,3998.19,,,SIGNAL,13.2,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-17 13:37:00,2026-07-17 15:49:00,BUY,4001.22,,,SIGNAL,-41.0,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-17 16:03:00,2026-07-17 16:25:00,BUY,3993.09,,,SIGNAL,86.3,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
