entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-15 12:35:00,2026-07-15 19:05:00,BUY,4028.11,,,SIGNAL,128.0,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-15 21:25:00,2026-07-16 00:45:00,BUY,4057.73,,,SIGNAL,46.3,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-16 02:20:00,2026-07-17 10:20:00,BUY,4056.8,,,SIGNAL,-543.8,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-17 11:35:00,2026-07-17 23:25:00,BUY,3985.01,,,SIGNAL,383.8,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-18 00:15:00,2026-07-20 08:10:00,BUY,4013.35,,,SIGNAL,31.1,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-20 08:55:00,2026-07-20 09:50:00,BUY,3998.64,,,SIGNAL,262.2,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-20 11:25:00,2026-07-20 15:25:00,BUY,4021.44,,,SIGNAL,77.1,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-20 16:30:00,2026-07-20 18:35:00,BUY,4016.55,,,SIGNAL,200.7,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-20 23:35:00,2026-07-21 07:50:00,BUY,4009.47,,,SIGNAL,149.3,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-21 09:20:00,2026-07-21 10:30:00,BUY,4022.66,,,SIGNAL,246.5,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-21 14:55:00,2026-07-21 22:35:00,BUY,4070.4,,,SIGNAL,105.4,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-21 23:45:00,2026-07-22 01:30:00,BUY,4072.04,,,SIGNAL,116.5,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-22 03:40:00,2026-07-22 07:15:00,BUY,4082.1,,,SIGNAL,98.8,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-22 11:10:00,2026-07-22 19:30:00,BUY,4128.09,,,SIGNAL,44.0,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-22 19:55:00,2026-07-22 20:40:00,BUY,4118.07,,,SIGNAL,262.1,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-22 23:30:00,2026-07-24 14:10:00,BUY,4149.25,,,SIGNAL,-1037.1,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-24 18:40:00,2026-07-27 05:10:00,BUY,4057.19,,,SIGNAL,309.5,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-27 09:35:00,2026-07-27 14:20:00,BUY,4100.06,,,SIGNAL,36.8,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-27 14:55:00,2026-07-28 02:50:00,BUY,4094.1,,,SIGNAL,-50.6,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-28 03:30:00,2026-07-28 23:00:00,BUY,4078.72,,,SIGNAL,-327.2,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-29 00:15:00,2026-07-29 12:45:00,BUY,4037.01,,,SIGNAL,19.5,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-29 15:10:00,2026-07-30 00:00:00,BUY,4041.03,,,SIGNAL,-139.9,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-30 02:55:00,2026-07-30 06:05:00,BUY,4061.69,,,SIGNAL,333.9,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-30 07:05:00,2026-07-30 15:30:00,BUY,4080.78,,,SIGNAL,-163.9,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-30 19:20:00,2026-07-30 21:00:00,BUY,4075.08,,,SIGNAL,369.6,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
2026-07-30 22:15:00,2026-08-03 05:10:00,BUY,4085.57,,,SIGNAL,-111.8,S428 BUY Flawless Victory v1,BB+RSI mean-reversion buy trigger
