group,reason,side,count,pnl,first_ts,last_ts
live,[sl 4450.29],BUY,2,-18.04,2026-06-05 09:25:25,2026-06-05 09:25:59
bt,SL,BUY,1,-56.6,2026-06-05 08:01:00,2026-06-05 08:01:00
live_gap,ENTRY_TOO_FAR,BUY,2,-18.04,2026-06-05 09:25:25,2026-06-05 09:25:59
bt_gap,ENTRY_TOO_FAR,BUY,1,-56.6,2026-06-05 08:01:00,2026-06-05 08:01:00
live_entry_comment,[H1_M1]_S10_#1,BUY,1,-7.28,2026-06-05 09:25:59,2026-06-05 09:25:59
live_entry_comment,[H1_M1]_S10_#2,BUY,1,-10.76,2026-06-05 09:25:25,2026-06-05 09:25:25
