SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
2026-09-10 21:50:00,,2026-09-10 22:15:00,,S20_18_XAUUSD,M15,,SELL,,4370.89,,,4379.07,,4356.17,,0.01,,14.72,,5396.66,,,,False,BACKTEST_ONLY,TP,,1472.0,
2026-09-10 22:20:00,,2026-09-11 01:55:00,,S20_18_XAUUSD,M15,,SELL,,4369.9,,,4379.73,,4352.21,,0.01,,17.69,,5414.35,,,,False,BACKTEST_ONLY,TP,,1769.0,
2026-09-10 22:20:00,,2026-09-10 22:55:00,,S20_18_GBPUSD,M15,,SELL,,1.352,,,1.3526,,1.351,,0.11,,-6.16,,5408.19,,,,False,BACKTEST_ONLY,SL,,-0.1,
2026-09-10 23:10:00,,2026-09-11 00:35:00,,S20_18_GBPUSD,M15,,SELL,,1.3532,,,1.3537,,1.3524,,0.11,,8.91,,5417.1,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-11 08:05:00,,2026-09-11 13:30:00,,S20_18_XAGUSD,M15,,SELL,,63.55,,,63.86,,62.99,,0.01,,-15.5,,5401.6,,,,False,BACKTEST_ONLY,SL,,-31.0,
2026-09-11 08:05:00,,2026-09-11 10:00:00,,S20_18_GBPUSD,M15,,SELL,,1.3513,,,1.3517,,1.3506,,0.11,,7.92,,5409.52,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-11 08:05:00,,2026-09-11 13:45:00,,S20_18_USDJPY,M15,,BUY,,154.38,,,154.07,,154.94,,0.14,,-28.17,,5381.35,,,,False,BACKTEST_ONLY,SL,,-31.0,
2026-09-11 09:05:00,,2026-09-11 09:20:00,,S20_18_XAUUSD,M15,,SELL,,4336.88,,,4341.81,,4328.01,,0.01,,8.87,,5390.22,,,,False,BACKTEST_ONLY,TP,,887.0,
2026-09-11 09:50:00,,2026-09-11 10:15:00,,S20_18_EURUSD,M15,,BUY,,1.1611,,,1.1608,,1.1617,,0.14,,-4.62,,5385.6,,,,False,BACKTEST_ONLY,SL,,-0.0,
2026-09-11 10:05:00,,2026-09-11 10:30:00,,S20_18_GBPUSD,M15,,BUY,,1.3505,,,1.3502,,1.3512,,0.11,,-4.18,,5381.42,,,,False,BACKTEST_ONLY,SL,,-0.0,
2026-09-11 10:35:00,,2026-09-11 11:20:00,,S20_18_GBPUSD,M15,,BUY,,1.3501,,,1.3498,,1.3507,,0.11,,-3.74,,5377.68,,,,False,BACKTEST_ONLY,SL,,-0.0,
2026-09-11 12:20:00,,2026-09-11 13:15:00,,S20_18_GBPUSD,M15,,SELL,,1.3506,,,1.3509,,1.35,,0.11,,-3.63,,5374.05,,,,False,BACKTEST_ONLY,SL,,-0.0,
2026-09-11 13:35:00,,2026-09-11 15:15:00,,S20_18_EURUSD,M15,,SELL,,1.1612,,,1.1616,,1.1606,,0.14,,9.1,,5383.15,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-11 13:50:00,,2026-09-11 20:40:00,,S20_18_USDJPY,M15,,BUY,,154.03,,,153.76,,154.52,,0.14,,-24.58,,5358.57,,,,False,BACKTEST_ONLY,SL,,-27.0,
2026-09-11 14:30:00,,2026-09-11 15:00:00,,S20_18_GBPUSD,M15,,SELL,,1.3525,,,1.3529,,1.3518,,0.11,,7.7,,5366.27,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-11 16:05:00,,2026-09-11 16:30:00,,S20_18_GBPUSD,M15,,BUY,,1.3512,,,1.3508,,1.3519,,0.11,,-4.29,,5361.98,,,,False,BACKTEST_ONLY,SL,,-0.0,
