entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,profit,pattern,reason
2025-09-02 16:09:00,2025-09-02 16:10:00,SELL,3476.28,3477.85,3471.58,3477.02,FLIP,-0.94,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:10:00,2025-09-02 16:11:00,BUY,3477.02,3475.47,3481.66,3477.38,FLIP,0.16,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:11:00,2025-09-02 16:16:00,SELL,3477.38,3478.96,3472.65,3479.78,FLIP,-2.6,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:16:00,2025-09-02 16:17:00,BUY,3479.78,3478.24,3484.4,3478.37,FLIP,-1.61,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:17:00,2025-09-02 16:18:00,SELL,3478.37,3479.94,3473.67,3478.45,FLIP,-0.28,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:18:00,2025-09-02 16:29:00,BUY,3478.45,3476.94,3482.97,3479.9,FLIP,1.25,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:29:00,2025-09-02 16:40:00,SELL,3479.9,3481.56,3474.91,3479.28,FLIP,0.42,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:40:00,2025-09-02 16:41:00,BUY,3479.28,3477.89,3483.45,3478.54,FLIP,-0.94,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:41:00,2025-09-02 16:44:00,SELL,3478.54,3479.97,3474.25,3477.76,FLIP,0.58,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:44:00,2025-09-02 16:45:00,BUY,3477.76,3476.41,3481.8,3476.94,FLIP,-1.02,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:45:00,2025-09-02 16:47:00,SELL,3476.94,3478.3,3472.87,3477.76,FLIP,-1.02,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:47:00,2025-09-02 16:54:00,BUY,3477.76,3476.39,3481.88,3477.36,FLIP,-0.6,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:54:00,2025-09-02 16:55:00,SELL,3477.36,3478.68,3473.4,3479.11,FLIP,-1.95,S433 AI Gold Star 123 (Coppock),
2025-09-02 16:55:00,2025-09-02 16:59:00,BUY,3479.11,3477.71,3483.31,3476.71,FLIP,-2.6,S433 AI Gold Star 123 (Coppock),
