entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,profit,pattern,reason
2025-09-12 06:00:00,2025-09-22 06:00:00,SELL,3643.38,3709.01,3446.48,3709.01,SL,-65.83,S433 AI Gold Star 123 (Coppock),
2025-09-29 06:00:00,2025-10-08 06:00:00,BUY,3830.71,3765.43,4026.55,4026.55,TP,195.64,S433 AI Gold Star 123 (Coppock),
2025-10-21 06:00:00,2025-11-06 06:00:00,SELL,4123.09,4285.89,3634.7,3989.15,FLIP,133.74,S433 AI Gold Star 123 (Coppock),
2025-11-06 06:00:00,2025-11-21 06:00:00,BUY,3989.15,3855.49,4390.13,4065.89,FLIP,76.54,S433 AI Gold Star 123 (Coppock),
2025-11-21 06:00:00,2025-11-28 06:00:00,SELL,4065.89,4183.84,3712.05,4220.47,FLIP,-154.78,S433 AI Gold Star 123 (Coppock),
2025-11-28 06:00:00,2025-12-07 06:00:00,BUY,4220.47,4110.77,4549.57,4201.25,FLIP,-19.42,S433 AI Gold Star 123 (Coppock),
2025-12-07 06:00:00,2025-12-11 06:00:00,SELL,4201.25,4276.32,3976.05,4276.32,SL,-75.27,S433 AI Gold Star 123 (Coppock),
2025-12-17 06:00:00,2025-12-29 06:00:00,BUY,4339.21,4258.87,4580.22,4345.76,FLIP,6.35,S433 AI Gold Star 123 (Coppock),
2025-12-29 06:00:00,2026-01-05 06:00:00,SELL,4345.76,4445.27,4047.23,4445.27,SL,-99.71,S433 AI Gold Star 123 (Coppock),
2026-01-11 06:00:00,2026-01-21 06:00:00,BUY,4540.16,4425.6,4883.85,4883.85,TP,343.49,S433 AI Gold Star 123 (Coppock),
2026-01-30 06:00:00,2026-02-16 06:00:00,SELL,4891.18,5194.83,3980.24,4989.78,FLIP,-98.8,S433 AI Gold Star 123 (Coppock),
