entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,profit,pattern,reason
2026-03-02 18:00:00,2026-03-10 18:00:00,SELL,5345.97,5473.13,4964.49,5197.33,FLIP,148.44,S433 AI Gold Star 123 (Coppock),
2026-03-10 18:00:00,2026-03-13 18:00:00,BUY,5197.33,5007.93,5765.52,5019.83,FLIP,-177.7,S433 AI Gold Star 123 (Coppock),
2026-03-13 18:00:00,2026-03-19 18:00:00,SELL,5019.83,5159.01,4602.3,4602.3,TP,417.33,S433 AI Gold Star 123 (Coppock),
2026-03-24 18:00:00,2026-04-07 06:00:00,BUY,4546.93,4324.78,5213.37,4652.07,FLIP,104.94,S433 AI Gold Star 123 (Coppock),
2026-04-07 06:00:00,2026-04-07 18:00:00,SELL,4652.07,4813.93,4166.5,4818.36,FLIP,-166.49,S433 AI Gold Star 123 (Coppock),
2026-04-07 18:00:00,2026-04-08 18:00:00,BUY,4818.36,4649.04,5326.32,4717.71,FLIP,-100.85,S433 AI Gold Star 123 (Coppock),
2026-04-08 18:00:00,2026-04-15 18:00:00,SELL,4717.71,4890.16,4200.37,4807.62,FLIP,-90.11,S433 AI Gold Star 123 (Coppock),
2026-04-15 18:00:00,2026-04-16 06:00:00,BUY,4807.62,4685.44,5174.16,4817.22,FLIP,9.4,S433 AI Gold Star 123 (Coppock),
2026-04-16 06:00:00,2026-04-17 18:00:00,SELL,4817.22,4920.22,4508.21,4832.15,FLIP,-15.13,S433 AI Gold Star 123 (Coppock),
2026-04-17 18:00:00,2026-04-19 18:00:00,BUY,4832.15,4734.1,5126.3,4779.38,FLIP,-52.97,S433 AI Gold Star 123 (Coppock),
2026-04-19 18:00:00,2026-04-20 18:00:00,SELL,4779.38,4877.01,4486.48,4827.7,FLIP,-48.52,S433 AI Gold Star 123 (Coppock),
2026-04-20 18:00:00,2026-04-21 18:00:00,BUY,4827.7,4727.48,5128.37,4719.51,FLIP,-108.39,S433 AI Gold Star 123 (Coppock),
2026-04-21 18:00:00,2026-04-30 06:00:00,SELL,4719.51,4818.45,4422.69,4639.74,FLIP,79.57,S433 AI Gold Star 123 (Coppock),
2026-04-30 06:00:00,2026-05-04 06:00:00,BUY,4639.74,4547.14,4917.55,4547.14,SL,-92.8,S433 AI Gold Star 123 (Coppock),
2026-05-04 18:00:00,2026-05-05 06:00:00,SELL,4517.54,4615.85,4222.61,4543.81,FLIP,-26.47,S433 AI Gold Star 123 (Coppock),
2026-05-05 06:00:00,2026-05-13 06:00:00,BUY,4543.81,4443.45,4844.88,4694.19,FLIP,150.18,S433 AI Gold Star 123 (Coppock),
2026-05-13 06:00:00,2026-05-21 18:00:00,SELL,4694.19,4796.32,4387.79,4543.43,FLIP,150.56,S433 AI Gold Star 123 (Coppock),
2026-05-21 18:00:00,2026-05-27 06:00:00,BUY,4543.43,4444.48,4840.29,4445.76,FLIP,-97.87,S433 AI Gold Star 123 (Coppock),
2026-05-27 06:00:00,2026-05-28 18:00:00,SELL,4445.76,4534.21,4180.4,4491.15,FLIP,-45.59,S433 AI Gold Star 123 (Coppock),
2026-05-28 18:00:00,2026-06-01 06:00:00,BUY,4491.15,4392.83,4786.12,4503.98,FLIP,12.63,S433 AI Gold Star 123 (Coppock),
2026-06-01 06:00:00,2026-06-02 06:00:00,SELL,4503.98,4597.4,4223.73,4533.17,FLIP,-29.39,S433 AI Gold Star 123 (Coppock),
2026-06-02 06:00:00,2026-06-02 18:00:00,BUY,4533.17,4435.34,4826.67,4484.87,FLIP,-48.5,S433 AI Gold Star 123 (Coppock),
2026-06-02 18:00:00,2026-06-04 06:00:00,SELL,4484.87,4585.55,4182.83,4473.67,FLIP,11.0,S433 AI Gold Star 123 (Coppock),
2026-06-04 06:00:00,2026-06-05 06:00:00,BUY,4473.67,4373.4,4774.48,4466.96,FLIP,-6.91,S433 AI Gold Star 123 (Coppock),
2026-06-05 06:00:00,2026-06-10 06:00:00,SELL,4466.96,4562.26,4181.05,4181.05,TP,285.71,S433 AI Gold Star 123 (Coppock),
2026-06-11 18:00:00,2026-06-19 18:00:00,BUY,4243.28,4114.06,4630.94,4156.13,FLIP,-87.35,S433 AI Gold Star 123 (Coppock),
2026-06-19 18:00:00,2026-06-26 06:00:00,SELL,4156.13,4274.3,3801.61,4054.73,FLIP,101.2,S433 AI Gold Star 123 (Coppock),
2026-06-26 06:00:00,2026-06-30 06:00:00,BUY,4054.73,3954.72,4354.76,3954.72,SL,-100.21,S433 AI Gold Star 123 (Coppock),
2026-07-08 06:00:00,2026-07-15 18:00:00,SELL,4053.1,4151.95,3756.56,4059.65,FLIP,-6.75,S433 AI Gold Star 123 (Coppock),
2026-07-15 18:00:00,2026-07-16 06:00:00,BUY,4059.65,3967.67,4335.58,4029.58,FLIP,-30.27,S433 AI Gold Star 123 (Coppock),
2026-07-16 06:00:00,2026-07-17 18:00:00,SELL,4029.58,4116.28,3769.47,4016.99,FLIP,12.39,S433 AI Gold Star 123 (Coppock),
2026-07-17 18:00:00,2026-07-19 18:00:00,BUY,4016.99,3935.7,4260.87,3994.81,FLIP,-22.38,S433 AI Gold Star 123 (Coppock),
2026-07-19 18:00:00,2026-07-20 06:00:00,SELL,3994.81,4074.32,3756.28,4024.18,FLIP,-29.57,S433 AI Gold Star 123 (Coppock),
2026-07-20 06:00:00,2026-07-28 06:00:00,BUY,4024.18,3943.85,4265.16,4026.62,FLIP,2.24,S433 AI Gold Star 123 (Coppock),
2026-07-28 06:00:00,2026-07-29 18:00:00,SELL,4026.62,4101.6,3801.69,4101.6,SL,-75.18,S433 AI Gold Star 123 (Coppock),
2026-07-30 18:00:00,2026-07-31 06:00:00,BUY,4109.15,4030.03,4346.5,4054.51,FLIP,-54.84,S433 AI Gold Star 123 (Coppock),
2026-07-31 06:00:00,2026-08-03 18:00:00,SELL,4054.51,4133.87,3816.42,4052.88,FLIP,1.43,S433 AI Gold Star 123 (Coppock),
2026-08-03 18:00:00,2026-08-06 06:00:00,BUY,4052.88,3977.25,4279.77,4279.77,TP,226.69,S433 AI Gold Star 123 (Coppock),
2026-08-12 18:00:00,2026-08-19 18:00:00,SELL,4402.37,4502.17,4102.98,4518.86,FLIP,-116.69,S433 AI Gold Star 123 (Coppock),
2026-08-19 18:00:00,2026-08-26 18:00:00,BUY,4518.86,4426.64,4795.52,4609.43,FLIP,90.37,S433 AI Gold Star 123 (Coppock),
