entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,profit,pattern,reason
2026-03-03 06:00:00,2026-03-18 06:00:00,SELL,5125.36,5255.61,4864.85,4864.85,TP,260.31,S433 AI Gold Star 123 (Coppock),
2026-03-30 06:00:00,2026-04-15 06:00:00,BUY,4510.95,4335.19,4862.48,4807.62,FLIP,296.47,S433 AI Gold Star 123 (Coppock),
2026-04-15 06:00:00,2026-04-29 06:00:00,SELL,4807.62,4940.41,4542.04,4542.04,TP,265.38,S433 AI Gold Star 123 (Coppock),
2026-05-06 06:00:00,2026-05-15 06:00:00,BUY,4694.98,4602.4,4880.14,4538.98,FLIP,-156.2,S433 AI Gold Star 123 (Coppock),
2026-05-15 06:00:00,2026-05-29 06:00:00,SELL,4538.98,4630.42,4356.11,4539.79,FLIP,-1.01,S433 AI Gold Star 123 (Coppock),
2026-05-29 06:00:00,2026-06-01 06:00:00,BUY,4539.79,4448.64,4722.09,4448.64,SL,-91.35,S433 AI Gold Star 123 (Coppock),
2026-06-05 06:00:00,2026-06-10 06:00:00,SELL,4328.07,4414.5,4155.22,4155.22,TP,172.65,S433 AI Gold Star 123 (Coppock),
2026-06-14 06:00:00,2026-06-19 06:00:00,BUY,4285.57,4182.05,4492.6,4182.05,SL,-103.72,S433 AI Gold Star 123 (Coppock),
2026-06-24 06:00:00,2026-06-26 06:00:00,SELL,3996.4,4110.88,3767.44,4087.63,FLIP,-91.43,S433 AI Gold Star 123 (Coppock),
2026-06-26 06:00:00,2026-06-28 06:00:00,BUY,4087.63,3983.77,4295.36,4066.4,FLIP,-21.43,S433 AI Gold Star 123 (Coppock),
2026-06-28 06:00:00,2026-07-02 06:00:00,SELL,4066.4,4156.86,3885.49,4124.74,FLIP,-58.54,S433 AI Gold Star 123 (Coppock),
2026-07-02 06:00:00,2026-07-08 06:00:00,BUY,4124.74,4022.72,4328.79,4022.72,SL,-102.22,S433 AI Gold Star 123 (Coppock),
2026-07-13 06:00:00,2026-07-14 06:00:00,SELL,4001.05,4084.28,3834.59,4084.28,SL,-83.43,S433 AI Gold Star 123 (Coppock),
2026-07-22 06:00:00,2026-07-23 06:00:00,BUY,4121.75,4043.35,4278.56,4049.59,FLIP,-72.36,S433 AI Gold Star 123 (Coppock),
2026-07-23 06:00:00,2026-07-24 06:00:00,SELL,4049.59,4128.9,3890.96,4052.4,FLIP,-3.01,S433 AI Gold Star 123 (Coppock),
2026-07-24 06:00:00,2026-08-03 06:00:00,BUY,4052.4,3976.81,4203.58,4052.88,FLIP,0.28,S433 AI Gold Star 123 (Coppock),
2026-08-03 06:00:00,2026-08-04 06:00:00,SELL,4052.88,4122.33,3913.97,4075.81,FLIP,-23.13,S433 AI Gold Star 123 (Coppock),
2026-08-04 06:00:00,2026-08-05 06:00:00,BUY,4075.81,4003.5,4220.43,4220.43,TP,144.42,S433 AI Gold Star 123 (Coppock),
2026-08-18 06:00:00,2026-08-19 06:00:00,SELL,4333.81,4418.04,4165.35,4518.86,FLIP,-185.25,S433 AI Gold Star 123 (Coppock),
2026-08-19 06:00:00,2026-08-21 06:00:00,BUY,4518.86,4424.58,4707.43,4603.79,FLIP,84.73,S433 AI Gold Star 123 (Coppock),
2026-08-21 06:00:00,2026-08-25 06:00:00,SELL,4603.79,4694.34,4422.69,4694.34,SL,-90.75,S433 AI Gold Star 123 (Coppock),
