entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,profit,pattern,reason
2025-09-12 06:00:00,2025-09-16 06:00:00,SELL,3643.38,3687.14,3555.87,3687.14,SL,-43.96,S433 AI Gold Star 123 (Coppock),
2025-09-29 06:00:00,2025-10-06 06:00:00,BUY,3830.71,3787.19,3917.75,3917.75,TP,86.84,S433 AI Gold Star 123 (Coppock),
2025-10-21 06:00:00,2025-10-28 06:00:00,SELL,4123.09,4231.62,3906.03,3906.03,TP,216.86,S433 AI Gold Star 123 (Coppock),
2025-11-06 06:00:00,2025-11-12 06:00:00,BUY,3989.15,3900.04,4167.36,4167.36,TP,178.01,S433 AI Gold Star 123 (Coppock),
2025-11-21 06:00:00,2025-11-25 06:00:00,SELL,4065.89,4144.52,3908.63,4144.52,SL,-78.83,S433 AI Gold Star 123 (Coppock),
2025-11-28 06:00:00,2025-12-07 06:00:00,BUY,4220.47,4147.34,4366.74,4201.25,FLIP,-19.42,S433 AI Gold Star 123 (Coppock),
2025-12-07 06:00:00,2025-12-11 06:00:00,SELL,4201.25,4251.3,4101.16,4251.3,SL,-50.25,S433 AI Gold Star 123 (Coppock),
2025-12-17 06:00:00,2025-12-22 06:00:00,BUY,4339.21,4285.65,4446.32,4446.32,TP,106.91,S433 AI Gold Star 123 (Coppock),
2025-12-29 06:00:00,2026-01-05 06:00:00,SELL,4345.76,4412.1,4213.08,4412.1,SL,-66.54,S433 AI Gold Star 123 (Coppock),
2026-01-11 06:00:00,2026-01-20 06:00:00,BUY,4540.16,4463.78,4692.91,4692.91,TP,152.55,S433 AI Gold Star 123 (Coppock),
2026-01-30 06:00:00,2026-02-02 06:00:00,SELL,4891.18,5093.61,4486.32,4486.32,TP,404.66,S433 AI Gold Star 123 (Coppock),
2026-02-16 06:00:00,2026-03-01 06:00:00,BUY,4989.78,4802.79,5363.76,5363.76,TP,373.78,S433 AI Gold Star 123 (Coppock),
