SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
2026-09-16 18:25:00,,2026-09-16 18:25:00,,S20_301_XAUUSDm,M5,,SELL,,4353.111,,,4348.205,,4337.787,,0.01,,4.91,,5010.75,,,,False,BACKTEST_ONLY,TP,,1532.4,
2026-09-16 18:25:00,,2026-09-16 18:25:00,,S20_302_XAUUSDm,M5,,SELL,,4353.111,,,4348.205,,4337.787,,0.01,,4.91,,5019.47,,,,False,BACKTEST_ONLY,TP,,1532.4,
2026-09-16 18:25:00,,2026-09-16 18:25:00,,S20_303_XAUUSDm,M5,,SELL,,4353.111,,,4348.205,,4337.765,,0.01,,4.91,,5028.19,,,,False,BACKTEST_ONLY,TP,,1534.6,
2026-09-16 18:25:00,,2026-09-16 18:25:00,,S20_304_XAUUSDm,M5,,SELL,,4353.111,,,4348.205,,4337.787,,0.01,,4.91,,5036.91,,,,False,BACKTEST_ONLY,TP,,1532.4,
2026-09-16 18:28:00,,2026-09-16 18:28:00,,S20_301_XAUUSDm,M1,,SELL,,4353.111,,,4348.738,,4345.174,,0.01,,4.37,,5045.09,,,,False,BACKTEST_ONLY,TP,,793.7,
2026-09-16 18:28:00,,2026-09-16 18:28:00,,S20_302_XAUUSDm,M1,,SELL,,4353.111,,,4348.738,,4345.174,,0.01,,4.37,,5048.97,,,,False,BACKTEST_ONLY,TP,,793.7,
2026-09-16 18:28:00,,2026-09-16 18:28:00,,S20_303_XAUUSDm,M1,,SELL,,4353.111,,,4348.738,,4345.162,,0.01,,4.37,,5052.85,,,,False,BACKTEST_ONLY,TP,,794.9,
2026-09-16 18:28:00,,2026-09-16 18:28:00,,S20_304_XAUUSDm,M1,,SELL,,4353.111,,,4348.738,,4345.174,,0.01,,4.37,,5056.73,,,,False,BACKTEST_ONLY,TP,,793.7,
2026-09-16 19:18:00,,2026-09-16 19:18:00,,S20_301_XAUUSDm,M1,,BUY,,4340.897,,,4340.524,,4345.906,,0.01,,-0.37,,5067.47,,,,False,BACKTEST_ONLY,SL,,-37.3,
2026-09-16 19:18:00,,2026-09-16 19:18:00,,S20_302_XAUUSDm,M1,,BUY,,4340.897,,,4340.524,,4345.906,,0.01,,-0.37,,5069.93,,,,False,BACKTEST_ONLY,SL,,-37.3,
2026-09-16 19:18:00,,2026-09-16 19:18:00,,S20_303_XAUUSDm,M1,,BUY,,4340.897,,,4340.524,,4345.914,,0.01,,-0.37,,5072.39,,,,False,BACKTEST_ONLY,SL,,-37.3,
2026-09-16 19:18:00,,2026-09-16 19:18:00,,S20_304_XAUUSDm,M1,,BUY,,4340.897,,,4340.524,,4345.906,,0.01,,-0.37,,5074.85,,,,False,BACKTEST_ONLY,SL,,-37.3,
2026-09-16 20:40:00,,2026-09-16 20:40:00,,S20_301_XAUUSDm,M1,,BUY,,4345.427,,,4344.633,,4356.09,,0.01,,-0.79,,5128.42,,,,False,BACKTEST_ONLY,SL,,-79.4,
2026-09-16 20:40:00,,2026-09-16 20:40:00,,S20_302_XAUUSDm,M1,,BUY,,4345.427,,,4344.633,,4356.09,,0.01,,-0.79,,5121.96,,,,False,BACKTEST_ONLY,SL,,-79.4,
2026-09-16 20:40:00,,2026-09-16 20:40:00,,S20_303_XAUUSDm,M1,,BUY,,4345.427,,,4344.633,,4356.106,,0.01,,-0.79,,5115.5,,,,False,BACKTEST_ONLY,SL,,-79.4,
2026-09-16 20:40:00,,2026-09-16 20:40:00,,S20_304_XAUUSDm,M1,,BUY,,4345.427,,,4344.633,,4356.09,,0.01,,-0.79,,5109.04,,,,False,BACKTEST_ONLY,SL,,-79.4,
2026-09-16 21:05:00,,2026-09-16 21:45:00,,S20_18_XAUUSDm,M15,,BUY,,4331.23,,,4322.12,,4347.63,,0.01,,16.4,,5122.96,,,,False,BACKTEST_ONLY,TP,,1640.0,
2026-09-16 21:10:00,,2026-09-16 21:10:00,,S20_301_XAUUSDm,M1,,SELL,,4331.401,,,4332.008,,4323.249,,0.01,,-0.61,,5121.8,,,,False,BACKTEST_ONLY,SL,,-60.7,
2026-09-16 21:10:00,,2026-09-16 21:10:00,,S20_302_XAUUSDm,M1,,SELL,,4331.401,,,4332.008,,4323.249,,0.01,,-0.61,,5119.84,,,,False,BACKTEST_ONLY,SL,,-60.7,
2026-09-16 21:10:00,,2026-09-16 21:10:00,,S20_303_XAUUSDm,M1,,SELL,,4331.401,,,4332.008,,4323.237,,0.01,,-0.61,,5117.88,,,,False,BACKTEST_ONLY,SL,,-60.7,
2026-09-16 21:10:00,,2026-09-16 21:10:00,,S20_304_XAUUSDm,M1,,SELL,,4331.401,,,4332.008,,4323.249,,0.01,,-0.61,,5115.92,,,,False,BACKTEST_ONLY,SL,,-60.7,
2026-09-16 21:45:00,,2026-09-16 21:45:00,,S20_301_XAUUSDm,M5,,SELL,,4347.035,,,4348.285,,4330.247,,0.01,,-1.25,,5135.95,,,,False,BACKTEST_ONLY,SL,,-125.0,
2026-09-16 21:45:00,,2026-09-16 21:45:00,,S20_302_XAUUSDm,M5,,SELL,,4347.035,,,4348.285,,4330.247,,0.01,,-1.25,,5134.7,,,,False,BACKTEST_ONLY,SL,,-125.0,
