SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
,2026-09-16 19:59:47,,2026-09-16 19:59:49,,,M1,,SELL,,4348.16,4348.58,,,,,,0.01,,-0.42,,4979.32,M1_S20.301,4719914001,False,MT5_ONLY,No matching backtest signal found,[sl 4348.580],,-42.0
,2026-09-16 19:59:47,,2026-09-16 19:59:49,,,M1,,SELL,,4348.16,4348.58,,,,,,0.01,,-0.42,,4978.9,M1_S20.302,4719914008,False,MT5_ONLY,No matching backtest signal found,[sl 4348.580],,-42.0
,2026-09-16 19:59:47,,2026-09-16 19:59:49,,,M1,,SELL,,4348.16,4348.58,,,,,,0.01,,-0.42,,4978.48,M1_S20.304,4719914024,False,MT5_ONLY,No matching backtest signal found,[sl 4348.580],,-42.0
,2026-09-16 19:59:47,,2026-09-16 19:59:49,,,M1,,SELL,,4348.16,4348.58,,,,,,0.01,,-0.42,,4978.06,M1_S20.303,4719914017,False,MT5_ONLY,No matching backtest signal found,[sl 4348.58000],,-42.0
,2026-09-16 20:07:42,,2026-09-16 20:08:01,,,M1,,SELL,,4348.03,4347.32,,,,,,0.01,,0.71,,4972.57,M1_S20.303,4720320993,False,MT5_ONLY,No matching backtest signal found,[sl 4347.32000],,71.0
,2026-09-16 20:07:42,,2026-09-16 20:08:01,,,M1,,SELL,,4348.03,4347.32,,,,,,0.01,,0.71,,4973.28,M1_S20.304,4720321009,False,MT5_ONLY,No matching backtest signal found,[sl 4347.320],,71.0
,2026-09-16 20:07:42,,2026-09-16 20:08:01,,,M1,,SELL,,4348.03,4347.32,,,,,,0.01,,0.71,,4973.99,M1_S20.302,4720320985,False,MT5_ONLY,No matching backtest signal found,[sl 4347.320],,71.0
,2026-09-16 20:07:42,,2026-09-16 20:08:01,,,M1,,SELL,,4348.03,4347.32,,,,,,0.01,,0.71,,4974.7,M1_S20.301,4720320981,False,MT5_ONLY,No matching backtest signal found,[sl 4347.320],,71.0
,2026-09-16 20:13:04,,2026-09-16 20:13:05,,,M1,,SELL,,4353.05,4355.869,,,,,,0.01,,-2.82,,4964.86,M1_S20.302,4719824164,False,MT5_ONLY,No matching backtest signal found,[sl 4353.63000],,-281.9
,2026-09-16 20:13:04,,2026-09-16 20:13:05,,,M1,,SELL,,4353.05,4355.869,,,,,,0.01,,-2.82,,4962.04,M1_S20.301,4719824156,False,MT5_ONLY,No matching backtest signal found,[sl 4353.630],,-281.9
,2026-09-16 20:13:04,,2026-09-16 20:13:06,,,M1,,SELL,,4353.51,4355.614,,,,,,0.01,,-2.1,,4959.94,M1_S20.302,4719783499,False,MT5_ONLY,No matching backtest signal found,[sl 4353.90000],,-210.4
,2026-09-16 20:13:04,,2026-09-16 20:13:06,,,M1,,SELL,,4353.05,4355.614,,,,,,0.01,,-2.56,,4957.38,M1_S20.303,4719824170,False,MT5_ONLY,No matching backtest signal found,[sl 4353.630],,-256.4
,2026-09-16 20:13:04,,2026-09-16 20:13:06,,,M1,,SELL,,4353.05,4355.199,,,,,,0.01,,-2.15,,4955.23,M1_S20.304,4719824175,False,MT5_ONLY,No matching backtest signal found,[sl 4353.63000],,-214.9
,2026-09-16 20:13:04,,2026-09-16 20:13:06,,,M1,,SELL,,4353.51,4354.92,,,,,,0.01,,-1.41,,4953.82,M1_S20.304,4719783548,False,MT5_ONLY,No matching backtest signal found,[sl 4353.90000],,-141.0
,2026-09-16 20:13:04,,2026-09-16 20:13:06,,,M1,,SELL,,4353.51,4354.92,,,,,,0.01,,-1.41,,4952.41,M1_S20.303,4719783504,False,MT5_ONLY,No matching backtest signal found,[sl 4353.900],,-141.0
,2026-09-16 20:13:04,,2026-09-16 20:13:06,,,M1,,SELL,,4353.51,4354.92,,,,,,0.01,,-1.41,,4951.0,M1_S20.301,4719783495,False,MT5_ONLY,No matching backtest signal found,[sl 4353.900],,-141.0
,2026-09-16 20:56:15,,2026-09-16 20:56:54,,,M1,,BUY,,4335.21,4336.28,,,,,,0.01,,1.07,,4965.59,M1_S20.303,4720098018,False,MT5_ONLY,No matching backtest signal found,[sl 4336.280],,107.0
,2026-09-16 20:56:15,,2026-09-16 20:56:54,,,M1,,BUY,,4335.21,4336.28,,,,,,0.01,,1.07,,4966.66,M1_S20.304,4720098024,False,MT5_ONLY,No matching backtest signal found,[sl 4336.280],,107.0
,2026-09-16 20:56:15,,2026-09-16 20:56:54,,,M1,,BUY,,4335.21,4336.28,,,,,,0.01,,1.07,,4967.73,M1_S20.302,4720098014,False,MT5_ONLY,No matching backtest signal found,[sl 4336.280],,107.0
,2026-09-16 20:56:15,,2026-09-16 20:56:54,,,M1,,BUY,,4335.21,4336.28,,,,,,0.01,,1.07,,4968.8,M1_S20.301,4720098007,False,MT5_ONLY,No matching backtest signal found,[sl 4336.28000],,107.0
,2026-09-16 21:20:09,,2026-09-16 21:46:36,,,M15,,BUY,,4331.23,4347.63,,,,,,0.01,,16.4,,4974.34,M15_S20.18,4720998524,False,MT5_ONLY,No matching backtest signal found,[tp 4347.63000],,1640.0
,2026-09-16 22:47:10,,2026-09-16 22:47:12,,,M15,,SELL,,4356.9,4360.22,,,,,,0.01,,-3.32,,4895.1,M15_S20.28,4721457686,False,MT5_ONLY,No matching backtest signal found,[sl 4360.22000],,-332.0
,2026-09-16 22:47:10,,2026-09-16 22:47:12,,,M15,,SELL,,4356.53,4360.22,,,,,,0.01,,-3.69,,4891.41,M15_S20.18,4721457677,False,MT5_ONLY,No matching backtest signal found,[sl 4360.22000],,-369.0
,2026-09-17 00:59:28,,2026-09-17 00:59:57,,,M15,,SELL,,4358.53,4364.28,,,,,,0.01,,-5.75,,4860.28,M15_S20.28,4721758553,False,MT5_ONLY,No matching backtest signal found,[sl 4364.28000],,-575.0
,2026-09-17 01:01:16,,2026-09-17 01:01:53,,,H4,,BUY,,4324.47,4317.94,,,,,,0.01,,-6.53,,4832.43,H4_S20.302,4721758675,False,MT5_ONLY,No matching backtest signal found,[sl 4317.940],,-653.0
,2026-09-17 01:01:16,,2026-09-17 01:01:53,,,H4,,BUY,,4324.47,4317.94,,,,,,0.01,,-6.53,,4825.9,H4_S20.301,4721758673,False,MT5_ONLY,No matching backtest signal found,[sl 4317.94000],,-653.0
,2026-09-17 01:01:16,,2026-09-17 01:01:53,,,H4,,BUY,,4324.47,4317.94,,,,,,0.01,,-6.53,,4819.37,H4_S20.303,4721758679,False,MT5_ONLY,No matching backtest signal found,[sl 4317.94000],,-653.0
,2026-09-17 01:01:16,,2026-09-17 01:01:53,,,H4,,BUY,,4324.47,4317.94,,,,,,0.01,,-6.53,,4812.84,H4_S20.304,4721758685,False,MT5_ONLY,No matching backtest signal found,[sl 4317.94000],,-653.0
,2026-09-17 01:51:22,,2026-09-17 01:57:30,,,M15,,BUY,,4281.23,4258.02,,,,,,0.01,,-23.21,,4687.67,M15_S20.18,4723400857,False,MT5_ONLY,No matching backtest signal found,[sl 4258.020],,-2321.0
,2026-09-17 01:52:33,,2026-09-17 01:57:30,,,M15,,BUY,,4276.55,4258.02,,,,,,0.01,,-18.53,,4669.14,M15_S20.28,4723400924,False,MT5_ONLY,No matching backtest signal found,[sl 4258.020],,-1853.0
,2026-09-17 07:20:29,,2026-09-17 07:20:51,,,M1,,SELL,,4286.46,4288.143,,,,,,0.01,,-1.68,,4556.32,M1_S20.302,4724884543,False,MT5_ONLY,No matching backtest signal found,[sl 4287.17000],,-168.3
,2026-09-17 07:20:29,,2026-09-17 07:20:51,,,M1,,SELL,,4286.46,4288.088,,,,,,0.01,,-1.63,,4554.69,M1_S20.304,4724884549,False,MT5_ONLY,No matching backtest signal found,[sl 4287.17000],,-162.8
,2026-09-17 07:20:29,,2026-09-17 07:20:51,,,M1,,SELL,,4286.46,4288.088,,,,,,0.01,,-1.63,,4553.06,M1_S20.303,4724884547,False,MT5_ONLY,No matching backtest signal found,[sl 4287.170],,-162.8
,2026-09-17 07:20:29,,2026-09-17 07:20:51,,,M1,,SELL,,4286.46,4287.685,,,,,,0.01,,-1.23,,4551.83,M1_S20.301,4724884529,False,MT5_ONLY,No matching backtest signal found,[sl 4287.17000],,-122.5
,2026-09-17 09:42:19,,2026-09-17 09:42:21,,,M1,,SELL,,4286.19,4287.015,,,,,,0.01,,-0.83,,4483.81,M1_S20.301,4725672975,False,MT5_ONLY,No matching backtest signal found,[sl 4286.78000],,-82.5
,2026-09-17 09:42:19,,2026-09-17 09:42:21,,,M1,,SELL,,4286.19,4287.015,,,,,,0.01,,-0.83,,4482.98,M1_S20.302,4725672985,False,MT5_ONLY,No matching backtest signal found,[sl 4286.780],,-82.5
,2026-09-17 09:42:19,,2026-09-17 09:42:21,,,M1,,SELL,,4286.19,4287.015,,,,,,0.01,,-0.83,,4482.15,M1_S20.304,4725672999,False,MT5_ONLY,No matching backtest signal found,[sl 4286.78000],,-82.5
,2026-09-17 09:42:19,,2026-09-17 09:42:21,,,M1,,SELL,,4286.19,4287.198,,,,,,0.01,,-1.01,,4481.14,M1_S20.303,4725672988,False,MT5_ONLY,No matching backtest signal found,[sl 4286.78000],,-100.8
