Pattern,TF,Time (BKK),Type,Limit_Price,Entry,SL,TP,be_trig,be_act,RSI,ATR,Lot,dist_sma50,dist_sma200,body,range,Bars_Waited,Reason,P&L,CloseTime (BKK),Balance,Date,Month
FVG,H1,2025-04-03 12:00,BUY,3100.9,3100.9,3085.85,3168.85,3128.08,False,39.1,15.3,0.01,-1.02,0.85,26.06,33.78,28,SL,-15.05,2025-04-03 13:00,9879.86,2025-04-03,2025-04
FVG,H1,2025-04-03 12:00,BUY,3100.9,3100.9,3085.62,3166.54,3127.16,False,39.1,15.3,0.01,-1.02,0.85,26.06,33.78,27,SL,-15.28,2025-04-03 13:00,9864.58,2025-04-03,2025-04
FVG,H1,2025-04-03 12:00,BUY,3100.9,3100.9,3086.23,3166.16,3127.0,False,39.1,15.3,0.01,-1.02,0.85,26.06,33.78,26,SL,-14.67,2025-04-03 13:00,9849.91,2025-04-03,2025-04
FVG,H1,2025-04-03 12:00,BUY,3100.9,3100.9,3086.19,3166.18,3127.01,False,39.1,15.3,0.01,-1.02,0.85,26.06,33.78,22,SL,-14.71,2025-04-03 13:00,9835.2,2025-04-03,2025-04
FVG,H1,2025-04-03 12:00,BUY,3100.9,3100.9,3085.7,3166.49,3127.13,False,39.1,15.3,0.01,-1.02,0.85,26.06,33.78,21,SL,-15.2,2025-04-03 13:00,9820.0,2025-04-03,2025-04
FVG,H1,2025-04-03 12:00,BUY,3100.9,3100.9,3085.69,3166.49,3127.14,False,39.1,15.3,0.01,-1.02,0.85,26.06,33.78,20,SL,-15.21,2025-04-03 13:00,9804.79,2025-04-03,2025-04
FVG,H1,2025-04-03 12:00,BUY,3108.07,3108.07,3088.73,3162.48,3129.83,False,39.1,15.3,0.01,-1.02,0.85,26.06,33.78,10,SL,-19.34,2025-04-03 13:00,9785.45,2025-04-03,2025-04
FVG,H1,2025-04-03 12:00,BUY,3108.07,3108.07,3087.6,3163.18,3130.11,False,39.1,15.3,0.01,-1.02,0.85,26.06,33.78,9,SL,-20.47,2025-04-03 13:00,9764.98,2025-04-03,2025-04
FVG,H1,2025-04-03 12:00,BUY,3108.07,3108.07,3088.69,3216.7,3151.52,False,39.1,15.3,0.01,-1.02,0.85,26.06,33.78,7,SL,-19.38,2025-04-03 13:00,9745.6,2025-04-03,2025-04
FVG,H1,2025-04-03 14:00,BUY,3076.72,3076.72,3062.91,3166.93,3112.8,False,20.02,16.55,0.01,-1.57,0.2,16.48,32.37,57,SL,-13.81,2025-04-03 14:00,9731.79,2025-04-03,2025-04
FVG,H1,2025-04-03 14:00,BUY,3076.72,3076.72,3061.71,3167.67,3113.1,False,20.02,16.55,0.01,-1.57,0.2,16.48,32.37,59,SL,-15.01,2025-04-03 15:00,9716.78,2025-04-03,2025-04
FVG,H1,2025-04-04 13:00,SELL,3135.57,3135.57,3153.05,3046.34,3099.88,False,51.84,14.28,0.01,-0.24,1.02,0.06,41.07,5,TP,89.23,2025-04-04 16:00,9806.01,2025-04-04,2025-04
FVG,H1,2025-04-04 13:00,SELL,3135.57,3135.57,3157.38,2990.26,3077.45,False,51.84,14.28,0.01,-0.24,1.02,0.06,41.07,6,TP,145.31,2025-04-07 01:00,9951.32,2025-04-07,2025-04
FVG,H1,2025-04-04 16:00,BUY,3054.09,3054.09,3029.14,3201.34,3112.99,False,25.7,19.91,0.01,-2.42,-1.34,23.37,34.68,10,SL,-24.95,2025-04-04 16:00,9926.37,2025-04-04,2025-04
FVG,H1,2025-04-04 16:00,BUY,3054.09,3054.09,3036.61,3196.73,3111.15,False,25.7,19.91,0.01,-2.42,-1.34,23.37,34.68,8,SL,-17.48,2025-04-04 16:00,9908.89,2025-04-04,2025-04
FVG,H1,2025-04-04 16:00,BUY,3033.51,3033.51,3022.78,3125.02,3070.12,False,25.7,19.91,0.01,-2.42,-1.34,23.37,34.68,115,SL,-10.73,2025-04-04 17:00,9898.16,2025-04-04,2025-04
FVG,H1,2025-04-04 16:00,BUY,3054.09,3054.09,3023.61,3256.92,3135.22,False,25.7,19.91,0.01,-2.42,-1.34,23.37,34.68,20,SL,-30.48,2025-04-04 17:00,9867.68,2025-04-04,2025-04
FVG,H1,2025-04-04 16:00,BUY,3054.09,3054.09,3024.01,3256.68,3135.13,False,25.7,19.91,0.01,-2.42,-1.34,23.37,34.68,17,SL,-30.08,2025-04-04 17:00,9837.6,2025-04-04,2025-04
FVG,H1,2025-04-04 16:00,BUY,3054.09,3054.09,3025.06,3203.87,3114.0,False,25.7,19.91,0.01,-2.42,-1.34,23.37,34.68,13,SL,-29.03,2025-04-04 17:00,9808.57,2025-04-04,2025-04
FVG,H1,2025-04-04 16:00,BUY,3054.09,3054.09,3026.34,3203.07,3113.68,False,25.7,19.91,0.01,-2.42,-1.34,23.37,34.68,12,SL,-27.75,2025-04-04 17:00,9780.82,2025-04-04,2025-04
FVG,H1,2025-04-04 16:00,BUY,3054.09,3054.09,3026.64,3202.89,3113.61,False,25.7,19.91,0.01,-2.42,-1.34,23.37,34.68,11,SL,-27.45,2025-04-04 17:00,9753.37,2025-04-04,2025-04
FVG,H1,2025-04-04 17:00,BUY,3017.24,3017.24,3003.66,3094.15,3048.01,False,23.22,21.81,0.01,-2.89,-1.88,16.56,33.24,132,SL,-13.58,2025-04-07 00:00,9739.79,2025-04-07,2025-04
FVG,H1,2025-04-04 17:00,BUY,3017.59,3017.59,3004.23,3093.81,3048.08,False,23.22,21.81,0.01,-2.89,-1.88,16.56,33.24,131,SL,-13.36,2025-04-07 00:00,9726.43,2025-04-07,2025-04
FVG,H1,2025-04-04 17:00,BUY,3021.61,3021.61,3009.08,3090.81,3049.29,False,23.22,21.81,0.01,-2.89,-1.88,16.56,33.24,129,SL,-12.53,2025-04-07 00:00,9713.9,2025-04-07,2025-04
FVG,H1,2025-04-04 17:00,BUY,3022.99,3022.99,3010.9,3089.68,3049.67,False,23.22,21.81,0.01,-2.89,-1.88,16.56,33.24,128,SL,-12.09,2025-04-07 00:00,9701.81,2025-04-07,2025-04
FVG,H1,2025-04-04 17:00,BUY,3023.29,3023.29,3011.43,3089.35,3049.71,False,23.22,21.81,0.01,-2.89,-1.88,16.56,33.24,127,SL,-11.86,2025-04-07 00:00,9689.95,2025-04-07,2025-04
FVG,H1,2025-04-04 17:00,BUY,3026.73,3026.73,3014.66,3087.35,3050.98,False,23.22,21.81,0.01,-2.89,-1.88,16.56,33.24,126,SL,-12.07,2025-04-07 00:00,9677.88,2025-04-07,2025-04
FVG,H1,2025-04-04 17:00,BUY,3026.73,3026.73,3014.97,3087.17,3050.91,False,23.22,21.81,0.01,-2.89,-1.88,16.56,33.24,124,SL,-11.76,2025-04-07 00:00,9666.12,2025-04-07,2025-04
FVG,H1,2025-04-04 19:00,BUY,3015.81,3015.81,3002.3,3061.0,3033.89,False,27.86,21.99,0.01,-2.64,-1.75,5.07,17.23,135,SL,-13.51,2025-04-07 00:00,9652.61,2025-04-07,2025-04
FVG,H1,2025-04-07 00:00,BUY,3015.21,3015.21,3003.22,3060.43,3033.3,False,25.13,24.61,0.01,-2.98,-2.29,19.19,28.71,141,SL,-11.99,2025-04-07 00:00,9640.62,2025-04-07,2025-04
FVG,H1,2025-04-07 18:00,BUY,2971.11,2971.11,2930.39,3133.02,3035.87,False,28.04,20.06,0.01,-2.92,-3.55,17.01,17.86,8,TP,161.91,2025-04-10 14:00,9802.53,2025-04-10,2025-04
FVG,H1,2025-04-07 18:00,BUY,2971.11,2971.11,2930.46,3132.97,3035.85,False,28.04,20.06,0.01,-2.92,-3.55,17.01,17.86,6,TP,161.86,2025-04-10 14:00,9964.39,2025-04-10,2025-04
FVG,H1,2025-04-07 18:00,BUY,2971.11,2971.11,2926.62,3135.34,3036.8,False,28.04,20.06,0.01,-2.92,-3.55,17.01,17.86,11,TP,164.23,2025-04-10 15:00,10128.62,2025-04-10,2025-04
FVG,H1,2025-04-07 18:00,BUY,2971.11,2971.11,2920.46,3270.35,3090.81,False,28.04,20.06,0.01,-2.92,-3.55,17.01,17.86,14,TP,299.24,2025-04-16 02:00,10427.86,2025-04-16,2025-04
FVG,H1,2025-04-07 18:00,BUY,2971.11,2971.11,2923.06,3268.75,3090.17,False,28.04,20.06,0.01,-2.92,-3.55,17.01,17.86,13,TP,297.64,2025-04-16 02:00,10725.5,2025-04-16,2025-04
FVG,H1,2025-04-09 08:00,SELL,3022.62,3022.62,3045.39,2923.41,2982.94,False,65.75,15.33,0.01,1.14,-1.19,23.56,26.19,4,SL,-22.77,2025-04-09 09:00,10702.73,2025-04-09,2025-04
FVG,H1,2025-04-09 08:00,SELL,3022.62,3022.62,3044.97,2923.67,2983.04,False,65.75,15.33,0.01,1.14,-1.19,23.56,26.19,3,SL,-22.35,2025-04-09 09:00,10680.38,2025-04-09,2025-04
Group34/FVG,H1,2025-04-09 13:00,SELL,3061.79,3061.79,3068.02,3012.22,3041.96,False,86.37,16.63,0.01,2.0,-0.3,23.68,32.02,63,SL,-6.23,2025-04-09 14:00,10674.15,2025-04-09,2025-04
FVG,H1,2025-04-09 13:00,SELL,3055.62,3055.62,3083.04,2878.38,2984.72,False,86.37,16.63,0.01,2.0,-0.3,23.68,32.02,33,SL,-27.42,2025-04-09 16:00,10646.73,2025-04-09,2025-04
FVG,H1,2025-04-09 13:00,SELL,3055.62,3055.62,3085.71,2900.29,2993.49,False,86.37,16.63,0.01,2.0,-0.3,23.68,32.02,39,SL,-30.09,2025-04-09 17:00,10616.64,2025-04-09,2025-04
FVG,H1,2025-04-09 13:00,SELL,3055.62,3055.62,3085.91,2900.17,2993.44,False,86.37,16.63,0.01,2.0,-0.3,23.68,32.02,38,SL,-30.29,2025-04-09 17:00,10586.35,2025-04-09,2025-04
FVG,H1,2025-04-09 13:00,SELL,3055.62,3055.62,3085.49,2900.42,2993.54,False,86.37,16.63,0.01,2.0,-0.3,23.68,32.02,37,SL,-29.87,2025-04-09 17:00,10556.48,2025-04-09,2025-04
FVG,H1,2025-04-09 13:00,SELL,3055.62,3055.62,3085.17,2900.62,2993.62,False,86.37,16.63,0.01,2.0,-0.3,23.68,32.02,36,SL,-29.55,2025-04-09 17:00,10526.93,2025-04-09,2025-04
FVG,H1,2025-04-10 14:00,SELL,3132.43,3132.43,3159.66,2979.84,3071.39,False,73.14,15.03,0.01,2.32,1.41,1.53,17.3,4,SL,-27.23,2025-04-10 17:00,10499.7,2025-04-10,2025-04
FVG,H1,2025-04-10 14:00,SELL,3132.43,3132.43,3158.56,2980.52,3071.67,False,73.14,15.03,0.01,2.32,1.41,1.53,17.3,3,SL,-26.13,2025-04-10 17:00,10473.57,2025-04-10,2025-04
FVG,H1,2025-04-10 14:00,SELL,3132.43,3132.43,3155.13,2982.63,3072.51,False,73.14,15.03,0.01,2.32,1.41,1.53,17.3,1,SL,-22.7,2025-04-10 17:00,10450.87,2025-04-10,2025-04
FVG,H1,2025-04-10 15:00,SELL,3135.57,3135.57,3156.98,3030.03,3093.35,False,66.39,15.81,0.01,2.05,1.21,6.06,20.41,91,SL,-21.41,2025-04-10 17:00,10429.46,2025-04-10,2025-04
FVG,H1,2025-04-10 15:00,SELL,3136.71,3136.71,3161.57,3027.19,3092.9,False,66.39,15.81,0.01,2.05,1.21,6.06,20.41,90,SL,-24.86,2025-04-10 17:00,10404.6,2025-04-10,2025-04
FVG,H1,2025-04-10 15:00,SELL,3136.71,3136.71,3163.83,3025.8,3092.35,False,66.39,15.81,0.01,2.05,1.21,6.06,20.41,89,SL,-27.12,2025-04-10 17:00,10377.48,2025-04-10,2025-04
FVG,H1,2025-04-10 15:00,SELL,3136.71,3136.71,3169.42,3022.34,3090.96,False,66.39,15.81,0.01,2.05,1.21,6.06,20.41,87,SL,-32.71,2025-04-10 17:00,10344.77,2025-04-10,2025-04
FVG,H1,2025-04-10 15:00,SELL,3136.71,3136.71,3169.12,3022.53,3091.04,False,66.39,15.81,0.01,2.05,1.21,6.06,20.41,86,SL,-32.41,2025-04-10 17:00,10312.36,2025-04-10,2025-04
FVG,H1,2025-04-10 15:00,SELL,3136.71,3136.71,3169.69,3022.18,3090.9,False,66.39,15.81,0.01,2.05,1.21,6.06,20.41,85,SL,-32.98,2025-04-10 17:00,10279.38,2025-04-10,2025-04
FVG,H1,2025-04-10 15:00,SELL,3136.71,3136.71,3169.79,3022.12,3090.87,False,66.39,15.81,0.01,2.05,1.21,6.06,20.41,84,SL,-33.08,2025-04-10 17:00,10246.3,2025-04-10,2025-04
FVG,H1,2025-04-10 15:00,SELL,3136.71,3136.71,3170.72,3021.54,3090.64,False,66.39,15.81,0.01,2.05,1.21,6.06,20.41,83,SL,-34.01,2025-04-10 17:00,10212.29,2025-04-10,2025-04
FVG,H1,2025-04-10 15:00,SELL,3136.71,3136.71,3173.62,2918.1,3049.27,False,66.39,15.81,0.01,2.05,1.21,6.06,20.41,82,SL,-36.91,2025-04-10 17:00,10175.38,2025-04-10,2025-04
FVG,H1,2025-04-10 15:00,SELL,3132.43,3132.43,3154.97,3031.27,3091.97,False,66.39,15.81,0.01,2.05,1.21,6.06,20.41,1,SL,-22.54,2025-04-10 17:00,10152.84,2025-04-10,2025-04
FVG,H1,2025-04-10 15:00,SELL,3136.71,3136.71,3176.72,2916.19,3048.5,False,66.39,15.81,0.01,2.05,1.21,6.06,20.41,81,SL,-40.01,2025-04-11 00:00,10112.83,2025-04-11,2025-04
FVG,H1,2025-04-10 15:00,SELL,3136.71,3136.71,3179.16,2914.68,3047.9,False,66.39,15.81,0.01,2.05,1.21,6.06,20.41,80,SL,-42.45,2025-04-11 00:00,10070.38,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3188.17,3061.97,3125.47,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,120,SL,-20.36,2025-04-11 00:00,10050.02,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3188.5,3061.76,3125.39,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,119,SL,-20.69,2025-04-11 00:00,10029.33,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3188.23,3061.93,3125.46,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,118,SL,-20.42,2025-04-11 00:00,10008.91,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3187.94,3072.36,3129.63,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,117,SL,-20.13,2025-04-11 00:00,9988.78,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3190.76,3070.62,3128.94,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,116,SL,-22.95,2025-04-11 01:00,9965.83,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3191.72,3070.03,3128.7,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,115,SL,-23.91,2025-04-11 02:00,9941.92,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3192.64,3069.46,3128.47,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,114,SL,-24.83,2025-04-11 02:00,9917.09,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3194.5,3068.31,3128.01,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,113,SL,-26.69,2025-04-11 02:00,9890.4,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3197.23,3066.62,3127.34,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,112,SL,-29.42,2025-04-11 02:00,9860.98,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3198.35,3065.93,3127.06,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,111,SL,-30.54,2025-04-11 02:00,9830.44,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3198.29,2964.98,3086.68,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,110,SL,-30.48,2025-04-11 02:00,9799.960000000001,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3198.54,2964.82,3086.61,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,109,SL,-30.73,2025-04-11 02:00,9769.23,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3198.42,2964.89,3086.64,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,108,SL,-30.61,2025-04-11 02:00,9738.62,2025-04-11,2025-04
FVG,H1,2025-04-10 17:00,SELL,3167.81,3167.81,3197.89,2965.22,3086.77,False,76.66,16.98,0.01,3.19,2.52,3.52,20.47,107,SL,-30.08,2025-04-11 02:00,9708.54,2025-04-11,2025-04
FVG,H1,2025-04-14 03:00,SELL,3245.37,3245.37,3270.56,3135.6,3201.46,False,57.33,15.89,0.01,1.73,4.37,7.88,16.01,3,SL,-25.19,2025-04-16 02:00,9683.35,2025-04-16,2025-04
FVG,H1,2025-04-14 03:00,SELL,3245.37,3245.37,3270.45,3135.67,3201.49,False,57.33,15.89,0.01,1.73,4.37,7.88,16.01,1,SL,-25.08,2025-04-16 02:00,9658.27,2025-04-16,2025-04
FVG,H1,2025-04-16 00:00,SELL,3245.67,3245.67,3266.39,3183.86,3220.94,False,71.33,9.47,0.01,0.89,4.35,11.67,13.51,38,SL,-20.72,2025-04-16 01:00,9637.55,2025-04-16,2025-04
FVG,H1,2025-04-16 00:00,SELL,3245.67,3245.67,3265.76,3184.24,3221.1,False,71.33,9.47,0.01,0.89,4.35,11.67,13.51,37,SL,-20.09,2025-04-16 01:00,9617.460000000001,2025-04-16,2025-04
FVG,H1,2025-04-16 00:00,SELL,3245.67,3245.67,3264.07,3185.29,3221.52,False,71.33,9.47,0.01,0.89,4.35,11.67,13.51,35,SL,-18.4,2025-04-16 01:00,9599.06,2025-04-16,2025-04
FVG,H1,2025-04-16 00:00,SELL,3245.67,3245.67,3267.08,3183.43,3220.77,False,71.33,9.47,0.01,0.89,4.35,11.67,13.51,28,SL,-21.41,2025-04-16 01:00,9577.65,2025-04-16,2025-04
FVG,H1,2025-04-16 00:00,SELL,3245.67,3245.67,3266.06,3148.9,3206.96,False,71.33,9.47,0.01,0.89,4.35,11.67,13.51,24,SL,-20.39,2025-04-16 01:00,9557.26,2025-04-16,2025-04
FVG,H1,2025-04-21 01:00,SELL,3356.23,3356.23,3376.98,3241.18,3310.21,False,67.23,15.93,0.01,1.81,6.38,20.63,23.18,18,SL,-20.75,2025-04-21 02:00,9536.51,2025-04-21,2025-04
FVG,H1,2025-04-21 01:00,SELL,3356.23,3356.23,3376.68,3241.37,3310.29,False,67.23,15.93,0.01,1.81,6.38,20.63,23.18,17,SL,-20.45,2025-04-21 02:00,9516.06,2025-04-21,2025-04
FVG,H1,2025-04-21 01:00,SELL,3356.23,3356.23,3376.08,3241.74,3310.43,False,67.23,15.93,0.01,1.81,6.38,20.63,23.18,16,SL,-19.85,2025-04-21 02:00,9496.210000000001,2025-04-21,2025-04
FVG,H1,2025-04-21 01:00,SELL,3356.23,3356.23,3375.31,3242.22,3310.62,False,67.23,15.93,0.01,1.81,6.38,20.63,23.18,15,SL,-19.08,2025-04-21 02:00,9477.130000000001,2025-04-21,2025-04
FVG,H1,2025-04-21 01:00,SELL,3356.23,3356.23,3375.36,3242.18,3310.61,False,67.23,15.93,0.01,1.81,6.38,20.63,23.18,14,SL,-19.13,2025-04-21 02:00,9458.0,2025-04-21,2025-04
FVG,H1,2025-04-21 01:00,SELL,3356.23,3356.23,3376.62,3273.33,3323.07,False,67.23,15.93,0.01,1.81,6.38,20.63,23.18,10,SL,-20.39,2025-04-21 02:00,9437.61,2025-04-21,2025-04
FVG,H1,2025-04-21 01:00,SELL,3356.23,3356.23,3377.68,3272.67,3322.81,False,67.23,15.93,0.01,1.81,6.38,20.63,23.18,9,SL,-21.45,2025-04-21 02:00,9416.16,2025-04-21,2025-04
FVG,H1,2025-04-21 01:00,SELL,3356.23,3356.23,3378.22,3272.34,3322.67,False,67.23,15.93,0.01,1.81,6.38,20.63,23.18,6,SL,-21.99,2025-04-21 02:00,9394.17,2025-04-21,2025-04
FVG,H1,2025-04-21 01:00,SELL,3356.23,3356.23,3378.32,3225.63,3303.99,False,67.23,15.93,0.01,1.81,6.38,20.63,23.18,5,SL,-22.09,2025-04-21 02:00,9372.08,2025-04-21,2025-04
FVG,H1,2025-04-21 01:00,SELL,3356.23,3356.23,3378.3,3225.64,3303.99,False,67.23,15.93,0.01,1.81,6.38,20.63,23.18,4,SL,-22.07,2025-04-21 02:00,9350.01,2025-04-21,2025-04
FVG,H1,2025-04-21 01:00,SELL,3356.23,3356.23,3380.03,3271.22,3322.23,False,67.23,15.93,0.01,1.81,6.38,20.63,23.18,8,SL,-23.8,2025-04-21 03:00,9326.21,2025-04-21,2025-04
FVG,H1,2025-04-21 04:00,SELL,3378.4,3378.4,3402.6,3210.63,3311.29,False,69.8,15.92,0.01,1.94,6.63,2.45,7.16,1,SL,-24.2,2025-04-21 12:00,9302.01,2025-04-21,2025-04
FVG,H1,2025-04-23 06:00,BUY,3332.08,3332.08,3286.28,3632.22,3452.14,False,30.35,27.93,0.01,-2.67,1.61,27.8,33.46,2,SL,-45.8,2025-04-23 14:00,9256.21,2025-04-23,2025-04
FVG,H1,2025-04-23 07:00,BUY,3311.01,3311.01,3290.63,3374.14,3336.26,False,25.22,28.88,0.01,-3.17,1.0,18.42,34.31,34,SL,-20.38,2025-04-23 14:00,9235.83,2025-04-23,2025-04
FVG,H1,2025-04-23 07:00,BUY,3329.18,3329.18,3287.29,3631.6,3450.15,False,25.22,28.88,0.01,-3.17,1.0,18.42,34.31,1,SL,-41.89,2025-04-23 14:00,9193.94,2025-04-23,2025-04
FVG,H1,2025-04-23 08:00,BUY,3315.94,3315.94,3272.61,3640.67,3445.83,False,31.57,28.68,0.01,-2.6,1.53,18.4,19.91,1,SL,-43.33,2025-04-23 14:00,9150.61,2025-04-23,2025-04
FVG,H1,2025-04-23 14:00,BUY,3283.95,3283.95,3260.84,3392.55,3327.39,False,36.92,25.92,0.01,-3.58,0.01,33.2,42.38,53,SL,-23.11,2025-04-23 15:00,9127.5,2025-04-23,2025-04
FVG,H1,2025-04-23 14:00,BUY,3291.59,3291.59,3253.23,3652.65,3436.01,False,36.92,25.92,0.01,-3.58,0.01,33.2,42.38,3,SL,-38.36,2025-05-01 01:00,9089.14,2025-05-01,2025-05
Group34/FVG,H1,2025-04-29 02:00,SELL,3339.03,3339.03,3323.88,3268.05,3310.64,False,72.01,14.68,0.01,0.48,-0.06,3.48,17.23,1,SL,15.15,2025-04-29 09:00,9104.29,2025-04-29,2025-04
FVG,H1,2025-04-30 11:00,BUY,3273.16,3273.16,3251.59,3415.59,3330.13,False,10.93,10.58,0.01,-1.17,-1.99,3.53,9.0,27,SL,-21.57,2025-05-01 01:00,9082.72,2025-05-01,2025-05
FVG,H1,2025-04-30 11:00,BUY,3273.16,3273.16,3254.24,3413.95,3329.48,False,10.93,10.58,0.01,-1.17,-1.99,3.53,9.0,26,SL,-18.92,2025-05-01 01:00,9063.8,2025-05-01,2025-05
FVG,H1,2025-04-30 13:00,BUY,3268.05,3268.05,3245.09,3365.06,3306.85,False,38.83,13.27,0.01,-0.38,-1.2,26.26,37.86,43,SL,-22.96,2025-05-01 01:00,9040.84,2025-05-01,2025-05
FVG,H1,2025-04-30 13:00,BUY,3268.05,3268.05,3242.39,3366.73,3307.52,False,38.83,13.27,0.01,-0.38,-1.2,26.26,37.86,42,SL,-25.66,2025-05-01 01:00,9015.18,2025-05-01,2025-05
FVG,H1,2025-05-01 01:00,BUY,3266.9,3266.9,3243.99,3366.47,3306.73,False,34.03,16.95,0.01,-1.91,-2.72,26.43,34.97,3,SL,-22.91,2025-05-01 01:00,8992.27,2025-05-01,2025-05
FVG,H1,2025-05-01 01:00,BUY,3265.2,3265.2,3240.87,3438.67,3334.59,False,34.03,16.95,0.01,-1.91,-2.72,26.43,34.97,70,SL,-24.33,2025-05-01 02:00,8967.94,2025-05-01,2025-05
FVG,H1,2025-05-01 01:00,BUY,3265.2,3265.2,3239.62,3439.44,3334.9,False,34.03,16.95,0.01,-1.91,-2.72,26.43,34.97,62,SL,-25.58,2025-05-01 02:00,8942.36,2025-05-01,2025-05
FVG,H1,2025-05-01 01:00,BUY,3265.2,3265.2,3240.96,3438.61,3334.57,False,34.03,16.95,0.01,-1.91,-2.72,26.43,34.97,60,SL,-24.24,2025-05-01 02:00,8918.12,2025-05-01,2025-05
