bt_close_price,bt_close_ts,bt_entry,bt_fill_ts,bt_last_trail_sl,bt_last_trail_source,bt_last_trail_ts,bt_pnl,bt_reason,bt_s14_family,bt_scale_out_1_pnl,bt_scale_out_2_pnl,bt_scale_out_3_pnl,bt_scale_out_4_pnl,bt_side,bt_sl_guard_group,bt_sl_guard_trigger_tf,bt_trail_count,bt_trail_path,close_price_diff,entry_diff,gap_reason,live_close_price,live_close_ts,live_close_vs_trail_sl_diff,live_entry,live_entry_comment,live_fill_ts,live_last_trail_sl,live_last_trail_source,live_last_trail_ts,live_pnl,live_reason,live_s14_family,live_scale_out_1_pnl,live_scale_out_2_pnl,live_scale_out_3_pnl,live_scale_out_4_pnl,live_side,live_sl_guard_activate_ts,live_sl_guard_close_ts,live_sl_guard_count,live_sl_guard_group,live_sl_guard_request_price,live_sl_guard_spread,live_sl_guard_trigger_candidates,live_sl_guard_trigger_tf,live_ticket,live_trail_count,live_trail_path,match_quality,match_score,nearest_bt_entry,nearest_bt_entry_diff,nearest_bt_fill_ts,nearest_bt_reason,nearest_bt_time_diff_min,nearest_live_entry,nearest_live_entry_diff,nearest_live_fill_ts,nearest_live_reason,nearest_live_time_diff_min,pnl_diff,s14_family_mismatch,status,time_diff_min
4318.04,2026-06-06 02:15:00,4322.39,2026-06-06 02:00:00,4318.04,M1,2026-06-06 02:15:00,-17.4,SL,BUY_ENGULF,0.0,0.0,0.0,0.0,BUY,,,1,06-06 02:15 M1 4318.04,0.42,0.14,SL_GUARD_CONTEXT_MISSING_BT,4318.46,2026-06-06 02:00:51,,4322.25,M15_S14_BSSH4,2026-06-06 02:00:01,,,,-15.16,SL Guard Group a,BUY_ENGULF,-3.79,-3.79,-3.79,-3.79,BUY,2026-06-06 02:00:50,2026-06-06 02:00:51,2,[M5+M15+M30],4318.46,0.16,#538760216 S1 M5 close=4318.06 pnl=-9.00 | #538759189 S14 M5 close=4318.06 pnl=-0.48,M5,538762805,,,EXACT,0.31,,,,,,,,,,,2.24,False,MISMATCH,0.02
4326.76,2026-06-08 05:00:00,4318.59,2026-06-06 03:00:00,4326.76,M1,2026-06-08 05:00:00,19.17,SL,BUY_ENGULF,2.0,3.0,6.0,0.0,BUY,,,4,06-06 03:15 M1 4312.44 -> 06-06 03:30 M1 4321.03 -> 06-06 03:45 M1 4321.66 -> 06-08 05:00 M1 4326.76,-10.06,0.16,LIVE_CLOSE_TREND_RECHECK,4316.7,2026-06-08 05:05:24,,4318.43,M15_S14_BSSH4,2026-06-06 03:00:01,,,,-6.92,Fill Trend Reche,BUY_ENGULF,-1.73,-1.73,-1.73,-1.73,BUY,,,,,,,,,538774748,,,EXACT,0.33,,,,,,,,,,,-26.09,False,MISMATCH,0.02
4517.35,2026-05-29 15:30:00,4524.74,2026-05-29 15:00:00,4517.35,M5,2026-05-29 15:30:00,18.39,SL,SELL_ENGULF,2.0,3.0,6.0,0.0,SELL,,,2,05-29 15:15 M5 4520.07 -> 05-29 15:30 M5 4517.35,2.37,0.75,TRAIL_SL_DIFF_SOURCE,4519.7175,2026-05-29 15:12:49,0.52,4523.99,M15_S14_SE,2026-05-29 15:00:04,4519.2,M1,2026-05-29 15:10:04,17.09,[sl 4519.20],SELL_ENGULF,2.45,3.05,6.8,4.79,SELL,,,,,,,,,534505721,6,05-29 15:02 M1 4525.14 -> 05-29 15:03 M1 4522.85 -> 05-29 15:05 M1 4522.01 -> 05-29 15:07 M1 4521.74 -> 05-29 15:08 M1 4520.15 -> 05-29 15:10 M1 4519.20,EXACT,1.42,,,,,,,,,,,-1.3,False,MISMATCH,0.07
4329.43,2026-06-08 06:15:00,4317.47,2026-06-08 06:00:00,4329.43,M1,2026-06-08 06:15:00,22.96,SL,BUY_ENGULF,2.0,3.0,6.0,0.0,BUY,,,1,06-08 06:15 M1 4329.43,-2.13,1.1,PNL_DIFF_SAME_BUCKET,4327.304999999999,2026-06-08 07:07:05,,4318.57,M15_S14_BSSH4,2026-06-08 06:00:05,,,,34.94,[sl 4341.40],BUY_ENGULF,2.35,3.32,6.44,22.83,BUY,,,,,,,,,539041521,,,NEAR,1.93,,,,,,,,,,,11.98,False,MISMATCH,0.08
4516.68,2026-05-29 13:30:00,4515.82,2026-05-29 13:15:00,,,,3.28,EXIT_COLOR,SELL_SWEEP,2.0,3.0,0.0,0.0,SELL,,,,,-2.44,0.24,CLOSE_BUCKET_DIFF,4514.2375,2026-05-29 13:14:50,-1.59,4515.58,M15_S14_SS,2026-05-29 13:00:04,4515.83,M1,2026-05-29 13:14:04,5.37,[sl 4515.83],SELL_SWEEP,2.12,3.75,-0.25,-0.25,SELL,,,,,,,,,534424304,4,05-29 13:09 M1 4519.91 -> 05-29 13:10 M1 4519.02 -> 05-29 13:12 M1 4515.97 -> 05-29 13:14 M1 4515.83,NEAR,149.57,,,,,,,,,,,2.09,False,MISMATCH,14.93
4460.55,2026-06-03 13:45:00,4462.56,2026-06-03 13:30:00,,,,-4.03,EXIT_COLOR,BUY_SWEEP,2.0,0.0,0.0,0.0,BUY,,,,,4.82,0.82,LOOSE_MATCH_SL_GUARD,4465.375,2026-06-03 14:27:08,,4463.38,M15_S14_BS,2026-06-03 14:00:03,,,,7.979999999999999,SL Guard Group a,BUY_SWEEP,3.55,3.56,6.47,-5.6,BUY,,,,,,,,,536778652,,,LOOSE,301.32,,,,,,,,,,,12.01,False,MISMATCH,30.05
4520.02,2026-05-29 13:45:00,4516.68,2026-05-29 13:30:00,4520.02,M5,2026-05-29 13:45:00,-1.68,SL,SELL_SWEEP,2.0,3.0,0.0,0.0,SELL,,,1,05-29 13:45 M5 4520.02,-3.22,4.33,TRAIL_SL_DIFF_SOURCE,4516.8025,2026-05-29 13:14:50,0.97,4521.01,M15_S14_SS,2026-05-29 13:00:09,4515.83,M1,2026-05-29 13:14:04,16.83,[sl 4515.83],SELL_SWEEP,2.44,3.17,6.04,5.18,SELL,,,,,,,,,534425004,5,05-29 13:04 M1 4521.62 -> 05-29 13:09 M1 4519.91 -> 05-29 13:10 M1 4519.02 -> 05-29 13:12 M1 4515.97 -> 05-29 13:14 M1 4515.83,LOOSE,302.83,,,,,,,,,,,18.51,False,MISMATCH,29.85
4516.9,2026-05-29 14:30:00,4523.32,2026-05-29 14:00:00,4516.9,M5,2026-05-29 14:30:00,17.42,SL,SELL_ENGULF,2.0,3.0,6.0,0.0,SELL,,,2,05-29 14:15 M5 4521.59 -> 05-29 14:30 M5 4516.90,8.17,1.88,TRAIL_SL_DIFF_SOURCE,4525.07,2026-05-29 14:49:09,0.0,4525.2,M15_S14_SE,2026-05-29 14:45:04,4525.07,M1,2026-05-29 14:48:04,0.52,[sl 4525.07],SELL_ENGULF,0.13,0.13,0.13,0.13,SELL,,,,,,,,,534495990,2,05-29 14:47 M1 4526.57 -> 05-29 14:48 M1 4525.07,LOOSE,452.55,,,,,,,,,,,-16.9,False,MISMATCH,45.07
4504.64,2026-06-01 13:45:00,4514.35,2026-06-01 13:30:00,,,,-38.84,EXIT_COLOR,BUY_SWEEP,0.0,0.0,0.0,0.0,BUY,,,,,11.63,0.4,CLOSE_BUCKET_DIFF,4516.2675,2026-06-01 12:10:12,,4514.75,M15_S14_BS,2026-06-01 12:00:02,,,,6.07,[sl 4515.83],BUY_SWEEP,2.83,1.08,1.08,1.08,BUY,,,,,,,,,535329772,,,LOOSE,900.07,,,,,,,,,,,44.91,False,MISMATCH,89.97
4498.62,2026-06-01 17:15:00,4496.24,2026-06-01 17:00:00,4498.62,M5,2026-06-01 17:15:00,13.38,SL,BUY_ENGULF,2.0,3.0,6.0,0.0,BUY,,,1,06-01 17:15 M5 4498.62,-6.72,0.06,PNL_DIFF_SAME_BUCKET,4491.9,2026-06-01 15:23:49,,4496.18,M15_S14_BE,2026-06-01 15:15:02,,,,-17.12,[sl 4491.90],BUY_ENGULF,-4.28,-4.28,-4.28,-4.28,BUY,,,,,,,,,535446498,,,LOOSE,1049.73,,,,,,,,,,,-30.5,False,MISMATCH,104.97
4566.07,2026-05-29 23:15:00,4571.14,2026-05-29 23:00:00,4566.07,M5,2026-05-29 23:15:00,16.07,SL,SELL_ENGULF,2.0,3.0,6.0,0.0,SELL,,,1,05-29 23:15 M5 4566.07,-0.66,1.95,,4565.405,2026-05-29 23:54:23,-0.43,4569.19,M15_S14_SS,2026-05-29 23:45:04,4565.83,M1,2026-05-29 23:51:03,15.14,[sl 4565.83],SELL_SWEEP,2.0,3.25,6.53,3.36,SELL,,,,,,,,,534996088,3,05-29 23:47 M1 4568.31 -> 05-29 23:50 M1 4567.22 -> 05-29 23:51 M1 4565.83,LOOSE,1000452.62,,,,,,,,,,,-0.93,True,MATCH,45.07
