SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
2026-06-17 18:25:00,,2026-06-17 18:30:00,,S20_304_EURUSD,M20,,BUY,,1.1596,,,1.1595,,1.1616,,0.14,,0.0,,5000.0,,,,False,BACKTEST_ONLY,BE,,-0.0,
2026-06-17 18:25:00,,2026-06-17 18:40:00,,S20_304_GBPUSD,M20,,BUY,,1.341,,,1.3408,,1.3438,,0.11,,4.62,,5004.62,,,,False,BACKTEST_ONLY,TP,,0.3,
2026-06-17 18:50:00,,2026-06-17 18:55:00,,S20_304_XAUUSD,M12,,SELL,,4335.04,,,4336.18,,4319.73,,0.01,,3.19,,5007.81,,,,False,BACKTEST_ONLY,TP,,1531.0,
2026-06-17 18:50:00,,2026-06-17 18:55:00,,S20_304_GBPUSD,M20,,SELL,,1.3416,,,1.3418,,1.3396,,0.11,,4.62,,5012.43,,,,False,BACKTEST_ONLY,TP,,0.2,
2026-06-17 19:30:00,,2026-06-17 19:40:00,,S20_304_EURUSD,H3,,BUY,,1.1587,,,1.1583,,1.164,,0.14,,0.0,,5012.43,,,,False,BACKTEST_ONLY,BE,,-0.0,
2026-06-17 19:30:00,,2026-06-17 19:35:00,,S20_304_GBPUSD,H2,,BUY,,1.3401,,,1.3396,,1.346,,0.11,,0.0,,5012.43,,,,False,BACKTEST_ONLY,BE,,-0.0,
2026-06-17 19:40:00,,2026-06-17 19:45:00,,S20_304_GBPUSD,M12,,BUY,,1.3399,,,1.3398,,1.3416,,0.11,,4.62,,5017.05,,,,False,BACKTEST_ONLY,TP,,0.2,
2026-06-17 19:40:00,,2026-06-17 19:45:00,,S20_304_USDJPY,M12,,SELL,,160.326,,,160.338,,160.165,,0.14,,2.97,,5020.02,,,,False,BACKTEST_ONLY,TP,,16.1,
2026-06-17 19:55:00,,2026-06-17 21:05:00,,S20_304_XAUUSD,H4,,BUY,,4321.28,,,4314.64,,4410.46,,0.01,,6.64,,5026.66,,,,False,BACKTEST_ONLY,TP,,8918.0,
2026-06-17 19:55:00,,2026-06-17 20:00:00,,S20_304_USDJPY,M15,,SELL,,160.328,,,160.338,,160.194,,0.14,,3.06,,5029.72,,,,False,BACKTEST_ONLY,TP,,13.4,
2026-06-17 20:05:00,,2026-06-17 20:10:00,,S20_304_USDJPY,H1,,SELL,,160.318,,,160.334,,160.103,,0.14,,0.0,,5029.72,,,,False,BACKTEST_ONLY,BE,,-1.6,
2026-06-17 20:10:00,,2026-06-17 20:20:00,,S20_304_EURUSD,M20,,BUY,,1.159,,,1.1589,,1.1604,,0.14,,4.9,,5034.62,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-06-17 20:25:00,,2026-06-17 20:30:00,,S20_304_XAGUSD,H1,,BUY,,69.656,,,69.568,,70.838,,0.01,,4.4,,5039.02,,,,False,BACKTEST_ONLY,TP,,118.2,
2026-06-17 20:30:00,,2026-06-17 20:35:00,,S20_304_EURUSD,M20,,BUY,,1.1593,,,1.1592,,1.1608,,0.14,,5.46,,5044.48,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-06-17 20:30:00,,2026-06-17 20:40:00,,S20_304_GBPUSD,M20,,BUY,,1.3406,,,1.3405,,1.3426,,0.11,,4.62,,5049.1,,,,False,BACKTEST_ONLY,TP,,0.2,
2026-06-17 20:40:00,,2026-06-17 20:45:00,,S20_304_XAGUSD,M12,,BUY,,69.78,,,69.733,,70.411,,0.01,,6.6,,5055.7,,,,False,BACKTEST_ONLY,TP,,63.1,
2026-06-17 20:50:00,,2026-06-17 20:55:00,,S20_304_XAGUSD,M12,,BUY,,69.858,,,69.815,,70.435,,0.01,,4.3,,5060.0,,,,False,BACKTEST_ONLY,TP,,57.7,
2026-06-17 21:05:00,,2026-06-17 21:25:00,,S20_304_XAGUSD,H2,,BUY,,69.587,,,69.407,,72.004,,0.01,,25.2,,5085.2,,,,False,BACKTEST_ONLY,TP,,241.7,
2026-06-17 21:20:00,,2026-06-17 21:25:00,,S20_304_EURUSD,M30,,SELL,,1.1603,,,1.1604,,1.1585,,0.14,,1.82,,5087.02,,,,False,BACKTEST_ONLY,TP,,0.2,
2026-06-17 21:20:00,,2026-06-17 21:35:00,,S20_304_GBPUSD,H1,,SELL,,1.3418,,,1.342,,1.3387,,0.11,,7.04,,5094.06,,,,False,BACKTEST_ONLY,TP,,0.3,
2026-06-17 21:45:00,,2026-06-17 21:50:00,,S20_304_XAGUSD,M30,,SELL,,70.423,,,70.504,,69.335,,0.01,,4.05,,5098.11,,,,False,BACKTEST_ONLY,TP,,108.8,
2026-06-17 21:50:00,,2026-06-17 21:55:00,,S20_304_XAUUSD,M20,,SELL,,4344.56,,,4346.52,,4318.24,,0.01,,3.92,,5102.03,,,,False,BACKTEST_ONLY,TP,,2632.0,
2026-06-17 21:50:00,,2026-06-17 21:55:00,,S20_304_EURUSD,M30,,SELL,,1.1601,,,1.1602,,1.1579,,0.14,,6.3,,5108.33,,,,False,BACKTEST_ONLY,TP,,0.2,
2026-06-17 21:50:00,,2026-06-17 21:50:00,,S20_304_GBPUSD,M12,,SELL,,1.3412,,,1.3413,,1.3399,,0.11,,-1.1,,5107.23,,,,False,BACKTEST_ONLY,SL,,-0.0,
2026-06-17 21:55:00,,2026-06-17 22:05:00,,S20_304_USDJPY,H2,,BUY,,160.189,,,160.162,,160.552,,0.14,,2.36,,5109.59,,,,False,BACKTEST_ONLY,TP,,36.3,
2026-06-17 22:25:00,,2026-06-17 22:30:00,,S20_304_USDJPY,M12,,BUY,,160.232,,,160.223,,160.353,,0.14,,2.62,,5112.21,,,,False,BACKTEST_ONLY,TP,,12.1,
2026-06-17 22:35:00,,2026-06-17 22:40:00,,S20_304_USDJPY,M15,,BUY,,160.232,,,160.222,,160.366,,0.14,,0.87,,5113.08,,,,False,BACKTEST_ONLY,TP,,13.4,
2026-06-17 22:45:00,,2026-06-17 22:50:00,,S20_304_XAUUSD,H3,,BUY,,4332.01,,,4326.89,,4400.77,,0.01,,19.97,,5133.05,,,,False,BACKTEST_ONLY,TP,,6876.0,
2026-06-17 22:45:00,,2026-06-17 22:50:00,,S20_304_XAGUSD,H3,,BUY,,69.981,,,69.822,,72.116,,0.01,,31.0,,5164.05,,,,False,BACKTEST_ONLY,TP,,213.5,
2026-06-17 22:45:00,,2026-06-17 22:50:00,,S20_304_EURUSD,H3,,BUY,,1.1582,,,1.1578,,1.1636,,0.14,,11.2,,5175.25,,,,False,BACKTEST_ONLY,TP,,0.5,
2026-06-17 22:45:00,,2026-06-17 22:50:00,,S20_304_GBPUSD,H3,,BUY,,1.3386,,,1.3381,,1.3455,,0.11,,15.73,,5190.98,,,,False,BACKTEST_ONLY,TP,,0.7,
2026-06-17 22:50:00,,2026-06-17 22:55:00,,S20_304_USDJPY,M12,,BUY,,160.267,,,160.251,,160.482,,0.14,,2.79,,5193.77,,,,False,BACKTEST_ONLY,TP,,21.5,
2026-06-17 23:05:00,,2026-06-17 23:10:00,,S20_304_XAUUSD,M12,,SELL,,4348.15,,,4350.32,,4319.01,,0.01,,2.17,,5195.94,,,,False,BACKTEST_ONLY,TP,,2914.0,
2026-06-17 23:05:00,,2026-06-17 23:10:00,,S20_304_GBPUSD,H2,,BUY,,1.3388,,,1.3384,,1.3436,,0.11,,3.96,,5199.9,,,,False,BACKTEST_ONLY,TP,,0.5,
2026-06-18 01:05:00,,2026-06-18 01:10:00,,S20_304_EURUSD,H1,,BUY,,1.1588,,,1.1586,,1.1616,,0.14,,2.94,,5202.84,,,,False,BACKTEST_ONLY,TP,,0.3,
2026-06-18 01:05:00,,2026-06-18 01:15:00,,S20_304_USDJPY,H1,,SELL,,160.231,,,160.253,,159.936,,0.14,,1.92,,5204.76,,,,False,BACKTEST_ONLY,TP,,29.5,
2026-06-18 01:30:00,,2026-06-18 01:35:00,,S20_304_XAUUSD,H2,,SELL,,4379.52,,,4386.95,,4279.74,,0.01,,14.86,,5219.62,,,,False,BACKTEST_ONLY,TP,,9978.0,
2026-06-18 01:40:00,,2026-06-18 01:45:00,,S20_304_XAGUSD,H3,,SELL,,71.427,,,71.735,,67.291,,0.01,,0.0,,5219.62,,,,False,BACKTEST_ONLY,BE,,-30.8,
2026-06-18 01:55:00,,2026-06-18 02:00:00,,S20_304_USDJPY,M12,,SELL,,160.221,,,160.229,,160.114,,0.14,,5.77,,5225.39,,,,False,BACKTEST_ONLY,TP,,10.7,
2026-06-18 02:20:00,,2026-06-18 02:30:00,,S20_304_USDJPY,M15,,BUY,,160.403,,,160.384,,160.658,,0.14,,5.5,,5230.89,,,,False,BACKTEST_ONLY,TP,,25.5,
2026-06-18 02:30:00,,2026-06-18 02:30:00,,S20_304_XAUUSD,M12,,BUY,,4278.44,,,4274.44,,4332.16,,0.01,,-4.0,,5226.89,,,,False,BACKTEST_ONLY,SL,,-400.0,
2026-06-18 02:30:00,,2026-06-18 02:30:00,,S20_304_EURUSD,M12,,BUY,,1.1542,,,1.154,,1.1566,,0.14,,-2.52,,5224.37,,,,False,BACKTEST_ONLY,SL,,-0.0,
2026-06-18 02:30:00,,2026-06-18 02:30:00,,S20_304_GBPUSD,M12,,BUY,,1.3347,,,1.3345,,1.3376,,0.11,,-2.42,,5221.95,,,,False,BACKTEST_ONLY,SL,,-0.0,
2026-06-18 02:40:00,,2026-06-18 02:45:00,,S20_304_EURUSD,M30,,SELL,,1.1564,,,1.1568,,1.1506,,0.14,,21.0,,5242.95,,,,False,BACKTEST_ONLY,TP,,0.6,
2026-06-18 02:40:00,,2026-06-18 02:45:00,,S20_304_GBPUSD,M30,,SELL,,1.3369,,,1.3374,,1.3306,,0.11,,20.13,,5263.08,,,,False,BACKTEST_ONLY,TP,,0.6,
2026-06-18 02:40:00,,2026-06-18 02:45:00,,S20_304_USDJPY,M30,,BUY,,160.346,,,160.312,,160.803,,0.14,,5.93,,5269.01,,,,False,BACKTEST_ONLY,TP,,45.7,
2026-06-18 02:45:00,,2026-06-18 03:00:00,,S20_304_XAUUSD,M30,,SELL,,4327.45,,,4336.83,,4201.48,,0.01,,40.33,,5309.34,,,,False,BACKTEST_ONLY,TP,,12597.0,
2026-06-18 03:00:00,,2026-06-18 03:05:00,,S20_304_XAGUSD,M12,,BUY,,68.671,,,68.571,,70.014,,0.01,,31.5,,5340.84,,,,False,BACKTEST_ONLY,TP,,134.3,
2026-06-18 03:25:00,,2026-06-18 03:35:00,,S20_304_GBPUSD,M12,,SELL,,1.329,,,1.3294,,1.3234,,0.11,,19.91,,5360.75,,,,False,BACKTEST_ONLY,TP,,0.6,
2026-06-18 03:30:00,,2026-06-18 03:35:00,,S20_304_XAUUSD,H4,,BUY,,4225.04,,,4212.36,,4395.33,,0.01,,0.0,,5360.75,,,,False,BACKTEST_ONLY,BE,,-1268.0,
2026-06-18 03:35:00,,2026-06-18 03:40:00,,S20_304_EURUSD,M30,,BUY,,1.148,,,1.1475,,1.1547,,0.14,,0.0,,5360.75,,,,False,BACKTEST_ONLY,BE,,-0.1,
2026-06-18 03:35:00,,2026-06-18 04:00:00,,S20_304_USDJPY,H4,,SELL,,160.771,,,160.831,,159.965,,0.14,,5.23,,5365.98,,,,False,BACKTEST_ONLY,TP,,80.6,
2026-06-18 03:40:00,,2026-06-18 03:50:00,,S20_304_XAUUSD,M12,,BUY,,4220.17,,,4213.18,,4314.05,,0.01,,19.57,,5385.55,,,,False,BACKTEST_ONLY,TP,,9388.0,
2026-06-18 03:40:00,,2026-06-18 03:50:00,,S20_304_XAGUSD,M12,,BUY,,66.839,,,66.627,,69.686,,0.01,,10.6,,5396.15,,,,False,BACKTEST_ONLY,TP,,284.7,
2026-06-18 03:40:00,,2026-06-18 03:50:00,,S20_304_GBPUSD,M12,,BUY,,1.3263,,,1.3258,,1.333,,0.11,,11.0,,5407.15,,,,False,BACKTEST_ONLY,TP,,0.7,
2026-06-18 03:50:00,,2026-06-18 04:00:00,,S20_304_EURUSD,M12,,BUY,,1.1486,,,1.1482,,1.1537,,0.14,,10.64,,5417.79,,,,False,BACKTEST_ONLY,TP,,0.5,
2026-06-18 07:55:00,,2026-06-18 08:00:00,,S20_304_EURUSD,M12,,BUY,,1.1506,,,1.1505,,1.1512,,0.14,,1.4,,5419.19,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-06-18 08:05:00,,2026-06-18 08:15:00,,S20_304_EURUSD,M15,,SELL,,1.1519,,,1.1521,,1.1495,,0.14,,9.8,,5428.99,,,,False,BACKTEST_ONLY,TP,,0.2,
2026-06-18 08:05:00,,2026-06-18 08:15:00,,S20_304_GBPUSD,M15,,SELL,,1.3317,,,1.3319,,1.3276,,0.11,,6.6,,5435.59,,,,False,BACKTEST_ONLY,TP,,0.4,
2026-06-18 08:15:00,,2026-06-18 08:25:00,,S20_304_USDJPY,M12,,BUY,,160.588,,,160.577,,160.736,,0.14,,4.1,,5439.69,,,,False,BACKTEST_ONLY,TP,,14.8,
2026-06-18 08:25:00,,2026-06-18 08:35:00,,S20_304_XAUUSD,M12,,BUY,,4295.24,,,4292.93,,4326.26,,0.01,,13.4,,5453.09,,,,False,BACKTEST_ONLY,TP,,3102.0,
