entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-16 00:00:00,2026-05-19 05:30:00,SELL,4544.5,,,REV,-28.59,S424 SELL Daily Close Comparison,delta%=-0.802% ATR=n/a
2026-05-19 05:30:00,2026-05-20 05:30:00,BUY,4572.89,,,REV,-93.68,S424 BUY Daily Close Comparison,delta%=0.590% ATR=n/a
2026-05-20 05:30:00,2026-05-21 05:30:00,SELL,4479.41,,,REV,-59.82,S424 SELL Daily Close Comparison,delta%=-1.846% ATR=n/a
2026-05-21 05:30:00,2026-05-22 05:30:00,BUY,4539.03,,,REV,2.24,S424 BUY Daily Close Comparison,delta%=1.381% ATR=n/a
2026-05-22 05:30:00,2026-05-29 05:30:00,SELL,4541.47,,,REV,45.37,S424 SELL Daily Close Comparison,delta%=-0.026% ATR=n/a
2026-05-29 05:30:00,2026-06-02 05:30:00,BUY,4495.9,,,REV,-14.53,S424 BUY Daily Close Comparison,delta%=0.902% ATR=n/a
2026-06-02 05:30:00,2026-06-03 05:30:00,SELL,4481.57,,,REV,-8.77,S424 SELL Daily Close Comparison,delta%=-1.236% ATR=n/a
2026-06-03 05:30:00,2026-06-04 05:30:00,BUY,4490.14,,,REV,-56.2,S424 BUY Daily Close Comparison,delta%=0.092% ATR=n/a
2026-06-04 05:30:00,2026-06-05 05:30:00,SELL,4434.14,,,REV,-45.09,S424 SELL Daily Close Comparison,delta%=-1.211% ATR=n/a
2026-06-05 05:30:00,2026-06-08 05:30:00,BUY,4479.03,,,REV,-162.62,S424 BUY Daily Close Comparison,delta%=0.941% ATR=n/a
2026-06-08 05:30:00,2026-06-09 05:30:00,SELL,4316.61,,,REV,-8.62,S424 SELL Daily Close Comparison,delta%=-3.287% ATR=n/a
2026-06-09 05:30:00,2026-06-10 05:30:00,BUY,4325.03,,,REV,-68.59,S424 BUY Daily Close Comparison,delta%=0.027% ATR=n/a
2026-06-10 05:30:00,2026-06-12 05:30:00,SELL,4256.64,,,REV,41.62,S424 SELL Daily Close Comparison,delta%=-1.603% ATR=n/a
2026-06-12 05:30:00,2026-06-18 05:30:00,BUY,4214.82,,,REV,52.0,S424 BUY Daily Close Comparison,delta%=3.459% ATR=n/a
2026-06-18 05:30:00,2026-06-26 05:30:00,SELL,4267.02,,,REV,242.12,S424 SELL Daily Close Comparison,delta%=-1.707% ATR=n/a
2026-06-26 05:30:00,2026-06-30 05:30:00,BUY,4024.7,,,REV,-9.02,S424 BUY Daily Close Comparison,delta%=0.641% ATR=n/a
2026-06-30 05:30:00,2026-07-02 05:30:00,SELL,4015.88,,,REV,-22.57,S424 SELL Daily Close Comparison,delta%=-1.746% ATR=n/a
2026-07-02 05:30:00,2026-07-08 05:30:00,BUY,4038.25,,,REV,61.15,S424 BUY Daily Close Comparison,delta%=0.604% ATR=n/a
2026-07-08 05:30:00,2026-07-10 05:30:00,SELL,4099.6,,,REV,-23.87,S424 SELL Daily Close Comparison,delta%=-1.381% ATR=n/a
2026-07-10 05:30:00,2026-07-13 05:30:00,BUY,4123.27,,,REV,-39.24,S424 BUY Daily Close Comparison,delta%=1.138% ATR=n/a
2026-07-13 05:30:00,2026-07-15 05:30:00,SELL,4084.23,,,REV,32.5,S424 SELL Daily Close Comparison,delta%=-0.105% ATR=n/a
2026-07-15 05:30:00,2026-07-17 05:30:00,BUY,4051.53,,,REV,-75.28,S424 BUY Daily Close Comparison,delta%=1.270% ATR=n/a
2026-07-17 05:30:00,2026-07-20 05:30:00,SELL,3976.45,,,REV,-18.28,S424 SELL Daily Close Comparison,delta%=-2.058% ATR=n/a
2026-07-20 05:30:00,2026-07-21 05:30:00,BUY,3994.53,,,REV,15.18,S424 BUY Daily Close Comparison,delta%=1.025% ATR=n/a
2026-07-21 05:30:00,2026-07-22 05:30:00,SELL,4009.91,,,REV,-73.1,S424 SELL Daily Close Comparison,delta%=-0.214% ATR=n/a
2026-07-22 05:30:00,2026-07-24 05:30:00,BUY,4082.81,,,REV,-33.02,S424 BUY Daily Close Comparison,delta%=1.725% ATR=n/a
2026-07-24 05:30:00,2026-07-27 05:30:00,SELL,4049.99,,,REV,-36.55,S424 SELL Daily Close Comparison,delta%=-1.956% ATR=n/a
2026-07-27 05:30:00,2026-07-29 05:30:00,BUY,4086.34,,,REV,-65.63,S424 BUY Daily Close Comparison,delta%=0.086% ATR=n/a
2026-07-29 05:30:00,2026-07-30 05:30:00,SELL,4020.91,,,REV,-54.2,S424 SELL Daily Close Comparison,delta%=-1.174% ATR=n/a
2026-07-30 05:30:00,2026-08-03 05:30:00,BUY,4074.91,,,REV,-9.4,S424 BUY Daily Close Comparison,delta%=0.927% ATR=n/a
2026-08-03 05:30:00,2026-08-04 05:30:00,SELL,4065.71,,,REV,13.38,S424 SELL Daily Close Comparison,delta%=-1.439% ATR=n/a
2026-08-04 05:30:00,2026-08-07 05:30:00,BUY,4052.13,,,REV,190.05,S424 BUY Daily Close Comparison,delta%=0.273% ATR=n/a
2026-08-07 05:30:00,2026-08-10 05:30:00,SELL,4242.38,,,REV,-101.6,S424 SELL Daily Close Comparison,delta%=-0.143% ATR=n/a
2026-08-10 05:30:00,2026-08-12 05:30:00,BUY,4343.78,,,REV,32.62,S424 BUY Daily Close Comparison,delta%=2.403% ATR=n/a
2026-08-12 05:30:00,2026-08-13 05:30:00,SELL,4376.6,,,REV,-22.98,S424 SELL Daily Close Comparison,delta%=-0.482% ATR=n/a
