entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-15 23:30:00,2026-05-19 05:15:00,SELL,4540.93,,,REV,-32.5,S424 SELL Daily Close Comparison,delta%=-0.802% ATR=n/a
2026-05-19 05:15:00,2026-05-20 05:15:00,BUY,4573.23,,,REV,-90.5,S424 BUY Daily Close Comparison,delta%=0.590% ATR=n/a
2026-05-20 05:15:00,2026-05-21 05:15:00,SELL,4482.93,,,REV,-57.53,S424 SELL Daily Close Comparison,delta%=-1.846% ATR=n/a
2026-05-21 05:15:00,2026-05-22 05:15:00,BUY,4540.26,,,REV,1.35,S424 BUY Daily Close Comparison,delta%=1.381% ATR=n/a
2026-05-22 05:15:00,2026-05-29 05:15:00,SELL,4541.81,,,REV,47.92,S424 SELL Daily Close Comparison,delta%=-0.026% ATR=n/a
2026-05-29 05:15:00,2026-06-02 05:15:00,BUY,4493.69,,,REV,-9.37,S424 BUY Daily Close Comparison,delta%=0.902% ATR=n/a
2026-06-02 05:15:00,2026-06-03 05:15:00,SELL,4484.52,,,REV,-5.0,S424 SELL Daily Close Comparison,delta%=-1.236% ATR=n/a
2026-06-03 05:15:00,2026-06-04 05:15:00,BUY,4489.32,,,REV,-57.48,S424 BUY Daily Close Comparison,delta%=0.092% ATR=n/a
2026-06-04 05:15:00,2026-06-05 05:15:00,SELL,4432.04,,,REV,-43.77,S424 SELL Daily Close Comparison,delta%=-1.211% ATR=n/a
2026-06-05 05:15:00,2026-06-08 05:15:00,BUY,4475.61,,,REV,-146.13,S424 BUY Daily Close Comparison,delta%=0.941% ATR=n/a
2026-06-08 05:15:00,2026-06-09 05:15:00,SELL,4329.68,,,REV,4.26,S424 SELL Daily Close Comparison,delta%=-3.287% ATR=n/a
2026-06-09 05:15:00,2026-06-10 05:15:00,BUY,4325.22,,,REV,-69.98,S424 BUY Daily Close Comparison,delta%=0.027% ATR=n/a
2026-06-10 05:15:00,2026-06-12 05:15:00,SELL,4255.44,,,REV,45.67,S424 SELL Daily Close Comparison,delta%=-1.603% ATR=n/a
2026-06-12 05:15:00,2026-06-18 05:15:00,BUY,4209.57,,,REV,55.94,S424 BUY Daily Close Comparison,delta%=3.459% ATR=n/a
2026-06-18 05:15:00,2026-06-26 05:15:00,SELL,4265.71,,,REV,242.34,S424 SELL Daily Close Comparison,delta%=-1.707% ATR=n/a
2026-06-26 05:15:00,2026-06-30 05:15:00,BUY,4023.17,,,REV,-4.94,S424 BUY Daily Close Comparison,delta%=0.641% ATR=n/a
2026-06-30 05:15:00,2026-07-02 05:15:00,SELL,4018.43,,,REV,-18.62,S424 SELL Daily Close Comparison,delta%=-1.746% ATR=n/a
2026-07-02 05:15:00,2026-07-08 05:15:00,BUY,4036.85,,,REV,66.98,S424 BUY Daily Close Comparison,delta%=0.604% ATR=n/a
2026-07-08 05:15:00,2026-07-10 05:15:00,SELL,4104.03,,,REV,-19.68,S424 SELL Daily Close Comparison,delta%=-1.381% ATR=n/a
2026-07-10 05:15:00,2026-07-13 05:15:00,BUY,4123.51,,,REV,-42.6,S424 BUY Daily Close Comparison,delta%=1.138% ATR=n/a
2026-07-13 05:15:00,2026-07-15 05:15:00,SELL,4081.11,,,REV,30.16,S424 SELL Daily Close Comparison,delta%=-0.105% ATR=n/a
2026-07-15 05:15:00,2026-07-17 05:15:00,BUY,4050.75,,,REV,-74.41,S424 BUY Daily Close Comparison,delta%=1.270% ATR=n/a
2026-07-17 05:15:00,2026-07-20 05:15:00,SELL,3976.54,,,REV,-19.91,S424 SELL Daily Close Comparison,delta%=-2.058% ATR=n/a
2026-07-20 05:15:00,2026-07-21 05:15:00,BUY,3996.25,,,REV,10.59,S424 BUY Daily Close Comparison,delta%=1.025% ATR=n/a
2026-07-21 05:15:00,2026-07-22 05:15:00,SELL,4007.04,,,REV,-72.11,S424 SELL Daily Close Comparison,delta%=-0.214% ATR=n/a
2026-07-22 05:15:00,2026-07-24 05:15:00,BUY,4078.95,,,REV,-29.93,S424 BUY Daily Close Comparison,delta%=1.725% ATR=n/a
2026-07-24 05:15:00,2026-07-27 05:15:00,SELL,4049.22,,,REV,-38.83,S424 SELL Daily Close Comparison,delta%=-1.956% ATR=n/a
2026-07-27 05:15:00,2026-07-29 05:15:00,BUY,4087.85,,,REV,-63.47,S424 BUY Daily Close Comparison,delta%=0.086% ATR=n/a
2026-07-29 05:15:00,2026-07-30 05:15:00,SELL,4024.58,,,REV,-52.01,S424 SELL Daily Close Comparison,delta%=-1.174% ATR=n/a
2026-07-30 05:15:00,2026-08-03 05:15:00,BUY,4076.39,,,REV,-0.42,S424 BUY Daily Close Comparison,delta%=0.927% ATR=n/a
2026-08-03 05:15:00,2026-08-04 05:15:00,SELL,4076.17,,,REV,24.6,S424 SELL Daily Close Comparison,delta%=-1.439% ATR=n/a
2026-08-04 05:15:00,2026-08-07 05:15:00,BUY,4051.37,,,REV,187.46,S424 BUY Daily Close Comparison,delta%=0.273% ATR=n/a
2026-08-07 05:15:00,2026-08-10 05:15:00,SELL,4239.03,,,REV,-104.47,S424 SELL Daily Close Comparison,delta%=-0.143% ATR=n/a
2026-08-10 05:15:00,2026-08-12 05:15:00,BUY,4343.3,,,REV,30.54,S424 BUY Daily Close Comparison,delta%=2.403% ATR=n/a
2026-08-12 05:15:00,2026-08-13 05:15:00,SELL,4374.04,,,REV,-29.3,S424 SELL Daily Close Comparison,delta%=-0.482% ATR=n/a
