entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-15 23:10:00,2026-05-19 05:05:00,SELL,4531.34,,,REV,-39.03,S424 SELL Daily Close Comparison,delta%=-0.802% ATR=n/a
2026-05-19 05:05:00,2026-05-20 05:05:00,BUY,4570.17,,,REV,-86.28,S424 BUY Daily Close Comparison,delta%=0.590% ATR=n/a
2026-05-20 05:05:00,2026-05-21 05:05:00,SELL,4484.09,,,REV,-59.91,S424 SELL Daily Close Comparison,delta%=-1.846% ATR=n/a
2026-05-21 05:05:00,2026-05-22 05:05:00,BUY,4543.8,,,REV,0.29,S424 BUY Daily Close Comparison,delta%=1.381% ATR=n/a
2026-05-22 05:05:00,2026-05-29 05:05:00,SELL,4544.29,,,REV,47.65,S424 SELL Daily Close Comparison,delta%=-0.026% ATR=n/a
2026-05-29 05:05:00,2026-06-02 05:05:00,BUY,4496.44,,,REV,-14.16,S424 BUY Daily Close Comparison,delta%=0.902% ATR=n/a
2026-06-02 05:05:00,2026-06-03 05:05:00,SELL,4482.48,,,REV,-5.26,S424 SELL Daily Close Comparison,delta%=-1.236% ATR=n/a
2026-06-03 05:05:00,2026-06-04 05:05:00,BUY,4487.54,,,REV,-55.99,S424 BUY Daily Close Comparison,delta%=0.092% ATR=n/a
2026-06-04 05:05:00,2026-06-05 05:05:00,SELL,4431.75,,,REV,-41.71,S424 SELL Daily Close Comparison,delta%=-1.211% ATR=n/a
2026-06-05 05:05:00,2026-06-08 05:10:00,BUY,4473.26,,,REV,-155.5,S424 BUY Daily Close Comparison,delta%=0.941% ATR=n/a
2026-06-08 05:10:00,2026-06-09 05:05:00,SELL,4317.96,,,REV,-8.47,S424 SELL Daily Close Comparison,delta%=-3.287% ATR=n/a
2026-06-09 05:05:00,2026-06-10 05:05:00,BUY,4326.23,,,REV,-71.35,S424 BUY Daily Close Comparison,delta%=0.027% ATR=n/a
2026-06-10 05:05:00,2026-06-12 05:05:00,SELL,4255.08,,,REV,47.03,S424 SELL Daily Close Comparison,delta%=-1.603% ATR=n/a
2026-06-12 05:05:00,2026-06-18 05:05:00,BUY,4207.85,,,REV,49.9,S424 BUY Daily Close Comparison,delta%=3.459% ATR=n/a
2026-06-18 05:05:00,2026-06-26 05:05:00,SELL,4257.95,,,REV,228.56,S424 SELL Daily Close Comparison,delta%=-1.707% ATR=n/a
2026-06-26 05:05:00,2026-06-30 05:05:00,BUY,4029.19,,,REV,-11.1,S424 BUY Daily Close Comparison,delta%=0.641% ATR=n/a
2026-06-30 05:05:00,2026-07-02 05:05:00,SELL,4018.29,,,REV,-20.94,S424 SELL Daily Close Comparison,delta%=-1.746% ATR=n/a
2026-07-02 05:05:00,2026-07-08 05:05:00,BUY,4039.03,,,REV,65.44,S424 BUY Daily Close Comparison,delta%=0.604% ATR=n/a
2026-07-08 05:05:00,2026-07-10 05:05:00,SELL,4104.67,,,REV,-20.23,S424 SELL Daily Close Comparison,delta%=-1.381% ATR=n/a
2026-07-10 05:05:00,2026-07-13 05:10:00,BUY,4124.7,,,REV,-34.89,S424 BUY Daily Close Comparison,delta%=1.138% ATR=n/a
2026-07-13 05:10:00,2026-07-15 05:05:00,SELL,4090.01,,,REV,37.11,S424 SELL Daily Close Comparison,delta%=-0.105% ATR=n/a
2026-07-15 05:05:00,2026-07-17 05:05:00,BUY,4052.7,,,REV,-74.61,S424 BUY Daily Close Comparison,delta%=1.270% ATR=n/a
2026-07-17 05:05:00,2026-07-20 05:10:00,SELL,3978.29,,,REV,-19.14,S424 SELL Daily Close Comparison,delta%=-2.058% ATR=n/a
2026-07-20 05:10:00,2026-07-21 05:05:00,BUY,3997.23,,,REV,10.38,S424 BUY Daily Close Comparison,delta%=1.025% ATR=n/a
2026-07-21 05:05:00,2026-07-22 05:05:00,SELL,4007.81,,,REV,-70.73,S424 SELL Daily Close Comparison,delta%=-0.214% ATR=n/a
2026-07-22 05:05:00,2026-07-24 05:05:00,BUY,4078.34,,,REV,-29.66,S424 BUY Daily Close Comparison,delta%=1.725% ATR=n/a
2026-07-24 05:05:00,2026-07-27 05:10:00,SELL,4048.88,,,REV,-39.66,S424 SELL Daily Close Comparison,delta%=-1.956% ATR=n/a
2026-07-27 05:10:00,2026-07-29 05:05:00,BUY,4088.34,,,REV,-62.41,S424 BUY Daily Close Comparison,delta%=0.086% ATR=n/a
2026-07-29 05:05:00,2026-07-30 05:05:00,SELL,4026.13,,,REV,-47.78,S424 SELL Daily Close Comparison,delta%=-1.174% ATR=n/a
2026-07-30 05:05:00,2026-08-03 05:10:00,BUY,4073.71,,,REV,0.68,S424 BUY Daily Close Comparison,delta%=0.927% ATR=n/a
2026-08-03 05:10:00,2026-08-04 05:05:00,SELL,4074.59,,,REV,23.19,S424 SELL Daily Close Comparison,delta%=-1.439% ATR=n/a
2026-08-04 05:05:00,2026-08-07 05:05:00,BUY,4051.2,,,REV,184.99,S424 BUY Daily Close Comparison,delta%=0.273% ATR=n/a
2026-08-07 05:05:00,2026-08-10 05:10:00,SELL,4236.39,,,REV,-102.83,S424 SELL Daily Close Comparison,delta%=-0.143% ATR=n/a
2026-08-10 05:10:00,2026-08-12 05:05:00,BUY,4339.02,,,REV,33.1,S424 BUY Daily Close Comparison,delta%=2.403% ATR=n/a
2026-08-12 05:05:00,2026-08-13 05:05:00,SELL,4372.32,,,REV,-33.09,S424 SELL Daily Close Comparison,delta%=-0.482% ATR=n/a
