Pattern,TF,Time (BKK),Type,Limit_Price,Entry,SL,TP,be_trig,be_act,RSI,ATR,Lot,dist_sma50,dist_sma200,body,range,Bars_Waited,Reason,P&L,CloseTime (BKK),Balance,Date,Month
ATR,H1,2026-01-06 04:00,SELL,4459.69,4459.69,4492.47,4336.58,4410.44,False,75.96,16.24,0.01,1.59,0.99,12.71,13.93,1,SL,-32.78,2026-01-06 19:00,10414.83,2026-01-06,2026-01
ATR,H1,2026-01-06 15:00,SELL,4476.24,4476.24,4513.55,4173.14,4355.0,False,68.16,16.49,0.01,1.58,1.37,18.99,25.22,100,SL,-37.31,2026-01-09 16:00,10377.52,2026-01-09,2026-01
FollowDiv,H1,2026-01-06 15:00,SELL,4475.78,4475.78,4507.12,4379.05,4437.09,False,68.16,16.49,0.01,1.58,1.37,18.99,25.22,5,SL,-31.34,2026-01-09 16:00,10346.18,2026-01-09,2026-01
Div,H1,2026-01-06 16:00,SELL,4475.78,4475.78,4508.75,4401.67,4446.14,False,60.4,16.72,0.01,1.34,1.17,9.04,27.67,1,SL,-32.97,2026-01-09 16:00,10313.210000000001,2026-01-09,2026-01
Div,H1,2026-01-08 13:00,BUY,4415.67,4415.67,4388.66,4517.47,4456.39,False,31.15,14.37,0.01,-0.68,0.15,4.84,23.62,5,TP,101.8,2026-01-12 00:00,10415.01,2026-01-12,2026-01
Div,H1,2026-01-09 16:00,SELL,4500.51,4500.51,4529.01,4389.15,4455.97,False,75.8,13.74,0.01,1.27,2.21,17.83,26.67,61,SL,-28.5,2026-01-12 00:00,10386.51,2026-01-12,2026-01
FollowDiv,H1,2026-01-13 15:00,SELL,4630.18,4630.18,4665.95,4368.47,4525.49,False,69.99,15.33,0.01,1.3,3.9,18.5,25.44,17,SL,-35.77,2026-01-19 00:00,10350.74,2026-01-19,2026-01
Div,H1,2026-01-14 13:00,SELL,4639.74,4639.74,4669.32,4507.42,4586.81,False,77.6,12.97,0.01,0.72,3.39,8.15,11.62,4,SL,-29.58,2026-01-19 00:00,10321.16,2026-01-19,2026-01
Div,H1,2026-01-14 13:00,SELL,4639.74,4639.74,4668.13,4508.16,4587.11,False,77.6,12.97,0.01,0.72,3.39,8.15,11.62,3,SL,-28.39,2026-01-19 00:00,10292.77,2026-01-19,2026-01
Div,H1,2026-01-14 13:00,SELL,4639.74,4639.74,4667.5,4508.55,4587.26,False,77.6,12.97,0.01,0.72,3.39,8.15,11.62,2,SL,-27.76,2026-01-19 00:00,10265.01,2026-01-19,2026-01
FollowDiv,H1,2026-01-14 20:00,SELL,4641.91,4641.91,4674.05,4504.5,4586.94,False,60.43,16.66,0.01,0.65,3.18,4.09,9.31,3,SL,-32.14,2026-01-19 00:00,10232.87,2026-01-19,2026-01
Div,H1,2026-01-20 06:00,SELL,4681.54,4681.54,4702.88,4632.67,4661.99,False,72.93,11.29,0.01,1.64,3.11,19.28,22.29,1,SL,-21.34,2026-01-20 06:00,10211.53,2026-01-20,2026-01
Div,H1,2026-01-20 07:00,SELL,4697.04,4697.04,4719.61,4622.33,4667.16,False,76.03,11.44,0.01,1.55,3.04,1.96,11.52,1,SL,-22.57,2026-01-20 08:00,10188.960000000001,2026-01-20,2026-01
Div,H1,2026-01-20 08:00,SELL,4716.63,4716.63,4739.52,4610.03,4673.99,False,76.82,11.63,0.01,1.57,3.08,3.71,11.32,1,SL,-22.89,2026-01-20 15:00,10166.07,2026-01-20,2026-01
Div,H1,2026-01-20 09:00,SELL,4717.17,4717.17,4740.43,4609.47,4674.09,False,78.17,11.97,0.01,1.8,3.35,13.27,16.57,1,SL,-23.26,2026-01-20 15:00,10142.81,2026-01-20,2026-01
Div,H1,2026-01-20 10:00,SELL,4722.76,4722.76,4746.7,4605.59,4675.89,False,80.47,12.76,0.01,1.81,3.38,3.06,16.26,1,SL,-23.94,2026-01-20 15:00,10118.87,2026-01-20,2026-01
Div,H1,2026-01-20 11:00,SELL,4731.58,4731.58,4757.1,4599.17,4678.61,False,74.99,12.92,0.01,1.63,3.22,5.9,11.87,1,SL,-25.52,2026-01-20 17:00,10093.35,2026-01-20,2026-01
Div/FollowDiv,H1,2026-01-20 14:00,SELL,4737.48,4737.48,4763.33,4595.32,4680.62,False,82.53,14.47,0.01,1.69,3.36,9.67,23.22,3,SL,-25.85,2026-01-20 19:00,10067.5,2026-01-20,2026-01
Div,H1,2026-01-20 14:00,SELL,4737.48,4737.48,4764.35,4594.68,4680.36,False,82.53,14.47,0.01,1.69,3.36,9.67,23.22,2,SL,-26.87,2026-01-20 19:00,10040.630000000001,2026-01-20,2026-01
Div,H1,2026-01-20 14:00,SELL,4737.48,4737.48,4764.22,4594.77,4680.39,False,82.53,14.47,0.01,1.69,3.36,9.67,23.22,1,SL,-26.74,2026-01-20 19:00,10013.890000000001,2026-01-20,2026-01
Div,H1,2026-01-20 15:00,SELL,4737.48,4737.48,4766.42,4593.41,4679.85,False,86.95,15.46,0.01,1.72,3.42,4.16,22.43,1,SL,-28.94,2026-01-21 00:00,9984.95,2026-01-21,2026-01
FollowDiv,H1,2026-01-21 00:00,SELL,4766.27,4766.27,4799.41,4573.02,4688.97,False,77.45,16.84,0.01,1.9,3.89,15.92,23.87,2,SL,-33.14,2026-01-21 02:00,9951.81,2026-01-21,2026-01
FollowDiv,H1,2026-01-21 14:00,SELL,4878.23,4878.23,4925.78,4584.95,4760.92,False,83.94,24.78,0.01,2.79,5.47,14.2,21.86,7,SL,-47.55,2026-01-22 21:00,9904.26,2026-01-22,2026-01
FollowDiv,H1,2026-01-22 18:00,SELL,4888.41,4888.41,4941.49,4627.11,4783.89,False,85.98,20.47,0.01,1.73,4.96,26.5,35.24,26,SL,-53.08,2026-01-23 00:00,9851.18,2026-01-23,2026-01
FollowDiv,H1,2026-01-23 06:00,SELL,4965.74,4965.74,5013.56,4685.48,4853.64,False,88.18,22.44,0.01,2.06,5.71,4.39,12.62,4,SL,-47.82,2026-01-26 00:00,9803.36,2026-01-26,2026-01
Div,H1,2026-01-26 01:00,SELL,4989.78,4989.78,5037.61,4814.8,4919.79,False,85.47,23.89,0.01,2.88,6.7,1.97,21.41,1,SL,-47.83,2026-01-26 01:00,9755.53,2026-01-26,2026-01
Div,H1,2026-01-26 02:00,SELL,5040.05,5040.05,5087.83,4783.76,4937.53,False,86.84,26.73,0.01,3.37,7.26,29.18,56.48,1,SL,-47.78,2026-01-26 03:00,9707.75,2026-01-26,2026-01
Div,H1,2026-01-26 03:00,SELL,5052.04,5052.04,5105.5,4772.84,4940.36,False,90.65,27.31,0.01,3.47,7.42,9.98,25.99,1,SL,-53.46,2026-01-26 07:00,9654.29,2026-01-26,2026-01
Div,H1,2026-01-26 07:00,SELL,5093.03,5093.03,5146.73,4747.36,4954.76,False,83.79,28.02,0.01,2.93,7.13,3.56,45.53,3,SL,-53.7,2026-01-27 21:00,9600.59,2026-01-27,2026-01
Div,H1,2026-01-26 07:00,SELL,5093.03,5093.03,5146.08,4747.76,4954.92,False,83.79,28.02,0.01,2.93,7.13,3.56,45.53,2,SL,-53.05,2026-01-27 21:00,9547.54,2026-01-27,2026-01
Div,H1,2026-01-26 07:00,SELL,5093.03,5093.03,5146.14,4747.72,4954.91,False,83.79,28.02,0.01,2.93,7.13,3.56,45.53,1,SL,-53.11,2026-01-27 21:00,9494.43,2026-01-27,2026-01
Div,H1,2026-01-26 08:00,SELL,5093.03,5093.03,5149.08,4745.91,4954.18,False,82.94,27.51,0.01,3.03,7.31,11.16,21.85,1,SL,-56.05,2026-01-27 21:00,9438.380000000001,2026-01-27,2026-01
GapSweep,H1,2026-01-30 16:00,BUY,5023.23,5023.23,4825.59,5343.01,5260.4,False,30.46,98.82,0.01,-5.3,0.1,17.12,93.19,0,SL,-197.64,2026-01-30 18:00,9240.74,2026-01-30,2026-01
FollowDiv,H1,2026-01-30 18:00,BUY,4942.58,4942.58,4747.43,5885.61,5319.79,False,26.48,99.79,0.01,-8.82,-3.93,136.51,184.84,7,SL,-195.15,2026-01-30 19:00,9045.59,2026-01-30,2026-01
Div,H1,2026-01-30 18:00,BUY,4942.58,4942.58,4741.37,5889.36,5321.29,False,26.48,99.79,0.01,-8.82,-3.93,136.51,184.84,3,SL,-201.21,2026-01-30 19:00,8844.380000000001,2026-01-30,2026-01
Div,H1,2026-01-30 18:00,BUY,4942.58,4942.58,4744.94,5548.44,5184.92,False,26.48,99.79,0.01,-8.82,-3.93,136.51,184.84,2,SL,-197.64,2026-01-30 19:00,8646.74,2026-01-30,2026-01
Div,H1,2026-01-30 18:00,BUY,4942.58,4942.58,4758.23,5540.23,5181.64,False,26.48,99.79,0.01,-8.82,-3.93,136.51,184.84,1,SL,-184.35,2026-01-30 19:00,8462.39,2026-01-30,2026-01
Div,H1,2026-01-30 19:00,BUY,4942.58,4942.58,4743.0,5549.64,5185.4,False,27.72,112.42,0.01,-8.1,-3.34,30.08,213.43,1,SL,-199.58,2026-01-30 19:00,8262.810000000001,2026-01-30,2026-01
Div,H1,2026-02-02 00:00,BUY,4800.95,4800.95,4576.11,5652.78,5141.68,False,29.71,125.12,0.01,-10.14,-6.16,87.65,139.55,4,SL,-224.84,2026-02-02 06:00,8037.97,2026-02-02,2026-02
Div,H1,2026-02-02 02:00,BUY,4680.35,4680.35,4448.34,5731.74,5100.91,False,25.28,127.54,0.01,-9.79,-6.23,29.86,200.4,5,SL,-232.01,2026-02-02 07:00,7805.960000000001,2026-02-02,2026-02
Div,H1,2026-02-02 02:00,BUY,4680.35,4680.35,4439.37,5737.28,5103.12,False,25.28,127.54,0.01,-9.79,-6.23,29.86,200.4,4,SL,-240.98,2026-02-02 07:00,7564.9800000000005,2026-02-02,2026-02
Div,H1,2026-02-02 02:00,BUY,4680.35,4680.35,4440.46,5736.61,5102.85,False,25.28,127.54,0.01,-9.79,-6.23,29.86,200.4,3,SL,-239.89,2026-02-02 07:00,7325.09,2026-02-02,2026-02
GapSweep,H1,2026-02-05 06:00,BUY,4828.28,4828.28,4691.74,5049.21,4992.13,False,41.5,68.27,0.01,-1.15,-3.26,32.4,79.9,0,SL,-136.54,2026-02-06 01:00,7188.550000000001,2026-02-06,2026-02
FollowDiv,H1,2026-02-11 11:00,SELL,5091.84,5091.84,5166.96,4918.82,5022.63,False,75.68,21.51,0.01,1.06,2.85,30.35,38.56,111,TP,173.02,2026-02-12 17:00,7361.570000000001,2026-02-12,2026-02
ATR,H1,2026-02-11 11:00,SELL,5078.62,5078.62,5119.68,4924.3,5016.89,False,75.68,21.51,0.01,1.06,2.85,30.35,38.56,4,TP,154.32,2026-02-12 17:00,7515.890000000001,2026-02-12,2026-02
GapSweep,H1,2026-02-13 05:00,SELL,4986.54,4986.54,5076.67,4840.71,4878.39,False,33.46,45.06,0.01,-1.24,0.29,5.16,24.43,0,TP,145.83,2026-02-17 15:00,7661.720000000001,2026-02-17,2026-02
GapSweep,H1,2026-02-16 11:00,SELL,5014.28,5014.28,5057.06,4945.07,4962.95,False,43.45,21.39,0.01,0.19,0.35,7.47,16.93,0,TP,69.21,2026-02-17 01:00,7730.93,2026-02-17,2026-02
Div,H1,2026-02-19 16:00,SELL,5021.92,5021.92,5059.5,4899.71,4973.04,False,65.44,19.59,0.01,1.36,0.3,8.25,26.01,1,SL,-37.58,2026-02-20 15:00,7693.35,2026-02-20,2026-02
GapSweep,H1,2026-02-20 02:00,SELL,5014.28,5014.28,5055.62,4947.38,4964.67,False,51.39,20.67,0.01,0.61,-0.02,9.43,19.35,0,SL,-41.34,2026-02-20 15:00,7652.01,2026-02-20,2026-02
Div,H1,2026-02-20 11:00,SELL,5030.59,5030.59,5065.78,4929.83,4990.29,False,66.3,18.09,0.01,0.97,0.74,7.16,18.88,1,SL,-35.19,2026-02-20 17:00,7616.820000000001,2026-02-20,2026-02
GapSweep,H1,2026-02-20 13:00,BUY,5014.28,5014.28,4976.53,5075.36,5059.58,False,59.9,18.88,0.01,0.7,0.56,7.92,19.34,0,TP,61.08,2026-02-20 18:00,7677.900000000001,2026-02-20,2026-02
Div,H1,2026-02-20 14:00,SELL,5042.67,5042.67,5078.86,4921.75,4994.3,False,67.6,19.44,0.01,1.02,0.93,18.25,30.41,3,SL,-36.19,2026-02-20 20:00,7641.710000000001,2026-02-20,2026-02
ATR,H1,2026-02-20 14:00,SELL,5046.11,5046.11,5107.52,4826.14,4958.12,False,67.6,19.44,0.01,1.02,0.93,18.25,30.41,100,SL,-61.41,2026-02-20 22:00,7580.300000000001,2026-02-20,2026-02
Div,H1,2026-02-20 15:00,SELL,5042.67,5042.67,5081.55,4920.09,4993.64,False,65.94,19.55,0.01,1.18,1.15,11.09,23.12,1,SL,-38.88,2026-02-20 21:00,7541.42,2026-02-20,2026-02
Div,H1,2026-02-20 18:00,SELL,5064.1,5064.1,5113.35,4938.23,5013.75,False,74.3,24.94,0.01,1.4,1.52,6.61,21.79,1,SL,-49.25,2026-02-23 00:00,7492.17,2026-02-23,2026-02
Div,H1,2026-02-20 19:00,SELL,5069.27,5069.27,5119.15,4934.65,5015.42,False,71.65,25.26,0.01,1.33,1.48,1.74,21.08,1,SL,-49.88,2026-02-23 00:00,7442.290000000001,2026-02-23,2026-02
Div,H1,2026-02-20 20:00,SELL,5076.37,5076.37,5126.88,4904.49,5007.62,False,70.97,25.05,0.01,1.46,1.64,8.3,11.0,1,SL,-50.51,2026-02-23 00:00,7391.780000000001,2026-02-23,2026-02
Div,H1,2026-02-20 21:00,SELL,5076.37,5076.37,5126.46,4904.74,5007.72,False,72.49,25.28,0.01,1.78,1.99,17.78,21.33,1,SL,-50.09,2026-02-23 00:00,7341.6900000000005,2026-02-23,2026-02
Div,H1,2026-02-20 22:00,SELL,5079.86,5079.86,5130.41,4902.3,5008.84,False,80.07,24.84,0.01,1.89,2.13,7.54,15.99,1,SL,-50.55,2026-02-23 00:00,7291.139999999999,2026-02-23,2026-02
Div,H1,2026-02-23 00:00,SELL,5098.22,5098.22,5147.91,4891.49,5015.53,False,83.82,27.81,0.01,3.02,3.33,48.4,54.85,1,SL,-49.69,2026-02-23 00:00,7241.45,2026-02-23,2026-02
Div/ATR,H1,2026-02-23 01:00,SELL,5107.76,5107.76,5163.38,4881.93,5017.43,False,76.44,29.38,0.01,2.54,2.9,20.81,37.14,1,SL,-55.62,2026-02-23 01:00,7185.83,2026-02-23,2026-02
Div,H1,2026-02-23 03:00,SELL,5171.86,5171.86,5230.62,4840.37,5039.27,False,84.6,30.06,0.01,2.97,3.45,16.58,19.99,2,SL,-58.76,2026-02-23 21:00,7127.07,2026-02-23,2026-02
Div,H1,2026-02-23 03:00,SELL,5171.86,5171.86,5231.88,4839.6,5038.96,False,84.6,30.06,0.01,2.97,3.45,16.58,19.99,1,SL,-60.02,2026-02-23 21:00,7067.049999999999,2026-02-23,2026-02
Div,H1,2026-02-23 04:00,SELL,5171.86,5171.86,5231.98,4839.53,5038.93,False,81.47,30.37,0.01,2.75,3.3,6.91,23.69,1,SL,-60.12,2026-02-23 21:00,7006.93,2026-02-23,2026-02
Div,H1,2026-02-23 15:00,SELL,5176.7,5176.7,5237.44,4836.16,5040.48,False,63.04,21.83,0.01,2.52,3.68,46.05,58.99,11,SL,-60.74,2026-02-23 21:00,6946.1900000000005,2026-02-23,2026-02
Div,H1,2026-02-25 06:00,SELL,5193.82,5193.82,5243.94,5001.59,5116.93,False,74.47,23.84,0.01,0.56,3.43,19.08,27.95,1,SL,-50.12,2026-02-27 16:00,6896.07,2026-02-27,2026-02
Div,H1,2026-02-25 07:00,SELL,5193.82,5193.82,5241.51,5003.1,5117.53,False,66.4,22.58,0.01,0.41,3.28,7.16,19.38,1,SL,-47.69,2026-02-27 16:00,6848.38,2026-02-27,2026-02
Div,H1,2026-02-25 17:00,SELL,5210.68,5210.68,5255.83,4994.25,5124.11,False,65.44,19.88,0.01,0.62,3.42,17.42,24.11,10,SL,-45.15,2026-02-27 17:00,6803.23,2026-02-27,2026-02
ATR,H1,2026-02-26 15:00,BUY,5145.98,5145.98,5099.18,5290.93,5203.96,False,39.43,19.12,0.01,-0.21,2.05,1.09,35.97,10,TP,144.95,2026-03-02 00:00,6948.18,2026-03-02,2026-03
ATR,H1,2026-02-26 15:00,BUY,5145.98,5145.98,5104.87,5287.42,5202.55,False,39.43,19.12,0.01,-0.21,2.05,1.09,35.97,8,TP,141.44,2026-03-02 00:00,7089.62,2026-03-02,2026-03
FollowDiv,H1,2026-02-27 17:00,SELL,5249.74,5249.74,5296.58,5014.77,5155.75,False,69.0,18.47,0.01,0.8,2.83,10.2,35.62,85,SL,-46.84,2026-03-02 00:00,7042.78,2026-03-02,2026-03
GapSweep,H1,2026-03-03 02:00,SELL,5359.22,5359.22,5426.71,5250.01,5278.23,False,38.34,33.75,0.01,1.06,3.63,11.15,41.73,0,TP,109.21,2026-03-03 10:00,7151.99,2026-03-03,2026-03
ATR,H1,2026-03-03 12:00,BUY,5130.57,5130.57,5100.78,5261.97,5183.13,False,21.96,47.75,0.01,-3.05,-0.47,103.19,189.18,45,SL,-29.79,2026-03-03 12:00,7122.2,2026-03-03,2026-03
ATR,H1,2026-03-03 12:00,BUY,5168.83,5168.83,5101.83,5573.72,5330.78,False,21.96,47.75,0.01,-3.05,-0.47,103.19,189.18,30,SL,-67.0,2026-03-03 12:00,7055.2,2026-03-03,2026-03
ATR,H1,2026-03-06 20:00,SELL,5171.5,5171.5,5227.34,4961.23,5087.39,False,64.48,29.42,0.01,0.62,-0.64,1.42,17.96,2,SL,-55.84,2026-03-10 14:00,6999.36,2026-03-10,2026-03
ATR,H1,2026-03-10 02:00,SELL,5180.37,5180.37,5254.6,4925.2,5078.3,False,73.18,28.94,0.01,1.39,-0.01,54.07,61.48,45,TP,255.17,2026-03-18 13:00,7254.53,2026-03-18,2026-03
GapSweep,H1,2026-03-10 08:00,BUY,5164.94,5164.94,5118.62,5239.88,5220.52,False,68.62,23.16,0.01,1.2,-0.06,5.63,22.77,0,SL,-46.32,2026-03-12 16:00,7208.209999999999,2026-03-12,2026-03
GapSweep,H1,2026-03-10 13:00,BUY,5164.94,5164.94,5121.92,5234.54,5216.56,False,61.16,21.51,0.01,1.18,0.06,11.77,27.03,0,TP,69.6,2026-03-10 16:00,7277.8099999999995,2026-03-10,2026-03
GapSweep,H1,2026-03-11 14:00,BUY,5164.94,5164.94,5122.46,5233.67,5215.91,False,39.35,21.24,0.01,0.15,-0.18,9.55,33.66,0,SL,-42.48,2026-03-12 16:00,7235.33,2026-03-12,2026-03
GapSweep,H1,2026-03-11 17:00,BUY,5164.94,5164.94,5124.7,5230.04,5213.22,False,27.88,20.12,0.01,0.02,-0.2,9.36,14.23,0,SL,-40.24,2026-03-12 16:00,7195.09,2026-03-12,2026-03
GapSweep,H1,2026-03-12 13:00,BUY,5164.94,5164.94,5125.57,5228.64,5212.18,False,65.66,19.68,0.01,-0.05,-0.01,2.48,21.76,0,SL,-39.37,2026-03-12 16:00,7155.719999999999,2026-03-12,2026-03
FollowDiv,H1,2026-03-13 20:00,BUY,5032.1,5032.1,4982.17,5219.13,5106.91,False,25.47,27.67,0.01,-2.07,-2.47,30.09,40.06,3,SL,-49.93,2026-03-16 00:00,7105.79,2026-03-16,2026-03
GapSweep,H1,2026-03-16 12:00,SELL,5014.83,5014.83,5070.97,4924.0,4947.47,False,43.53,28.07,0.01,-1.56,-2.58,1.74,30.08,0,TP,90.83,2026-03-18 13:00,7196.62,2026-03-18,2026-03
GapSweep,H1,2026-03-16 21:00,SELL,5014.83,5014.83,5064.25,4934.86,4955.52,False,48.15,24.71,0.01,-0.83,-2.29,7.06,16.88,0,TP,79.97,2026-03-18 12:00,7276.59,2026-03-18,2026-03
GapSweep,H1,2026-03-18 02:00,SELL,5014.83,5014.83,5047.77,4961.54,4975.31,False,48.76,16.47,0.01,-0.19,-2.03,5.45,24.55,0,TP,53.29,2026-03-18 11:00,7329.879999999999,2026-03-18,2026-03
FollowDiv,H1,2026-03-18 11:00,BUY,4967.68,4967.68,4905.12,5266.74,5087.31,False,33.92,16.07,0.01,-0.72,-2.53,24.28,33.32,56,SL,-62.56,2026-03-18 13:00,7267.32,2026-03-18,2026-03
FollowDiv,H1,2026-03-18 11:00,BUY,4967.68,4967.68,4900.8,5258.28,5083.92,False,33.92,16.07,0.01,-0.72,-2.53,24.28,33.32,53,SL,-66.88,2026-03-18 13:00,7200.44,2026-03-18,2026-03
FollowDiv,H1,2026-03-23 06:00,BUY,4320.21,4320.21,4189.58,5008.32,4595.46,False,19.35,65.54,0.01,-6.62,-12.97,57.29,77.65,1,SL,-130.63,2026-03-23 07:00,7069.8099999999995,2026-03-23,2026-03
Div,H1,2026-03-23 07:00,BUY,4320.21,4320.21,4189.12,5008.6,4595.57,False,16.24,73.21,0.01,-8.32,-14.7,89.7,146.86,1,SL,-131.09,2026-03-23 07:00,6938.719999999999,2026-03-23,2026-03
Div,H1,2026-03-23 08:00,BUY,4302.4,4302.4,4155.97,5029.09,4593.08,False,10.46,78.35,0.01,-8.43,-14.95,16.88,133.53,1,SL,-146.43,2026-03-23 08:00,6792.289999999999,2026-03-23,2026-03
GapSweep,H1,2026-03-31 02:00,BUY,4511.39,4511.39,4446.99,4615.59,4588.67,False,53.6,32.2,0.01,1.43,0.25,33.83,65.45,0,TP,104.2,2026-03-31 03:00,6896.49,2026-03-31,2026-03
FollowDiv,H1,2026-04-01 08:00,SELL,4722.53,4722.53,4787.91,4370.0,4581.52,False,77.4,28.94,0.01,3.18,4.94,46.26,50.42,5,SL,-65.38,2026-04-01 17:00,6831.109999999999,2026-04-01,2026-04
Div,H1,2026-04-01 14:00,SELL,4747.72,4747.72,4806.04,4572.66,4677.7,False,60.26,28.77,0.01,2.49,4.73,27.74,29.31,1,TP,175.06,2026-04-02 08:00,7006.169999999999,2026-04-02,2026-04
FollowDiv,H1,2026-04-01 16:00,SELL,4762.85,4762.85,4820.39,4563.79,4683.23,False,61.34,30.26,0.01,3.07,5.51,22.55,44.54,2,TP,199.06,2026-04-02 08:00,7205.23,2026-04-02,2026-04
Div,H1,2026-04-01 18:00,SELL,4768.84,4768.84,4827.52,4559.38,4685.06,False,73.19,28.91,0.01,3.45,6.06,0.71,16.44,1,TP,209.46,2026-04-02 08:00,7414.689999999999,2026-04-02,2026-04
Div,H1,2026-04-01 19:00,SELL,4788.13,4788.13,4845.95,4556.54,4695.49,False,70.02,29.24,0.01,3.06,5.76,12.8,19.21,1,TP,231.59,2026-04-02 08:00,7646.279999999999,2026-04-02,2026-04
Div,H1,2026-04-02 01:00,SELL,4790.76,4790.76,4849.23,4554.51,4696.26,False,63.22,27.25,0.01,2.74,5.94,7.61,26.67,5,TP,236.25,2026-04-02 08:00,7882.529999999999,2026-04-02,2026-04
Div,H1,2026-04-02 01:00,SELL,4793.0,4793.0,4853.83,4551.67,4696.47,False,63.22,27.25,0.01,2.74,5.94,7.61,26.67,3,SL,-60.83,2026-04-08 02:00,7821.699999999999,2026-04-08,2026-04
GapSweep,H1,2026-04-07 13:00,BUY,4636.68,4636.68,4582.34,4724.61,4701.89,False,52.91,27.17,0.01,0.11,1.73,7.74,34.93,0,TP,87.93,2026-04-08 00:00,7909.629999999999,2026-04-08,2026-04
Div,H1,2026-04-08 21:00,BUY,4713.75,4713.75,4649.86,4963.64,4813.71,False,28.93,31.14,0.01,0.34,2.54,25.42,32.07,1,SL,-63.89,2026-04-13 00:00,7845.74,2026-04-13,2026-04
Div,H1,2026-04-09 02:00,BUY,4703.82,4703.82,4641.55,4968.78,4809.8,False,31.76,29.86,0.01,-0.26,1.91,8.75,20.44,4,SL,-62.27,2026-04-28 07:00,7783.469999999999,2026-04-28,2026-04
Div,H1,2026-04-09 02:00,BUY,4699.76,4699.76,4638.16,4970.87,4808.2,False,31.76,29.86,0.01,-0.26,1.91,8.75,20.44,3,SL,-61.6,2026-04-28 07:00,7721.869999999999,2026-04-28,2026-04
Div,H1,2026-04-09 02:00,BUY,4699.76,4699.76,4636.5,4971.89,4808.61,False,31.76,29.86,0.01,-0.26,1.91,8.75,20.44,2,SL,-63.26,2026-04-28 07:00,7658.609999999999,2026-04-28,2026-04
Div,H1,2026-04-09 02:00,BUY,4699.76,4699.76,4638.6,4970.6,4808.09,False,31.76,29.86,0.01,-0.26,1.91,8.75,20.44,1,SL,-61.16,2026-04-28 07:00,7597.449999999999,2026-04-28,2026-04
ATR,H1,2026-04-13 00:00,BUY,4660.94,4660.94,4603.64,4992.2,4793.45,False,23.62,25.75,0.01,-1.87,-0.57,10.55,40.53,51,SL,-57.3,2026-04-28 12:00,7540.15,2026-04-28,2026-04
Div,H1,2026-04-13 00:00,BUY,4652.68,4652.68,4594.78,5019.88,4799.56,False,23.62,25.75,0.01,-1.87,-0.57,10.55,40.53,54,SL,-57.9,2026-04-28 13:00,7482.249999999999,2026-04-28,2026-04
Div,H1,2026-04-13 00:00,BUY,4653.93,4653.93,4594.51,5020.04,4800.38,False,23.62,25.75,0.01,-1.87,-0.57,10.55,40.53,53,SL,-59.42,2026-04-28 13:00,7422.829999999999,2026-04-28,2026-04
FollowDiv,H1,2026-04-17 15:00,SELL,4871.19,4871.19,4907.75,4654.37,4784.46,False,77.05,21.03,0.01,1.53,2.46,33.73,54.69,54,TP,216.82,2026-04-28 07:00,7639.65,2026-04-28,2026-04
ATR,H1,2026-04-20 01:00,BUY,4751.15,4751.15,4714.59,4967.97,4837.88,False,40.99,27.29,0.01,-1.19,-0.35,24.27,42.54,63,SL,-36.56,2026-04-21 18:00,7603.089999999999,2026-04-21,2026-04
GapSweep,H1,2026-04-21 09:00,BUY,4773.28,4773.28,4747.82,4814.47,4803.83,False,38.11,12.73,0.01,-0.48,0.1,7.18,19.89,0,SL,-25.46,2026-04-21 16:00,7577.629999999999,2026-04-21,2026-04
GapSweep,H1,2026-04-21 15:00,BUY,4773.28,4773.28,4739.32,4828.22,4814.03,False,24.67,16.98,0.01,-0.61,-0.08,0.3,32.77,0,SL,-33.96,2026-04-21 16:00,7543.669999999999,2026-04-21,2026-04
ATR,H1,2026-04-21 16:00,BUY,4765.45,4765.45,4731.49,4896.3,4817.79,False,15.2,20.2,0.01,-1.42,-0.92,40.07,58.91,1,SL,-33.96,2026-04-21 16:00,7509.709999999999,2026-04-21,2026-04
FollowDiv,H1,2026-04-23 19:00,BUY,4668.54,4668.54,4609.73,4914.25,4766.82,False,51.72,22.24,0.01,-0.46,-1.46,23.73,70.2,41,SL,-58.81,2026-04-28 11:00,7450.9,2026-04-28,2026-04
Div,H1,2026-04-24 06:00,BUY,4664.34,4664.34,4621.42,4818.35,4725.94,False,29.62,21.61,0.01,-1.07,-2.15,2.32,19.0,1,SL,-42.92,2026-04-28 09:00,7407.98,2026-04-28,2026-04
GapSweep,H1,2026-04-28 02:00,SELL,4696.64,4696.64,4719.83,4659.11,4668.81,False,41.1,11.6,0.01,-0.15,-1.44,1.27,10.63,0,TP,37.53,2026-04-28 07:00,7445.509999999999,2026-04-28,2026-04
Div,H1,2026-04-28 07:00,BUY,4664.34,4664.34,4621.13,4818.53,4726.02,False,26.82,13.11,0.01,-1.32,-2.6,35.51,44.19,47,SL,-43.21,2026-04-28 09:00,7402.299999999999,2026-04-28,2026-04
Div,H1,2026-04-28 07:00,BUY,4657.99,4657.99,4615.03,4822.3,4723.71,False,26.82,13.11,0.01,-1.32,-2.6,35.51,44.19,46,SL,-42.96,2026-04-28 10:00,7359.339999999999,2026-04-28,2026-04
Div,H1,2026-04-28 07:00,BUY,4657.99,4657.99,4615.49,4822.01,4723.6,False,26.82,13.11,0.01,-1.32,-2.6,35.51,44.19,45,SL,-42.5,2026-04-28 10:00,7316.839999999999,2026-04-28,2026-04
