Pattern,TF,Trades,Win,Loss,BE,Net_PnL
ATR,H1,56,9,47,0,197.37000000000003
Div,H1,302,39,263,0,-3442.1
Div/ATR,H1,1,0,1,0,-55.62
Div/FollowDiv,H1,5,1,4,0,47.56000000000002
Fibo,H1,6,1,5,0,12.039999999999994
FollowDiv,H1,104,11,93,0,-1001.15
GapSweep,H1,98,30,63,0,2753.25
