SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
,2026-09-08 07:17:49,,2026-09-09 01:52:00,,,H1,,SELL,,4424.26,4362.4,,4544.32,,4362.4,,0.01,,61.86,,3688.44,H1-LTS_AUS2_653,3777220813,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4362.40000],,6185.8
,2026-09-08 08:32:49,,2026-09-08 08:33:04,,,M15,,BUY,,4434.25,4434.25,,4424.36,,4434.25,,0.11,,0.0,,3688.44,M15-LTS_AUS2_1,3777655972,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4434.25400],,0.0
,2026-09-08 08:32:53,,2026-09-08 13:01:54,,,M15,,BUY,,4433.98,4415.78,,4415.78,,4471.72,,0.06,,-109.19,,3579.25,M15-LTS_AUS2_644,3777656249,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4415.77900],,-1819.8
,2026-09-08 08:42:49,,2026-09-08 13:01:57,,,M15,,SELL,,4435.03,4415.78,,4471.72,,4415.78,,0.07,,134.75,,3714.0,M15-LTS_AUS2_645,3777693909,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[tp 4415.77900],,1924.9
,2026-09-08 09:04:41,,2026-09-08 09:30:07,,,M15,,BUY,,4434.53,4424.1,,4424.1,,4462.96,,0.06,,-62.54,,3651.46,M15-LTS_AUS2_644,3777798298,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4424.10500],,-1042.4
,2026-09-08 09:04:42,,2026-09-09 01:48:44,,,H1,,BUY,,4434.59,4374.98,,4374.98,,4561.22,,0.06,,-357.67,,3293.79,H1-LTS_AUS2_652,3777798356,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4374.97700],,-5961.1
,2026-09-08 10:59:40,,2026-09-09 01:48:44,,,H1,,SELL,,4438.13,4374.98,,4561.22,,4374.98,,0.01,,63.15,,3356.94,H1-LTS_AUS2_653,3778361414,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4374.97700],,6315.7
,2026-09-08 14:04:41,,2026-09-08 14:14:22,,,M15,,SELL,,4408.09,4403.02,,4410.59,,4403.02,,0.5,,253.4,,3610.34,M15-LTS_AUS2_170,3779463753,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4403.02000],,506.8
,2026-09-08 15:04:40,,2026-09-14 19:55:58,,,H1,,BUY,,4391.96,4267.36,,4267.36,,4454.63,,0.01,,-124.6,,3485.74,H1-LTS_AUS2_653,3779844751,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4267.36200],,-12460.1
,2026-09-08 15:19:40,,2026-09-14 19:55:57,,,H1,,SELL,,4392.85,4267.36,,4454.63,,4267.36,,0.06,,752.9,,4238.64,H1-LTS_AUS2_652,3779933302,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4267.36200],,12548.3
