entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,profit,pattern,reason
2025-09-11 14:00:00,2025-09-12 10:00:00,SELL,3621.83,3652.7,3467.5,3652.7,SL,-31.07,S432 Market Path Forecast,horizon=10
2025-09-15 18:00:00,2025-09-18 10:00:00,BUY,3663.5,3612.67,3921.82,3637.5,FLIP,-26.2,S432 Market Path Forecast,horizon=18
2025-09-18 10:00:00,2025-09-18 14:00:00,SELL,3637.5,3672.61,3480.26,3672.61,SL,-35.31,S432 Market Path Forecast,horizon=17
2025-09-22 10:00:00,2025-09-25 18:00:00,BUY,3714.43,3680.35,3884.83,3731.52,TIMEOUT,16.89,S432 Market Path Forecast,horizon=20
2025-10-21 18:00:00,2025-10-24 06:00:00,SELL,4139.8,4195.43,3861.67,4109.53,TIMEOUT,30.07,S432 Market Path Forecast,horizon=15
2025-10-31 02:00:00,2025-11-04 18:00:00,BUY,4036.59,3952.26,4384.07,3956.74,FLIP,-80.05,S432 Market Path Forecast,horizon=26
2025-11-04 18:00:00,2025-11-06 02:00:00,SELL,3956.74,4029.62,3607.29,3973.74,TIMEOUT,-17.2,S432 Market Path Forecast,horizon=8
2025-11-06 14:00:00,2025-11-13 02:00:00,BUY,4018.1,3944.94,4381.85,4191.12,TIMEOUT,172.82,S432 Market Path Forecast,horizon=28
2025-11-14 18:00:00,2025-11-18 22:00:00,SELL,4093.58,4159.99,3715.86,4081.15,TIMEOUT,12.23,S432 Market Path Forecast,horizon=14
2025-11-19 14:00:00,2025-11-21 10:00:00,BUY,4112.98,4033.02,4504.84,4031.64,FLIP,-81.54,S432 Market Path Forecast,horizon=33
2025-11-21 10:00:00,2025-11-24 22:00:00,SELL,4031.64,4125.49,3628.95,4118.48,FLIP,-87.04,S432 Market Path Forecast,horizon=10
2025-11-24 22:00:00,2025-12-01 14:00:00,BUY,4118.48,4034.24,4520.52,4254.58,TIMEOUT,135.9,S432 Market Path Forecast,horizon=28
2025-12-09 10:00:00,2025-12-10 18:00:00,SELL,4182.41,4245.84,3858.64,4193.8,TIMEOUT,-11.59,S432 Market Path Forecast,horizon=8
2025-12-11 02:00:00,2025-12-17 18:00:00,BUY,4232.47,4161.51,4609.16,4330.25,TIMEOUT,97.58,S432 Market Path Forecast,horizon=29
2025-12-29 10:00:00,2025-12-31 18:00:00,SELL,4474.56,4528.67,4176.16,4337.37,TIMEOUT,136.99,S432 Market Path Forecast,horizon=14
2026-01-05 06:00:00,2026-01-08 10:00:00,BUY,4400.22,4340.33,4699.66,4430.98,FLIP,30.56,S432 Market Path Forecast,horizon=30
2026-01-08 10:00:00,2026-01-09 18:00:00,SELL,4430.98,4496.62,4138.84,4512.36,FLIP,-81.58,S432 Market Path Forecast,horizon=10
2026-01-09 18:00:00,2026-01-16 18:00:00,BUY,4512.36,4447.27,4848.83,4571.23,FLIP,58.67,S432 Market Path Forecast,horizon=36
2026-01-16 18:00:00,2026-01-19 02:00:00,SELL,4571.23,4638.93,4270.79,4672.45,FLIP,-101.42,S432 Market Path Forecast,horizon=8
2026-01-19 02:00:00,2026-01-23 22:00:00,BUY,4672.45,4611.46,4977.4,4977.4,TP,304.75,S432 Market Path Forecast,horizon=38
2026-01-30 14:00:00,2026-01-30 22:00:00,SELL,5135.86,5224.85,4690.92,4690.92,TP,444.74,S432 Market Path Forecast,horizon=8
2026-02-04 06:00:00,2026-02-04 18:00:00,BUY,5069.89,4978.57,5610.44,4978.57,SL,-91.52,S432 Market Path Forecast,horizon=31
2026-02-06 02:00:00,2026-02-06 06:00:00,SELL,4703.98,4827.07,4059.99,4827.07,SL,-123.29,S432 Market Path Forecast,horizon=8
2026-02-09 18:00:00,2026-02-12 22:00:00,BUY,5059.06,4930.55,5701.62,4945.38,FLIP,-113.88,S432 Market Path Forecast,horizon=30
2026-02-12 22:00:00,2026-02-16 02:00:00,SELL,4945.38,5082.87,4299.11,5020.13,TIMEOUT,-74.95,S432 Market Path Forecast,horizon=8
2026-02-19 10:00:00,2026-02-26 02:00:00,BUY,5010.36,4877.56,5682.65,5163.21,TIMEOUT,152.65,S432 Market Path Forecast,horizon=29
2026-03-03 14:00:00,2026-03-05 02:00:00,SELL,5144.99,5264.16,4410.39,5165.28,TIMEOUT,-20.49,S432 Market Path Forecast,horizon=9
2026-03-10 06:00:00,2026-03-12 18:00:00,BUY,5157.52,4998.9,5925.13,5132.15,FLIP,-25.57,S432 Market Path Forecast,horizon=34
2026-03-12 18:00:00,2026-03-14 02:00:00,SELL,5132.15,5262.05,4390.8,5019.83,TIMEOUT,112.12,S432 Market Path Forecast,horizon=8
