bt_close_price,bt_close_ts,bt_entry,bt_fill_ts,bt_last_trail_sl,bt_last_trail_source,bt_last_trail_ts,bt_pnl,bt_reason,bt_s14_family,bt_scale_out_1_pnl,bt_scale_out_2_pnl,bt_scale_out_3_pnl,bt_scale_out_4_pnl,bt_side,bt_sl_guard_group,bt_sl_guard_trigger_tf,bt_trail_count,bt_trail_path,close_price_diff,entry_diff,gap_reason,live_close_price,live_close_ts,live_close_vs_trail_sl_diff,live_entry,live_entry_comment,live_fill_ts,live_last_trail_sl,live_last_trail_source,live_last_trail_ts,live_pnl,live_reason,live_s14_family,live_scale_out_1_pnl,live_scale_out_2_pnl,live_scale_out_3_pnl,live_scale_out_4_pnl,live_side,live_sl_guard_activate_ts,live_sl_guard_close_ts,live_sl_guard_count,live_sl_guard_group,live_sl_guard_request_price,live_sl_guard_spread,live_sl_guard_trigger_candidates,live_sl_guard_trigger_tf,live_ticket,live_trail_count,live_trail_path,match_quality,match_score,nearest_bt_entry,nearest_bt_entry_diff,nearest_bt_fill_ts,nearest_bt_reason,nearest_bt_time_diff_min,nearest_live_entry,nearest_live_entry_diff,nearest_live_fill_ts,nearest_live_reason,nearest_live_time_diff_min,pnl_diff,s14_family_mismatch,status,time_diff_min
4494.09,2026-06-01 14:45:00,4504.64,2026-06-01 14:15:00,,,,-10.55,SL_GUARD_GROUP,,,,,,BUY,M15+M30+H1,M15,,,7.57,3.49,LOOSE_MATCH_SL_GUARD,4501.66,2026-06-01 14:57:04,,4501.15,[M5_M15]_S2,2026-06-01 14:51:46,,,,2.08,[sl 4501.66],,0.52,0.52,0.52,0.52,BUY,,,,,,,,,534365910,,,LOOSE,371.16,,,,,,,,,,,12.63,False,MISMATCH,36.77
4494.09,2026-06-01 14:45:00,4516.43,2026-06-01 12:30:00,,,,-22.34,SL,,,,,,BUY,,,,,24.1,0.0,PNL_DIFF_SAME_BUCKET,4518.19,2026-06-01 13:41:42,,4516.43,M15_S1_P1,2026-06-01 13:32:19,,,,7.119999999999999,[sl 4517.42],,2.08,3.02,1.01,1.01,BUY,,,,,,,,,535341126,,,LOOSE,623.17,,,,,,,,,,,29.46,False,MISMATCH,62.32
4528.8,2026-06-01 08:15:00,4539.18,2026-06-01 06:30:00,,,,-10.38,PD_FILL_FAIL,,,,,,BUY,,,,,12.16,0.0,CLOSE_LIFECYCLE_PD,4540.965,2026-06-01 07:45:35,,4539.18,M15_S1_P1,2026-06-01 07:35:08,,,,8.5,[sl 4540.32],,2.47,3.07,1.48,1.48,BUY,,,,,,,,,535198535,,,LOOSE,651.33,,,,,,,,,,,18.88,False,MISMATCH,65.13
4478.8,2026-06-01 20:00:00,4498.36,2026-06-01 17:15:00,,,,-19.56,SL,,,,,,BUY,,,,,23.86,0.0,PNL_DIFF_SAME_BUCKET,4502.665,2026-06-01 18:38:57,,4498.36,M15_S1_P6,2026-06-01 18:21:20,,,,17.62,[sl 4504.31],,2.21,3.17,6.19,6.05,BUY,,,,,,,,,535508735,,,LOOSE,663.33,,,,,,,,,,,37.18,False,MISMATCH,66.33
4478.8,2026-06-01 20:00:00,4498.36,2026-06-01 17:15:00,,,,-19.56,SL,,,,,,BUY,,,,,20.64,1.47,PNL_DIFF_SAME_BUCKET,4499.44,2026-06-01 16:03:10,,4496.89,M15_S3_G,2026-06-01 15:46:02,,,,10.92,[sl 4499.44],,2.73,2.73,2.73,2.73,BUY,,,,,,,,,534365908,,,LOOSE,891.14,,,,,,,,,,,30.48,False,MISMATCH,88.97
,,,,,,,,,,,,,,,,,,,,,NO_SAME_SIDE_CANDIDATE,4531.39,2026-06-01 09:33:19,,4536.08,M15_S1_P6,2026-06-01 09:21:36,,,,18.76,[sl 4529.92],,2.41,3.83,6.36,6.16,SELL,,,,,,,,,535227923,,,,,,,,,,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,NO_SAME_SIDE_CANDIDATE,4531.3875,2026-06-01 09:33:19,,4536.08,M15_S3_G,2026-06-01 09:21:36,,,,18.77,[sl 4529.92],,2.41,3.84,6.36,6.16,SELL,,,,,,,,,535227924,,,,,,,,,,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NO_SAME_SIDE_CANDIDATE,4518.92,2026-06-01 12:01:42,,4518.82,M15_S3_G,2026-06-01 12:01:38,,,,-0.28,PD Zone fill che,,-0.07,-0.07,-0.07,-0.07,SELL,,,,,,,,,535299857,,,,,,,,,,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4519.092500000001,2026-06-01 13:41:42,,4515.68,[M5_M15]_S2,2026-06-01 13:32:20,,,,13.69,[sl 4517.42],,2.18,3.51,6.25,1.75,BUY,,,,,,,,,535341125,,,,,4504.64,11.04,2026-06-01 14:15:00,SL_GUARD_GROUP,42.67,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,4506.4875,2026-06-01 15:33:29,,4504.64,M15_S1_P6,2026-06-01 15:22:27,,,,7.59,[sl 4505.80],,2.07,3.1,1.21,1.21,BUY,,,,,,,,,535406661,,,,,4504.64,0.0,2026-06-01 14:15:00,SL_GUARD_GROUP,67.45,,,,,,,,LIVE_ONLY,
