group,reason,side,count,pnl,first_ts,last_ts
bt,PD_FILL_FAIL,BUY,1,-1.46,2026-06-13 01:45:00,2026-06-13 01:45:00
bt_gap,NO_SAME_SIDE_CANDIDATE,BUY,1,-1.46,2026-06-13 01:45:00,2026-06-13 01:45:00
bt_s14_family,UNKNOWN,BUY,1,-1.46,2026-06-13 01:45:00,2026-06-13 01:45:00
