group,reason,side,count,pnl,first_ts,last_ts
bt,PD_FILL_FAIL,BUY,1,-0.06,2026-06-04 12:00:00,2026-06-04 12:00:00
bt,SL,SELL,1,-28.31,2026-05-28 21:00:00,2026-05-28 21:00:00
bt_gap,NO_SAME_SIDE_CANDIDATE,SELL,2,-28.37,2026-05-28 21:00:00,2026-06-04 12:00:00
bt_s14_family,UNKNOWN,BUY,1,-0.06,2026-06-04 12:00:00,2026-06-04 12:00:00
bt_s14_family,UNKNOWN,SELL,1,-28.31,2026-05-28 21:00:00,2026-05-28 21:00:00
