Time (BKK),Close Time,Leg,TF,Type,Entry,Exit,Lot,P&L,Outcome
2026-09-16 21:20:09,2026-09-16 21:46:36,M15_S20.18,M15,BUY,4331.23,4347.63,0.01,16.4,TP
2026-09-16 22:47:10,2026-09-16 22:47:12,M15_S20.18,M15,SELL,4356.53,4360.22,0.01,-3.69,SL
2026-09-17 01:51:22,2026-09-17 01:57:30,M15_S20.18,M15,BUY,4281.23,4258.02,0.01,-23.21,SL
