Time (BKK),Close Time,Leg,TF,Type,Entry,SL,TP,Lot,P&L,Balance,Outcome
-,-,S111,M5,SELL,3024.47,3025.97,3019.31,0.01,-1.7,2034.05,SL
-,-,S111,M5,SELL,3024.47,3025.97,3019.31,0.01,-1.7,2032.35,SL
-,-,S111,M5,SELL,3024.47,3025.97,3019.31,0.01,-1.7,2030.65,SL
-,-,S111,M5,SELL,3024.47,3025.97,3019.31,0.01,-1.7,2028.95,SL
-,-,S111,M5,SELL,3057.72,3059.22,3054.55,0.01,-1.7,2027.25,SL
-,-,S111,M5,BUY,3085.76,3084.26,3092.01,0.01,-1.7,2025.55,SL
-,-,S111,M5,BUY,3125.5,3123.92,3141.07,0.01,-1.78,2023.77,SL
-,-,S111,M5,BUY,3125.5,3122.96,3141.07,0.01,-2.74,2021.03,SL
-,-,S111,M5,BUY,3125.5,3123.35,3141.07,0.01,-2.35,2018.68,SL
-,-,S111,M5,BUY,3125.5,3122.93,3141.07,0.01,-2.77,2015.91,SL
-,-,S111,M5,BUY,3125.5,3123.65,3141.07,0.01,-2.05,2013.86,SL
-,-,S111,M5,BUY,3125.5,3123.59,3141.07,0.01,-2.11,2011.75,SL
-,-,S111,M5,BUY,3125.5,3124.0,3141.07,0.01,-1.7,2010.05,SL
-,-,S111,M5,BUY,3125.5,3124.0,3141.07,0.01,-1.7,2008.35,SL
-,-,S111,M5,BUY,3105.85,3104.35,3113.36,0.01,-1.7,2006.65,SL
-,-,S111,M5,BUY,3107.14,3105.64,3113.61,0.01,6.27,2012.92,TP
-,-,S111,M5,BUY,3105.85,3104.35,3113.36,0.01,-1.7,2011.22,SL
-,-,S111,M5,BUY,3105.85,3104.35,3113.36,0.01,-1.7,2009.52,SL
-,-,S111,M5,SELL,3234.12,3235.88,3220.61,0.01,-1.96,2007.56,SL
-,-,S111,M5,SELL,3237.27,3239.31,3221.84,0.01,-2.24,2005.32,SL
-,-,S111,M5,SELL,3237.27,3238.81,3221.84,0.01,-1.74,2003.58,SL
-,-,S111,M5,BUY,3342.36,3340.86,3349.66,0.01,7.1,2010.68,TP
-,-,S111,M5,SELL,3380.83,3384.8,3341.36,0.01,-4.17,2006.51,SL
-,-,S111,M5,SELL,3380.83,3383.45,3341.36,0.01,-2.82,2003.69,SL
-,-,S111,M5,BUY,3349.99,3348.32,3360.36,0.01,-1.87,2001.82,SL
-,-,S111,M5,SELL,3301.07,3302.8,3290.65,0.01,-1.93,1999.89,SL
-,-,S111,M5,SELL,3301.07,3302.8,3290.65,0.01,-1.93,1997.96,SL
-,-,S111,M5,SELL,3301.07,3302.8,3290.65,0.01,-1.93,1996.03,SL
-,-,S111,M5,SELL,3354.84,3356.34,3346.48,0.01,-1.7,1994.33,SL
-,-,S111,M5,SELL,3354.84,3356.34,3346.48,0.01,-1.7,1992.63,SL
-,-,S111,M5,BUY,3308.1,3306.57,3317.73,0.01,-1.73,1990.9,SL
-,-,S111,M5,BUY,3343.2,3341.7,3347.14,0.01,3.74,1994.64,TP
-,-,S111,M5,SELL,3284.24,3285.74,3277.3,0.01,-1.7,1992.94,SL
-,-,S111,M5,BUY,3360.12,3358.62,3364.99,0.01,4.67,1997.61,TP
-,-,S111,M5,BUY,3360.12,3358.62,3364.99,0.01,4.67,2002.28,TP
-,-,S111,M5,BUY,3382.56,3381.06,3388.69,0.01,-1.7,2000.58,SL
-,-,S111,M5,BUY,3354.23,3352.73,3359.34,0.01,-1.7,1998.88,SL
-,-,S111,M5,BUY,3353.91,3352.06,3369.7,0.01,-2.05,1996.83,SL
-,-,S111,M5,BUY,3353.91,3351.99,3369.7,0.01,-2.12,1994.71,SL
-,-,S111,M5,BUY,3353.91,3351.84,3369.7,0.01,-2.27,1992.44,SL
-,-,S111,M5,BUY,3353.91,3351.9,3369.7,0.01,-2.21,1990.23,SL
-,-,S111,M5,BUY,3355.6,3354.1,3366.49,0.01,-1.7,1988.53,SL
-,-,S111,M5,BUY,3355.6,3354.1,3366.49,0.01,-1.7,1986.83,SL
-,-,S111,M5,BUY,3355.6,3354.1,3366.49,0.01,-1.7,1985.13,SL
-,-,S111,M5,BUY,3355.6,3354.1,3366.49,0.01,-1.7,1983.43,SL
-,-,S111,M5,BUY,3355.6,3354.1,3366.49,0.01,-1.7,1981.73,SL
-,-,S111,M5,BUY,3355.6,3354.1,3366.49,0.01,-1.7,1980.03,SL
-,-,S111,M5,BUY,3433.27,3431.77,3446.17,0.01,-1.7,1978.33,SL
-,-,S111,M5,BUY,3434.29,3432.28,3446.36,0.01,11.87,1990.2,TP
-,-,S111,M5,BUY,3433.27,3431.12,3446.17,0.01,-2.35,1987.85,SL
-,-,S111,M5,BUY,3385.59,3384.09,3394.19,0.01,-1.7,1986.15,SL
-,-,S111,M5,BUY,3384.74,3383.18,3394.46,0.01,-1.76,1984.39,SL
-,-,S111,M5,BUY,3385.59,3384.09,3394.19,0.01,-1.7,1982.69,SL
-,-,S111,M5,BUY,3385.59,3384.09,3394.19,0.01,-1.7,1980.99,SL
-,-,S111,M5,BUY,3368.77,3367.27,3374.78,0.01,-1.7,1979.29,SL
-,-,S111,M5,BUY,3368.77,3367.27,3374.78,0.01,-1.7,1977.59,SL
-,-,S111,M5,BUY,3368.77,3367.27,3374.78,0.01,-1.7,1975.89,SL
-,-,S111,M5,BUY,3369.11,3367.61,3374.33,0.01,-1.7,1974.19,SL
-,-,S111,M5,BUY,3357.08,3355.58,3365.39,0.01,-1.7,1972.49,SL
-,-,S111,M5,BUY,3357.08,3355.58,3365.39,0.01,-1.7,1970.79,SL
-,-,S111,M5,BUY,3357.08,3355.58,3365.39,0.01,-1.7,1969.09,SL
-,-,S111,M5,BUY,3357.08,3355.58,3365.39,0.01,-1.7,1967.39,SL
-,-,S111,M5,BUY,3357.08,3355.58,3365.39,0.01,-1.7,1965.69,SL
-,-,S111,M5,BUY,3357.08,3355.58,3365.39,0.01,-1.7,1963.99,SL
-,-,S111,M5,BUY,3357.08,3355.58,3365.39,0.01,-1.7,1962.29,SL
-,-,S111,M5,BUY,3357.08,3355.58,3365.39,0.01,-1.7,1960.59,SL
-,-,S111,M5,SELL,3372.9,3374.4,3366.58,0.01,6.12,1966.71,TP
-,-,S111,M5,SELL,3372.9,3374.4,3366.58,0.01,6.12,1972.83,TP
-,-,S111,M5,BUY,3368.95,3367.45,3374.39,0.01,-1.7,1971.13,SL
-,-,S111,M5,BUY,3368.54,3367.04,3373.89,0.01,-1.7,1969.43,SL
-,-,S111,M5,BUY,3332.87,3331.37,3336.31,0.01,3.24,1972.67,TP
-,-,S111,M5,BUY,3337.69,3336.19,3342.73,0.01,-1.7,1970.97,SL
-,-,S111,M5,SELL,3340.03,3341.53,3334.31,0.01,-1.7,1969.27,SL
-,-,S111,M5,SELL,3340.03,3341.53,3334.31,0.01,-1.7,1967.57,SL
-,-,S111,M5,SELL,3340.03,3341.53,3334.31,0.01,-1.7,1965.87,SL
-,-,S111,M5,SELL,3340.03,3341.53,3334.31,0.01,-1.7,1964.17,SL
-,-,S111,M5,SELL,3340.03,3341.53,3334.31,0.01,-1.7,1962.47,SL
-,-,S111,M5,SELL,3340.03,3341.53,3334.31,0.01,-1.7,1960.77,SL
-,-,S111,M5,SELL,3340.03,3341.53,3334.31,0.01,-1.7,1959.07,SL
-,-,S111,M5,SELL,3340.03,3341.53,3334.31,0.01,-1.7,1957.37,SL
-,-,S111,M5,BUY,3344.89,3343.39,3348.56,0.01,-1.7,1955.67,SL
-,-,S111,M5,SELL,3399.51,3401.01,3395.44,0.01,3.87,1959.54,TP
-,-,S111,M5,SELL,3399.51,3401.01,3395.44,0.01,3.87,1963.41,TP
-,-,S111,M5,SELL,3321.95,3323.45,3318.31,0.01,3.44,1966.85,TP
-,-,S111,M5,SELL,3321.95,3323.45,3318.31,0.01,3.44,1970.29,TP
-,-,S111,M5,SELL,3321.95,3323.45,3318.31,0.01,3.44,1973.73,TP
-,-,S111,M5,BUY,3351.17,3349.67,3356.56,0.01,-1.7,1972.03,SL
-,-,S111,M5,BUY,3351.17,3349.67,3356.56,0.01,-1.7,1970.33,SL
-,-,S111,M5,BUY,3347.7,3346.2,3353.33,0.01,-1.7,1968.63,SL
-,-,S111,M5,BUY,3347.7,3346.2,3353.33,0.01,-1.7,1966.93,SL
-,-,S111,M5,BUY,3334.4,3332.9,3337.76,0.01,-1.7,1965.23,SL
-,-,S111,M5,BUY,3334.4,3332.9,3337.76,0.01,-1.7,1963.53,SL
-,-,S111,M5,BUY,3334.4,3332.9,3337.76,0.01,-1.7,1961.83,SL
-,-,S111,M5,BUY,3366.8,3365.3,3371.3,0.01,-1.7,1960.13,SL
-,-,S111,M5,BUY,3366.8,3365.3,3371.3,0.01,-1.7,1958.43,SL
-,-,S111,M5,BUY,3366.8,3365.3,3371.3,0.01,-1.7,1956.73,SL
-,-,S111,M5,BUY,3366.8,3365.3,3371.3,0.01,-1.7,1955.03,SL
-,-,S111,M5,BUY,3366.8,3365.3,3371.3,0.01,-1.7,1953.33,SL
-,-,S111,M5,SELL,3362.51,3364.01,3358.45,0.01,-1.7,1951.63,SL
-,-,S111,M5,SELL,3396.14,3397.64,3393.32,0.01,-1.7,1949.93,SL
-,-,S111,M5,BUY,3412.04,3410.54,3413.65,0.01,-1.7,1948.23,SL
-,-,S111,M5,BUY,3471.61,3470.11,3475.42,0.01,3.61,1951.84,TP
-,-,S111,M5,BUY,3471.61,3470.11,3475.42,0.01,3.61,1955.45,TP
-,-,S111,M5,BUY,3471.61,3470.11,3475.42,0.01,3.61,1959.06,TP
-,-,S111,M5,BUY,3482.96,3481.46,3488.19,0.01,-1.7,1957.36,SL
-,-,S111,M5,SELL,3649.87,3651.37,3642.25,0.01,-1.7,1955.66,SL
-,-,S111,M5,SELL,3649.87,3651.37,3642.25,0.01,-1.7,1953.96,SL
-,-,S111,M5,SELL,3685.9,3687.4,3682.69,0.01,3.01,1956.97,TP
-,-,S111,M5,SELL,3646.74,3648.24,3640.82,0.01,5.72,1962.69,TP
-,-,S111,M5,SELL,3651.73,3653.23,3648.22,0.01,-1.7,1960.99,SL
-,-,S111,M5,SELL,3651.73,3653.23,3648.22,0.01,-1.7,1959.29,SL
-,-,S111,M5,SELL,3777.86,3779.36,3768.82,0.01,8.84,1968.13,TP
-,-,S111,M5,SELL,3777.86,3779.36,3768.82,0.01,8.84,1976.97,TP
-,-,S111,M5,SELL,3777.86,3779.36,3768.82,0.01,8.84,1985.81,TP
-,-,S111,M5,SELL,3777.86,3779.36,3768.82,0.01,8.84,1994.65,TP
-,-,S111,M5,SELL,3777.86,3779.36,3768.82,0.01,8.84,2003.49,TP
-,-,S111,M5,SELL,3777.86,3779.36,3768.82,0.01,8.84,2012.33,TP
-,-,S111,M5,SELL,3777.86,3779.36,3768.82,0.01,8.84,2021.17,TP
-,-,S111,M5,SELL,3777.86,3779.36,3768.82,0.01,8.84,2030.01,TP
-,-,S111,M5,SELL,3748.45,3749.95,3744.22,0.01,4.03,2034.04,TP
-,-,S111,M5,SELL,3856.44,3858.25,3845.48,0.01,-2.01,2032.03,SL
-,-,S111,M5,SELL,3856.44,3857.94,3845.48,0.01,-1.7,2030.33,SL
-,-,S111,M5,BUY,3851.21,3849.71,3855.56,0.01,4.15,2034.48,TP
-,-,S111,M5,SELL,3961.81,3963.42,3951.85,0.01,-1.81,2032.67,SL
-,-,S111,M5,SELL,3961.81,3963.31,3951.85,0.01,-1.7,2030.97,SL
-,-,S111,M5,SELL,4040.19,4042.1,4027.9,0.01,-2.11,2028.86,SL
-,-,S111,M5,SELL,4040.19,4041.69,4027.9,0.01,-1.7,2027.16,SL
-,-,S111,M5,SELL,3999.86,4001.53,3989.71,0.01,-1.87,2025.29,SL
-,-,S111,M5,SELL,3999.86,4001.5,3989.71,0.01,-1.84,2023.45,SL
-,-,S111,M5,SELL,3999.86,4001.54,3989.71,0.01,-1.88,2021.57,SL
-,-,S111,M5,SELL,4171.65,4174.16,4151.58,0.01,-2.71,2018.86,SL
-,-,S111,M5,BUY,4238.69,4236.35,4253.14,0.01,-2.54,2016.32,SL
-,-,S111,M5,BUY,4238.69,4237.16,4253.14,0.01,-1.73,2014.59,SL
-,-,S111,M5,BUY,4091.13,4088.69,4105.81,0.01,-2.64,2011.95,SL
-,-,S111,M5,BUY,4091.13,4088.69,4105.81,0.01,-2.64,2009.31,SL
-,-,S111,M5,BUY,4091.13,4089.18,4105.81,0.01,-2.15,2007.16,SL
-,-,S111,M5,BUY,3972.87,3971.37,3978.69,0.01,-1.7,2005.46,SL
-,-,S111,M5,SELL,4187.68,4191.21,4165.95,0.01,-3.73,2001.73,SL
-,-,S111,M5,SELL,4187.68,4190.08,4165.95,0.01,-2.6,1999.13,SL
-,-,S111,M5,SELL,4187.68,4190.2,4165.95,0.01,-2.72,1996.41,SL
-,-,S111,M5,SELL,4187.68,4189.65,4165.95,0.01,-2.17,1994.24,SL
-,-,S111,M5,SELL,4187.68,4190.06,4165.95,0.01,-2.58,1991.66,SL
-,-,S111,M5,SELL,4053.59,4055.69,4039.65,0.01,13.74,2005.4,TP
-,-,S111,M5,SELL,4165.03,4166.53,4159.64,0.01,-1.7,2003.7,SL
-,-,S111,M5,BUY,4171.88,4170.38,4176.22,0.01,-1.7,2002.0,SL
-,-,S111,M5,SELL,4216.12,4217.62,4206.94,0.01,8.98,2010.98,TP
-,-,S111,M5,SELL,4216.12,4217.62,4206.94,0.01,8.98,2019.96,TP
-,-,S111,M5,SELL,4216.12,4217.62,4206.94,0.01,8.98,2028.94,TP
-,-,S111,M5,SELL,4216.12,4217.62,4206.94,0.01,8.98,2037.92,TP
-,-,S111,M5,SELL,4216.12,4217.62,4206.94,0.01,8.98,2046.9,TP
-,-,S111,M5,BUY,4183.88,4182.38,4188.63,0.01,-1.7,2045.2,SL
-,-,S111,M5,BUY,4183.88,4182.38,4188.63,0.01,-1.7,2043.5,SL
-,-,S111,M5,SELL,4315.96,4318.56,4300.28,0.01,-2.8,2040.7,SL
-,-,S111,M5,SELL,4315.96,4318.52,4300.28,0.01,-2.76,2037.94,SL
-,-,S111,M5,SELL,4315.96,4317.73,4300.28,0.01,-1.97,2035.97,SL
-,-,S111,M5,SELL,4315.96,4318.19,4300.28,0.01,-2.43,2033.54,SL
-,-,S111,M5,SELL,4315.96,4317.46,4300.28,0.01,-1.7,2031.84,SL
-,-,S111,M5,SELL,4315.96,4317.64,4300.28,0.01,-1.88,2029.96,SL
-,-,S111,M5,SELL,4315.96,4317.73,4300.28,0.01,-1.97,2027.99,SL
-,-,S111,M5,SELL,4304.14,4305.64,4295.33,0.01,-1.7,2026.29,SL
-,-,S111,M5,SELL,4304.14,4305.64,4295.33,0.01,-1.7,2024.59,SL
-,-,S111,M5,BUY,4325.53,4324.03,4331.82,0.01,-1.7,2022.89,SL
-,-,S111,M5,BUY,4325.53,4324.03,4331.82,0.01,-1.7,2021.19,SL
-,-,S111,M5,SELL,4508.13,4510.38,4485.28,0.01,-2.45,2018.74,SL
-,-,S111,M5,SELL,4508.13,4509.97,4485.28,0.01,-2.04,2016.7,SL
-,-,S111,M5,SELL,4508.13,4510.21,4485.28,0.01,-2.28,2014.42,SL
-,-,S111,M5,SELL,4494.16,4495.66,4485.72,0.01,-1.7,2012.72,SL
-,-,S111,M5,SELL,4358.9,4360.9,4346.71,0.01,-2.2,2010.52,SL
-,-,S111,M5,BUY,4318.8,4317.3,4328.32,0.01,-1.7,2008.82,SL
-,-,S111,M5,BUY,4318.8,4317.3,4328.32,0.01,-1.7,2007.12,SL
-,-,S111,M5,BUY,4318.8,4317.3,4328.32,0.01,-1.7,2005.42,SL
-,-,S111,M5,BUY,4318.8,4317.24,4328.32,0.01,-1.76,2003.66,SL
-,-,S111,M5,SELL,4398.09,4400.37,4384.27,0.01,-2.48,2001.18,SL
-,-,S111,M5,SELL,4398.09,4400.37,4384.27,0.01,-2.48,1998.7,SL
-,-,S111,M5,SELL,4398.09,4400.1,4384.27,0.01,-2.21,1996.49,SL
-,-,S111,M5,SELL,4398.09,4399.86,4384.27,0.01,-1.97,1994.52,SL
-,-,S111,M5,SELL,4398.09,4399.62,4384.27,0.01,-1.73,1992.79,SL
-,-,S111,M5,SELL,4450.92,4452.42,4442.37,0.01,-1.7,1991.09,SL
-,-,S111,M5,BUY,4432.7,4431.15,4442.18,0.01,-1.75,1989.34,SL
-,-,S111,M5,BUY,4432.7,4431.2,4442.18,0.01,-1.7,1987.64,SL
-,-,S111,M5,BUY,4432.7,4431.2,4442.18,0.01,-1.7,1985.94,SL
-,-,S111,M5,BUY,4432.7,4431.2,4442.18,0.01,-1.7,1984.24,SL
-,-,S111,M5,SELL,4880.24,4882.1,4868.87,0.01,11.17,1995.41,TP
-,-,S111,M5,SELL,4847.83,4850.28,4821.15,0.01,-2.65,1992.76,SL
-,-,S111,M5,SELL,4847.83,4849.41,4821.15,0.01,-1.78,1990.98,SL
-,-,S111,M5,BUY,4925.36,4923.86,4933.86,0.01,-1.7,1989.28,SL
-,-,S111,M5,BUY,4925.36,4923.86,4933.86,0.01,-1.7,1987.58,SL
-,-,S111,M5,SELL,4937.7,4940.21,4921.05,0.01,-2.71,1984.87,SL
-,-,S111,M5,SELL,4937.7,4940.16,4921.05,0.01,-2.66,1982.21,SL
-,-,S111,M5,SELL,4937.7,4940.1,4921.05,0.01,-2.6,1979.61,SL
-,-,S111,M5,SELL,5099.06,5101.63,5082.72,0.01,-2.77,1976.84,SL
-,-,S111,M5,SELL,5099.06,5101.55,5082.72,0.01,-2.69,1974.15,SL
-,-,S111,M5,SELL,5099.06,5101.67,5082.72,0.01,-2.81,1971.34,SL
-,-,S111,M5,SELL,5099.06,5101.22,5082.72,0.01,-2.36,1968.98,SL
-,-,S111,M5,SELL,5099.06,5101.45,5082.72,0.01,-2.59,1966.39,SL
-,-,S111,M5,SELL,4895.79,4902.5,4854.01,0.01,-6.91,1959.48,SL
-,-,S111,M5,BUY,5034.39,5032.07,5048.63,0.01,-2.52,1956.96,SL
-,-,S111,M5,BUY,5034.39,5032.19,5048.63,0.01,-2.4,1954.56,SL
-,-,S111,M5,SELL,5053.47,5055.69,5039.98,0.01,13.29,1967.85,TP
-,-,S111,M5,SELL,5053.47,5055.58,5039.98,0.01,13.29,1981.14,TP
-,-,S111,M5,BUY,4935.46,4932.66,4953.54,0.01,17.88,1999.02,TP
-,-,S111,M5,BUY,4935.46,4932.5,4953.54,0.01,17.88,2016.9,TP
-,-,S111,M5,SELL,4927.37,4931.21,4903.63,0.01,-4.04,2012.86,SL
-,-,S111,M5,SELL,4927.37,4930.51,4903.63,0.01,-3.34,2009.52,SL
-,-,S111,M5,SELL,4909.77,4915.67,4874.14,0.01,35.43,2044.95,TP
-,-,S111,M5,SELL,4909.77,4914.65,4874.14,0.01,35.43,2080.38,TP
-,-,S111,M5,SELL,4909.77,4914.25,4874.14,0.01,35.43,2115.81,TP
-,-,S111,M5,SELL,4909.77,4913.98,4874.14,0.01,35.43,2151.24,TP
-,-,S111,M5,SELL,4992.14,4993.64,4983.31,0.01,-1.7,2149.54,SL
-,-,S111,M5,BUY,5280.7,5277.54,5340.84,0.01,-3.36,2146.18,SL
-,-,S111,M5,BUY,5280.7,5277.62,5340.84,0.01,-3.28,2142.9,SL
-,-,S111,M5,BUY,5280.7,5277.64,5340.84,0.01,-3.26,2139.64,SL
-,-,S111,M5,BUY,5280.7,5277.6,5340.84,0.01,-3.3,2136.34,SL
-,-,S111,M5,BUY,5280.7,5276.98,5340.84,0.01,-3.92,2132.42,SL
-,-,S111,M5,BUY,5121.18,5119.06,5134.43,0.01,-2.32,2130.1,SL
-,-,S111,M5,BUY,5121.18,5119.18,5134.43,0.01,-2.2,2127.9,SL
-,-,S111,M5,BUY,5105.77,5102.14,5128.68,0.01,22.71,2150.61,TP
-,-,S111,M5,BUY,5105.77,5102.65,5128.68,0.01,22.71,2173.32,TP
-,-,S111,M5,BUY,5105.77,5102.96,5128.68,0.01,22.71,2196.03,TP
-,-,S111,M5,BUY,5105.77,5103.12,5128.68,0.01,22.71,2218.74,TP
-,-,S111,M5,BUY,5105.77,5102.98,5128.68,0.01,22.71,2241.45,TP
-,-,S111,M5,SELL,5215.44,5218.79,5195.05,0.01,-3.55,2237.9,SL
-,-,S111,M5,SELL,5215.44,5218.22,5195.05,0.01,-2.98,2234.92,SL
-,-,S111,M5,SELL,5215.44,5218.51,5195.05,0.01,-3.27,2231.65,SL
-,-,S111,M5,SELL,5215.44,5217.71,5195.05,0.01,-2.47,2229.18,SL
-,-,S111,M5,BUY,5192.83,5191.25,5202.44,0.01,-1.78,2227.4,SL
-,-,S111,M5,BUY,4512.23,4509.24,4531.89,0.01,-3.19,2224.21,SL
-,-,S111,M5,BUY,4545.39,4542.29,4565.24,0.01,19.65,2243.86,TP
-,-,S111,M5,BUY,4545.39,4542.1,4565.24,0.01,19.65,2263.51,TP
-,-,S111,M5,BUY,4545.39,4542.1,4565.24,0.01,19.65,2283.16,TP
-,-,S111,M5,BUY,4602.42,4598.03,4629.24,0.01,26.62,2309.78,TP
-,-,S111,M5,BUY,4602.42,4598.79,4629.24,0.01,26.62,2336.4,TP
-,-,S111,M5,BUY,4602.42,4599.5,4629.24,0.01,26.62,2363.02,TP
-,-,S111,M5,BUY,4602.42,4598.99,4629.24,0.01,26.62,2389.64,TP
-,-,S111,M5,BUY,4602.42,4600.18,4629.24,0.01,26.62,2416.26,TP
-,-,S111,M5,SELL,4670.85,4675.83,4634.26,0.01,36.39,2452.65,TP
-,-,S111,M5,SELL,4670.85,4676.73,4634.26,0.01,36.39,2489.04,TP
-,-,S111,M5,SELL,4670.85,4675.58,4634.26,0.01,36.39,2525.43,TP
-,-,S111,M5,SELL,4670.85,4675.71,4634.26,0.01,36.39,2561.82,TP
-,-,S111,M5,BUY,4652.12,4650.62,4660.69,0.01,-1.7,2560.12,SL
-,-,S111,M5,BUY,4773.98,4771.08,4793.39,0.01,19.21,2579.33,TP
-,-,S111,M5,BUY,4773.98,4771.36,4793.39,0.01,19.21,2598.54,TP
-,-,S111,M5,BUY,4773.98,4771.18,4793.39,0.01,19.21,2617.75,TP
-,-,S111,M5,BUY,4773.98,4771.38,4793.39,0.01,19.21,2636.96,TP
-,-,S111,M5,SELL,4746.0,4748.18,4684.28,0.01,-2.38,2634.58,SL
-,-,S111,M5,SELL,4746.0,4748.53,4684.28,0.01,-2.73,2631.85,SL
-,-,S111,M5,BUY,4817.35,4815.77,4827.03,0.01,9.48,2641.33,TP
-,-,S111,M5,BUY,4817.35,4815.84,4827.03,0.01,9.48,2650.81,TP
-,-,S111,M5,BUY,4779.41,4777.91,4786.34,0.01,6.73,2657.54,TP
-,-,S111,M5,BUY,4847.3,4845.02,4862.02,0.01,-2.48,2655.06,SL
-,-,S111,M5,BUY,4847.3,4844.94,4862.02,0.01,-2.56,2652.5,SL
-,-,S111,M5,BUY,4847.3,4845.12,4862.02,0.01,-2.38,2650.12,SL
-,-,S111,M5,BUY,4847.3,4845.57,4862.02,0.01,-1.93,2648.19,SL
-,-,S111,M5,SELL,4761.36,4763.96,4745.68,0.01,-2.8,2645.39,SL
-,-,S111,M5,BUY,4756.99,4755.11,4768.66,0.01,-2.08,2643.31,SL
-,-,S111,M5,BUY,4756.99,4755.38,4768.66,0.01,-1.81,2641.5,SL
-,-,S111,M5,SELL,4705.99,4708.51,4685.4,0.01,-2.72,2638.78,SL
-,-,S111,M5,SELL,4705.99,4708.7,4685.4,0.01,-2.91,2635.87,SL
-,-,S111,M5,SELL,4705.99,4707.69,4685.4,0.01,-1.9,2633.97,SL
-,-,S111,M5,SELL,4705.99,4707.98,4685.4,0.01,-2.19,2631.78,SL
-,-,S111,M5,SELL,4690.51,4692.01,4681.14,0.01,-1.7,2630.08,SL
-,-,S111,M5,SELL,4690.51,4692.05,4681.14,0.01,-1.74,2628.34,SL
-,-,S111,M5,SELL,4690.51,4692.01,4681.14,0.01,-1.7,2626.64,SL
-,-,S111,M5,SELL,4690.51,4692.01,4681.14,0.01,-1.7,2624.94,SL
-,-,S111,M5,SELL,4690.51,4692.01,4681.14,0.01,-1.7,2623.24,SL
-,-,S111,M5,BUY,4565.43,4563.93,4574.21,0.01,-1.7,2621.54,SL
-,-,S111,M5,BUY,4565.43,4563.93,4574.21,0.01,-1.7,2619.84,SL
-,-,S111,M5,BUY,4565.43,4563.93,4574.21,0.01,-1.7,2618.14,SL
-,-,S111,M5,BUY,4565.43,4563.93,4574.21,0.01,-1.7,2616.44,SL
-,-,S111,M5,BUY,4565.43,4563.93,4574.21,0.01,-1.7,2614.74,SL
-,-,S111,M5,SELL,4560.15,4561.65,4552.65,0.01,-1.7,2613.04,SL
-,-,S111,M5,SELL,4548.28,4549.78,4541.07,0.01,-1.7,2611.34,SL
-,-,S111,M5,BUY,4717.81,4715.29,4732.99,0.01,-2.72,2608.62,SL
-,-,S111,M5,BUY,4717.81,4715.53,4732.99,0.01,-2.48,2606.14,SL
-,-,S111,M5,BUY,4717.81,4715.74,4732.99,0.01,-2.27,2603.87,SL
-,-,S111,M5,BUY,4717.81,4715.58,4732.99,0.01,-2.43,2601.44,SL
-,-,S111,M5,BUY,4702.03,4700.2,4713.03,0.01,-2.03,2599.41,SL
-,-,S111,M5,SELL,4714.63,4718.69,4688.3,0.01,-4.26,2595.15,SL
-,-,S111,M5,SELL,4714.63,4718.33,4688.3,0.01,-3.9,2591.25,SL
-,-,S111,M5,SELL,4714.34,4717.22,4694.26,0.01,-3.08,2588.17,SL
-,-,S111,M5,SELL,4714.34,4716.51,4694.26,0.01,-2.37,2585.8,SL
-,-,S111,M5,SELL,4714.34,4716.27,4694.26,0.01,-2.13,2583.67,SL
-,-,S111,M5,SELL,4714.34,4717.66,4694.26,0.01,-3.52,2580.15,SL
-,-,S111,M5,BUY,4541.79,4540.24,4551.21,0.01,-1.75,2578.4,SL
-,-,S111,M5,BUY,4482.36,4479.76,4498.13,0.01,-2.8,2575.6,SL
-,-,S111,M5,BUY,4482.36,4480.28,4498.13,0.01,-2.28,2573.32,SL
-,-,S111,M5,BUY,4482.36,4480.63,4498.13,0.01,-1.93,2571.39,SL
-,-,S111,M5,BUY,4482.36,4480.59,4498.13,0.01,-1.97,2569.42,SL
-,-,S111,M5,SELL,4532.18,4534.38,4518.42,0.01,-2.4,2567.02,SL
-,-,S111,M5,SELL,4532.18,4534.38,4518.42,0.01,-2.4,2564.62,SL
-,-,S111,M5,SELL,4532.18,4534.35,4518.42,0.01,-2.37,2562.25,SL
-,-,S111,M5,BUY,4518.41,4516.91,4526.13,0.01,-1.7,2560.55,SL
-,-,S111,M5,BUY,4518.41,4516.91,4526.13,0.01,-1.7,2558.85,SL
-,-,S111,M5,BUY,4518.41,4516.91,4526.13,0.01,-1.7,2557.15,SL
-,-,S111,M5,SELL,4525.33,4526.83,4517.82,0.01,-1.7,2555.45,SL
-,-,S111,M5,SELL,4525.33,4526.83,4517.82,0.01,-1.7,2553.75,SL
-,-,S111,M5,BUY,4540.99,4538.52,4555.9,0.01,-2.67,2551.08,SL
-,-,S111,M5,BUY,4540.99,4538.69,4555.9,0.01,-2.5,2548.58,SL
-,-,S111,M5,BUY,4540.99,4539.35,4555.9,0.01,-1.84,2546.74,SL
-,-,S111,M5,BUY,4540.99,4539.49,4555.9,0.01,-1.7,2545.04,SL
-,-,S111,M5,BUY,4540.99,4539.41,4555.9,0.01,-1.78,2543.26,SL
-,-,S111,M5,SELL,4496.3,4497.8,4489.57,0.01,6.53,2549.79,TP
-,-,S111,M5,SELL,4496.3,4497.8,4489.57,0.01,6.53,2556.32,TP
-,-,S111,M5,SELL,4496.3,4497.8,4489.57,0.01,6.53,2562.85,TP
