Pattern,TF,Trades,Win,Loss,BE,Net_PnL
Naiya,H1,1269,256,1013,0,938.33
Naiya Doji,H1,9017,1452,7546,0,13985.1
Naiya Hidden,H1,131,27,103,0,-669.7099999999999
