entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,profit,pattern,reason
2025-09-02 18:00:00,2025-09-02 18:15:00,SELL,3483.63,3490.92,3483.34,3483.34,TP,0.09,S434 Breakout Probability (Expo),
2025-09-02 18:15:00,2025-09-02 18:30:00,SELL,3479.43,3485.9,3479.26,3479.26,TP,-0.03,S434 Breakout Probability (Expo),
2025-09-02 18:30:00,2025-09-02 18:45:00,BUY,3484.05,3477.65,3485.62,3485.62,TP,1.37,S434 Breakout Probability (Expo),
2025-09-02 18:45:00,2025-09-02 19:00:00,BUY,3489.78,3482.99,3490.1,3490.1,TP,0.12,S434 Breakout Probability (Expo),
2025-09-02 19:00:00,2025-09-02 19:15:00,BUY,3490.55,3483.63,3494.16,3483.63,SL,-7.12,S434 Breakout Probability (Expo),
2025-09-02 19:15:00,2025-09-02 19:30:00,SELL,3482.62,3489.9,3480.67,3480.67,TP,1.75,S434 Breakout Probability (Expo),
2025-09-02 19:30:00,2025-09-02 19:45:00,SELL,3476.49,3484.86,3474.43,3484.86,SL,-8.57,S434 Breakout Probability (Expo),
2025-09-02 19:45:00,2025-09-02 20:30:00,BUY,3481.97,3472.81,3487.26,3487.26,TP,5.09,S434 Breakout Probability (Expo),
2025-09-02 20:30:00,2025-09-02 20:45:00,BUY,3489.39,3479.08,3490.33,3490.33,TP,0.74,S434 Breakout Probability (Expo),
2025-09-02 20:45:00,2025-09-02 21:15:00,SELL,3489.41,3500.5,3482.9,3500.5,SL,-11.29,S434 Breakout Probability (Expo),
2025-09-02 21:15:00,2025-09-02 21:30:00,BUY,3502.34,3490.11,3504.98,3504.98,TP,2.44,S434 Breakout Probability (Expo),
2025-09-02 21:30:00,2025-09-02 21:45:00,BUY,3510.34,3496.85,3510.55,3510.55,TP,0.01,S434 Breakout Probability (Expo),
2025-09-02 21:45:00,2025-09-02 22:00:00,BUY,3511.14,3497.52,3514.1,3514.1,TP,2.76,S434 Breakout Probability (Expo),
2025-09-02 22:00:00,2025-09-02 22:45:00,BUY,3511.73,3498.12,3516.56,3516.56,TP,4.63,S434 Breakout Probability (Expo),
2025-09-02 22:45:00,2025-09-02 23:00:00,BUY,3520.41,3507.59,3520.45,3520.45,TP,-0.16,S434 Breakout Probability (Expo),
2025-09-02 23:00:00,2025-09-02 23:15:00,BUY,3526.21,3514.04,3526.21,3526.21,TP,-0.2,S434 Breakout Probability (Expo),
2025-09-02 23:15:00,2025-09-03 02:15:00,SELL,3524.86,3536.56,3520.07,3536.56,SL,-11.9,S434 Breakout Probability (Expo),
2025-09-03 02:15:00,2025-09-03 02:30:00,BUY,3536.54,3529.81,3538.21,3538.21,TP,1.47,S434 Breakout Probability (Expo),
2025-09-03 02:30:00,2025-09-03 02:45:00,BUY,3539.0,3532.75,3539.96,3539.96,TP,0.76,S434 Breakout Probability (Expo),
2025-09-03 02:45:00,2025-09-03 05:00:00,SELL,3537.05,3543.35,3533.25,3533.25,TP,3.6,S434 Breakout Probability (Expo),
2025-09-03 05:00:00,2025-09-03 05:15:00,BUY,3533.47,3528.13,3534.77,3534.77,TP,1.1,S434 Breakout Probability (Expo),
2025-09-03 05:15:00,2025-09-03 05:30:00,SELL,3532.91,3538.06,3532.85,3532.85,TP,-0.14,S434 Breakout Probability (Expo),
2025-09-03 05:30:00,2025-09-03 05:45:00,SELL,3529.39,3534.77,3529.34,3529.34,TP,-0.15,S434 Breakout Probability (Expo),
2025-09-03 05:45:00,2025-09-03 06:45:00,BUY,3529.38,3524.12,3530.42,3530.42,TP,0.84,S434 Breakout Probability (Expo),
2025-09-03 06:45:00,2025-09-03 07:15:00,BUY,3529.95,3525.25,3533.18,3533.18,TP,3.03,S434 Breakout Probability (Expo),
2025-09-03 07:15:00,2025-09-03 09:45:00,BUY,3537.31,3531.66,3546.89,3531.66,SL,-5.85,S434 Breakout Probability (Expo),
2025-09-03 09:45:00,2025-09-03 10:00:00,SELL,3531.77,3541.8,3531.3,3531.3,TP,0.27,S434 Breakout Probability (Expo),
2025-09-03 10:00:00,2025-09-03 10:15:00,SELL,3530.9,3541.06,3530.22,3530.22,TP,0.48,S434 Breakout Probability (Expo),
2025-09-03 10:15:00,2025-09-03 11:15:00,BUY,3531.16,3521.33,3533.43,3533.43,TP,2.07,S434 Breakout Probability (Expo),
2025-09-03 11:15:00,2025-09-03 11:30:00,BUY,3534.27,3526.96,3535.03,3535.03,TP,0.56,S434 Breakout Probability (Expo),
2025-09-03 11:30:00,2025-09-03 11:45:00,BUY,3537.43,3530.41,3538.31,3538.31,TP,0.68,S434 Breakout Probability (Expo),
2025-09-03 11:45:00,2025-09-03 12:00:00,SELL,3536.93,3543.46,3535.97,3535.97,TP,0.76,S434 Breakout Probability (Expo),
2025-09-03 12:00:00,2025-09-03 12:15:00,SELL,3535.66,3542.05,3534.42,3534.42,TP,1.04,S434 Breakout Probability (Expo),
2025-09-03 12:15:00,2025-09-03 12:30:00,SELL,3534.75,3540.98,3532.89,3532.89,TP,1.66,S434 Breakout Probability (Expo),
2025-09-03 12:30:00,2025-09-03 12:45:00,SELL,3532.52,3538.21,3531.99,3531.99,TP,0.33,S434 Breakout Probability (Expo),
2025-09-03 12:45:00,2025-09-03 13:30:00,SELL,3529.95,3535.86,3526.88,3535.86,SL,-6.11,S434 Breakout Probability (Expo),
2025-09-03 13:30:00,2025-09-03 14:15:00,BUY,3536.85,3531.52,3537.45,3531.52,SL,-5.53,S434 Breakout Probability (Expo),
2025-09-03 14:15:00,2025-09-03 15:00:00,SELL,3531.95,3537.51,3529.25,3537.51,SL,-5.76,S434 Breakout Probability (Expo),
2025-09-03 15:00:00,2025-09-03 15:15:00,BUY,3536.72,3530.69,3539.96,3539.96,TP,3.04,S434 Breakout Probability (Expo),
2025-09-03 15:15:00,2025-09-03 16:00:00,BUY,3541.13,3534.77,3541.28,3541.28,TP,-0.05,S434 Breakout Probability (Expo),
2025-09-03 16:00:00,2025-09-03 17:00:00,BUY,3540.09,3533.76,3541.94,3533.76,SL,-6.53,S434 Breakout Probability (Expo),
2025-09-03 17:00:00,2025-09-03 17:15:00,SELL,3533.46,3539.3,3532.91,3532.91,TP,0.35,S434 Breakout Probability (Expo),
2025-09-03 17:15:00,2025-09-03 17:30:00,BUY,3536.83,3530.84,3537.06,3537.06,TP,0.03,S434 Breakout Probability (Expo),
2025-09-03 17:30:00,2025-09-03 17:45:00,SELL,3535.18,3541.26,3535.18,3541.26,SL,-6.28,S434 Breakout Probability (Expo),
2025-09-03 17:45:00,2025-09-03 18:00:00,BUY,3539.99,3533.82,3541.75,3541.75,TP,1.56,S434 Breakout Probability (Expo),
2025-09-03 18:00:00,2025-09-03 18:30:00,BUY,3546.27,3539.81,3547.86,3547.86,TP,1.39,S434 Breakout Probability (Expo),
2025-09-03 18:30:00,2025-09-03 19:15:00,BUY,3548.78,3542.51,3549.59,3542.51,SL,-6.47,S434 Breakout Probability (Expo),
2025-09-03 19:15:00,2025-09-03 19:30:00,BUY,3547.27,3540.59,3548.17,3548.17,TP,0.7,S434 Breakout Probability (Expo),
2025-09-03 19:30:00,2025-09-03 20:00:00,SELL,3545.77,3552.69,3544.31,3552.69,SL,-7.12,S434 Breakout Probability (Expo),
2025-09-03 20:00:00,2025-09-03 20:15:00,BUY,3557.39,3549.62,3557.42,3557.42,TP,-0.17,S434 Breakout Probability (Expo),
2025-09-03 20:15:00,2025-09-03 20:30:00,BUY,3560.37,3552.31,3561.14,3552.31,SL,-8.26,S434 Breakout Probability (Expo),
2025-09-03 20:30:00,2025-09-03 21:15:00,SELL,3551.73,3560.76,3549.38,3560.76,SL,-9.23,S434 Breakout Probability (Expo),
2025-09-03 21:15:00,2025-09-03 22:30:00,BUY,3563.06,3552.98,3565.68,3565.68,TP,2.42,S434 Breakout Probability (Expo),
2025-09-03 22:30:00,2025-09-04 00:45:00,SELL,3564.06,3574.91,3561.19,3574.91,SL,-11.05,S434 Breakout Probability (Expo),
2025-09-04 00:45:00,2025-09-04 01:00:00,BUY,3574.43,3568.11,3576.05,3576.05,TP,1.42,S434 Breakout Probability (Expo),
2025-09-04 01:00:00,2025-09-04 01:15:00,BUY,3578.32,3572.19,3578.46,3578.46,TP,-0.06,S434 Breakout Probability (Expo),
2025-09-04 01:15:00,2025-09-04 01:30:00,SELL,3574.63,3580.11,3574.63,3574.63,TP,-0.2,S434 Breakout Probability (Expo),
2025-09-04 01:30:00,2025-09-04 02:15:00,SELL,3569.47,3575.26,3565.38,3565.38,TP,3.89,S434 Breakout Probability (Expo),
2025-09-04 02:15:00,2025-09-04 02:30:00,SELL,3563.95,3570.06,3561.77,3561.77,TP,1.98,S434 Breakout Probability (Expo),
