entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,profit,pattern,reason
2025-09-03 06:00:00,2025-09-05 06:00:00,BUY,3561.8,3506.51,3578.47,3578.47,TP,16.47,S434 Breakout Probability (Expo),
2025-09-05 06:00:00,2025-09-08 06:00:00,BUY,3587.34,3527.69,3600.16,3600.16,TP,12.62,S434 Breakout Probability (Expo),
2025-09-08 06:00:00,2025-09-09 06:00:00,BUY,3629.45,3570.37,3646.41,3646.41,TP,16.76,S434 Breakout Probability (Expo),
2025-09-09 06:00:00,2025-09-15 06:00:00,BUY,3635.5,3571.52,3674.58,3674.58,TP,38.88,S434 Breakout Probability (Expo),
2025-09-15 06:00:00,2025-09-16 06:00:00,BUY,3678.88,3615.71,3685.63,3685.63,TP,6.55,S434 Breakout Probability (Expo),
2025-09-16 06:00:00,2025-09-17 06:00:00,BUY,3691.91,3626.8,3703.04,3703.04,TP,10.93,S434 Breakout Probability (Expo),
2025-09-17 06:00:00,2025-09-18 06:00:00,SELL,3663.0,3729.02,3646.16,3646.16,TP,16.64,S434 Breakout Probability (Expo),
2025-09-18 06:00:00,2025-09-22 06:00:00,SELL,3640.29,3703.65,3627.9,3703.65,SL,-63.56,S434 Breakout Probability (Expo),
2025-09-22 06:00:00,2025-09-23 06:00:00,BUY,3740.01,3680.83,3748.89,3748.89,TP,8.68,S434 Breakout Probability (Expo),
2025-09-23 06:00:00,2025-09-29 06:00:00,BUY,3765.43,3701.49,3791.09,3791.09,TP,25.46,S434 Breakout Probability (Expo),
2025-09-29 06:00:00,2025-09-30 06:00:00,BUY,3830.71,3765.43,3834.06,3834.06,TP,3.15,S434 Breakout Probability (Expo),
2025-09-30 06:00:00,2025-10-01 06:00:00,BUY,3859.99,3786.98,3871.7,3871.7,TP,11.51,S434 Breakout Probability (Expo),
2025-10-01 06:00:00,2025-10-02 06:00:00,BUY,3862.13,3790.96,3895.27,3895.27,TP,32.94,S434 Breakout Probability (Expo),
