Pattern,TF,Trades,Win,Loss,BE,Net_PnL
Doji,H1,2,0,2,0,-145.19
Fibo,H1,528,195,333,0,-526.56
Naiya,H1,1269,256,1013,0,938.33
Naiya Doji,H1,9017,3941,5076,0,-2233285.87
Naiya Hidden,H1,131,27,103,0,-669.7099999999999
