group,reason,side,count,pnl,first_ts,last_ts
bt,SL,BUY,20,-216.99,2026-06-01 15:03:00,2026-06-05 22:14:00
bt,SL,SELL,10,-122.95,2026-05-28 21:24:00,2026-06-05 19:13:00
bt,TP,SELL,3,208.82,2026-06-02 14:21:00,2026-06-04 20:48:00
bt,TP,BUY,2,143.2,2026-06-01 21:05:00,2026-06-04 03:33:00
bt_gap,NO_SAME_SIDE_CANDIDATE,SELL,35,12.08,2026-05-28 21:24:00,2026-06-05 22:14:00
bt_s14_family,UNKNOWN,BUY,22,-73.79,2026-06-01 15:03:00,2026-06-05 22:14:00
bt_s14_family,UNKNOWN,SELL,13,85.87,2026-05-28 21:24:00,2026-06-05 19:13:00
