group,reason,side,count,pnl,first_ts,last_ts
bt,SL,BUY,1,-49.58,2026-06-05 22:00:00,2026-06-05 22:00:00
bt,SL,SELL,1,-25.08,2026-05-29 15:15:00,2026-05-29 15:15:00
bt_gap,NO_SAME_SIDE_CANDIDATE,SELL,2,-74.66,2026-05-29 15:15:00,2026-06-05 22:00:00
bt_s14_family,UNKNOWN,BUY,1,-49.58,2026-06-05 22:00:00,2026-06-05 22:00:00
bt_s14_family,UNKNOWN,SELL,1,-25.08,2026-05-29 15:15:00,2026-05-29 15:15:00
