SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
,2026-09-10 09:02:55,,2026-09-10 16:09:50,,,M15,,SELL,,4414.05,4390.69,,4455.61,,4390.69,,0.07,,163.52,,5163.52,M15-LTS_AUS2_645,3792866649,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4390.68900],,2335.9
,2026-09-10 09:02:55,,2026-09-10 17:36:41,,,H1,,SELL,,4414.46,4380.73,,4475.53,,4380.73,,0.01,,33.73,,5197.25,H1-LTS_AUS2_653,3792866656,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4380.73200],,3372.4
,2026-09-10 09:02:55,,2026-09-14 16:19:04,,,M30,,SELL,,4414.05,4287.2,,4662.6,,4287.2,,0.11,,1395.35,,6592.6,M30-LTS_AUS2_647,3792866650,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4287.19800],,12685.0
,2026-09-10 09:17:54,,2026-09-10 09:18:00,,,M15,,BUY,,4409.93,4409.06,,4409.06,,4415.96,,0.5,,-43.7,,6548.9,M15-LTS_AUS2_85,3792945970,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4409.06000],,-87.4
,2026-09-10 09:17:55,,2026-09-10 09:18:00,,,M15,,BUY,,4409.93,4409.06,,4409.06,,4415.96,,0.5,,-43.7,,6505.2,M15-LTS_AUS2_130,3792946022,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4409.060],,-87.4
,2026-09-10 09:17:57,,2026-09-10 09:18:00,,,M15,,BUY,,4409.67,4409.06,,4409.06,,4415.96,,0.5,,-30.7,,6474.5,M15-LTS_AUS2_321,3792946073,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4409.06000],,-61.4
,2026-09-10 09:17:57,,2026-09-10 16:09:50,,,M15,,BUY,,4409.65,4390.69,,4390.69,,4455.61,,0.06,,-113.76,,6360.74,M15-LTS_AUS2_644,3792946091,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[sl 4390.68900],,-1895.9
,2026-09-10 09:17:57,,2026-09-10 17:36:41,,,H1,,BUY,,4409.65,4380.73,,4380.73,,4475.53,,0.06,,-173.5,,6187.24,H1-LTS_AUS2_652,3792946094,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4380.73200],,-2891.6
,2026-09-10 09:27:54,,2026-09-10 15:43:48,,,M15,,SELL,,4414.34,4395.04,,4451.42,,4395.04,,0.07,,135.09,,6322.33,M15-LTS_AUS2_645,3792981269,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4395.04300],,1929.9
,2026-09-10 10:02:54,,2026-09-10 16:42:20,,,H1,,BUY,,4418.45,4389.13,,4389.13,,4480.14,,0.06,,-175.94,,6146.39,H1-LTS_AUS2_652,3793141208,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4389.12600],,-2932.4
