[2026-07-06 20:32:19] SYMBOL_RESOLVED | XAUUSD -> XAUUSD.iux | requested=XAUUSD | resolved=XAUUSD.iux
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF22-AF20 skipped - hour 20 != 17
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF22-AF21 skipped - hour 20 != 10
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF22-AF22 skipped - hour 20 != 14
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF34-AF20 skipped - hour 20 != 17
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF34-AF21 skipped - hour 20 != 10
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF34-AF22 skipped - hour 20 != 14
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF34-AF23 skipped - hour 20 != 16
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF34-AF24 skipped - hour 20 != 12
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF34-AF25 skipped - hour 20 != 11
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF34-AF26 skipped - hour 20 != 14
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF34-AF27 skipped - hour 20 != 11
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF34-AF28 skipped - hour 20 != 22
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF47-AF20 skipped - hour 20 != 17
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF47-AF21 skipped - hour 20 != 10
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF47-AF22 skipped - hour 20 != 14
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF47-AF23 skipped - hour 20 != 16
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF47-AF24 skipped - hour 20 != 12
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF47-AF25 skipped - hour 20 != 11
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF47-AF26 skipped - hour 20 != 14
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF47-AF27 skipped - hour 20 != 11
[2026-07-06 20:32:19] DEMO_PORTFOLIO_SKIP | AF47-AF28 skipped - hour 20 != 22
[2026-07-06 20:36:01] SYMBOL_RESOLVED | XAUUSD -> XAUUSD.iux | requested=XAUUSD | resolved=XAUUSD.iux
[2026-07-06 20:36:01] DEMO_PORTFOLIO_SCAN | XAUUSD.iux open active=AF22,AF34,AF47
[2026-07-06 20:36:01] DEMO_PORTFOLIO_SCAN | XAUUSD.iux done active=AF22,AF34,AF47
[2026-07-06 20:37:52] SYMBOL_RESOLVED | XAUUSD -> XAUUSD.iux | requested=XAUUSD | resolved=XAUUSD.iux
