Pattern,TF,Time (BKK),Type,Limit_Price,Entry,SL,TP,be_trig,be_act,RSI,ATR,Lot,dist_sma50,dist_sma200,body,range,Bars_Waited,Reason,P&L,CloseTime (BKK),Balance,Date,Month
Fibo,H1,2025-03-19 08:00,SELL,3042.24,3042.24,3049.82,3024.74,3035.24,False,49.91,5.12,0.01,0.71,,6.31,7.44,1,TP,17.5,2025-03-19 10:00,9701.81,2025-03-19,2025-03
Fibo,H1,2025-03-19 10:00,BUY,3023.36,3023.36,3022.13,3056.4,3036.58,False,44.3,5.89,0.01,0.47,,5.33,8.8,7,TP,33.04,2025-03-20 05:00,9734.85,2025-03-20,2025-03
Fibo,H1,2025-03-19 11:00,SELL,3035.67,3035.67,3043.98,3024.74,3031.3,False,49.27,6.36,0.01,0.58,,4.22,9.33,2,SL,-8.31,2025-03-19 19:00,9726.54,2025-03-19,2025-03
Fibo,H1,2025-03-19 12:00,SELL,3035.67,3035.67,3045.21,3024.74,3031.3,False,54.63,6.6,0.01,0.68,,4.28,6.16,1,SL,-9.54,2025-03-19 19:00,9717.0,2025-03-19,2025-03
Fibo,H1,2025-03-19 17:00,SELL,3035.67,3035.67,3046.63,3022.76,3030.51,False,49.75,7.8,0.01,0.36,,1.5,6.95,3,SL,-10.96,2025-03-19 19:00,9706.04,2025-03-19,2025-03
Fibo,H1,2025-03-19 17:00,SELL,3035.67,3035.67,3047.04,3022.76,3030.51,False,49.75,7.8,0.01,0.36,,1.5,6.95,2,SL,-11.37,2025-03-19 19:00,9694.67,2025-03-19,2025-03
Fibo,H1,2025-03-19 17:00,SELL,3035.67,3035.67,3047.15,3022.76,3030.51,False,49.75,7.8,0.01,0.36,,1.5,6.95,1,SL,-11.48,2025-03-19 19:00,9683.19,2025-03-19,2025-03
Fibo,H1,2025-03-19 19:00,SELL,3035.67,3035.67,3047.37,3022.76,3030.51,False,56.71,8.75,0.01,0.75,,16.55,18.45,2,SL,-11.7,2025-03-19 19:00,9671.49,2025-03-19,2025-03
Fibo,H1,2025-03-19 19:00,SELL,3035.67,3035.67,3047.16,3022.76,3030.51,False,56.71,8.75,0.01,0.75,,16.55,18.45,1,SL,-11.49,2025-03-19 19:00,9660.0,2025-03-19,2025-03
Fibo,H1,2025-03-19 19:00,SELL,3042.24,3042.24,3049.92,3024.74,3035.24,False,56.71,8.75,0.01,0.75,,16.55,18.45,11,SL,-7.68,2025-03-19 20:00,9652.32,2025-03-19,2025-03
Fibo,H1,2025-03-19 19:00,SELL,3042.24,3042.24,3052.45,3022.76,3034.45,False,56.71,8.75,0.01,0.75,,16.55,18.45,6,SL,-10.21,2025-03-20 01:00,9642.11,2025-03-20,2025-03
Fibo,H1,2025-03-20 00:00,SELL,3051.09,3051.09,3063.74,3022.76,3039.76,False,72.84,7.45,0.01,0.72,,0.08,2.41,2,TP,28.33,2025-03-21 06:00,9670.44,2025-03-21,2025-03
Fibo,H1,2025-03-20 01:00,SELL,3051.09,3051.09,3062.26,3022.76,3039.76,False,71.76,7.21,0.01,0.79,,3.2,5.51,1,TP,28.33,2025-03-21 06:00,9698.77,2025-03-21,2025-03
Fibo,H1,2025-03-20 05:00,SELL,3054.21,3054.21,3064.75,3022.76,3041.63,False,68.2,7.03,0.01,0.63,,2.4,9.31,3,TP,31.45,2025-03-21 06:00,9730.22,2025-03-21,2025-03
Fibo,H1,2025-03-20 05:00,SELL,3051.09,3051.09,3061.74,3022.76,3039.76,False,68.2,7.03,0.01,0.63,,2.4,9.31,2,TP,28.33,2025-03-21 06:00,9758.55,2025-03-21,2025-03
Fibo,H1,2025-03-20 07:00,SELL,3051.09,3051.09,3061.74,3025.94,3041.03,False,67.39,7.06,0.01,0.47,,2.13,5.78,1,TP,25.15,2025-03-20 11:00,9783.7,2025-03-20,2025-03
Fibo/Fibo,H1,2025-03-20 10:00,SELL,3042.24,3042.24,3068.86,3025.94,3035.72,False,42.88,6.21,0.01,0.16,,0.45,5.69,1,TP,16.3,2025-03-20 11:00,9800.0,2025-03-20,2025-03
Fibo,H1,2025-03-20 13:00,SELL,3036.89,3036.89,3046.93,3025.94,3032.51,False,40.06,7.07,0.01,0.11,,6.44,8.84,1,SL,-10.04,2025-03-21 01:00,9789.96,2025-03-21,2025-03
Fibo/Fibo,H1,2025-03-20 13:00,SELL,3039.56,3039.56,3055.97,3025.94,3034.11,False,40.06,7.07,0.01,0.11,,6.44,8.84,2,TP,13.62,2025-03-21 06:00,9803.58,2025-03-21,2025-03
Fibo,H1,2025-03-20 14:00,BUY,3038.69,3038.69,3037.64,3066.73,3049.91,False,34.25,7.69,0.01,-0.16,,8.05,11.11,1,SL,-1.05,2025-03-20 14:00,9802.53,2025-03-20,2025-03
Fibo,H1,2025-03-20 16:00,SELL,3041.85,3041.85,3052.46,3025.94,3035.49,False,41.98,7.83,0.01,0.08,,0.6,4.15,3,TP,15.91,2025-03-21 06:00,9818.44,2025-03-21,2025-03
Fibo,H1,2025-03-20 16:00,SELL,3041.85,3041.85,3053.39,3025.74,3035.41,False,41.98,7.83,0.01,0.08,,0.6,4.15,2,TP,16.11,2025-03-21 06:00,9834.55,2025-03-21,2025-03
Fibo,H1,2025-03-20 16:00,SELL,3041.85,3041.85,3053.88,3025.74,3035.41,False,41.98,7.83,0.01,0.08,,0.6,4.15,1,TP,16.11,2025-03-21 06:00,9850.66,2025-03-21,2025-03
Fibo,H1,2025-03-20 17:00,BUY,3038.69,3038.69,3037.64,3066.73,3049.91,False,43.16,7.97,0.01,-0.0,,2.43,9.19,1,SL,-1.05,2025-03-20 17:00,9849.61,2025-03-20,2025-03
Fibo,H1,2025-03-20 17:00,SELL,3041.85,3041.85,3053.6,3025.74,3035.41,False,43.16,7.97,0.01,-0.0,,2.43,9.19,1,TP,16.11,2025-03-21 06:00,9865.72,2025-03-21,2025-03
Fibo,H1,2025-03-20 18:00,SELL,3041.85,3041.85,3053.81,3025.74,3035.41,False,42.25,8.13,0.01,0.1,,3.45,7.14,1,TP,16.11,2025-03-21 06:00,9881.83,2025-03-21,2025-03
Fibo,H1,2025-03-20 19:00,SELL,3041.85,3041.85,3054.05,3025.74,3035.41,False,41.3,7.78,0.01,0.14,,1.54,4.43,1,TP,16.11,2025-03-21 06:00,9897.94,2025-03-21,2025-03
Fibo,H1,2025-03-21 01:00,SELL,3047.24,3047.24,3056.55,3025.94,3038.72,False,51.53,6.49,0.01,0.09,,3.67,5.14,14,TP,21.3,2025-03-21 06:00,9919.24,2025-03-21,2025-03
Fibo,H1,2025-03-21 01:00,SELL,3047.24,3047.24,3058.92,3025.74,3038.64,False,51.53,6.49,0.01,0.09,,3.67,5.14,5,TP,21.5,2025-03-21 06:00,9940.74,2025-03-21,2025-03
Fibo,H1,2025-03-21 01:00,SELL,3047.24,3047.24,3058.32,3025.74,3038.64,False,51.53,6.49,0.01,0.09,,3.67,5.14,4,TP,21.5,2025-03-21 06:00,9962.24,2025-03-21,2025-03
Fibo,H1,2025-03-21 01:00,SELL,3047.24,3047.24,3057.86,3025.74,3038.64,False,51.53,6.49,0.01,0.09,,3.67,5.14,3,TP,21.5,2025-03-21 06:00,9983.74,2025-03-21,2025-03
Fibo,H1,2025-03-21 01:00,SELL,3047.24,3047.24,3057.37,3025.74,3038.64,False,51.53,6.49,0.01,0.09,,3.67,5.14,2,TP,21.5,2025-03-21 06:00,10005.24,2025-03-21,2025-03
Fibo,H1,2025-03-21 01:00,SELL,3047.24,3047.24,3057.04,3025.74,3038.64,False,51.53,6.49,0.01,0.09,,3.67,5.14,1,TP,21.5,2025-03-21 06:00,10026.74,2025-03-21,2025-03
Fibo,H1,2025-03-21 02:00,BUY,3038.69,3038.69,3037.64,3066.73,3049.91,False,51.78,6.0,0.01,-0.14,,7.02,8.79,7,SL,-1.05,2025-03-21 02:00,10025.69,2025-03-21,2025-03
Fibo,H1,2025-03-21 02:00,BUY,3038.69,3038.69,3037.64,3066.73,3049.91,False,51.78,6.0,0.01,-0.14,,7.02,8.79,6,SL,-1.05,2025-03-21 02:00,10024.64,2025-03-21,2025-03
Fibo,H1,2025-03-21 02:00,BUY,3038.69,3038.69,3037.64,3066.73,3049.91,False,51.78,6.0,0.01,-0.14,,7.02,8.79,5,SL,-1.05,2025-03-21 02:00,10023.59,2025-03-21,2025-03
Fibo,H1,2025-03-21 02:00,BUY,3038.69,3038.69,3037.64,3066.73,3049.91,False,51.78,6.0,0.01,-0.14,,7.02,8.79,4,SL,-1.05,2025-03-21 02:00,10022.54,2025-03-21,2025-03
Fibo,H1,2025-03-21 02:00,BUY,3038.69,3038.69,3037.64,3066.73,3049.91,False,51.78,6.0,0.01,-0.14,,7.02,8.79,3,SL,-1.05,2025-03-21 02:00,10021.49,2025-03-21,2025-03
Fibo,H1,2025-03-21 02:00,BUY,3038.69,3038.69,3037.64,3066.73,3049.91,False,51.78,6.0,0.01,-0.14,,7.02,8.79,2,SL,-1.05,2025-03-21 02:00,10020.44,2025-03-21,2025-03
Fibo,H1,2025-03-21 06:00,BUY,3023.36,3023.36,3022.13,3056.4,3036.58,False,29.8,4.89,0.01,-0.39,,1.65,8.53,41,SL,-1.23,2025-03-21 06:00,10019.21,2025-03-21,2025-03
Fibo,H1,2025-03-21 06:00,BUY,3027.84,3027.84,3026.12,3073.78,3046.22,False,29.8,4.89,0.01,-0.39,,1.65,8.53,17,SL,-1.72,2025-03-21 06:00,10017.49,2025-03-21,2025-03
Fibo,H1,2025-03-21 06:00,BUY,3027.84,3027.84,3026.12,3073.78,3046.22,False,29.8,4.89,0.01,-0.39,,1.65,8.53,14,SL,-1.72,2025-03-21 06:00,10015.77,2025-03-21,2025-03
Fibo,H1,2025-03-21 06:00,BUY,3022.1,3022.1,3020.93,3053.51,3034.67,False,29.8,4.89,0.01,-0.39,,1.65,8.53,42,SL,-1.17,2025-03-21 14:00,10014.6,2025-03-21,2025-03
Fibo,H1,2025-03-21 06:00,BUY,3022.1,3022.1,3020.93,3053.51,3034.67,False,29.8,4.89,0.01,-0.39,,1.65,8.53,36,SL,-1.17,2025-03-21 14:00,10013.43,2025-03-21,2025-03
Fibo,H1,2025-03-21 07:00,SELL,3031.68,3031.68,3039.02,3025.74,3029.31,False,32.44,5.06,0.01,-0.33,,1.74,6.5,1,TP,5.94,2025-03-21 14:00,10019.37,2025-03-21,2025-03
Fibo,H1,2025-03-21 09:00,BUY,3027.84,3027.84,3026.12,3073.78,3046.22,False,34.09,4.83,0.01,-0.23,,0.73,7.66,2,SL,-1.72,2025-03-21 14:00,10017.65,2025-03-21,2025-03
Fibo,H1,2025-03-21 09:00,BUY,3027.84,3027.84,3026.12,3073.78,3046.22,False,34.09,4.83,0.01,-0.23,,0.73,7.66,1,SL,-1.72,2025-03-21 14:00,10015.93,2025-03-21,2025-03
Fibo,H1,2025-03-21 09:00,SELL,3031.94,3031.94,3039.13,3025.74,3029.46,False,34.09,4.83,0.01,-0.23,,0.73,7.66,1,TP,6.2,2025-03-21 14:00,10022.13,2025-03-21,2025-03
Fibo,H1,2025-03-21 10:00,BUY,3027.84,3027.84,3026.12,3073.78,3046.22,False,26.99,4.89,0.01,-0.32,,3.27,5.26,1,SL,-1.72,2025-03-21 14:00,10020.41,2025-03-21,2025-03
Fibo,H1,2025-03-21 10:00,SELL,3031.94,3031.94,3039.18,3021.79,3027.88,False,26.99,4.89,0.01,-0.32,,3.27,5.26,1,TP,10.15,2025-03-21 14:00,10030.56,2025-03-21,2025-03
Fibo,H1,2025-03-21 11:00,SELL,3031.94,3031.94,3039.27,3021.79,3027.88,False,26.49,4.96,0.01,-0.27,,1.21,3.85,1,TP,10.15,2025-03-21 14:00,10040.71,2025-03-21,2025-03
Fibo/Fibo,H1,2025-03-21 12:00,SELL,3036.89,3036.89,3049.12,3025.74,3032.43,False,34.16,5.48,0.01,-0.16,,3.31,8.74,8,TP,11.15,2025-03-21 14:00,10051.86,2025-03-21,2025-03
Fibo,H1,2025-03-21 12:00,SELL,3035.67,3035.67,3043.17,3025.74,3031.7,False,34.16,5.48,0.01,-0.16,,3.31,8.74,7,TP,9.93,2025-03-21 14:00,10061.79,2025-03-21,2025-03
Fibo,H1,2025-03-21 12:00,SELL,3036.89,3036.89,3044.48,3025.74,3032.43,False,34.16,5.48,0.01,-0.16,,3.31,8.74,5,TP,11.15,2025-03-21 14:00,10072.94,2025-03-21,2025-03
Fibo,H1,2025-03-21 12:00,SELL,3031.94,3031.94,3039.39,3021.79,3027.88,False,34.16,5.48,0.01,-0.16,,3.31,8.74,1,TP,10.15,2025-03-21 14:00,10083.09,2025-03-21,2025-03
Fibo,H1,2025-03-21 14:00,BUY,3027.84,3027.84,3026.12,3073.78,3046.22,False,15.94,7.79,0.01,-1.06,0.67,27.42,32.58,3,SL,-1.72,2025-03-21 14:00,10081.37,2025-03-21,2025-03
Fibo,H1,2025-03-21 14:00,BUY,3027.84,3027.84,3026.12,3073.78,3046.22,False,15.94,7.79,0.01,-1.06,0.67,27.42,32.58,2,SL,-1.72,2025-03-21 14:00,10079.65,2025-03-21,2025-03
Fibo,H1,2025-03-21 18:00,BUY,3014.42,3014.42,3012.43,3067.81,3035.78,False,36.35,8.85,0.01,-0.77,0.82,1.47,5.31,1,SL,-1.99,2025-03-24 15:00,10077.66,2025-03-24,2025-03
Fibo,H1,2025-03-21 19:00,SELL,3020.7,3020.7,3033.68,2977.42,3003.39,False,40.53,9.14,0.01,-0.64,0.93,3.86,8.09,4,SL,-12.98,2025-03-25 15:00,10064.68,2025-03-25,2025-03
Fibo,H1,2025-03-21 19:00,SELL,3021.66,3021.66,3034.54,2978.71,3004.48,False,40.53,9.14,0.01,-0.64,0.93,3.86,8.09,3,SL,-12.88,2025-03-25 15:00,10051.8,2025-03-25,2025-03
Fibo,H1,2025-03-21 19:00,SELL,3020.7,3020.7,3033.92,2976.63,3003.07,False,40.53,9.14,0.01,-0.64,0.93,3.86,8.09,2,SL,-13.22,2025-03-25 15:00,10038.58,2025-03-25,2025-03
Fibo,H1,2025-03-21 19:00,SELL,3021.66,3021.66,3034.93,2999.42,3012.76,False,40.53,9.14,0.01,-0.64,0.93,3.86,8.09,1,SL,-13.27,2025-03-25 15:00,10025.31,2025-03-25,2025-03
Fibo,H1,2025-03-23 23:00,SELL,3024.52,3024.52,3038.24,2999.42,3014.48,False,45.15,8.82,0.01,-0.36,1.13,4.46,5.44,3,SL,-13.72,2025-03-27 05:00,10011.59,2025-03-27,2025-03
Fibo,H1,2025-03-23 23:00,SELL,3024.52,3024.52,3037.97,2999.42,3014.48,False,45.15,8.82,0.01,-0.36,1.13,4.46,5.44,2,SL,-13.45,2025-03-27 05:00,9998.14,2025-03-27,2025-03
Fibo,H1,2025-03-23 23:00,SELL,3024.52,3024.52,3037.75,2999.42,3014.48,False,45.15,8.82,0.01,-0.36,1.13,4.46,5.44,1,SL,-13.23,2025-03-27 05:00,9984.91,2025-03-27,2025-03
Fibo,H1,2025-03-24 00:00,SELL,3024.52,3024.52,3037.75,2999.42,3014.48,False,43.98,8.49,0.01,-0.37,1.08,0.81,3.01,1,SL,-13.23,2025-03-27 05:00,9971.68,2025-03-27,2025-03
Fibo,H1,2025-03-24 01:00,BUY,3020.8,3020.8,3019.44,3057.33,3035.41,False,42.11,8.72,0.01,-0.55,0.86,6.06,8.46,2,SL,-1.36,2025-03-24 01:00,9970.32,2025-03-24,2025-03
Fibo,H1,2025-03-24 01:00,SELL,3024.52,3024.52,3037.26,2999.42,3014.48,False,42.11,8.72,0.01,-0.55,0.86,6.06,8.46,1,SL,-12.74,2025-03-27 05:00,9957.58,2025-03-27,2025-03
Fibo,H1,2025-03-24 02:00,SELL,3024.52,3024.52,3037.6,2999.42,3014.48,False,42.96,8.97,0.01,-0.46,0.91,2.31,7.34,1,SL,-13.08,2025-03-27 05:00,9944.5,2025-03-27,2025-03
Fibo,H1,2025-03-24 03:00,BUY,3014.42,3014.42,3012.43,3067.81,3035.78,False,37.54,9.11,0.01,-0.59,0.74,4.63,10.79,7,SL,-1.99,2025-03-24 15:00,9942.51,2025-03-24,2025-03
Fibo,H1,2025-03-24 03:00,BUY,3014.42,3014.42,3012.43,3067.81,3035.78,False,37.54,9.11,0.01,-0.59,0.74,4.63,10.79,6,SL,-1.99,2025-03-24 15:00,9940.52,2025-03-24,2025-03
Fibo,H1,2025-03-24 03:00,BUY,3014.42,3014.42,3012.43,3067.81,3035.78,False,37.54,9.11,0.01,-0.59,0.74,4.63,10.79,5,SL,-1.99,2025-03-24 15:00,9938.53,2025-03-24,2025-03
Fibo,H1,2025-03-24 03:00,BUY,3014.42,3014.42,3012.43,3067.81,3035.78,False,37.54,9.11,0.01,-0.59,0.74,4.63,10.79,1,SL,-1.99,2025-03-24 15:00,9936.54,2025-03-24,2025-03
Fibo,H1,2025-03-24 03:00,SELL,3024.52,3024.52,3037.97,2999.42,3014.48,False,37.54,9.11,0.01,-0.59,0.74,4.63,10.79,1,SL,-13.45,2025-03-27 05:00,9923.09,2025-03-27,2025-03
Fibo,H1,2025-03-24 06:00,SELL,3021.66,3021.66,3032.16,2999.42,3012.76,False,57.71,6.06,0.01,-0.34,0.88,2.58,4.1,1,SL,-10.5,2025-03-24 11:00,9912.59,2025-03-24,2025-03
Fibo,H1,2025-03-24 06:00,SELL,3021.66,3021.66,3035.26,2999.42,3012.76,False,57.71,6.06,0.01,-0.34,0.88,2.58,4.1,2,SL,-13.6,2025-03-25 15:00,9898.99,2025-03-25,2025-03
Fibo,H1,2025-03-24 07:00,SELL,3024.52,3024.52,3033.61,2999.42,3014.48,False,67.4,6.09,0.01,-0.22,0.96,3.0,8.34,1,SL,-9.09,2025-03-25 15:00,9889.9,2025-03-25,2025-03
Fibo,H1,2025-03-24 07:00,SELL,3024.52,3024.52,3038.19,2999.42,3014.48,False,67.4,6.09,0.01,-0.22,0.96,3.0,8.34,4,SL,-13.67,2025-03-27 05:00,9876.23,2025-03-27,2025-03
Fibo,H1,2025-03-24 08:00,SELL,3024.52,3024.52,3033.66,2999.42,3014.48,False,59.46,6.2,0.01,-0.29,0.86,2.55,7.8,1,SL,-9.14,2025-03-25 15:00,9867.09,2025-03-25,2025-03
Fibo,H1,2025-03-24 10:00,SELL,3030.71,3030.71,3040.01,2999.42,3018.19,False,56.85,6.34,0.01,-0.22,0.86,5.16,8.29,2,SL,-9.3,2025-03-27 10:00,9857.79,2025-03-27,2025-03
Fibo,H1,2025-03-24 10:00,SELL,3030.71,3030.71,3040.2,2999.42,3018.19,False,56.85,6.34,0.01,-0.22,0.86,5.16,8.29,1,SL,-9.49,2025-03-27 10:00,9848.3,2025-03-27,2025-03
Fibo,H1,2025-03-24 11:00,SELL,3030.71,3030.71,3040.22,2999.42,3018.19,False,58.81,6.6,0.01,-0.06,1.0,4.48,9.71,1,SL,-9.51,2025-03-27 10:00,9838.79,2025-03-27,2025-03
Fibo,H1,2025-03-24 14:00,BUY,3020.8,3020.8,3019.44,3057.33,3035.41,False,47.67,7.12,0.01,-0.2,0.76,1.62,9.08,5,SL,-1.36,2025-03-24 14:00,9837.43,2025-03-24,2025-03
Fibo,H1,2025-03-24 14:00,BUY,3020.8,3020.8,3019.44,3057.33,3035.41,False,47.67,7.12,0.01,-0.2,0.76,1.62,9.08,3,SL,-1.36,2025-03-24 14:00,9836.07,2025-03-24,2025-03
Fibo,H1,2025-03-24 15:00,BUY,3010.8,3010.8,3009.49,3045.82,3024.81,False,43.59,7.66,0.01,-0.54,0.39,10.47,16.07,11,SL,-1.31,2025-03-24 15:00,9834.76,2025-03-24,2025-03
Fibo,H1,2025-03-24 15:00,BUY,3010.8,3010.8,3009.49,3045.82,3024.81,False,43.59,7.66,0.01,-0.54,0.39,10.47,16.07,10,SL,-1.31,2025-03-24 15:00,9833.45,2025-03-24,2025-03
Fibo,H1,2025-03-24 15:00,BUY,3014.42,3014.42,3012.43,3067.81,3035.78,False,43.59,7.66,0.01,-0.54,0.39,10.47,16.07,9,SL,-1.99,2025-03-24 15:00,9831.46,2025-03-24,2025-03
Fibo,H1,2025-03-24 15:00,BUY,3014.42,3014.42,3012.43,3067.81,3035.78,False,43.59,7.66,0.01,-0.54,0.39,10.47,16.07,8,SL,-1.99,2025-03-24 15:00,9829.47,2025-03-24,2025-03
Fibo,H1,2025-03-24 19:00,SELL,3006.01,3006.01,3017.39,2999.42,3003.38,False,37.14,7.73,0.01,-0.64,0.15,0.35,5.66,1,SL,-11.38,2025-03-25 06:00,9818.09,2025-03-25,2025-03
