SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
,2026-07-08 16:34:18,,2026-07-08 19:19:33,,,M30,,SELL,,4082.22,4052.69,,4129.37,,4036.27,,0.28,,826.84,,1326.84,M30-LTS44_20,557777636,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,PD Zone fill che,,2953.0
,2026-07-08 16:34:18,,2026-07-08 19:19:33,,,M30,,SELL,,4082.03,4052.69,,4129.37,,4036.27,,0.05,,146.7,,1473.54,M30-LTS44_43,557777642,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,PD Zone fill che,,2934.0
,2026-07-10 09:02:29,,2026-07-10 09:02:43,,,M15,,BUY,,4125.91,4123.43,,4123.43,,4128.67,,0.89,,-220.72,,1252.82,M15-LTS44_1,558745978,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[sl 4123.43],,-248.0
,2026-07-10 11:32:29,,2026-07-10 11:32:31,,,M15,,SELL,,4124.84,4124.87,,4132.09,,4118.8,,0.87,,-2.61,,1250.21,M15-LTS44_14,558805132,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,LTS Smart Cut-lo,,-3.0
,2026-07-13 22:02:20,,2026-07-14 00:55:07,,,M30,,BUY,,4042.26,3990.32,,3990.32,,4082.21,,0.06,,-311.64,,938.57,M30-LTS44_41,559712426,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 3990.32],,-5194.0
,2026-07-14 09:02:19,,2026-07-14 09:05:19,,,M15,,BUY,,3994.97,3999.62,,3990.78,,3999.62,,0.89,,413.85,,1352.42,M15-LTS44_1,559927390,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[tp 3999.62],,465.0
,2026-07-14 09:02:20,,2026-07-14 12:32:28,,,M30,,BUY,,3995.0,4020.92,,3975.06,,4020.92,,0.73,,1892.16,,3244.58,M30-LTS44_21,559927394,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[tp 4020.92],,2592.0
,2026-07-15 09:08:01,,2026-07-15 09:14:30,,,M15,,BUY,,4057.79,4055.22,,4055.22,,4060.58,,0.89,,-228.73,,3015.85,M15-LTS44_1,560465893,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[sl 4055.22],,-257.0
,2026-07-15 12:08:01,,2026-07-15 12:19:42,,,M15,,BUY,,4030.47,4034.15,,4027.18,,4034.15,,0.85,,312.8,,3328.65,M15-LTS44_34,560532054,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4034.15],,368.0
,2026-07-17 09:07:09,,2026-07-17 09:07:15,,,M15,,BUY,,3990.74,3990.56,,3989.44,,3992.19,,0.89,,-16.02,,3312.63,M15-LTS44_1,561565136,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,LTS Smart Cut-lo,,-18.0
