Time (BKK),Type,P&L,Reason,time,open,high,low,close,tick_volume,spread,real_volume,dt_bkk,dt_str,atr,atr_pct,range,body,body_pct,vol_ma20,vol_ratio,ema_50,ema_200,dist_ema50,dist_ema200,rsi,rsi_7,z_score,adx,di_diff,hour,dayofweek
2025-10-10 00:00,SELL,-1271.7857142857156,SL,1760029200,4014.62,4021.64,3963.77,3968.32,41268,14,0,2025-10-10 00:00:00,2025-10-10 00:00,18.78928571428573,0.4734821212575026,57.86999999999989,46.29999999999973,0.8000677379164683,24667.15,1.6729264253703662,4013.672582789849,3921.2044918115025,-45.35258278984884,47.11550818849764,34.22768304914749,19.0765926986398,-3.267110883075521,17.25956138884748,-18.82911993917495,0,4
2025-10-14 13:00,SELL,-952.7999999999976,SL,1760421600,4168.09,4179.7,4110.97,4121.69,34112,14,0,2025-10-14 13:00:00,2025-10-14 13:00,18.634999999999895,0.4521203681014316,68.72999999999956,46.400000000000546,0.6751045029761463,19955.45,1.7093220487611773,4072.6802113242315,3978.4147313988487,49.00978867576805,143.27526860115086,59.11906920519768,53.13642756680711,0.3557365597819392,68.88919696600307,6.213346621181213,13,1
2025-10-16 13:00,SELL,-687.9285714285743,SL,1760594400,4233.39,4234.76,4203.6,4204.96,26733,15,0,2025-10-16 13:00:00,2025-10-16 13:00,15.871428571428558,0.377445411405306,31.159999999999854,28.43000000000029,0.9123847484443383,19549.05,1.3674133825744692,4174.587949785775,4053.4122430955517,30.372050214225055,151.5477569044483,52.245884869338745,43.86606228980825,-0.19646557783647975,20.74670590252791,-3.3303330333031695,13,3
2025-10-24 21:00,BUY,-1090.7285714285672,SL,1761314400,4082.12,4121.49,4079.14,4106.9,24991,14,0,2025-10-24 21:00:00,2025-10-24 21:00,23.391428571428605,0.5695641133562689,42.34999999999991,24.779999999999745,0.5851225853067595,12453.75,2.006543688151107,4111.991801668424,4141.646455070622,-5.091801668424523,-34.74645507062269,45.618664907335024,58.20312499999994,0.16035470154727577,26.57746855013462,2.8551361915225577,21,4
2025-10-25 01:00,SELL,0.0,BE,1761328800,4129.28,4134.39,4105.76,4107.61,16502,14,0,2025-10-25 01:00:00,2025-10-25 01:00,25.04285714285717,0.6096697871233435,28.63000000000011,21.670000000000073,0.756895714649966,13896.95,1.1873693602293862,4113.330420646768,4140.843401987275,-5.720420646768616,-33.2334019872751,45.58089164310197,76.78897222785287,0.2602261727284642,24.746791072758935,-2.8066172276102392,1,5
2025-10-29 22:00,SELL,-743.3857142857141,SL,1761750000,4008.36,4011.95,3989.54,3993.05,20696,14,0,2025-10-29 22:00:00,2025-10-29 22:00,18.66428571428573,0.4674192838628549,22.409999999999854,15.309999999999945,0.6831741045332259,13628.3,1.518493246168182,3994.9194784672095,4069.5421327592344,-1.8694784672093192,-76.49213275923421,56.519978401727904,29.026579827495368,0.2815394412237261,15.534175609438126,1.6570991197854852,22,2
2025-10-30 11:00,BUY,1937.8356457825796,TP,1761796800,3938.0,3982.51,3935.0,3972.71,20168,14,0,2025-10-30 11:00:00,2025-10-30 11:00,27.866428571428646,0.7014463318850015,47.51000000000022,34.710000000000036,0.7305814974079169,16245.4,1.2413827063226315,3979.0242594459187,4056.5142818870318,-6.314259445918651,-83.80428188703172,39.725459725459714,70.8990686181333,-0.17168174131889585,41.49523669867425,-15.228257247583944,11,3
2025-11-03 08:00,BUY,1574.4338104225426,TP,1762131600,3970.73,4001.79,3965.59,3995.95,18126,14,0,2025-11-03 08:00:00,2025-11-03 08:00,21.1935714285714,0.5303762917096411,36.19999999999982,25.2199999999998,0.6966831583338147,15435.95,1.1741956798460835,3998.344492427007,4037.9093045886034,-2.394492427007208,-41.95930458860357,45.83584994295671,59.32617187499994,-0.594250714069113,11.51796085053823,-9.918775909136368,8,0
2025-11-04 23:00,BUY,1205.9265591096027,TP,1762272000,3956.75,3975.46,3956.68,3969.0,17928,14,0,2025-11-04 23:00:00,2025-11-04 23:00,17.869285714285784,0.4502213583846254,18.7800000000002,12.25,0.6522861965591168,12344.6,1.452177293934681,3993.1189966655065,4024.702958223208,-24.11899666550653,-55.70295822320804,42.011514933429254,29.560095711393615,-1.2392564228555736,37.39863072816588,-20.37814286285319,23,1
2025-11-06 22:00,SELL,-636.5714285714284,SL,1762441200,3993.07,3993.7,3975.28,3980.32,23419,14,0,2025-11-06 22:00:00,2025-11-06 22:00,12.188571428571452,0.3062208925054129,18.419999999999618,12.75,0.6921786526674809,10163.45,2.3040105465617913,3986.415457243578,4007.7865649588916,-6.095457243578039,-27.466564958891468,51.71396977515678,24.61425422483478,-0.9052243481112303,18.8268910015786,3.3520862634790767,22,3
2025-11-14 13:00,SELL,0.0,BE,1763100000,4189.89,4193.39,4169.64,4174.87,15285,14,0,2025-11-14 13:00:00,2025-11-14 13:00,19.555000000000096,0.46839781837518524,23.75,15.020000000000437,0.6324183898173245,15806.65,0.9669368944783064,4178.775057585852,4100.809857575053,-3.905057585851864,74.06014242494712,40.0028862111264,40.33744999130323,-0.9146972268466242,34.089331766962296,-16.1339810790082,13,4
2025-11-17 14:00,BUY,-747.4571428571471,SL,1763362800,4066.03,4089.12,4065.2,4088.14,10111,14,0,2025-11-17 14:00:00,2025-11-17 14:00,18.162857142857224,0.44428168171484406,23.920000000000073,22.109999999999673,0.9243272394346013,15832.25,0.63859283469913,4127.610778564028,4100.842611809376,-39.47077856402802,-12.702611809375867,42.773487227361386,53.40364333652912,-0.028174779056322853,46.454705050576,-8.824917413874278,14,0
2025-11-19 23:00,SELL,-958.1857142857144,SL,1763568000,4096.62,4098.61,4067.8,4074.72,25603,14,0,2025-11-19 23:00:00,2025-11-19 23:00,18.834285714285638,0.4622228205689137,30.80999999999949,21.90000000000009,0.7108058721003974,13541.15,1.8906155964894793,4081.430489823922,4086.3877284462033,-6.710489823922217,-11.667728446203455,49.71288943188758,27.199621570482506,-0.6999991173181286,28.976395752705937,2.6054308252428626,23,2
2025-11-20 23:00,SELL,-1027.2571428571428,SL,1763654400,4070.36,4082.57,4044.8,4049.16,27110,14,0,2025-11-20 23:00:00,2025-11-20 23:00,22.38285714285715,0.5527777895380067,37.76999999999998,21.200000000000273,0.5612905446371675,15388.1,1.7616364829652156,4076.478722654301,4083.8906332155907,-27.318722654300927,-34.73063321559084,42.37854511181575,41.15835603458482,-1.7262837373769333,42.22161475864364,-5.769721725810545,23,3
2025-11-26 21:00,SELL,-587.3428571428576,SL,1764165600,4153.38,4156.83,4140.09,4142.45,19805,14,0,2025-11-26 21:00:00,2025-11-26 21:00,13.907142857142844,0.33572264860512124,16.73999999999978,10.930000000000291,0.652923220291422,11881.3,1.6667648519226077,4133.000617212486,4100.394707547488,9.449382787513969,42.05529245251182,49.68059482668311,34.842277755017875,-0.6713100743849716,32.77759334610513,2.8402670775546177,21,2
2025-12-01 21:00,SELL,-599.7857142857174,SL,1764597600,4247.34,4249.33,4219.63,4240.01,24129,14,0,2025-12-01 21:00:00,2025-12-01 21:00,17.71428571428578,0.4177887720615229,29.699999999999818,7.329999999999927,0.2468005158231781,15160.55,1.591459976057857,4206.343781985749,4145.43804969911,33.66621801425117,94.57195030089042,54.27191679049035,40.6338028169012,0.17374752664212303,41.71930219017778,1.4959677419358606,21,0
2025-12-03 23:00,SELL,-714.957142857138,SL,1764777600,4216.31,4225.07,4195.81,4200.97,20308,14,0,2025-12-03 23:00:00,2025-12-03 23:00,15.472857142856876,0.3683162970184713,29.25999999999931,15.340000000000146,0.5242634167347517,13635.6,1.489227520056319,4210.3862041411985,4170.9897021125325,-9.41620414119825,29.980297887467714,38.41155234657051,49.31440359179703,-1.2436163383572112,15.646093522817916,-6.190564121503552,23,2
2025-12-05 23:00,SELL,-713.1142857142913,SL,1764950400,4243.73,4245.75,4198.73,4214.26,25624,14,0,2025-12-05 23:00:00,2025-12-05 23:00,13.130714285714346,0.31157817234139196,47.02000000000044,29.469999999999345,0.626753239571993,11937.55,2.1463243023650276,4214.025054249143,4185.576672959931,0.23494575085715041,28.683327040069344,54.69650274688494,41.0327158060705,-0.4206630484746397,21.084355262458793,7.528694989935907,23,4
2025-12-12 23:00,SELL,-1106.157142857146,SL,1765555200,4290.44,4296.6,4257.58,4281.97,30210,14,0,2025-12-12 23:00:00,2025-12-12 23:00,19.542857142857297,0.4563987403661702,39.02000000000044,8.469999999999345,0.2170676138707807,15535.45,1.9444596416813364,4264.972722254657,4219.067931535926,16.997277745343126,62.902068464074546,53.38394160583946,34.16419731567011,-0.4911419297854584,49.515453564786355,1.3706140350873746,23,4
2025-12-19 00:00,SELL,-724.1714285714352,SL,1766077200,4360.37,4363.55,4321.96,4333.28,25470,14,0,2025-12-19 00:00:00,2025-12-19 00:00,15.548571428571579,0.358817603029843,41.590000000000146,27.090000000000146,0.6513569335010027,13566.85,1.877231838500573,4325.850724086887,4280.778271753394,7.429275913113088,52.501728246606035,50.0872262066289,54.50697780828197,0.03696791136156477,23.23929307351684,7.028665931643211,0,4
2025-12-24 04:00,SELL,-471.1999999999989,SL,1766523600,4497.56,4498.86,4483.01,4484.65,6583,14,0,2025-12-24 04:00:00,2025-12-24 04:00,15.954999999999798,0.35576912356593715,15.849999999999454,12.910000000000764,0.8145059021710405,14206.55,0.4633451932247291,4441.653703833822,4351.117520688107,42.99629616617767,133.53247931189253,49.24334791651705,78.60458152417954,0.26607677625848614,34.86739669949713,-6.666069749742409,4,2
2025-12-24 09:00,SELL,0.0,BE,1766541600,4518.81,4519.29,4475.19,4477.48,17412,14,0,2025-12-24 09:00:00,2025-12-24 09:00,20.646428571428455,0.4611171590141878,44.100000000000364,41.33000000000084,0.9371860834782799,14592.2,1.1931584573637035,4450.656695621449,4357.065553806959,26.823304378550347,120.41444619304093,45.76119087837835,46.60758247168873,-0.4678915933542801,20.757720583966197,-8.040131465144405,9,2
2025-12-27 00:00,SELL,1601.2553215618482,TP,1766768400,4536.35,4537.57,4510.08,4519.21,21034,14,0,2025-12-27 00:00:00,2025-12-27 00:00,14.987857142857008,0.3316477247761668,27.48999999999978,17.140000000000327,0.6234971862597977,14832.4,1.4180160988040504,4493.087474478935,4400.027255137318,26.122525521064745,119.18274486268183,58.15927515498319,53.01571211353283,0.4375089996114416,32.97879771333057,9.798408235238329,0,5
2025-12-30 21:00,SELL,-798.4000000000015,SL,1767103200,4388.42,4392.18,4355.86,4366.28,25082,14,0,2025-12-30 21:00:00,2025-12-30 21:00,20.920000000000137,0.47912639592513856,36.32000000000062,22.140000000000327,0.6095798194388217,15460.7,1.6222019570939805,4411.520037588538,4403.809056145961,-45.240037588538144,-37.529056145961476,59.16349809885904,46.11412016626781,0.20588574877950738,48.295592472767545,2.888555039606345,21,1
2025-12-31 08:00,BUY,-800.2428571428572,SL,1767142800,4342.52,4373.28,4336.95,4365.93,20339,14,0,2025-12-31 08:00:00,2025-12-31 08:00,21.482142857142794,0.4920404783664143,36.32999999999993,23.409999999999854,0.6443692695588479,17050.95,1.192766809661065,4392.693143240377,4399.173669742463,-26.76314324037685,-33.24366974246277,42.899962532783974,46.44351464435147,-0.034318122502367876,27.796804093872314,-8.93433083956774,8,2
2026-01-06 12:00,SELL,-520.285714285701,SL,1767675600,4467.41,4474.19,4449.44,4452.14,15995,14,0,2026-01-06 12:00:00,2026-01-06 12:00,14.989285714285545,0.3366759741222321,24.75,15.269999999999527,0.6169672041728933,15074.55,1.0609894829707707,4412.031511723659,4393.319179482489,40.10848827634163,58.82082051751149,57.80876494023922,53.03933253873719,0.6929806069569638,23.301683510965667,9.401953776506494,12,1
2026-01-14 00:00,SELL,-806.0000000000036,SL,1768323600,4613.45,4616.06,4586.61,4590.44,17619,14,0,2026-01-14 00:00:00,2026-01-14 00:00,18.249999999999936,0.39756537499673095,29.450000000000728,23.01000000000022,0.7813216253934503,13486.8,1.3062916116787022,4572.918541333145,4489.272847562126,17.521458666854414,101.16715243787348,48.42578710644652,52.44932432432399,-0.385069019269979,43.364485515068466,0.2622309197648427,0,2
2026-01-14 21:00,SELL,-535.4999999999927,SL,1768399200,4635.74,4638.95,4606.95,4617.63,24545,14,0,2026-01-14 21:00:00,2026-01-14 21:00,14.634999999999893,0.3169374765843061,32.0,18.109999999999673,0.5659357314508289,13661.55,1.796516755656887,4599.9074421906935,4512.913544265554,17.722557809306636,104.71645573444584,54.623471358077595,32.10678210678233,-0.07149404893343612,30.381114096773615,1.3568256137434034,21,2
2026-01-27 08:00,BUY,2838.841363346255,TP,1769475600,5032.87,5075.97,5018.77,5060.29,22954,14,0,2026-01-27 08:00:00,2026-01-27 08:00,39.313571428571514,0.7769035258566508,57.19999999999982,27.420000000000073,0.47936979131155644,20468.2,1.121392140386532,5009.084600882198,4819.865622171487,51.20539911780179,240.42437782851266,44.54064955838381,40.70824765821339,-0.41238429236358776,44.6969986398553,-18.583186467777306,8,1
2026-02-10 00:00,SELL,0.0,BE,1770656400,5073.58,5075.66,5040.95,5046.34,15701,15,0,2026-02-10 00:00:00,2026-02-10 00:00,30.053571428571363,0.5955518539886603,34.710000000000036,27.23999999999978,0.7847859844828955,16197.4,0.9692932635322007,4966.085430600125,4953.591038191341,80.25456939987544,92.74896180865926,56.298157453936405,72.65516395453442,1.065122466299185,27.503175184293983,6.602495543672186,0,1
2026-02-10 22:00,SELL,0.0,BE,1770735600,5039.69,5047.98,4998.93,5019.67,25096,22,0,2026-02-10 22:00:00,2026-02-10 22:00,28.16928571428577,0.5611780398768399,49.04999999999927,20.019999999999527,0.4081541118162822,14603.4,1.7183862397633591,5008.747667791436,4970.364282709642,10.922332208564512,49.30571729035819,45.374111745854954,37.37831107086262,-1.3359759407123122,19.05858069544891,3.3293607525932245,22,1
2026-02-12 21:00,SELL,0.0,BE,1770904800,5075.32,5077.79,5039.44,5044.56,21673,22,0,2026-02-12 21:00:00,2026-02-12 21:00,20.627857142857206,0.40891291099436233,38.350000000000364,30.75999999999931,0.8020839580600576,12515.25,1.731588934385299,5054.95911246395,5003.415191798621,-10.399112463949677,41.14480820137942,43.4115851442695,38.565958927949794,-2.1391576651584776,24.07850096894588,-3.611620901001764,21,3
2026-02-12 23:00,SELL,-1959.0571428571457,SL,1770912000,5060.33,5068.17,4878.45,4955.87,30943,22,0,2026-02-12 23:00:00,2026-02-12 23:00,34.03785714285713,0.6868190074166015,189.72000000000025,104.46000000000004,0.5506005952980201,13305.45,2.3254136152016502,5051.271483670105,5003.501703185991,-95.40148367010534,-47.63170318599077,28.345589681072767,20.273694880892023,-3.9513058258944755,22.51949399010599,-36.837135122658324,23,3
2026-02-16 14:00,BUY,-874.2857142857065,SL,1771225200,4994.82,5009.98,4989.21,5007.33,6847,15,0,2026-02-16 14:00:00,2026-02-16 14:00,22.86428571428561,0.4566163147682619,20.769999999999527,12.510000000000218,0.6023081256229148,13223.2,0.5177628892484989,5004.245586449034,4997.265266261014,3.084413550966019,10.064733738985524,49.84650574851014,45.75211091420848,0.18265799412452968,27.551915604057704,-5.61699468915981,14,0
2026-02-19 17:00,SELL,-600.1571428571424,SL,1771495200,4995.65,4996.17,4981.63,4993.33,7997,16,0,2026-02-19 17:00:00,2026-02-19 17:00,15.712857142857112,0.31467692187091806,14.539999999999964,2.319999999999709,0.15955873756024475,9010.8,0.8873920859317784,4964.472462921963,4974.125959730768,28.85753707803724,19.204040269231882,54.78009345101241,57.73714891361955,0.2328021765075443,25.00220234915499,1.8456223293024365,17,3
2026-02-24 08:00,SELL,-1278.428571428576,SL,1771894800,5223.99,5224.05,5145.27,5177.4,26855,16,0,2026-02-24 08:00:00,2026-02-24 08:00,27.7514285714286,0.5360109045356473,78.77999999999975,46.590000000000146,0.5913930040708287,13032.6,2.060443776086423,5126.087685411323,5032.554853273943,51.3123145886766,144.84514672605656,53.36281126367232,35.32070391383752,-0.19996003874288443,45.1268563335931,0.4478533923611643,8,1
2026-02-24 22:00,BUY,1657.3560588275996,TP,1771945200,5128.61,5155.24,5118.11,5150.31,21151,16,0,2026-02-24 22:00:00,2026-02-24 22:00,24.63571428571439,0.47833459123265176,37.13000000000011,21.700000000000728,0.5844314989725495,13588.9,1.556376426610939,5141.429467801909,5049.694463456826,8.880532198091714,100.61553654317413,41.75944515422563,37.960457856399934,-0.922485505055042,41.17249468836842,-20.426210495795747,22,1
2026-02-26 03:00,SELL,-1090.3857142857123,SL,1772049600,5204.88,5206.32,5145.98,5152.19,17402,16,0,2026-02-26 03:00:00,2026-02-26 03:00,21.76928571428581,0.4225249013387669,60.340000000000146,52.69000000000051,0.873216981741833,12712.3,1.3688027498761142,5169.186362035752,5081.424741864666,-16.9963620357521,70.76525813533317,34.83234431972505,32.240025809226054,-2.6701147345690894,23.09536646334194,-24.77606063588992,3,3
2026-02-26 22:00,BUY,1442.8691201049603,TP,1772118000,5164.87,5192.89,5130.57,5185.8,27063,16,0,2026-02-26 22:00:00,2026-02-26 22:00,22.15214285714293,0.4271692478912208,62.32000000000062,20.93000000000029,0.3358467011445759,13637.8,1.9842654779012818,5175.047856769846,5097.843051137413,10.752143230154616,87.95694886258752,47.72655758338587,53.650975889782174,0.346091386741421,20.924840110328457,-8.270725179763769,22,3
2026-03-16 21:00,SELL,2964.8835767912533,TP,1773669600,5029.73,5037.83,4988.02,4996.16,22410,17,0,2026-03-16 21:00:00,2026-03-16 21:00,26.548571428571254,0.5313795280489667,49.80999999999949,33.56999999999971,0.673959698936562,15719.05,1.4255679848346539,5057.602068209787,5120.846031544061,-61.44206820978707,-124.68603154406082,41.86978480456748,50.336896954451525,-0.8985842759544197,49.95098942825516,-4.267111493757522,21,0
2026-03-16 22:00,SELL,2671.92448057177,TP,1773673200,4996.03,5005.74,4983.89,4986.98,18268,17,0,2026-03-16 22:00:00,2026-03-16 22:00,24.969285714285498,0.5006895097691488,21.849999999999454,9.050000000000182,0.41418574743366887,15919.9,1.1474225703320793,5054.832575338815,5119.514031230189,-67.85257533881577,-132.5340312301896,41.994273758396496,48.226889309691515,-1.4079626130571155,45.68109796760575,-1.6706239093739121,22,0
2026-03-17 12:00,SELL,2182.6778279649534,TP,1773723600,5037.93,5044.53,5020.13,5020.77,12757,17,0,2026-03-17 12:00:00,2026-03-17 12:00,19.001428571428473,0.3784564632801039,24.399999999999636,17.159999999999854,0.7032758062467003,13411.7,0.9511134969096453,5038.546385446982,5106.58097714296,-17.776385446981294,-85.81097714295993,59.53802030850343,61.14271879917736,0.7308814732403008,6.9891004158268215,6.029621832944908,12,1
2026-03-17 13:00,SELL,2038.5657879775408,TP,1773727200,5020.69,5022.84,5005.19,5010.18,15606,16,0,2026-03-17 13:00:00,2026-03-17 13:00,18.70142857142855,0.3732685965659627,17.650000000000546,10.509999999999309,0.5954640483622746,13504.45,1.1555335068435335,5037.433978174551,5105.6217634400455,-27.253978174550866,-95.44176344004518,58.89434135868759,48.34845735027249,-0.014047820561787123,7.086673913143796,1.9975555725305831,13,1
2026-03-18 14:00,SELL,1535.0278862815867,TP,1773817200,5009.46,5014.95,4990.42,4995.0,8652,17,0,2026-03-18 14:00:00,2026-03-18 14:00,13.722857142857135,0.2747318747318746,24.529999999999745,14.460000000000036,0.5894798635146284,11794.45,0.7335031728335926,5015.501021481769,5083.740457812853,-20.501021481769385,-88.74045781285258,44.99207378584813,41.414516428438674,-0.9016955133294094,35.503107693328985,0.39038101186758567,14,2
2026-03-31 08:00,BUY,2252.2458721933253,TP,1774918800,4513.76,4548.25,4482.8,4547.59,21861,16,0,2026-03-31 08:00:00,2026-03-31 08:00,32.20000000000001,0.7080673499589895,65.44999999999982,33.82999999999993,0.5168823271469413,17050.0,1.2820948917952026,4499.4911124201435,4580.229059731165,48.09888757985664,-32.63905973116471,53.60071637289089,53.98664161970376,0.993300181176503,29.157782938077084,1.6259982253770922,8,1
2026-04-07 12:00,BUY,1476.3101445841858,TP,1775538000,4649.66,4664.15,4645.63,4659.56,7465,16,0,2026-04-07 12:00:00,2026-04-07 12:00,21.160000000000114,0.45412013151456604,18.519999999999527,9.900000000000546,0.5345543490586335,12989.45,0.5746529181052235,4659.625841151197,4632.884440526381,-0.06584115119676426,26.675559473619614,41.646191646191944,56.941331575478145,-0.31002473310248846,26.5214130049825,-7.483796921415054,12,1
2026-04-08 01:00,BUY,0.0,BE,1775584800,4657.09,4686.72,4653.93,4676.0,19102,15,0,2026-04-08 01:00:00,2026-04-08 01:00,30.811428571428547,0.6589270438714403,32.789999999999964,18.909999999999854,0.5766984547165112,16268.9,1.1740699082354533,4658.160332448322,4635.688168477747,17.83966755167785,40.31183152225276,56.959008579599534,65.5652400156108,1.6739269859420483,26.913210013963806,-2.6149851632051124,1,2
2026-04-13 08:00,BUY,1924.5143309188095,TP,1776042000,4671.47,4698.63,4664.67,4695.54,11511,15,0,2026-04-13 08:00:00,2026-04-13 08:00,27.117857142857183,0.5775237170348284,33.960000000000036,24.06999999999971,0.7087729423647069,13563.3,0.8486246986575054,4744.4364269904645,4698.177312106635,-48.89642699046453,-2.6373121066353633,35.10762379387111,27.42244857464084,-1.5746844158825661,19.381030133578726,-20.018438035032716,8,0
2026-04-21 09:00,SELL,1907.7103151050237,TP,1776736800,4824.0,4824.58,4805.73,4810.17,17240,14,0,2026-04-21 09:00:00,2026-04-21 09:00,16.79714285714285,0.34920060740353975,18.850000000000364,13.829999999999927,0.7336831104344094,14111.5,1.2216120460584587,4809.160495430288,4776.20375284645,1.0095045697116802,33.966247153550285,56.90203255948367,54.0162980209544,0.26676348560237767,48.439107692371735,13.139989794182537,9,1
2026-04-29 23:00,BUY,0.0,BE,1777478400,4539.41,4558.88,4536.28,4547.61,23606,15,0,2026-04-29 23:00:00,2026-04-29 23:00,21.24357142857155,0.46713705503707553,22.600000000000364,8.199999999999818,0.3628302529634686,14382.05,1.6412374287790144,4608.592174527738,4689.029250345085,-60.98217452773861,-141.41925034508495,38.90378313970822,37.895434741428204,-1.1894168234877054,39.52526834566168,-23.607141656299266,23,2
2026-05-01 13:00,SELL,0.0,BE,1777615200,4609.16,4616.15,4602.94,4604.93,7654,14,0,2026-05-01 13:00:00,2026-05-01 13:00,12.550714285714482,0.27254951292884977,13.210000000000036,4.229999999999563,0.3202095366423836,14050.45,0.5447124673966032,4606.051218198375,4661.551427732976,-1.1212181983746632,-56.62142773297546,41.61111738786602,20.187134502924238,-1.7112136076842819,27.083808830525392,-0.9504296852779355,13,4
2026-05-07 23:00,SELL,2318.023178167432,TP,1778169600,4762.78,4764.74,4726.45,4729.24,23120,16,0,2026-05-07 23:00:00,2026-05-07 23:00,20.98571428571417,0.44374390569550654,38.289999999999964,33.539999999999964,0.8759444347233356,13991.5,1.6523137395033054,4680.243532236165,4644.991387388906,48.99646776383452,84.24861261109345,54.685877466251206,48.83387622149838,0.4050308888042211,47.451907973988746,15.268890401633739,23,3
2026-05-08 00:00,SELL,2233.8871244341044,TP,1778173200,4729.28,4729.72,4704.63,4715.04,24737,15,0,2026-05-08 00:00:00,2026-05-08 00:00,21.439999999999923,0.4547151243679783,25.090000000000146,14.239999999999782,0.5675545334613931,14642.25,1.6893107745889744,4681.608099599453,4645.688388509415,33.43190040054651,69.35161149058513,52.42005723528674,42.12655951444289,-0.2522662582833692,48.59567547506489,7.6759061833688875,0,4
