time,type,res,pnl,rsi,z_score,adx,atr,atr_pct,dist_ema20,dist_ema50,dist_ema200,body,upper_wick,lower_wick,wick_ratio,vol_ratio,macd_hist,hour,rsi_7,rsi_21,z_score_10,z_score_50,plus_di,minus_di,di_diff,dist_ema100,body_pct,prev_body,prev_range,mom_1,mom_3,mom_5
2026-03-04 21:00,SELL,TP,3372.219873363956,52.6141896591698,-0.2012459690737165,22.016405635963192,31.059999999999945,0.6033774372582643,-22.40803585181129,-55.220591768342274,-69.40758344837104,20.28000000000065,17.149999999999636,8.829999999999927,1.281058771899484,1.4355988618108129,6.43358287139619,21,35.16845878136165,55.803330779924494,-1.656339092796964,-0.8187419311067603,20.754760371630983,26.48790359672535,-5.733143225094366,-71.2342663280624,0.43839075142510625,3.2200000000002547,28.799999999999272,-20.26000000000022,-44.400000000000546,-34.55000000000018
2026-03-05 12:00,SELL,TP,2565.8779036691067,50.33138101109763,-0.6773085974816199,35.896333409131465,23.785000000000117,0.4619747307494364,-14.4983688301445,-35.19897192987264,-60.679456280231534,23.14999999999964,5.050000000000182,0.1999999999998181,0.2267808778363844,0.7527899187431473,3.517069279804967,12,55.132296921651516,45.03032429452165,-0.6436005545294634,-0.4123526525375138,17.420943571879015,20.054656295984692,-2.6337127241056777,-55.330743521175464,0.8151379748662834,8.670000000000073,20.329999999999927,-23.029999999999745,-43.51999999999953,-24.039999999999964
2026-03-09 05:00,SELL,TP,3763.6068400404383,55.38331173362568,0.2321210621336776,15.150591394794462,33.09642857142847,0.6451256292881308,-0.3243983278571249,-4.499746573753328,-49.70747933728762,34.71000000000004,6.280000000000655,26.039999999999964,0.9311410799738572,1.4995765592757373,5.470345162011811,5,43.74267760144834,49.068832553941895,-0.46867471221879314,0.04865505440140688,23.707780295673164,19.438869105428253,4.268911190244911,-27.8953167452446,0.5178270657510535,19.88000000000011,24.51000000000022,-43.090000000000146,-29.520000000000437,-10.580000000000837
2026-03-12 08:00,BUY,SL,-902.6000000000112,44.62207521744473,-0.3735870984907325,56.21733770562672,23.64000000000013,0.4573772394845825,-3.071297829987998,-2.696547073687725,-2.6182309352652737,15.660000000000764,4.329999999999927,1.2799999999997451,0.3582352603111984,1.1941937781999523,-2.987537223545538,8,49.349039057656896,40.492476060191514,0.2848383141423231,-0.6318115133500085,9.025259850132864,30.27254048827679,-21.247280638143927,3.065102095111797,0.7362447755299901,18.56999999999971,36.0600000000004,15.700000000000728,29.520000000000437,-14.719999999999345
2026-03-16 21:00,SELL,TP,2964.8835767912533,41.86978480456748,-0.8985897919936294,49.95098942825516,26.54857142857125,0.5313795280489667,-22.022208457002307,-61.44226599073136,-130.6666721706688,33.56999999999971,8.100000000000364,8.139999999999418,0.4837638255471363,1.425567984834654,4.274508052562975,21,50.336896954451525,41.016288056628966,-0.4427818785792456,-1.298033040833139,17.805639259578328,22.07275075333585,-4.267111493757522,-97.8427582391987,0.673959698936562,9.840000000000146,20.43000000000029,-33.57999999999993,-0.8299999999999272,20.6899999999996
2026-03-16 22:00,SELL,TP,2671.92448057177,41.994273758396496,-1.4079721220645836,45.681097967605744,24.969285714285498,0.5006895097691488,-28.230569556336377,-67.85276536364472,-138.45516299484188,9.050000000000182,9.710000000000036,3.089999999999236,1.4143490127179827,1.1474225703320793,3.080804024465131,22,48.226889309691515,39.60718411931503,-0.8268032449261544,-1.4346231853298723,18.931830534657113,20.60245444403102,-1.6706239093739086,-104.90349569980845,0.41418574743366887,33.56999999999971,49.80999999999949,-9.180000000000291,-32.89000000000033,-11.770000000000437
2026-03-17 12:00,SELL,TP,2182.6778279649534,59.53802030850343,0.7308858807925378,6.9891004158268215,19.001428571428477,0.3784564632801039,4.21814444300162,-17.776498412812543,-91.0102902587032,17.159999999999854,6.599999999999454,0.6400000000003274,0.4219089632344708,0.9511134969096452,5.456704968928244,12,61.14271879917736,55.27629826897483,0.279710774343279,-0.34858922592658753,18.5625140966846,12.53289226373969,6.029621832944908,-53.24544984838212,0.7032758062467003,10.390000000000327,15.779999999999745,-17.199999999999818,-1.8999999999996362,17.600000000000364
2026-03-17 13:00,SELL,TP,2038.5657879775408,58.89434135868759,-0.0140479165932101,7.086673913143796,18.70142857142855,0.3732685965659627,-5.76501217061741,-27.25408671034893,-100.58934209692508,10.509999999999309,2.1500000000005457,4.990000000000691,0.6793465333347644,1.1555335068435335,3.945193395344309,13,48.34845735027249,53.8686131386861,-0.5765560133571656,-0.578594690713795,18.860285692460533,16.86273011992995,1.9975555725305831,-62.57138153455253,0.5954640483622746,17.159999999999854,24.399999999999636,-10.590000000000146,-17.420000000000073,-17.649999999999636
2026-03-18 14:00,SELL,TP,1535.0278862815867,44.99207378584813,-0.9017083369567248,35.503107693328985,13.722857142857135,0.2747318747318746,-6.471003098551591,-20.501063034033905,-92.78967850281424,14.460000000000036,5.489999999999782,4.579999999999927,0.696399056714662,0.7335031728335926,0.3871140982155898,14,41.414516428438674,43.451178451178194,-0.42168763379330404,-0.8573154495026405,18.264626275244726,17.87424526337714,0.39038101186758567,-51.032766868497674,0.5894798635146284,12.0,19.960000000000036,-14.479999999999563,7.829999999999927,3.069999999999709
2026-03-31 08:00,BUY,TP,2252.2458721933253,53.60071637289089,0.9933053757506796,29.157782938077087,32.20000000000001,0.7080673499589895,28.721923670645992,48.09888756593227,-33.1870530266915,33.82999999999993,0.6599999999998545,30.96000000000004,0.9346706039887542,1.2820948917952026,-3.138506242803862,8,53.98664161970376,61.6282739034396,1.3316887893745193,1.276417779422304,19.90239574090511,18.276397515528018,1.6259982253770922,45.38698628268139,0.5168823271469413,2.8300000000008367,28.729999999999563,33.81999999999971,37.05000000000018,48.63000000000011
