Pattern,TF,Trades,Win,Loss,BE,Net_PnL
Fibo,H1,12525,2178,10220,0,-20843.15
Fibo,M15,54506,5498,48783,0,58321.41
Fibo/Fibo,H1,5,0,5,0,-67.7
Fibo/Fibo,M15,21,2,19,0,32.43999999999999
