entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-22 01:30:00,2026-01-22 01:45:00,BUY,4816.15,4784.03,4850.96,SL,-32.32,S420 BUY Anti Gartley,Anti Gartley X=4851.56 A=4870.88 B=4855.62 C=4880.90 D=4802.53 EW=4821.03
2026-01-22 06:00:00,2026-01-22 06:15:00,BUY,4778.28,4732.97,4816.53,TP,9.55,S420 BUY ABCD,ABCD X=4855.62 A=4880.90 B=4802.53 C=4853.90 D=4756.06 EW=4779.15
2026-01-22 15:15:00,2026-01-22 17:15:00,SELL,4832.85,4854.03,4799.38,TP,3.22,S420 SELL Anti Bat,Anti Bat X=4839.76 A=4777.60 B=4809.69 C=4774.93 D=4838.93 EW=4823.83
2026-01-23 20:15:00,2026-01-23 21:00:00,SELL,4944.49,4956.43,4925.73,SL,-12.14,S420 SELL ABCD,ABCD X=4967.20 A=4899.90 B=4932.47 C=4912.00 D=4947.95 EW=4939.47
2026-01-23 21:00:00,2026-01-23 21:15:00,SELL,4943.23,4956.43,4925.73,TP,4.33,S420 SELL ABCD,ABCD X=4967.20 A=4899.90 B=4932.47 C=4912.00 D=4947.95 EW=4939.47
2026-01-27 03:30:00,2026-01-27 05:15:00,BUY,5020.54,4985.94,5068.18,TP,8.41,S420 BUY Anti Gartley,Anti Gartley X=5054.59 A=5097.23 B=5065.35 C=5104.97 D=5008.67 EW=5031.40
2026-01-27 11:30:00,2026-01-27 12:15:00,SELL,5064.47,5094.63,5038.71,SL,12.17,S420 SELL ABCD,ABCD X=5062.29 A=4990.09 B=5061.55 C=5013.70 D=5079.18 EW=5063.73
2026-01-28 22:30:00,2026-01-28 23:15:00,SELL,5287.36,5309.93,5267.69,SL,65.94,S420 SELL ABCD,ABCD X=5311.49 A=5238.75 B=5289.45 C=5248.80 D=5298.26 EW=5286.59
2026-02-02 07:30:00,2026-02-02 08:15:00,BUY,4696.29,4648.39,4817.24,SL,233.56,S420 BUY ABCD,ABCD X=4680.35 A=4948.00 B=4810.48 C=4892.77 D=4695.05 EW=4741.71
2026-02-03 00:15:00,2026-02-03 01:15:00,BUY,4635.99,4549.89,4718.47,TP,5.11,S420 BUY ABCD,ABCD X=4657.67 A=4812.35 B=4669.67 C=4793.88 D=4596.48 EW=4643.07
2026-02-04 09:15:00,2026-02-04 10:15:00,SELL,5049.84,5102.41,4969.25,SL,21.2,S420 SELL ABCD,ABCD X=4993.82 A=4880.87 B=4971.78 C=4909.69 D=5065.61 EW=5028.81
2026-02-04 20:30:00,2026-02-04 20:45:00,BUY,5031.29,5007.38,5065.74,SL,-24.11,S420 BUY Anti Gartley,Anti Gartley X=5035.54 A=5090.41 B=5051.15 C=5091.84 D=5023.51 EW=5039.64
2026-02-05 14:15:00,2026-02-05 15:15:00,SELL,4940.85,4967.58,4870.3,TP,70.35,S420 SELL ABCD,ABCD X=5023.77 A=4789.97 B=4890.83 C=4826.79 D=4940.70 EW=4913.82
2026-02-05 21:30:00,2026-02-05 22:15:00,BUY,4819.72,4780.36,4859.21,TP,8.12,S420 BUY ABCD,ABCD X=4826.79 A=4940.70 B=4848.12 C=4894.48 D=4802.15 EW=4823.94
2026-02-06 22:15:00,2026-02-06 23:15:00,SELL,4940.91,4996.34,4881.06,SL,28.56,S420 SELL ABCD,ABCD X=4839.18 A=4807.16 B=4903.24 C=4829.50 D=4964.48 EW=4932.62
2026-02-09 16:00:00,2026-02-09 16:15:00,BUY,5007.81,4986.47,5027.37,SL,42.97,S420 BUY Anti Butterfly,Anti Butterfly X=4969.29 A=5031.49 B=5007.45 C=5045.67 D=4997.77 EW=5009.07
2026-02-10 01:00:00,2026-02-10 01:15:00,SELL,5062.92,5100.55,5027.75,TP,-2.63,S420 SELL Crab,Crab X=5040.82 A=4982.45 B=5024.61 C=4995.19 D=5080.43 EW=5060.31
2026-02-10 19:45:00,2026-02-10 20:15:00,SELL,5052.91,5066.72,5033.58,SL,41.94,S420 SELL Anti Shark,Anti Shark X=5056.36 A=5016.62 B=5045.66 C=5018.76 D=5057.56 EW=5048.40
2026-02-11 05:30:00,2026-02-11 06:15:00,SELL,5046.67,5054.73,5020.28,TP,10.74,S420 SELL ABCD,ABCD X=5078.62 A=4998.93 B=5040.09 C=5004.87 D=5045.21 EW=5035.69
2026-02-11 08:00:00,2026-02-11 08:15:00,SELL,5052.52,5062.63,5033.45,TP,7.74,S420 SELL ABCD,ABCD X=5040.09 A=5004.87 B=5045.21 C=5020.40 D=5054.57 EW=5046.51
2026-02-11 10:15:00,2026-02-11 12:15:00,SELL,5057.51,5068.58,5040.84,TP,3.03,S420 SELL ABCD,ABCD X=5045.21 A=5020.40 B=5054.57 C=5028.43 D=5060.91 EW=5053.24
2026-02-11 15:45:00,2026-02-11 16:15:00,SELL,5064.45,5075.49,5053.43,SL,23.78,S420 SELL ABCD,ABCD X=5054.57 A=5028.43 B=5060.91 C=5043.56 D=5069.39 EW=5063.29
2026-02-12 07:15:00,2026-02-12 10:15:00,BUY,5049.76,5039.81,5076.41,SL,30.54,S420 BUY AltBat,AltBat X=5035.90 A=5098.94 B=5077.38 C=5092.78 D=5049.92 EW=5060.03
2026-02-12 21:00:00,2026-02-12 21:15:00,BUY,5044.42,5044.2,5061.07,TP,17.55,S420 BUY ABCD,ABCD X=5047.25 A=5080.87 B=5056.09 C=5068.61 D=5048.86 EW=5053.52
2026-02-14 02:45:00,2026-02-14 03:15:00,SELL,5030.41,5063.07,5001.59,TP,-6.48,S420 SELL ABCD,ABCD X=4989.43 A=4933.61 B=5020.64 C=4974.09 D=5046.08 EW=5029.09
2026-02-16 08:45:00,2026-02-16 09:00:00,BUY,5002.4,4992.93,5019.7,SL,-9.67,S420 BUY AltBat,AltBat X=4974.09 A=5046.08 B=5021.51 C=5031.68 D=5000.33 EW=5007.73
2026-02-16 09:00:00,2026-02-16 09:15:00,BUY,4994.69,4992.93,5019.7,SL,43.47,S420 BUY AltBat,AltBat X=4974.09 A=5046.08 B=5021.51 C=5031.68 D=5000.33 EW=5007.73
2026-02-18 12:15:00,2026-02-18 16:15:00,SELL,4927.14,4960.74,4887.1,TP,-2.99,S420 SELL Wolf Wave,Wolf Wave X=4893.52 A=4850.35 B=4910.58 C=4854.16 D=4940.39 EW=4920.04
2026-02-19 06:15:00,2026-02-19 07:00:00,BUY,4968.07,4961.34,4979.46,SL,-6.93,S420 BUY ABCD,ABCD X=4906.46 A=5010.90 B=4973.01 C=4987.56 D=4966.35 EW=4971.36
2026-02-19 14:15:00,2026-02-19 15:15:00,SELL,5011.63,5034.98,4987.22,TP,-4.44,S420 SELL Crab,Crab X=4988.67 A=4960.74 B=4977.18 C=4965.86 D=5021.78 EW=5008.58
2026-02-20 14:45:00,2026-02-20 15:15:00,SELL,5022.56,5041.34,5000.17,SL,23.1,S420 SELL Wolf Wave,Wolf Wave X=5004.18 A=4985.37 B=5014.74 C=4981.76 D=5029.96 EW=5018.58
2026-02-20 16:45:00,2026-02-20 17:15:00,SELL,5033.9,5051.53,5019.46,TP,-0.19,S420 SELL ABCD,ABCD X=5014.74 A=4981.76 B=5029.96 C=5005.12 D=5042.67 EW=5033.81
2026-02-20 22:15:00,2026-02-20 23:15:00,SELL,5054.56,5077.52,5028.96,SL,82.55,S420 SELL Anti Gartley,Anti Gartley X=5042.67 A=5019.69 B=5038.57 C=5007.24 D=5064.10 EW=5050.68
2026-02-25 02:30:00,2026-02-25 03:15:00,SELL,5168.46,5179.2,5145.92,TP,7.21,S420 SELL ABCD,ABCD X=5181.12 A=5094.16 B=5155.24 C=5131.03 D=5170.00 EW=5160.80
2026-02-26 10:00:00,2026-02-26 10:15:00,SELL,5192.6,5208.62,5172.01,SL,23.95,S420 SELL ABCD,ABCD X=5208.41 A=5145.98 B=5182.08 C=5155.63 D=5198.50 EW=5188.38
2026-02-26 16:45:00,2026-02-26 17:15:00,BUY,5172.11,5159.31,5191.25,TP,4.2,S420 BUY Anti Butterfly,Anti Butterfly X=5155.63 A=5198.50 B=5174.19 C=5205.54 D=5168.14 EW=5176.97
2026-02-26 19:45:00,2026-02-26 20:15:00,BUY,5165.1,5150.29,5177.75,TP,4.03,S420 BUY ABCD,ABCD X=5174.19 A=5205.54 B=5168.14 C=5190.04 D=5157.88 EW=5165.47
2026-03-04 10:00:00,2026-03-04 10:15:00,SELL,5174.6,5216.04,5124.43,SL,44.66,S420 SELL ABCD,ABCD X=5134.56 A=5065.43 B=5148.70 C=5083.45 D=5190.72 EW=5165.40
2026-03-05 22:15:00,2026-03-05 23:15:00,BUY,5082.7,5035.24,5126.96,TP,0.35,S420 BUY Crab,Crab X=5137.73 A=5180.37 B=5146.32 C=5167.99 D=5060.59 EW=5085.94
2026-03-06 01:30:00,2026-03-06 02:15:00,BUY,5066.89,5034.76,5093.59,TP,-2.89,S420 BUY ABCD,ABCD X=5146.32 A=5167.99 B=5060.59 C=5119.90 D=5051.02 EW=5067.28
2026-03-06 09:15:00,2026-03-06 10:15:00,SELL,5132.95,5162.05,5096.14,TP,-2.81,S420 SELL ABCD,ABCD X=5085.53 A=5055.72 B=5101.74 C=5066.66 D=5143.84 EW=5125.63
2026-03-10 07:30:00,2026-03-10 07:45:00,SELL,5158.05,5165.1,5132.31,SL,-7.25,S420 SELL ABCD,ABCD X=5110.70 A=5089.10 B=5147.99 C=5117.64 D=5156.04 EW=5146.98
2026-03-10 17:15:00,2026-03-10 18:00:00,SELL,5187.23,5203.62,5172.54,TP,14.49,S420 SELL ABCD,ABCD X=5186.90 A=5154.50 B=5180.86 C=5158.64 D=5195.03 EW=5186.44
2026-03-10 19:00:00,2026-03-10 19:15:00,SELL,5187.0,5203.62,5172.54,SL,32.04,S420 SELL ABCD,ABCD X=5186.90 A=5154.50 B=5180.86 C=5158.64 D=5195.03 EW=5186.44
2026-03-11 09:00:00,2026-03-11 09:15:00,SELL,5217.23,5232.6,5198.52,TP,4.95,S420 SELL ABCD,ABCD X=5238.61 A=5160.86 B=5207.55 C=5183.28 D=5223.18 EW=5213.76
2026-03-11 16:45:00,2026-03-11 17:15:00,BUY,5179.18,5167.64,5195.94,TP,4.38,S420 BUY Crab,Crab X=5194.11 A=5220.55 B=5199.36 C=5208.60 D=5175.46 EW=5183.28
2026-03-16 23:45:00,2026-03-17 00:45:00,BUY,4987.6,4959.15,5013.51,TP,25.71,S420 BUY Shark,Shark X=4970.12 A=5022.73 B=4992.65 C=5037.83 D=4974.17 EW=4989.19
2026-03-17 09:15:00,2026-03-17 10:15:00,SELL,5022.92,5037.81,5008.07,SL,5.09,S420 SELL Anti Gartley,Anti Gartley X=5021.62 A=4998.52 B=5015.55 C=4994.77 D=5029.59 EW=5021.37
2026-03-20 11:15:00,2026-03-20 12:45:00,SELL,4718.48,4759.83,4673.12,TP,45.16,S420 SELL ABCD,ABCD X=4649.05 A=4573.95 B=4677.06 C=4634.34 D=4735.87 EW=4711.91
2026-03-20 19:30:00,2026-03-20 20:00:00,BUY,4660.17,4614.05,4697.47,SL,-46.32,S420 BUY Anti Shark,Anti Shark X=4634.34 A=4735.87 B=4661.38 C=4734.79 D=4637.10 EW=4660.15
2026-03-20 20:00:00,2026-03-20 20:15:00,BUY,4616.5,4614.05,4697.47,SL,92.71,S420 BUY Anti Shark,Anti Shark X=4634.34 A=4735.87 B=4661.38 C=4734.79 D=4637.10 EW=4660.15
2026-03-21 02:15:00,2026-03-23 04:15:00,BUY,4504.83,4445.25,4561.67,TP,-12.63,S420 BUY ABCD,ABCD X=4637.10 A=4695.60 B=4540.79 C=4613.74 D=4477.42 EW=4509.59
2026-03-24 15:30:00,2026-03-24 16:15:00,SELL,4407.26,4458.83,4362.82,TP,-9.59,S420 SELL ABCD,ABCD X=4448.23 A=4305.96 B=4379.07 C=4319.87 D=4432.30 EW=4405.77
2026-03-26 08:15:00,2026-03-26 09:00:00,SELL,4531.35,4557.29,4510.11,TP,21.04,S420 SELL Anti Butterfly,Anti Butterfly X=4579.41 A=4494.82 B=4534.76 C=4489.00 D=4544.25 EW=4531.21
2026-03-31 03:30:00,2026-03-31 05:15:00,BUY,4506.24,4478.08,4532.51,TP,-3.67,S420 BUY ABCD,ABCD X=4525.54 A=4578.64 B=4512.40 C=4556.85 D=4493.12 EW=4508.16
2026-03-31 22:15:00,2026-03-31 23:15:00,SELL,4622.93,4644.75,4591.67,TP,6.02,S420 SELL ABCD,ABCD X=4575.19 A=4529.62 B=4597.57 C=4567.92 D=4630.08 EW=4615.41
2026-04-02 20:15:00,2026-04-02 20:30:00,BUY,4587.35,4582.94,4618.85,SL,-4.61,S420 BUY ABCD,ABCD X=4553.99 A=4651.34 B=4613.09 C=4634.91 D=4592.86 EW=4602.78
2026-04-02 20:30:00,2026-04-02 21:00:00,BUY,4597.67,4582.94,4618.85,TP,20.98,S420 BUY ABCD,ABCD X=4553.99 A=4651.34 B=4613.09 C=4634.91 D=4592.86 EW=4602.78
2026-04-06 17:45:00,2026-04-06 19:30:00,SELL,4695.47,4721.54,4667.77,TP,27.5,S420 SELL ABCD,ABCD X=4671.72 A=4625.50 B=4678.74 C=4643.72 D=4706.68 EW=4691.82
2026-04-07 02:15:00,2026-04-07 03:15:00,BUY,4650.77,4633.76,4677.97,TP,2.87,S420 BUY ABCD,ABCD X=4643.72 A=4706.68 B=4659.80 C=4697.75 D=4645.98 EW=4658.20
2026-04-08 02:15:00,2026-04-08 03:00:00,SELL,4668.29,4705.41,4637.78,SL,-37.32,S420 SELL Anti Butterfly,Anti Butterfly X=4694.52 A=4629.08 B=4670.53 C=4607.53 D=4686.72 EW=4668.03
2026-04-08 03:00:00,2026-04-08 03:15:00,SELL,4700.96,4705.41,4637.78,SL,50.04,S420 SELL Anti Butterfly,Anti Butterfly X=4694.52 A=4629.08 B=4670.53 C=4607.53 D=4686.72 EW=4668.03
2026-04-08 19:30:00,2026-04-08 21:15:00,BUY,4784.16,4754.32,4816.14,TP,0.72,S420 BUY ABCD,ABCD X=4657.59 A=4857.51 B=4790.31 C=4843.79 D=4771.40 EW=4788.48
2026-04-08 23:30:00,2026-04-09 01:15:00,BUY,4749.85,4714.93,4778.68,SL,23.24,S420 BUY ABCD,ABCD X=4790.31 A=4843.79 B=4771.40 C=4807.20 D=4732.55 EW=4750.17
2026-04-09 20:15:00,2026-04-09 20:45:00,SELL,4755.02,4772.83,4724.98,SL,-18.01,S420 SELL Anti Gartley,Anti Gartley X=4732.88 A=4705.27 B=4726.58 C=4703.58 D=4759.61 EW=4746.39
2026-04-09 21:00:00,2026-04-09 21:15:00,SELL,4764.42,4772.83,4724.98,SL,35.09,S420 SELL Anti Gartley,Anti Gartley X=4732.88 A=4705.27 B=4726.58 C=4703.58 D=4759.61 EW=4746.39
2026-04-10 15:30:00,2026-04-10 16:00:00,BUY,4746.85,4734.77,4758.57,SL,-12.28,S420 BUY ABCD,ABCD X=4738.02 A=4770.79 B=4757.35 C=4769.22 D=4741.35 EW=4747.93
2026-04-10 16:00:00,2026-04-10 16:15:00,BUY,4740.89,4734.77,4758.57,SL,20.35,S420 BUY ABCD,ABCD X=4738.02 A=4770.79 B=4757.35 C=4769.22 D=4741.35 EW=4747.93
2026-04-10 22:15:00,2026-04-10 22:45:00,SELL,4782.03,4810.36,4755.4,TP,26.43,S420 SELL Anti Gartley,Anti Gartley X=4769.22 A=4741.35 B=4757.60 C=4730.81 D=4795.17 EW=4779.98
2026-04-13 23:45:00,2026-04-14 00:15:00,SELL,4740.29,4754.27,4719.36,TP,12.36,S420 SELL Anti Gartley,Anti Gartley X=4740.02 A=4708.49 B=4729.11 C=4703.75 D=4744.62 EW=4734.97
2026-04-14 09:45:00,2026-04-14 10:15:00,SELL,4772.57,4782.87,4761.3,TP,1.22,S420 SELL ABCD,ABCD X=4747.46 A=4738.23 B=4765.78 C=4751.65 D=4776.91 EW=4770.95
2026-04-15 05:15:00,2026-04-15 07:15:00,SELL,4844.79,4866.21,4794.43,TP,3.23,S420 SELL Crab,Crab X=4789.96 A=4751.15 B=4782.93 C=4762.32 D=4846.37 EW=4826.53
2026-04-15 09:45:00,2026-04-15 10:00:00,BUY,4828.28,4823.11,4837.72,SL,-5.37,S420 BUY ABCD,ABCD X=4762.32 A=4846.37 B=4833.25 C=4844.25 D=4827.15 EW=4831.19
2026-04-15 10:00:00,2026-04-15 10:15:00,BUY,4823.87,4823.11,4837.72,SL,57.51,S420 BUY ABCD,ABCD X=4762.32 A=4846.37 B=4833.25 C=4844.25 D=4827.15 EW=4831.19
2026-04-20 20:15:00,2026-04-20 21:15:00,SELL,4815.48,4831.22,4798.25,TP,1.93,S420 SELL Anti Gartley,Anti Gartley X=4805.78 A=4786.12 B=4797.82 C=4783.50 D=4822.11 EW=4813.00
2026-04-22 01:15:00,2026-04-22 02:15:00,BUY,4704.58,4682.69,4734.39,TP,1.75,S420 BUY ABCD,ABCD X=4761.56 A=4794.33 B=4723.70 C=4757.52 D=4696.98 EW=4711.27
2026-04-22 06:15:00,2026-04-22 07:15:00,SELL,4727.44,4743.16,4691.6,SL,14.81,S420 SELL Anti Butterfly,Anti Butterfly X=4757.52 A=4696.98 B=4721.98 C=4668.54 D=4728.91 EW=4714.66
2026-04-22 21:45:00,2026-04-22 22:15:00,BUY,4733.1,4730.66,4751.51,SL,33.43,S420 BUY ABCD,ABCD X=4752.12 A=4772.37 B=4745.82 C=4760.83 D=4736.42 EW=4742.18
2026-04-23 19:00:00,2026-04-23 19:15:00,SELL,4720.69,4730.01,4711.48,SL,45.65,S420 SELL ABCD,ABCD X=4753.66 A=4698.21 B=4721.21 C=4703.19 D=4724.89 EW=4719.77
2026-04-24 07:15:00,2026-04-24 09:15:00,BUY,4698.32,4674.9,4717.88,TP,-2.42,S420 BUY ABCD,ABCD X=4717.18 A=4740.98 B=4715.70 C=4737.11 D=4686.78 EW=4698.66
2026-04-24 16:15:00,2026-04-24 17:45:00,SELL,4695.31,4704.65,4678.53,TP,16.58,S420 SELL ABCD,ABCD X=4711.18 A=4657.99 B=4688.16 C=4666.84 D=4697.43 EW=4690.21
2026-04-24 18:15:00,2026-04-24 18:30:00,SELL,4697.06,4704.65,4678.53,SL,-7.79,S420 SELL ABCD,ABCD X=4711.18 A=4657.99 B=4688.16 C=4666.84 D=4697.43 EW=4690.21
2026-04-24 20:45:00,2026-04-24 21:15:00,SELL,4708.28,4727.45,4690.98,SL,24.85,S420 SELL ABCD,ABCD X=4688.16 A=4666.84 B=4697.43 C=4674.66 D=4717.37 EW=4707.29
2026-04-25 00:15:00,2026-04-25 03:15:00,SELL,4727.87,4743.58,4706.39,TP,21.28,S420 SELL ABCD,ABCD X=4697.43 A=4674.66 B=4717.37 C=4689.75 D=4733.30 EW=4723.02
2026-04-27 18:45:00,2026-04-27 19:15:00,BUY,4702.78,4694.89,4711.07,TP,0.8,S420 BUY ABCD,ABCD X=4672.23 A=4730.00 B=4708.83 C=4718.31 D=4699.36 EW=4703.83
2026-04-29 16:30:00,2026-04-29 17:15:00,BUY,4565.75,4545.36,4588.45,TP,0.3,S420 BUY Wolf Wave,Wolf Wave X=4587.99 A=4610.32 B=4576.17 C=4607.72 D=4557.27 EW=4569.18
2026-05-04 09:30:00,2026-05-04 10:15:00,BUY,4592.9,4584.13,4615.42,TP,9.55,S420 BUY ABCD,ABCD X=4560.28 A=4650.04 B=4607.07 C=4629.42 D=4592.78 EW=4601.43
2026-05-05 10:15:00,2026-05-05 13:15:00,SELL,4542.41,4554.04,4527.49,SL,18.6,S420 SELL Crab,Crab X=4531.58 A=4509.88 B=4524.06 C=4515.61 D=4546.70 EW=4539.36
2026-05-05 15:15:00,2026-05-05 16:15:00,SELL,4551.12,4565.41,4539.58,SL,11.18,S420 SELL ABCD,ABCD X=4524.06 A=4515.61 B=4546.70 C=4528.02 D=4558.27 EW=4551.13
2026-05-05 18:45:00,2026-05-05 19:00:00,SELL,4563.37,4564.56,4549.86,SL,-1.39,S420 SELL ABCD,ABCD X=4546.70 A=4528.02 B=4558.27 C=4543.28 D=4560.50 EW=4556.44
2026-05-05 19:00:00,2026-05-05 19:15:00,SELL,4562.93,4564.56,4549.86,SL,27.64,S420 SELL ABCD,ABCD X=4546.70 A=4528.02 B=4558.27 C=4543.28 D=4560.50 EW=4556.44
2026-05-07 17:45:00,2026-05-07 18:15:00,SELL,4739.1,4767.92,4715.71,TP,-2.49,S420 SELL ABCD,ABCD X=4701.18 A=4685.36 B=4721.44 C=4692.35 D=4753.49 EW=4739.06
2026-05-07 21:15:00,2026-05-07 22:15:00,SELL,4751.88,4766.78,4735.71,SL,26.75,S420 SELL ABCD,ABCD X=4721.44 A=4692.35 B=4753.49 C=4721.81 D=4758.19 EW=4749.60
2026-05-08 07:30:00,2026-05-08 08:15:00,BUY,4697.27,4662.45,4733.13,TP,-4.99,S420 BUY Anti Gartley,Anti Gartley X=4721.81 A=4758.19 B=4731.28 C=4764.74 D=4681.98 EW=4701.51
2026-05-08 10:45:00,2026-05-08 11:15:00,SELL,4725.0,4741.93,4708.89,TP,1.89,S420 SELL ABCD,ABCD X=4764.74 A=4681.98 B=4709.46 C=4694.11 D=4732.80 EW=4723.67
2026-05-08 19:45:00,2026-05-08 20:15:00,SELL,4723.88,4732.66,4715.26,TP,5.44,S420 SELL ABCD,ABCD X=4734.62 A=4697.14 B=4723.58 C=4707.47 D=4727.85 EW=4723.04
2026-05-11 06:15:00,2026-05-11 08:15:00,BUY,4690.21,4668.1,4708.68,TP,-3.74,S420 BUY ABCD,ABCD X=4702.70 A=4749.55 B=4702.07 C=4726.83 D=4679.31 EW=4690.52
2026-05-12 16:45:00,2026-05-12 17:15:00,BUY,4695.31,4678.88,4708.73,TP,-0.85,S420 BUY ABCD,ABCD X=4720.32 A=4733.94 B=4708.73 C=4722.08 D=4687.13 EW=4695.38
2026-05-14 11:45:00,2026-05-14 12:15:00,SELL,4704.89,4711.14,4696.22,SL,45.38,S420 SELL ABCD,ABCD X=4709.85 A=4677.68 B=4702.12 C=4689.55 D=4707.02 EW=4702.90
2026-05-19 02:15:00,2026-05-19 03:15:00,SELL,4554.45,4564.36,4541.99,SL,25.62,S420 SELL Head and Shoulders,Head and Shoulders X=4557.02 A=4530.08 B=4584.18 C=4531.99 D=4558.18 EW=4552.00
2026-05-19 15:30:00,2026-05-19 16:15:00,BUY,4538.36,4521.18,4556.56,TP,3.23,S420 BUY ABCD,ABCD X=4534.27 A=4589.28 B=4554.19 C=4572.38 D=4530.96 EW=4540.74
2026-05-19 19:00:00,2026-05-19 19:15:00,BUY,4530.45,4517.52,4546.39,TP,3.42,S420 BUY ABCD,ABCD X=4554.19 A=4572.38 B=4530.96 C=4559.30 D=4525.50 EW=4533.48
2026-05-20 08:30:00,2026-05-20 08:45:00,BUY,4473.67,4469.1,4498.99,SL,-4.77,S420 BUY ABCD,ABCD X=4527.44 A=4547.14 B=4484.57 C=4512.36 D=4477.36 EW=4485.62
2026-05-20 09:00:00,2026-05-20 09:15:00,BUY,4481.42,4469.1,4498.99,SL,34.82,S420 BUY ABCD,ABCD X=4527.44 A=4547.14 B=4484.57 C=4512.36 D=4477.36 EW=4485.62
2026-05-20 23:15:00,2026-05-21 00:15:00,SELL,4533.84,4573.24,4499.92,TP,-7.97,S420 SELL ABCD,ABCD X=4508.98 A=4456.66 B=4505.36 C=4467.13 D=4552.98 EW=4532.72
2026-05-21 07:00:00,2026-05-21 07:15:00,SELL,4546.5,4555.4,4537.23,TP,1.96,S420 SELL ABCD,ABCD X=4552.98 A=4523.21 B=4538.21 C=4529.10 D=4550.38 EW=4545.36
2026-05-22 21:00:00,2026-05-22 21:15:00,BUY,4513.84,4503.96,4526.68,SL,27.74,S420 BUY Anti Butterfly,Anti Butterfly X=4507.34 A=4528.88 B=4514.90 C=4536.84 D=4510.24 EW=4516.52
2026-05-26 11:15:00,2026-05-26 12:15:00,BUY,4537.37,4518.18,4560.99,SL,11.5,S420 BUY Anti Gartley,Anti Gartley X=4560.12 A=4577.80 B=4563.25 C=4580.14 D=4530.01 EW=4541.84
2026-05-26 18:45:00,2026-05-26 19:00:00,BUY,4510.05,4505.78,4528.73,SL,-4.47,S420 BUY ABCD,ABCD X=4530.01 A=4545.43 B=4523.03 C=4538.99 D=4512.12 EW=4518.46
2026-05-26 19:00:00,2026-05-26 19:15:00,BUY,4507.24,4505.78,4528.73,SL,39.77,S420 BUY ABCD,ABCD X=4530.01 A=4545.43 B=4523.03 C=4538.99 D=4512.12 EW=4518.46
2026-05-29 16:15:00,2026-05-29 17:00:00,SELL,4529.05,4533.52,4506.8,SL,-4.67,S420 SELL ABCD,ABCD X=4514.59 A=4489.13 B=4520.79 C=4494.85 D=4526.14 EW=4518.76
2026-05-29 17:00:00,2026-05-29 17:15:00,SELL,4531.12,4533.52,4506.8,SL,24.79,S420 SELL ABCD,ABCD X=4514.59 A=4489.13 B=4520.79 C=4494.85 D=4526.14 EW=4518.76
