entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason,tf
2026-09-07 20:01:00,2026-09-07 20:48:00,BUY,4397.46,4354.65,4407.57,TP,9.9,S421 BUY Anti Butterfly,Anti Butterfly X=4448.95 A=4412.15 B=4385.28 C=4423.92 D=4381.11 EW=4397.46 (limit),M1
