group,reason,side,count,pnl,first_ts,last_ts
bt,SL,BUY,9,-18.0,2026-05-28 10:30:00,2026-06-06 02:10:00
bt,SL,SELL,5,-10.0,2026-05-28 23:15:00,2026-06-02 12:10:00
bt,S12_BREAKOUT_UP,BUY,1,21.66,2026-06-03 20:40:00,2026-06-03 20:40:00
bt,TP,SELL,1,56.38,2026-06-04 20:40:00,2026-06-04 20:40:00
bt_gap,NO_SAME_SIDE_CANDIDATE,BUY,16,50.04,2026-05-28 10:30:00,2026-06-06 02:10:00
bt_s14_family,UNKNOWN,BUY,10,3.66,2026-05-28 10:30:00,2026-06-06 02:10:00
bt_s14_family,UNKNOWN,SELL,6,46.38,2026-05-28 23:15:00,2026-06-04 20:40:00
