entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-15 07:15:00,2026-07-15 07:30:00,BUY,4058.31,4052.32,4076.29,SL,-61.92,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 08:30:00,2026-07-15 09:30:00,SELL,4038.83,4038.83,4012.44,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 22:00:00,2026-07-16 00:15:00,SELL,4044.2,4044.2,3997.47,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-16 00:30:00,2026-07-16 01:45:00,BUY,4062.5,4062.5,4107.75,SL,-2.0,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-16 07:45:00,2026-07-16 08:30:00,SELL,4044.62,4044.62,4022.3,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-16 17:45:00,2026-07-16 18:30:00,SELL,4029.58,4029.58,4007.9,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-17 12:00:00,2026-07-17 13:00:00,SELL,3979.68,3992.46,3941.33,SL,-129.82,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-17 19:30:00,2026-07-17 20:15:00,SELL,3969.7,3969.7,3939.38,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-20 05:00:00,2026-07-20 07:15:00,SELL,3996.25,3996.25,3965.36,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-20 14:30:00,2026-07-20 15:30:00,BUY,4021.02,4021.02,4047.38,SL,-2.0,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-21 07:15:00,2026-07-21 09:30:00,BUY,4015.04,4015.04,4040.33,TP,250.87,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-21 21:15:00,2026-07-22 00:00:00,BUY,4069.44,4069.44,4108.17,SL,-2.0,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-22 19:00:00,2026-07-22 19:45:00,BUY,4126.97,4126.97,4152.35,SL,-2.0,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-23 08:15:00,2026-07-23 08:30:00,BUY,4137.28,4125.25,4173.38,SL,-122.32,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-24 07:00:00,2026-07-24 07:15:00,SELL,4041.68,4046.37,4027.62,SL,-48.88,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-24 20:00:00,2026-07-24 20:45:00,SELL,4048.23,4057.28,4021.1,SL,-92.45,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-24 20:45:00,2026-07-24 21:15:00,BUY,4067.55,4056.21,4101.57,SL,-115.39,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
