entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-15 06:25:00,2026-07-15 07:35:00,BUY,4053.99,4053.99,4063.96,SL,-2.0,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 08:35:00,2026-07-15 12:10:00,SELL,4046.41,4046.41,4027.36,TP,188.51,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-15 14:25:00,2026-07-15 14:45:00,SELL,4024.63,4024.63,4006.59,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-16 00:25:00,2026-07-16 01:20:00,BUY,4047.66,4047.66,4070.78,TP,229.17,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-16 03:20:00,2026-07-16 05:35:00,BUY,4060.39,4060.39,4076.35,SL,-2.0,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-16 12:00:00,2026-07-16 12:40:00,SELL,4032.02,4032.02,4020.12,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-16 14:10:00,2026-07-16 14:45:00,SELL,4026.38,4031.22,4011.86,SL,-50.4,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-16 16:30:00,2026-07-16 16:50:00,SELL,4031.88,4035.84,4019.99,SL,-41.64,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-16 19:20:00,2026-07-16 20:00:00,SELL,4021.03,4021.03,3986.68,TP,341.51,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-16 23:00:00,2026-07-17 02:35:00,SELL,3999.44,3999.44,3970.66,TP,285.84,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-17 08:50:00,2026-07-17 09:55:00,SELL,3980.06,3980.06,3956.5,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-17 11:05:00,2026-07-17 12:40:00,SELL,3987.73,3987.73,3964.32,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-17 14:55:00,2026-07-17 15:00:00,SELL,3992.78,3998.44,3975.8,SL,-58.59,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-17 16:20:00,2026-07-17 16:30:00,BUY,4002.24,3995.46,4022.58,SL,-69.81,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-17 17:55:00,2026-07-17 18:20:00,SELL,3990.85,3995.38,3977.26,SL,-47.29,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-17 18:50:00,2026-07-17 19:00:00,BUY,3998.69,3993.45,4014.4,SL,-54.37,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-17 19:35:00,2026-07-17 20:35:00,SELL,3977.85,3977.85,3956.86,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-17 20:35:00,2026-07-20 05:05:00,BUY,3993.66,3993.66,4039.02,REV,33.6,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-20 05:05:00,2026-07-20 07:10:00,SELL,3997.22,3997.22,3979.09,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-20 14:30:00,2026-07-20 15:20:00,BUY,4013.02,4013.02,4029.07,TP,158.52,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-20 21:45:00,2026-07-20 21:55:00,BUY,4012.86,4005.57,4034.73,SL,-74.91,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-20 23:30:00,2026-07-20 23:45:00,SELL,4009.45,4009.45,3995.19,SL,-2.0,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-21 02:25:00,2026-07-21 02:35:00,BUY,4012.97,4012.97,4026.63,SL,-2.0,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-21 05:40:00,2026-07-21 05:45:00,SELL,4004.2,4007.36,3994.72,SL,-33.59,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-21 06:55:00,2026-07-21 07:00:00,BUY,4009.98,4004.06,4027.75,SL,-61.22,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-21 16:50:00,2026-07-21 17:00:00,BUY,4069.01,4063.83,4084.56,SL,-53.84,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-21 19:20:00,2026-07-21 19:30:00,BUY,4065.17,4060.25,4079.92,SL,-51.18,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-21 20:40:00,2026-07-21 21:00:00,SELL,4046.56,4055.41,4020.01,SL,-90.49,S429 SELL UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-21 21:10:00,2026-07-21 21:35:00,BUY,4065.89,4065.89,4093.55,SL,-2.0,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-22 01:05:00,2026-07-22 01:25:00,BUY,4071.77,4071.77,4082.05,TP,100.82,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-22 05:25:00,2026-07-22 05:45:00,BUY,4082.82,4082.82,4091.95,SL,-2.0,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-22 07:05:00,2026-07-22 07:30:00,BUY,4088.17,4088.17,4099.88,TP,115.13,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
2026-07-22 08:00:00,2026-07-22 10:05:00,BUY,4110.5,4110.5,4139.63,TP,289.31,S429 BUY UT Bot Alerts,UT Bot cross + EMA200 trend filter
