entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-14 23:30:00,2026-07-15 05:15:00,SELL,4059.31,,,REV,83.6,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
2026-07-15 05:15:00,2026-07-17 05:15:00,BUY,4050.75,,,REV,-744.1,S425 BUY D1 Candle Color,D1 color flip ATR=n/a
2026-07-17 05:15:00,2026-07-20 05:15:00,SELL,3976.54,,,REV,-199.1,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
2026-07-20 05:15:00,2026-07-24 05:15:00,BUY,3996.25,,,REV,527.7,S425 BUY D1 Candle Color,D1 color flip ATR=n/a
2026-07-24 05:15:00,2026-07-27 05:15:00,SELL,4049.22,,,REV,-388.3,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
2026-07-27 05:15:00,2026-07-28 05:15:00,BUY,4087.85,,,REV,-110.5,S425 BUY D1 Candle Color,D1 color flip ATR=n/a
2026-07-28 05:15:00,2026-07-30 05:15:00,SELL,4077.0,,,REV,4.1,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
2026-07-30 05:15:00,2026-08-03 05:15:00,BUY,4076.39,,,REV,-4.2,S425 BUY D1 Candle Color,D1 color flip ATR=n/a
2026-08-03 05:15:00,2026-08-05 05:15:00,SELL,4076.17,,,REV,-9.1,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
2026-08-05 05:15:00,2026-08-07 05:15:00,BUY,4076.88,,,REV,1619.5,S425 BUY D1 Candle Color,D1 color flip ATR=n/a
2026-08-07 05:15:00,2026-08-10 05:15:00,SELL,4239.03,,,REV,-1044.7,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
2026-08-10 05:15:00,2026-08-12 05:15:00,BUY,4343.3,,,REV,305.4,S425 BUY D1 Candle Color,D1 color flip ATR=n/a
2026-08-12 05:15:00,2026-08-13 05:15:00,SELL,4374.04,,,REV,-293.0,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
