entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-14 23:07:00,2026-07-15 05:03:00,SELL,4061.55,,,REV,91.6,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
2026-07-15 05:03:00,2026-07-17 05:03:00,BUY,4052.19,,,REV,-750.4,S425 BUY D1 Candle Color,D1 color flip ATR=n/a
2026-07-17 05:03:00,2026-07-20 05:06:00,SELL,3977.35,,,REV,-234.1,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
2026-07-20 05:06:00,2026-07-24 05:03:00,BUY,4000.56,,,REV,486.0,S425 BUY D1 Candle Color,D1 color flip ATR=n/a
2026-07-24 05:03:00,2026-07-27 05:06:00,SELL,4049.36,,,REV,-410.9,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
2026-07-27 05:06:00,2026-07-28 05:03:00,BUY,4090.25,,,REV,-105.1,S425 BUY D1 Candle Color,D1 color flip ATR=n/a
2026-07-28 05:03:00,2026-07-30 05:03:00,SELL,4079.94,,,REV,71.9,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
2026-07-30 05:03:00,2026-08-03 05:06:00,BUY,4072.55,,,REV,43.2,S425 BUY D1 Candle Color,D1 color flip ATR=n/a
2026-08-03 05:06:00,2026-08-05 05:03:00,SELL,4077.07,,,REV,1.1,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
2026-08-05 05:03:00,2026-08-07 05:03:00,BUY,4076.76,,,REV,1612.4,S425 BUY D1 Candle Color,D1 color flip ATR=n/a
2026-08-07 05:03:00,2026-08-10 05:06:00,SELL,4238.2,,,REV,-997.2,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
2026-08-10 05:06:00,2026-08-12 05:03:00,BUY,4337.72,,,REV,338.4,S425 BUY D1 Candle Color,D1 color flip ATR=n/a
2026-08-12 05:03:00,2026-08-13 05:03:00,SELL,4371.76,,,REV,-363.8,S425 SELL D1 Candle Color,D1 color flip ATR=n/a
