SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
2026-09-08 18:20:00,,2026-09-08 18:30:00,,S20_304_GBPUSD,H1,,SELL,,1.3537,,,1.354,,1.3498,,0.11,,8.91,,5008.91,,,,False,BACKTEST_ONLY,TP,,0.4,
2026-09-08 18:35:00,,2026-09-08 19:00:00,,S20_304_EURUSD,H1,,BUY,,1.1609,,,1.1607,,1.1633,,0.14,,5.04,,5013.95,,,,False,BACKTEST_ONLY,TP,,0.2,
2026-09-08 19:10:00,,2026-09-08 19:15:00,,S20_304_XAUUSD,H1,,BUY,,4391.69,,,4388.13,,4439.5,,0.01,,3.56,,5017.51,,,,False,BACKTEST_ONLY,TP,,4781.0,
2026-09-08 19:10:00,,2026-09-08 19:40:00,,S20_304_GBPUSD,H4,,BUY,,1.3523,,,1.3518,,1.3584,,0.11,,19.69,,5037.2,,,,False,BACKTEST_ONLY,TP,,0.6,
2026-09-08 19:10:00,,2026-09-08 19:40:00,,S20_304_USDJPY,H4,,SELL,,154.398,,,154.546,,152.41,,0.14,,13.43,,5050.63,,,,False,BACKTEST_ONLY,TP,,198.8,
2026-09-08 19:50:00,,2026-09-08 19:55:00,,S20_304_EURUSD,H4,,BUY,,1.1608,,,1.1605,,1.1654,,0.14,,4.76,,5055.39,,,,False,BACKTEST_ONLY,TP,,0.5,
2026-09-08 20:15:00,,2026-09-08 20:35:00,,S20_304_XAUUSD,H1,,BUY,,4387.95,,,4382.09,,4466.65,,0.01,,16.41,,5071.8,,,,False,BACKTEST_ONLY,TP,,7870.0,
2026-09-08 20:15:00,,2026-09-08 20:20:00,,S20_304_XAGUSD,H1,,BUY,,65.8,,,65.647,,67.855,,0.01,,0.0,,5071.8,,,,False,BACKTEST_ONLY,BE,,-15.3,
2026-09-08 20:15:00,,2026-09-08 20:30:00,,S20_304_EURUSD,H1,,BUY,,1.1611,,,1.1609,,1.1636,,0.14,,7.42,,5079.22,,,,False,BACKTEST_ONLY,TP,,0.3,
2026-09-08 20:15:00,,2026-09-08 20:25:00,,S20_304_GBPUSD,H1,,BUY,,1.3542,,,1.3539,,1.3576,,0.11,,5.5,,5084.72,,,,False,BACKTEST_ONLY,TP,,0.3,
2026-09-08 20:30:00,,2026-09-08 20:35:00,,S20_304_USDJPY,M12,,BUY,,153.918,,,153.875,,154.495,,0.14,,10.91,,5095.63,,,,False,BACKTEST_ONLY,TP,,57.7,
2026-09-08 20:40:00,,2026-09-08 20:45:00,,S20_304_XAUUSD,M12,,BUY,,4395.93,,,4393.73,,4425.48,,0.01,,4.4,,5100.03,,,,False,BACKTEST_ONLY,TP,,2955.0,
2026-09-08 20:40:00,,2026-09-08 20:45:00,,S20_304_EURUSD,M30,,BUY,,1.1615,,,1.1613,,1.1635,,0.14,,2.1,,5102.13,,,,False,BACKTEST_ONLY,TP,,0.2,
2026-09-08 20:45:00,,2026-09-08 21:00:00,,S20_304_XAGUSD,M30,,BUY,,66.036,,,65.964,,67.003,,0.01,,19.45,,5121.58,,,,False,BACKTEST_ONLY,TP,,96.7,
2026-09-08 20:50:00,,2026-09-08 21:00:00,,S20_304_USDJPY,M12,,SELL,,153.913,,,153.946,,153.47,,0.14,,9.92,,5131.5,,,,False,BACKTEST_ONLY,TP,,44.3,
2026-09-08 21:15:00,,2026-09-08 21:30:00,,S20_304_XAGUSD,H2,,SELL,,66.624,,,66.76,,64.798,,0.01,,19.05,,5150.55,,,,False,BACKTEST_ONLY,TP,,182.6,
2026-09-08 21:20:00,,2026-09-08 21:35:00,,S20_304_EURUSD,H1,,SELL,,1.1626,,,1.1629,,1.1597,,0.14,,6.16,,5156.71,,,,False,BACKTEST_ONLY,TP,,0.3,
2026-09-08 21:30:00,,2026-09-08 21:35:00,,S20_304_XAUUSD,M12,,BUY,,4398.49,,,4396.58,,4424.14,,0.01,,6.3,,5163.01,,,,False,BACKTEST_ONLY,TP,,2565.0,
2026-09-08 21:30:00,,2026-09-08 21:35:00,,S20_304_USDJPY,H2,,BUY,,153.713,,,153.618,,154.989,,0.14,,0.0,,5163.01,,,,False,BACKTEST_ONLY,BE,,-9.5,
