SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
,2026-09-14 23:04:04,,2026-09-14 23:04:11,,,M1,,BUY,,4276.17,4275.57,,4275.57,,4284.66,,0.01,,-0.6,,4998.53,M1_S20.304,585672002,False,MT5_ONLY,No matching backtest signal found,[sl 4275.57],,-60.0
,2026-09-14 23:05:40,,2026-09-14 23:05:40,,,M5,,BUY,,154.627,154.609,,154.609,,154.898,,0.14,,-1.63,,4996.9,M5_S20.304,585669300,False,MT5_ONLY,No matching backtest signal found,[sl 154.609],,-1.8
,2026-09-14 23:05:41,,2026-09-14 23:05:41,,,M1,,SELL,,4280.2,4280.46,,4280.46,,4270.94,,0.01,,-0.26,,4996.64,M1_S20.304,585671553,False,MT5_ONLY,No matching backtest signal found,[sl 4280.46],,-26.0
,2026-09-14 23:09:35,,2026-09-14 23:09:51,,,M1,,BUY,,4280.92,4280.1,,4280.1,,4292.22,,0.01,,-0.82,,4995.82,M1_S20.304,585677191,False,MT5_ONLY,No matching backtest signal found,[sl 4280.10],,-82.0
,2026-09-14 23:10:48,,2026-09-14 23:11:24,,,M1,,SELL,,4282.97,4280.93,,4283.7,,4272.59,,0.01,,2.04,,4997.86,M1_S20.304,585677704,False,MT5_ONLY,No matching backtest signal found,[sl 4280.93],,204.0
,2026-09-14 23:24:55,,2026-09-14 23:25:07,,,M5,,BUY,,154.553,154.531,,154.531,,154.848,,0.14,,-1.99,,4995.87,M5_S20.304,585680684,False,MT5_ONLY,No matching backtest signal found,[sl 154.531],,-2.2
,2026-09-14 23:25:07,,2026-09-14 23:30:04,,,M5,,BUY,,154.537,154.559,,154.515,,154.905,,0.14,,1.99,,4997.86,M5_S20.304,585677734,False,MT5_ONLY,No matching backtest signal found,[sl 154.559],,2.2
,2026-09-14 23:28:36,,2026-09-14 23:28:38,,,M1,,SELL,,4282.75,4283.41,,4283.41,,4272.88,,0.01,,-0.66,,4997.2,M1_S20.304,585678895,False,MT5_ONLY,No matching backtest signal found,[sl 4283.41],,-66.0
,2026-09-14 23:28:36,,2026-09-14 23:28:51,,,M5,,SELL,,4282.75,4284.33,,4284.33,,4260.38,,0.01,,-1.58,,4995.62,M5_S20.304,585680682,False,MT5_ONLY,No matching backtest signal found,[sl 4284.33],,-158.0
,2026-09-14 23:30:50,,2026-09-14 23:32:28,,,M5,,SELL,,4286.06,4287.8,,4287.8,,4258.22,,0.01,,-1.74,,4993.88,M5_S20.304,585677729,False,MT5_ONLY,No matching backtest signal found,[sl 4287.80],,-174.0
,2026-09-14 23:30:50,,2026-09-14 23:32:31,,,M15,,SELL,,4286.06,4288.77,,4288.77,,4244.18,,0.01,,-2.71,,4991.17,M15_S20.304,585680771,False,MT5_ONLY,No matching backtest signal found,[sl 4288.77],,-271.0
,2026-09-14 23:30:51,,2026-09-14 23:31:14,,,M1,,SELL,,4286.12,4284.54,,4286.91,,4275.51,,0.01,,1.58,,4992.75,M1_S20.304,585676137,False,MT5_ONLY,No matching backtest signal found,[sl 4284.54],,158.0
,2026-09-14 23:32:28,,2026-09-14 23:32:30,,,M5,,SELL,,63.255,63.287,,63.287,,62.421,,0.01,,-1.6,,4991.15,M5_S20.304,585677731,False,MT5_ONLY,No matching backtest signal found,[sl 63.287],,-3.2
