group,reason,side,count,pnl,first_ts,last_ts
bt,PD_FILL_FAIL,SELL,1,4.11,2026-05-28 18:00:00,2026-05-28 18:00:00
bt_gap,NO_SAME_SIDE_CANDIDATE,SELL,1,4.11,2026-05-28 18:00:00,2026-05-28 18:00:00
bt_s14_family,UNKNOWN,SELL,1,4.11,2026-05-28 18:00:00,2026-05-28 18:00:00
