mt5_ticket,mt5_time,mt5_type,mt5_entry,mt5_sl,mt5_tp,comment,position_id
580792063,2026-09-02 21:57,SELL,4379.52,4400.75,4295.34,M5_S20.1421,580792063
580801487,2026-09-02 22:05,SELL,4385.5,4407.86,4291.64,M5_S20.1421,580801487
581281808,2026-09-03 21:00,SELL,4492.23,4515.95,4388.52,M5_S20.1421,581281808
581831520,2026-09-04 21:00,BUY,4379.43,4343.13,4535.57,M5_S20.1421,581831520
581840454,2026-09-04 21:00,BUY,4379.43,4340.8,4535.57,M5_S20.1421,581840454
584794139,2026-09-11 20:46,SELL,4362.77,4386.09,4247.79,M1_S20.1421,584794139
584798418,2026-09-11 20:49,SELL,4366.81,4387.32,4245.3,M1_S20.1421,584798418
584800366,2026-09-11 20:49,SELL,4366.81,4386.81,4245.3,M1_S20.1421,584800366
