Pattern,TF,Trades,Win,Loss,BE,Net_PnL
Div,H1,303,39,264,0,-3497.72
Div/FollowDiv,H1,5,1,4,0,47.56000000000002
FollowDiv,H1,104,11,93,0,-1001.15
