SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
2026-09-14 07:40:00,,2026-09-14 07:45:00,,S20_304_EURUSD,M12,,BUY,,1.1589,,,1.1589,,1.1598,,0.14,,2.38,,5002.38,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-14 07:50:00,,2026-09-14 07:55:00,,S20_304_EURUSD,M12,,BUY,,1.1591,,,1.1591,,1.16,,0.14,,0.84,,5003.22,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-14 07:55:00,,2026-09-14 08:00:00,,S20_304_XAGUSD,M15,,SELL,,63.987,,,64.023,,63.504,,0.01,,5.95,,5009.17,,,,False,BACKTEST_ONLY,TP,,48.3,
2026-09-14 07:55:00,,2026-09-14 09:00:00,,S20_304_USDJPY,H4,,BUY,,153.409,,,153.267,,155.316,,0.14,,25.87,,5035.04,,,,False,BACKTEST_ONLY,TP,,190.7,
2026-09-14 08:05:00,,2026-09-14 08:05:00,,S20_304_XAUUSD,M12,,SELL,,4341.86,,,4343.2,,4323.86,,0.01,,-1.34,,5033.7,,,,False,BACKTEST_ONLY,SL,,-134.0,
2026-09-14 08:05:00,,2026-09-14 08:10:00,,S20_304_XAGUSD,M30,,SELL,,64.249,,,64.339,,63.04,,0.01,,9.0,,5042.7,,,,False,BACKTEST_ONLY,TP,,120.9,
2026-09-14 08:05:00,,2026-09-14 08:10:00,,S20_304_EURUSD,M30,,SELL,,1.1595,,,1.1596,,1.1579,,0.14,,1.68,,5044.38,,,,False,BACKTEST_ONLY,TP,,0.2,
2026-09-14 08:15:00,,2026-09-14 08:25:00,,S20_304_EURUSD,M12,,SELL,,1.1593,,,1.1594,,1.1582,,0.14,,6.02,,5050.4,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-14 08:25:00,,2026-09-14 08:25:00,,S20_304_GBPUSD,M12,,BUY,,1.3519,,,1.3518,,1.3541,,0.11,,-1.76,,5048.64,,,,False,BACKTEST_ONLY,SL,,-0.0,
2026-09-14 08:30:00,,2026-09-14 08:35:00,,S20_304_XAUUSD,M12,,SELL,,4340.45,,,4342.23,,4316.54,,0.01,,1.78,,5050.42,,,,False,BACKTEST_ONLY,TP,,2391.0,
2026-09-14 08:40:00,,2026-09-14 08:50:00,,S20_304_XAUUSD,M12,,BUY,,4332.7,,,4330.61,,4360.77,,0.01,,8.99,,5059.41,,,,False,BACKTEST_ONLY,TP,,2807.0,
2026-09-14 08:40:00,,2026-09-14 08:45:00,,S20_304_EURUSD,M12,,BUY,,1.1585,,,1.1584,,1.1597,,0.14,,1.26,,5060.67,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-14 08:40:00,,2026-09-14 08:55:00,,S20_304_GBPUSD,M30,,BUY,,1.3515,,,1.3513,,1.3539,,0.11,,1.98,,5062.65,,,,False,BACKTEST_ONLY,TP,,0.2,
2026-09-14 08:50:00,,2026-09-14 08:55:00,,S20_304_XAGUSD,M15,,SELL,,64.155,,,64.199,,63.564,,0.01,,2.2,,5064.85,,,,False,BACKTEST_ONLY,TP,,59.1,
2026-09-14 09:05:00,,2026-09-14 09:25:00,,S20_304_XAGUSD,H1,,BUY,,63.727,,,63.582,,65.674,,0.01,,14.5,,5079.35,,,,False,BACKTEST_ONLY,TP,,194.7,
2026-09-14 09:05:00,,2026-09-14 09:10:00,,S20_304_EURUSD,M30,,BUY,,1.1584,,,1.1582,,1.1602,,0.14,,1.96,,5081.31,,,,False,BACKTEST_ONLY,TP,,0.2,
2026-09-14 09:05:00,,2026-09-14 09:10:00,,S20_304_USDJPY,M30,,SELL,,153.846,,,153.9,,153.121,,0.14,,4.92,,5086.23,,,,False,BACKTEST_ONLY,TP,,72.5,
2026-09-14 09:10:00,,2026-09-14 09:15:00,,S20_304_GBPUSD,M30,,BUY,,1.3513,,,1.3511,,1.3538,,0.11,,0.0,,5086.23,,,,False,BACKTEST_ONLY,BE,,-0.0,
2026-09-14 09:15:00,,2026-09-14 09:20:00,,S20_304_EURUSD,M12,,BUY,,1.1583,,,1.1583,,1.1594,,0.14,,0.0,,5086.23,,,,False,BACKTEST_ONLY,BE,,-0.0,
2026-09-14 09:15:00,,2026-09-14 09:25:00,,S20_304_USDJPY,M12,,SELL,,153.857,,,153.893,,153.374,,0.14,,10.84,,5097.07,,,,False,BACKTEST_ONLY,TP,,48.3,
2026-09-14 09:40:00,,2026-09-14 09:45:00,,S20_304_XAGUSD,M12,,BUY,,63.996,,,63.938,,64.775,,0.01,,9.55,,5106.62,,,,False,BACKTEST_ONLY,TP,,77.9,
2026-09-14 09:50:00,,2026-09-14 09:55:00,,S20_304_XAGUSD,M15,,BUY,,64.013,,,63.961,,64.711,,0.01,,5.2,,5111.82,,,,False,BACKTEST_ONLY,TP,,69.8,
2026-09-14 09:55:00,,2026-09-14 10:00:00,,S20_304_XAUUSD,H2,,SELL,,4353.33,,,4360.93,,4251.26,,0.01,,0.0,,5111.82,,,,False,BACKTEST_ONLY,BE,,-760.0,
2026-09-14 10:05:00,,2026-09-14 10:10:00,,S20_304_XAUUSD,M20,,SELL,,4354.77,,,4357.1,,4323.48,,0.01,,4.66,,5116.48,,,,False,BACKTEST_ONLY,TP,,3129.0,
2026-09-14 10:05:00,,2026-09-14 10:10:00,,S20_304_XAGUSD,M20,,SELL,,64.28,,,64.343,,63.434,,0.01,,3.15,,5119.63,,,,False,BACKTEST_ONLY,TP,,84.6,
2026-09-14 10:30:00,,2026-09-14 10:35:00,,S20_304_XAGUSD,M20,,SELL,,64.446,,,64.525,,63.385,,0.01,,7.9,,5127.53,,,,False,BACKTEST_ONLY,TP,,106.1,
2026-09-14 10:30:00,,2026-09-14 10:35:00,,S20_304_EURUSD,M15,,BUY,,1.1585,,,1.1585,,1.1595,,0.14,,1.96,,5129.49,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-14 10:40:00,,2026-09-14 10:45:00,,S20_304_EURUSD,M12,,BUY,,1.1584,,,1.1583,,1.1593,,0.14,,0.98,,5130.47,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-14 10:40:00,,2026-09-14 10:45:00,,S20_304_GBPUSD,M12,,BUY,,1.3512,,,1.3511,,1.3525,,0.11,,1.1,,5131.57,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-14 10:50:00,,2026-09-14 11:05:00,,S20_304_GBPUSD,M15,,SELL,,1.3514,,,1.3516,,1.35,,0.11,,5.94,,5137.51,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-14 11:40:00,,2026-09-14 11:45:00,,S20_304_XAUUSD,M20,,BUY,,4327.75,,,4325.17,,4362.4,,0.01,,2.58,,5140.09,,,,False,BACKTEST_ONLY,TP,,3465.0,
2026-09-14 11:40:00,,2026-09-14 11:45:00,,S20_304_XAGUSD,M30,,BUY,,63.852,,,63.786,,64.738,,0.01,,0.0,,5140.09,,,,False,BACKTEST_ONLY,BE,,-6.6,
2026-09-14 12:05:00,,2026-09-14 12:10:00,,S20_304_GBPUSD,M12,,BUY,,1.3504,,,1.3503,,1.3515,,0.11,,2.42,,5142.51,,,,False,BACKTEST_ONLY,TP,,0.1,
