entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-29 22:50:00,2026-07-29 22:57:00,BUY,4012.67,4010.19,4017.62,SL,-2.68,S422 BUY FTSMA regime flip,fast=4011.83 med=4010.30 slow=4012.29 ATR=1.65
2026-07-29 22:59:00,2026-07-29 23:01:00,SELL,4009.2,4011.41,4004.78,SL,-2.41,S422 SELL FTSMA regime flip,fast=4010.15 med=4010.45 slow=4012.17 ATR=1.47
2026-07-29 23:09:00,2026-07-29 23:12:00,BUY,4015.06,4012.32,4020.54,SL,-2.94,S422 BUY FTSMA regime flip,fast=4011.93 med=4010.75 slow=4011.91 ATR=1.83
2026-07-29 23:17:00,2026-07-29 23:20:00,SELL,4008.43,4011.01,4003.27,SL,-2.78,S422 SELL FTSMA regime flip,fast=4010.65 med=4010.74 slow=4011.78 ATR=1.72
2026-07-29 23:21:00,2026-07-29 23:51:00,BUY,4013.9,4011.19,4019.32,TP,5.22,S422 BUY FTSMA regime flip,fast=4010.91 med=4010.73 slow=4011.71 ATR=1.81
2026-07-30 00:40:00,2026-07-30 01:01:00,BUY,4041.44,4037.85,4048.62,TP,6.98,S422 BUY FTSMA regime flip,fast=4040.62 med=4040.38 slow=4024.10 ATR=2.39
2026-07-30 01:01:00,2026-07-30 01:04:00,BUY,4075.81,4069.01,4089.41,SL,-7.0,S422 BUY FTSMA regime flip,fast=4053.68 med=4047.27 slow=4027.29 ATR=4.53
2026-07-30 01:27:00,2026-07-30 01:32:00,BUY,4065.5,4059.84,4076.81,SL,-5.86,S422 BUY FTSMA regime flip,fast=4069.23 med=4069.06 slow=4039.85 ATR=3.77
2026-07-30 01:42:00,2026-07-30 01:50:00,BUY,4075.99,4066.17,4095.63,TP,19.44,S422 BUY FTSMA regime flip,fast=4068.89 med=4067.84 slow=4042.46 ATR=6.55
2026-07-30 02:55:00,2026-07-30 02:59:00,SELL,4061.69,4067.66,4049.75,TP,11.74,S422 SELL FTSMA regime flip,fast=4063.04 med=4068.57 slow=4062.17 ATR=3.98
2026-07-30 03:17:00,2026-07-30 03:29:00,SELL,4049.55,4054.34,4039.97,SL,-4.99,S422 SELL FTSMA regime flip,fast=4051.82 med=4052.68 slow=4059.88 ATR=3.19
2026-07-30 03:35:00,2026-07-30 03:44:00,BUY,4059.42,4055.76,4066.74,TP,7.12,S422 BUY FTSMA regime flip,fast=4060.40 med=4053.65 slow=4059.25 ATR=2.44
2026-07-30 05:25:00,2026-07-30 05:44:00,BUY,4074.79,4072.34,4079.7,TP,4.71,S422 BUY FTSMA regime flip,fast=4074.85 med=4074.83 slow=4064.57 ATR=1.64
