entry_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-07-29 23:00:00,2026-07-29 23:25:00,SELL,4009.79,4015.83,3997.71,SL,-6.24,S422 SELL FTSMA regime flip,fast=4009.42 med=4009.45 slow=4023.88 ATR=4.03
2026-07-29 23:55:00,2026-07-30 00:10:00,BUY,4025.49,4019.2,4038.08,TP,12.39,S422 BUY FTSMA regime flip,fast=4020.97 med=4014.94 slow=4023.62 ATR=4.20
2026-07-30 03:40:00,2026-07-30 06:00:00,BUY,4063.55,4050.15,4090.36,TP,26.6,S422 BUY FTSMA regime flip,fast=4060.06 med=4059.48 slow=4041.98 ATR=8.93
2026-07-30 06:10:00,2026-07-30 06:55:00,BUY,4096.44,4088.26,4112.8,SL,-8.38,S422 BUY FTSMA regime flip,fast=4087.31 med=4085.09 slow=4044.87 ATR=5.45
2026-07-30 08:05:00,2026-07-30 08:15:00,BUY,4089.18,4079.95,4107.65,SL,-9.43,S422 BUY FTSMA regime flip,fast=4073.66 med=4073.66 slow=4053.61 ATR=6.16
2026-07-30 10:20:00,2026-07-30 12:05:00,SELL,4057.83,4065.73,4042.03,TP,15.6,S422 SELL FTSMA regime flip,fast=4063.99 med=4070.41 slow=4058.09 ATR=5.27
2026-07-30 14:50:00,2026-07-30 15:10:00,SELL,4041.83,4049.78,4025.92,SL,-8.15,S422 SELL FTSMA regime flip,fast=4044.02 med=4044.39 slow=4051.61 ATR=5.30
2026-07-30 15:15:00,2026-07-30 15:35:00,BUY,4053.18,4044.73,4070.08,TP,16.7,S422 BUY FTSMA regime flip,fast=4047.75 med=4045.63 slow=4051.66 ATR=5.63
2026-07-30 17:10:00,2026-07-30 19:35:00,BUY,4071.37,4063.83,4086.45,TP,14.88,S422 BUY FTSMA regime flip,fast=4066.85 med=4065.49 slow=4056.64 ATR=5.03
2026-07-30 20:25:00,2026-07-30 21:00:00,BUY,4082.46,4070.95,4105.49,TP,22.83,S422 BUY FTSMA regime flip,fast=4074.40 med=4074.00 slow=4062.49 ATR=7.68
2026-07-30 22:35:00,2026-07-31 08:15:00,BUY,4099.36,4088.55,4120.98,REV,-10.66,S422 BUY FTSMA regime flip,fast=4096.00 med=4093.82 slow=4070.85 ATR=7.21
2026-07-31 08:15:00,2026-07-31 09:45:00,SELL,4088.9,4095.52,4075.66,TP,13.04,S422 SELL FTSMA regime flip,fast=4092.31 med=4095.93 slow=4092.21 ATR=4.41
2026-07-31 11:50:00,2026-07-31 12:00:00,SELL,4075.53,4079.23,4068.13,SL,-3.9,S422 SELL FTSMA regime flip,fast=4077.68 med=4078.15 slow=4087.12 ATR=2.47
2026-07-31 12:45:00,2026-07-31 13:10:00,SELL,4076.25,4080.44,4067.87,SL,-4.39,S422 SELL FTSMA regime flip,fast=4078.83 med=4079.59 slow=4086.95 ATR=2.79
2026-07-31 13:50:00,2026-07-31 15:05:00,SELL,4077.93,4083.98,4065.83,TP,11.9,S422 SELL FTSMA regime flip,fast=4079.42 med=4079.72 slow=4086.67 ATR=4.03
2026-07-31 18:40:00,2026-07-31 19:10:00,SELL,4053.16,4058.06,4043.35,SL,-5.1,S422 SELL FTSMA regime flip,fast=4055.28 med=4055.52 slow=4074.08 ATR=3.27
2026-07-31 19:25:00,2026-07-31 20:05:00,SELL,4050.77,4056.53,4039.25,TP,11.32,S422 SELL FTSMA regime flip,fast=4054.69 med=4055.24 slow=4072.91 ATR=3.84
2026-07-31 22:30:00,2026-07-31 23:35:00,SELL,4041.18,4048.82,4025.9,SL,-7.84,S422 SELL FTSMA regime flip,fast=4043.49 med=4043.61 slow=4061.66 ATR=5.09
2026-08-01 01:55:00,2026-08-01 02:45:00,SELL,4050.14,4054.13,4042.16,SL,-4.19,S422 SELL FTSMA regime flip,fast=4050.44 med=4050.75 slow=4058.21 ATR=2.66
2026-08-01 03:20:00,2026-08-01 03:40:00,SELL,4047.92,4051.83,4040.11,SL,-4.11,S422 SELL FTSMA regime flip,fast=4049.08 med=4049.51 slow=4056.81 ATR=2.60
