signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-21T08:55:00+07:00,2026-01-21T09:05:00+07:00,SELL,4838.64,4844.91,4732.67,BE,-0.2,S193 SELL Bipower Jump Sweep 16.9R,"Bipower jump score=20.86, share=0.95; structural sweep reclaimed"
2026-01-28T16:25:00+07:00,2026-01-28T16:40:00+07:00,BUY,5274.64,5267.87,5389.06,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=4.56, share=0.78; structural sweep reclaimed"
2026-02-04T19:35:00+07:00,2026-02-04T20:30:00+07:00,SELL,5056.92,5064.04,4936.59,BE,-0.2,S193 SELL Bipower Jump Sweep 16.9R,"Bipower jump score=6.22, share=0.84; structural sweep reclaimed"
2026-02-06T22:10:00+07:00,2026-02-06T22:25:00+07:00,SELL,4954.01,4965.68,4756.78,BE,-0.2,S193 SELL Bipower Jump Sweep 16.9R,"Bipower jump score=4.05, share=0.75; structural sweep reclaimed"
2026-02-10T09:25:00+07:00,2026-02-10T09:45:00+07:00,SELL,5051.59,5057.1,4958.47,BE,-0.2,S193 SELL Bipower Jump Sweep 16.9R,"Bipower jump score=4.49, share=0.78; structural sweep reclaimed"
2026-02-13T14:20:00+07:00,2026-02-13T14:30:00+07:00,SELL,4970.08,4977.16,4850.42,BE,-0.2,S193 SELL Bipower Jump Sweep 16.9R,"Bipower jump score=7.82, share=0.87; structural sweep reclaimed"
2026-02-25T08:20:00+07:00,2026-02-25T08:25:00+07:00,SELL,5182.66,5187.71,5097.31,SL,-5.25,S193 SELL Bipower Jump Sweep 16.9R,"Bipower jump score=5.35, share=0.81; structural sweep reclaimed"
2026-03-03T12:40:00+07:00,2026-03-03T12:45:00+07:00,BUY,5340.51,5334.03,5450.03,SL,-6.68,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=5.91, share=0.83; structural sweep reclaimed"
2026-03-05T13:00:00+07:00,2026-03-05T13:05:00+07:00,BUY,5150.34,5144.93,5241.77,SL,-5.61,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=7.82, share=0.87; structural sweep reclaimed"
2026-03-05T22:10:00+07:00,2026-03-05T23:10:00+07:00,BUY,5076.04,5059.31,5358.78,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=13.26, share=0.92; structural sweep reclaimed"
2026-03-06T16:40:00+07:00,2026-03-06T16:50:00+07:00,BUY,5094.46,5087.23,5216.65,SL,-7.43,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=8.02, share=0.88; structural sweep reclaimed"
2026-03-09T12:50:00+07:00,2026-03-09T13:10:00+07:00,SELL,5133.17,5141.16,4998.13,BE,-0.2,S193 SELL Bipower Jump Sweep 16.9R,"Bipower jump score=4.11, share=0.76; structural sweep reclaimed"
2026-03-20T12:35:00+07:00,2026-03-20T12:45:00+07:00,BUY,4708.3,4701.7,4819.85,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=10.86, share=0.91; structural sweep reclaimed"
2026-03-20T20:35:00+07:00,2026-03-20T20:50:00+07:00,BUY,4648.59,4635.96,4862.04,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=4.80, share=0.79; structural sweep reclaimed"
2026-04-02T22:25:00+07:00,2026-04-02T22:35:00+07:00,SELL,4668.02,4677.31,4511.01,BE,-0.2,S193 SELL Bipower Jump Sweep 16.9R,"Bipower jump score=5.04, share=0.80; structural sweep reclaimed"
2026-04-07T22:10:00+07:00,2026-04-08T07:20:00+07:00,BUY,4618.93,4606.68,4825.96,TP,206.83,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=5.37, share=0.81; structural sweep reclaimed"
2026-04-08T22:35:00+07:00,2026-04-08T22:45:00+07:00,BUY,4758.94,4750.1,4908.34,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=4.03, share=0.75; structural sweep reclaimed"
2026-04-08T23:00:00+07:00,2026-04-08T23:10:00+07:00,BUY,4741.89,4731.47,4917.99,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=5.92, share=0.83; structural sweep reclaimed"
2026-04-09T15:40:00+07:00,2026-04-09T16:20:00+07:00,SELL,4725.69,4732.14,4616.68,BE,-0.2,S193 SELL Bipower Jump Sweep 16.9R,"Bipower jump score=7.02, share=0.86; structural sweep reclaimed"
2026-04-13T16:45:00+07:00,2026-04-13T16:55:00+07:00,BUY,4725.04,4719.76,4814.28,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=7.71, share=0.87; structural sweep reclaimed"
2026-04-21T10:35:00+07:00,2026-04-21T10:50:00+07:00,BUY,4804.6,4802.27,4843.98,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=4.91, share=0.80; structural sweep reclaimed"
2026-04-21T22:50:00+07:00,2026-04-21T23:05:00+07:00,BUY,4731.51,4722.99,4875.5,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=23.33, share=0.96; structural sweep reclaimed"
2026-04-22T20:20:00+07:00,2026-04-22T20:35:00+07:00,BUY,4749.91,4746.87,4801.29,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=4.51, share=0.78; structural sweep reclaimed"
2026-04-27T22:10:00+07:00,2026-04-27T22:25:00+07:00,BUY,4690.56,4687.55,4741.43,SL,-3.21,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=7.54, share=0.87; structural sweep reclaimed"
2026-04-28T09:35:00+07:00,2026-04-28T09:45:00+07:00,BUY,4687.33,4683.77,4747.5,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=4.51, share=0.78; structural sweep reclaimed"
2026-04-28T14:25:00+07:00,2026-04-28T14:45:00+07:00,BUY,4628.19,4622.99,4716.07,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=5.47, share=0.82; structural sweep reclaimed"
2026-04-29T14:00:00+07:00,2026-04-29T14:10:00+07:00,BUY,4594.56,4590.09,4670.11,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=4.63, share=0.78; structural sweep reclaimed"
2026-05-01T08:15:00+07:00,2026-05-01T08:25:00+07:00,BUY,4624.24,4620.56,4686.44,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=5.95, share=0.83; structural sweep reclaimed"
2026-05-06T16:00:00+07:00,2026-05-06T16:10:00+07:00,SELL,4679.16,4682.93,4615.44,BE,-0.2,S193 SELL Bipower Jump Sweep 16.9R,"Bipower jump score=4.87, share=0.79; structural sweep reclaimed"
2026-05-08T00:20:00+07:00,2026-05-08T00:40:00+07:00,BUY,4712.06,4704.08,4846.93,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=4.98, share=0.80; structural sweep reclaimed"
2026-05-08T20:55:00+07:00,2026-05-08T21:15:00+07:00,SELL,4726.33,4732.58,4620.7,BE,-0.2,S193 SELL Bipower Jump Sweep 16.9R,"Bipower jump score=4.81, share=0.79; structural sweep reclaimed"
2026-05-11T21:45:00+07:00,2026-05-12T06:00:00+07:00,SELL,4742.45,4749.22,4628.03,BE,-0.2,S193 SELL Bipower Jump Sweep 16.9R,"Bipower jump score=4.75, share=0.79; structural sweep reclaimed"
2026-05-12T09:05:00+07:00,2026-05-12T09:15:00+07:00,BUY,4748.08,4741.71,4855.74,BE,-0.2,S193 BUY Bipower Jump Sweep 16.9R,"Bipower jump score=4.81, share=0.79; structural sweep reclaimed"
