weight,valid,avg_day,min_day,worst_day,streak
60.0,True,7163.8455,6751.776,-999.9999,3
60.001,True,7163.8456,6751.7761,-999.9999,3
60.002,True,7163.8456,6751.7762,-999.9999,3
60.003,True,7163.8457,6751.7763,-999.9999,3
60.004,True,7163.8458,6751.7763,-999.9999,3
60.005,True,7163.8459,6751.7764,-999.9999,3
60.006,True,7163.846,6751.7765,-999.9999,3
60.007,True,7163.846,6751.7766,-999.9999,3
60.008,True,7163.8461,6751.7766,-999.9999,3
60.009,True,7163.8462,6751.7767,-999.9999,3
60.01,True,7163.8463,6751.7768,-999.9999,3
60.011,True,7163.8464,6751.7769,-999.9999,3
60.012,True,7163.8464,6751.7769,-999.9999,3
60.013,True,7163.8465,6751.777,-999.9999,3
60.014,True,7163.8466,6751.7771,-999.9999,3
60.015,True,7163.8467,6751.7771,-999.9999,3
60.016,True,7163.8468,6751.7772,-999.9999,3
60.017,True,7163.8468,6751.7773,-999.9999,3
60.018,True,7163.8469,6751.7774,-999.9999,3
60.019,True,7163.847,6751.7774,-999.9999,3
60.02,True,7163.8471,6751.7775,-999.9999,3
60.021,True,7163.8471,6751.7776,-999.9999,3
60.022,True,7163.8472,6751.7777,-999.9999,3
60.023,True,7163.8473,6751.7777,-999.9999,3
60.024,True,7163.8474,6751.7778,-999.9999,3
60.025,True,7163.8475,6751.7779,-999.9999,3
60.026,True,7163.8475,6751.778,-999.9999,3
60.027,True,7163.8476,6751.778,-999.9999,3
60.028,True,7163.8477,6751.7781,-999.9999,3
60.029,True,7163.8478,6751.7782,-999.9999,3
60.03,True,7163.8479,6751.7783,-999.9999,3
60.031,True,7163.8479,6751.7783,-999.9999,3
60.032,True,7163.848,6751.7784,-999.9999,3
60.033,True,7163.8481,6751.7785,-999.9999,3
60.034,True,7163.8482,6751.7786,-999.9999,3
60.035,True,7163.8482,6751.7786,-999.9999,3
60.036,True,7163.8483,6751.7787,-999.9999,3
60.037,True,7163.8484,6751.7788,-999.9999,3
60.038,True,7163.8485,6751.7789,-999.9999,3
60.039,True,7163.8486,6751.7789,-999.9999,3
60.04,True,7163.8486,6751.779,-999.9999,3
60.041,True,7163.8487,6751.7791,-999.9999,3
60.042,True,7163.8488,6751.7792,-999.9999,3
60.043,True,7163.8489,6751.7792,-999.9999,3
60.044,True,7163.849,6751.7793,-999.9999,3
60.045,True,7163.849,6751.7794,-999.9999,3
60.046,True,7163.8491,6751.7794,-999.9999,3
60.047,True,7163.8492,6751.7795,-999.9999,3
60.048,True,7163.8493,6751.7796,-999.9999,3
60.049,True,7163.8494,6751.7797,-999.9999,3
60.05,True,7163.8494,6751.7797,-999.9999,3
60.051,True,7163.8495,6751.7798,-999.9999,3
60.052,True,7163.8496,6751.7799,-999.9999,3
60.053,True,7163.8497,6751.78,-999.9999,3
60.054,True,7163.8497,6751.78,-999.9999,3
60.055,True,7163.8498,6751.7801,-999.9999,3
60.056,True,7163.8499,6751.7802,-999.9999,3
60.057,True,7163.85,6751.7803,-999.9999,3
60.058,True,7163.8501,6751.7803,-999.9999,3
60.059,True,7163.8501,6751.7804,-999.9999,3
60.06,True,7163.8502,6751.7805,-999.9999,3
60.061,True,7163.8503,6751.7806,-999.9999,3
60.062,True,7163.8504,6751.7806,-999.9999,3
60.063,True,7163.8505,6751.7807,-999.9999,3
60.064,True,7163.8505,6751.7808,-999.9999,3
60.065,True,7163.8506,6751.7809,-999.9999,3
60.066,True,7163.8507,6751.7809,-999.9999,3
60.067,True,7163.8508,6751.781,-999.9999,3
60.068,True,7163.8508,6751.7811,-999.9999,3
60.069,True,7163.8509,6751.7812,-999.9999,3
60.07,True,7163.851,6751.7812,-999.9999,3
60.071,True,7163.8511,6751.7813,-999.9999,3
60.072,True,7163.8512,6751.7814,-999.9999,3
60.073,True,7163.8512,6751.7814,-999.9999,3
60.074,True,7163.8513,6751.7815,-999.9999,3
60.075,True,7163.8514,6751.7816,-999.9999,3
60.076,True,7163.8515,6751.7817,-999.9999,3
60.077,True,7163.8516,6751.7817,-999.9999,3
60.078,True,7163.8516,6751.7818,-999.9999,3
60.079,True,7163.8517,6751.7819,-999.9999,3
60.08,True,7163.8518,6751.782,-999.9999,3
60.081,True,7163.8519,6751.782,-999.9999,3
60.082,True,7163.852,6751.7821,-999.9999,3
60.083,True,7163.852,6751.7822,-999.9999,3
60.084,True,7163.8521,6751.7823,-999.9999,3
60.085,True,7163.8522,6751.7823,-999.9999,3
60.086,True,7163.8523,6751.7824,-999.9999,3
60.087,True,7163.8523,6751.7825,-999.9999,3
60.088,True,7163.8524,6751.7826,-999.9999,3
60.089,True,7163.8525,6751.7826,-999.9999,3
60.09,True,7163.8526,6751.7827,-999.9999,3
60.091,True,7163.8527,6751.7828,-999.9999,3
60.092,True,7163.8527,6751.7829,-999.9999,3
60.093,True,7163.8528,6751.7829,-999.9999,3
60.094,True,7163.8529,6751.783,-999.9999,3
60.095,True,7163.853,6751.7831,-999.9999,3
60.096,True,7163.8531,6751.7832,-999.9999,3
60.097,True,7163.8531,6751.7832,-999.9999,3
60.098,True,7163.8532,6751.7833,-999.9999,3
60.099,True,7163.8533,6751.7834,-999.9999,3
60.1,True,7163.8534,6751.7835,-999.9999,3
60.101,True,7163.8535,6751.7835,-999.9999,3
60.102,True,7163.8535,6751.7836,-999.9999,3
60.103,True,7163.8536,6751.7837,-999.9999,3
60.104,True,7163.8537,6751.7837,-999.9999,3
60.105,True,7163.8538,6751.7838,-999.9999,3
60.106,True,7163.8538,6751.7839,-999.9999,3
60.107,True,7163.8539,6751.784,-999.9999,3
60.108,True,7163.854,6751.784,-999.9999,3
60.109,True,7163.8541,6751.7841,-999.9999,3
60.11,True,7163.8542,6751.7842,-999.9999,3
60.111,True,7163.8542,6751.7843,-999.9999,3
60.112,True,7163.8543,6751.7843,-999.9999,3
60.113,True,7163.8544,6751.7844,-999.9999,3
60.114,True,7163.8545,6751.7845,-999.9999,3
60.115,True,7163.8546,6751.7846,-999.9999,3
60.116,True,7163.8546,6751.7846,-999.9999,3
60.117,True,7163.8547,6751.7847,-999.9999,3
60.118,True,7163.8548,6751.7848,-999.9999,3
60.119,True,7163.8549,6751.7849,-999.9999,3
60.12,True,7163.8549,6751.7849,-999.9999,3
60.121,True,7163.855,6751.785,-999.9999,3
60.122,True,7163.8551,6751.7851,-999.9999,3
60.123,True,7163.8552,6751.7852,-999.9999,3
60.124,True,7163.8553,6751.7852,-999.9999,3
60.125,True,7163.8553,6751.7853,-999.9999,3
60.126,True,7163.8554,6751.7854,-999.9999,3
60.127,True,7163.8555,6751.7855,-999.9999,3
60.128,True,7163.8556,6751.7855,-999.9999,3
60.129,True,7163.8557,6751.7856,-999.9999,3
60.13,True,7163.8557,6751.7857,-999.9999,3
60.131,True,7163.8558,6751.7858,-999.9999,3
60.132,True,7163.8559,6751.7858,-999.9999,3
60.133,True,7163.856,6751.7859,-999.9999,3
60.134,True,7163.8561,6751.786,-999.9999,3
60.135,True,7163.8561,6751.786,-999.9999,3
