2026-07-04 08:28:09,5,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,19.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.535731, 633.540087, -1106.7437, 5.588244, -3)",656.54,633.54,5.588,3,-1106.74,0.19,55.01,10391,120,692.96,6.119,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,5,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,19.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.535731, 633.540087, -1106.7437, 5.588244, -3)",656.54,633.54,5.588,3,-1106.74,0.19,55.01,10391,150,661.01,6.116,3,-1013.25,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,5,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,19.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.535731, 633.540087, -1106.7437, 5.588244, -3)",656.54,633.54,5.588,3,-1106.74,0.19,55.01,10391,180,633.54,5.588,3,-1106.74,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,6,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,19.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.487851, 633.483545, -1105.3562, 5.588092, -3)",656.49,633.48,5.588,3,-1105.36,0.19,55.01,10391,90,638.6,5.632,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,6,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,19.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.487851, 633.483545, -1105.3562, 5.588092, -3)",656.49,633.48,5.588,3,-1105.36,0.19,55.01,10391,120,692.92,6.119,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,6,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,19.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.487851, 633.483545, -1105.3562, 5.588092, -3)",656.49,633.48,5.588,3,-1105.36,0.19,55.01,10391,150,660.94,6.116,3,-1011.9,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,6,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,19.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.487851, 633.483545, -1105.3562, 5.588092, -3)",656.49,633.48,5.588,3,-1105.36,0.19,55.01,10391,180,633.48,5.588,3,-1105.36,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,7,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.439971, 633.427003, -1103.9687, 5.587941, -3)",656.44,633.43,5.588,3,-1103.97,0.19,55.01,10391,90,638.58,5.632,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,7,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.439971, 633.427003, -1103.9687, 5.587941, -3)",656.44,633.43,5.588,3,-1103.97,0.19,55.01,10391,120,692.88,6.119,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,7,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.439971, 633.427003, -1103.9687, 5.587941, -3)",656.44,633.43,5.588,3,-1103.97,0.19,55.01,10391,150,660.87,6.116,3,-1010.55,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,7,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.439971, 633.427003, -1103.9687, 5.587941, -3)",656.44,633.43,5.588,3,-1103.97,0.19,55.01,10391,180,633.43,5.588,3,-1103.97,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,8,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.39209, 633.370462, -1102.5812, 5.587789, -3)",656.39,633.37,5.588,3,-1102.58,0.19,55.01,10391,90,638.55,5.633,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,8,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.39209, 633.370462, -1102.5812, 5.587789, -3)",656.39,633.37,5.588,3,-1102.58,0.19,55.01,10391,120,692.84,6.119,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,8,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.39209, 633.370462, -1102.5812, 5.587789, -3)",656.39,633.37,5.588,3,-1102.58,0.19,55.01,10391,150,660.8,6.116,3,-1009.2,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,8,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.39209, 633.370462, -1102.5812, 5.587789, -3)",656.39,633.37,5.588,3,-1102.58,0.19,55.01,10391,180,633.37,5.588,3,-1102.58,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,9,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.34421, 633.31392, -1101.1937, 5.587636, -3)",656.34,633.31,5.588,3,-1101.19,0.19,55.01,10391,90,638.52,5.633,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,9,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.34421, 633.31392, -1101.1937, 5.587636, -3)",656.34,633.31,5.588,3,-1101.19,0.19,55.01,10391,120,692.81,6.119,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,9,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.34421, 633.31392, -1101.1937, 5.587636, -3)",656.34,633.31,5.588,3,-1101.19,0.19,55.01,10391,150,660.73,6.116,3,-1007.85,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,9,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.34421, 633.31392, -1101.1937, 5.587636, -3)",656.34,633.31,5.588,3,-1101.19,0.19,55.01,10391,180,633.31,5.588,3,-1101.19,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,10,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.29633, 633.257378, -1099.8062, 5.587484, -3)",656.3,633.26,5.587,3,-1099.81,0.19,55.01,10391,90,638.5,5.633,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,10,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.29633, 633.257378, -1099.8062, 5.587484, -3)",656.3,633.26,5.587,3,-1099.81,0.19,55.01,10391,120,692.77,6.119,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,10,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.29633, 633.257378, -1099.8062, 5.587484, -3)",656.3,633.26,5.587,3,-1099.81,0.19,55.01,10391,150,660.66,6.115,3,-1006.5,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,10,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,18.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.29633, 633.257378, -1099.8062, 5.587484, -3)",656.3,633.26,5.587,3,-1099.81,0.19,55.01,10391,180,633.26,5.587,3,-1099.81,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,11,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.24845, 633.200837, -1098.4187, 5.587332, -3)",656.25,633.2,5.587,3,-1098.42,0.19,55.01,10391,90,638.47,5.634,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,11,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.24845, 633.200837, -1098.4187, 5.587332, -3)",656.25,633.2,5.587,3,-1098.42,0.19,55.01,10391,120,692.73,6.12,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,11,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.24845, 633.200837, -1098.4187, 5.587332, -3)",656.25,633.2,5.587,3,-1098.42,0.19,55.01,10391,150,660.59,6.115,3,-1005.15,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,11,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.24845, 633.200837, -1098.4187, 5.587332, -3)",656.25,633.2,5.587,3,-1098.42,0.19,55.01,10391,180,633.2,5.587,3,-1098.42,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,12,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.20057, 633.144295, -1097.0312, 5.58718, -3)",656.2,633.14,5.587,3,-1097.03,0.19,55.01,10391,90,638.44,5.634,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,12,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.20057, 633.144295, -1097.0312, 5.58718, -3)",656.2,633.14,5.587,3,-1097.03,0.19,55.01,10391,120,692.69,6.12,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,12,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.20057, 633.144295, -1097.0312, 5.58718, -3)",656.2,633.14,5.587,3,-1097.03,0.19,55.01,10391,150,660.52,6.115,3,-1003.8,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,12,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.20057, 633.144295, -1097.0312, 5.58718, -3)",656.2,633.14,5.587,3,-1097.03,0.19,55.01,10391,180,633.14,5.587,3,-1097.03,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,13,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.152689, 633.087753, -1095.6437, 5.587028, -3)",656.15,633.09,5.587,3,-1095.64,0.19,55.01,10391,90,638.41,5.634,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,13,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.152689, 633.087753, -1095.6437, 5.587028, -3)",656.15,633.09,5.587,3,-1095.64,0.19,55.01,10391,120,692.66,6.12,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,13,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.152689, 633.087753, -1095.6437, 5.587028, -3)",656.15,633.09,5.587,3,-1095.64,0.19,55.01,10391,150,660.45,6.115,3,-1002.45,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,13,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.152689, 633.087753, -1095.6437, 5.587028, -3)",656.15,633.09,5.587,3,-1095.64,0.19,55.01,10391,180,633.09,5.587,3,-1095.64,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,14,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.104809, 633.031212, -1094.2562, 5.586876, -3)",656.1,633.03,5.587,3,-1094.26,0.19,55.01,10391,90,638.39,5.634,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,14,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.104809, 633.031212, -1094.2562, 5.586876, -3)",656.1,633.03,5.587,3,-1094.26,0.19,55.01,10391,120,692.62,6.12,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,14,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.104809, 633.031212, -1094.2562, 5.586876, -3)",656.1,633.03,5.587,3,-1094.26,0.19,55.01,10391,150,660.38,6.115,3,-1001.1,5625.78,90d:8;120d:10;150d:15;180d:16
