weight,pass_floor_streak,avg_day,min_day,worst_day
434.774,True,1557.9077,1494.6944,-999.90966
434.775,False,1557.9078,1494.6945,-999.91674
434.776,False,1557.9078,1494.6946,-999.92382
434.777,False,1557.9079,1494.6946,-999.9309
434.778,False,1557.908,1494.6947,-999.93798
434.779,False,1557.908,1494.6947,-999.94506
434.78,False,1557.9081,1494.6948,-999.95214
434.781,False,1557.9081,1494.6948,-999.95922
434.782,False,1557.9082,1494.6949,-999.9663
434.783,False,1557.9082,1494.6949,-999.97338
434.784,False,1557.9083,1494.695,-999.98046
434.785,False,1557.9083,1494.695,-999.98754
434.786,False,1557.9084,1494.6951,-999.99462
434.787,False,1557.9085,1494.6951,-1000.0017
434.788,False,1557.9085,1494.6952,-1000.00878
434.789,False,1557.9086,1494.6952,-1000.01586
434.79,False,1557.9086,1494.6953,-1000.02294
434.791,False,1557.9087,1494.6954,-1000.03002
434.792,False,1557.9087,1494.6954,-1000.0371
434.793,False,1557.9088,1494.6955,-1000.04418
434.794,False,1557.9088,1494.6955,-1000.05126
434.795,False,1557.9089,1494.6956,-1000.05834
434.796,False,1557.909,1494.6956,-1000.06542
434.797,False,1557.909,1494.6957,-1000.0725
434.798,False,1557.9091,1494.6957,-1000.07958
434.799,False,1557.9091,1494.6958,-1000.08666
434.8,False,1557.9092,1494.6958,-1000.09374
434.801,False,1557.9092,1494.6959,-1000.10082
434.802,False,1557.9093,1494.6959,-1000.1079
434.803,False,1557.9094,1494.696,-1000.11498
434.804,False,1557.9094,1494.696,-1000.12206
434.805,False,1557.9095,1494.6961,-1000.12914
434.806,False,1557.9095,1494.6962,-1000.13622
434.807,False,1557.9096,1494.6962,-1000.1433
434.808,False,1557.9096,1494.6963,-1000.15038
434.809,False,1557.9097,1494.6963,-1000.15746
434.81,False,1557.9097,1494.6964,-1000.16454
434.811,False,1557.9098,1494.6964,-1000.17162
434.812,False,1557.9099,1494.6965,-1000.1787
434.813,False,1557.9099,1494.6965,-1000.18578
434.814,False,1557.91,1494.6966,-1000.19286
434.815,False,1557.91,1494.6966,-1000.19994
434.816,False,1557.9101,1494.6967,-1000.20702
434.817,False,1557.9101,1494.6967,-1000.2141
434.818,False,1557.9102,1494.6968,-1000.22118
434.819,False,1557.9102,1494.6968,-1000.22826
434.82,False,1557.9103,1494.6969,-1000.23534
434.821,False,1557.9104,1494.697,-1000.24242
434.822,False,1557.9104,1494.697,-1000.2495
434.823,False,1557.9105,1494.6971,-1000.25658
434.824,False,1557.9105,1494.6971,-1000.26366
434.825,False,1557.9106,1494.6972,-1000.27074
434.826,False,1557.9106,1494.6972,-1000.27782
434.827,False,1557.9107,1494.6973,-1000.2849
434.828,False,1557.9107,1494.6973,-1000.29198
434.829,False,1557.9108,1494.6974,-1000.29906
434.83,False,1557.9109,1494.6974,-1000.30614
434.831,False,1557.9109,1494.6975,-1000.31322
434.832,False,1557.911,1494.6975,-1000.3203
434.833,False,1557.911,1494.6976,-1000.32738
434.834,False,1557.9111,1494.6976,-1000.33446
434.835,False,1557.9111,1494.6977,-1000.34154
434.836,False,1557.9112,1494.6978,-1000.34862
434.837,False,1557.9113,1494.6978,-1000.3557
434.838,False,1557.9113,1494.6979,-1000.36278
434.839,False,1557.9114,1494.6979,-1000.36986
434.84,False,1557.9114,1494.698,-1000.37694
434.841,False,1557.9115,1494.698,-1000.38402
434.842,False,1557.9115,1494.6981,-1000.3911
434.843,False,1557.9116,1494.6981,-1000.39818
434.844,False,1557.9116,1494.6982,-1000.40526
434.845,False,1557.9117,1494.6982,-1000.41234
434.846,False,1557.9118,1494.6983,-1000.41942
434.847,False,1557.9118,1494.6983,-1000.4265
434.848,False,1557.9119,1494.6984,-1000.43358
434.849,False,1557.9119,1494.6984,-1000.44066
434.85,False,1557.912,1494.6985,-1000.44774
434.851,False,1557.912,1494.6986,-1000.45482
434.852,False,1557.9121,1494.6986,-1000.4619
434.853,False,1557.9121,1494.6987,-1000.46898
434.854,False,1557.9122,1494.6987,-1000.47606
434.855,False,1557.9123,1494.6988,-1000.48314
434.856,False,1557.9123,1494.6988,-1000.49022
434.857,False,1557.9124,1494.6989,-1000.4973
434.858,False,1557.9124,1494.6989,-1000.50438
434.859,False,1557.9125,1494.699,-1000.51146
434.86,False,1557.9125,1494.699,-1000.51854
434.861,False,1557.9126,1494.6991,-1000.52562
434.862,False,1557.9127,1494.6991,-1000.5327
434.863,False,1557.9127,1494.6992,-1000.53978
434.864,False,1557.9128,1494.6992,-1000.54686
434.865,False,1557.9128,1494.6993,-1000.55394
434.866,False,1557.9129,1494.6994,-1000.56102
434.867,False,1557.9129,1494.6994,-1000.5681
434.868,False,1557.913,1494.6995,-1000.57518
434.869,False,1557.913,1494.6995,-1000.58226
434.87,False,1557.9131,1494.6996,-1000.58934
434.871,False,1557.9132,1494.6996,-1000.59642
434.872,False,1557.9132,1494.6997,-1000.6035
434.873,False,1557.9133,1494.6997,-1000.61058
434.874,False,1557.9133,1494.6998,-1000.61766
434.875,False,1557.9134,1494.6998,-1000.62474
434.876,False,1557.9134,1494.6999,-1000.63182
434.877,False,1557.9135,1494.6999,-1000.6389
434.878,False,1557.9135,1494.7,-1000.64598
434.879,False,1557.9136,1494.7,-1000.65306
434.88,False,1557.9137,1494.7001,-1000.66014
434.881,False,1557.9137,1494.7002,-1000.66722
434.882,False,1557.9138,1494.7002,-1000.6743
434.883,False,1557.9138,1494.7003,-1000.68138
434.884,False,1557.9139,1494.7003,-1000.68846
434.885,False,1557.9139,1494.7004,-1000.69554
434.886,False,1557.914,1494.7004,-1000.70262
434.887,False,1557.914,1494.7005,-1000.7097
434.888,False,1557.9141,1494.7005,-1000.71678
434.889,False,1557.9142,1494.7006,-1000.72386
434.89,False,1557.9142,1494.7006,-1000.73094
434.891,False,1557.9143,1494.7007,-1000.73802
434.892,False,1557.9143,1494.7007,-1000.7451
