weight,valid,avg_day,min_day,worst_day,streak
1.0,True,473.6841,473.6841,-999.9998,3
1.001,True,473.6842,473.6842,-999.9998,3
1.002,True,473.6842,473.6842,-999.9998,3
1.003,True,473.6843,473.6843,-999.9998,3
1.004,True,473.6843,473.6843,-999.9998,3
1.005,True,473.6844,473.6844,-999.9998,3
1.006,True,473.6845,473.6845,-999.9998,3
1.007,True,473.6845,473.6845,-999.9998,3
1.008,True,473.6846,473.6846,-999.9998,3
1.009,True,473.6847,473.6847,-999.9998,3
1.01,True,473.6847,473.6847,-999.9998,3
1.011,True,473.6848,473.6848,-999.9998,3
1.012,True,473.6848,473.6848,-999.9998,3
1.013,True,473.6849,473.6849,-999.9998,3
1.014,True,473.685,473.685,-999.9998,3
1.015,True,473.685,473.685,-999.9998,3
1.016,True,473.6851,473.6851,-999.9998,3
1.017,True,473.6852,473.6852,-999.9998,3
1.018,True,473.6852,473.6852,-999.9998,3
1.019,True,473.6853,473.6853,-999.9998,3
1.02,True,473.6853,473.6853,-999.9998,3
1.021,True,473.6854,473.6854,-999.9998,3
1.022,True,473.6855,473.6855,-999.9998,3
1.023,True,473.6855,473.6855,-999.9998,3
1.024,True,473.6856,473.6856,-999.9998,3
1.025,True,473.6857,473.6857,-999.9998,3
1.026,True,473.6857,473.6857,-999.9998,3
1.027,True,473.6858,473.6858,-999.9998,3
1.028,True,473.6858,473.6858,-999.9998,3
1.029,True,473.6859,473.6859,-999.9998,3
1.03,True,473.686,473.686,-999.9998,3
1.031,True,473.686,473.686,-999.9998,3
1.032,True,473.6861,473.6861,-999.9998,3
1.033,True,473.6862,473.6862,-999.9998,3
1.034,True,473.6862,473.6862,-999.9998,3
1.035,True,473.6863,473.6863,-999.9998,3
1.036,True,473.6863,473.6863,-999.9998,3
1.037,True,473.6864,473.6864,-999.9998,3
1.038,True,473.6865,473.6865,-999.9998,3
1.039,True,473.6865,473.6865,-999.9998,3
1.04,True,473.6866,473.6866,-999.9998,3
1.041,True,473.6866,473.6866,-999.9998,3
1.042,True,473.6867,473.6867,-999.9998,3
1.043,True,473.6868,473.6868,-999.9998,3
1.044,True,473.6868,473.6868,-999.9998,3
1.045,True,473.6869,473.6869,-999.9998,3
1.046,True,473.687,473.687,-999.9998,3
1.047,True,473.687,473.687,-999.9998,3
1.048,True,473.6871,473.6871,-999.9998,3
1.049,True,473.6871,473.6871,-999.9998,3
1.05,True,473.6872,473.6872,-999.9998,3
1.051,True,473.6873,473.6873,-999.9998,3
1.052,True,473.6873,473.6873,-999.9998,3
1.053,True,473.6874,473.6874,-999.9998,3
1.054,True,473.6875,473.6875,-999.9998,3
1.055,True,473.6875,473.6875,-999.9998,3
1.056,True,473.6876,473.6876,-999.9998,3
1.057,True,473.6876,473.6876,-999.9998,3
1.058,True,473.6877,473.6877,-999.9998,3
1.059,True,473.6878,473.6878,-999.9998,3
1.06,True,473.6878,473.6878,-999.9998,3
1.061,True,473.6879,473.6879,-999.9998,3
1.062,True,473.688,473.688,-999.9998,3
1.063,True,473.688,473.688,-999.9998,3
1.064,True,473.6881,473.6881,-999.9998,3
1.065,True,473.6881,473.6881,-999.9998,3
1.066,True,473.6882,473.6882,-999.9998,3
1.067,True,473.6883,473.6883,-999.9998,3
1.068,True,473.6883,473.6883,-999.9998,3
1.069,True,473.6884,473.6884,-999.9998,3
1.07,True,473.6885,473.6885,-999.9998,3
1.071,True,473.6885,473.6885,-999.9998,3
1.072,True,473.6886,473.6886,-999.9998,3
1.073,True,473.6886,473.6886,-999.9998,3
1.074,True,473.6887,473.6887,-999.9998,3
1.075,True,473.6888,473.6888,-999.9998,3
1.076,True,473.6888,473.6888,-999.9998,3
1.077,True,473.6889,473.6889,-999.9998,3
1.078,True,473.689,473.689,-999.9998,3
1.079,True,473.689,473.689,-999.9998,3
1.08,True,473.6891,473.6891,-999.9998,3
1.081,True,473.6891,473.6891,-999.9998,3
1.082,True,473.6892,473.6892,-999.9998,3
1.083,True,473.6893,473.6893,-999.9998,3
1.084,True,473.6893,473.6893,-999.9998,3
1.085,True,473.6894,473.6894,-999.9998,3
1.086,True,473.6894,473.6894,-999.9998,3
1.087,True,473.6895,473.6895,-999.9998,3
1.088,True,473.6896,473.6896,-999.9998,3
1.089,True,473.6896,473.6896,-999.9998,3
1.09,True,473.6897,473.6897,-999.9998,3
1.091,True,473.6898,473.6898,-999.9998,3
1.092,True,473.6898,473.6898,-999.9998,3
1.093,True,473.6899,473.6899,-999.9998,3
1.094,True,473.6899,473.6899,-999.9998,3
1.095,True,473.69,473.69,-999.9998,3
1.096,True,473.6901,473.6901,-999.9998,3
1.097,True,473.6901,473.6901,-999.9998,3
1.098,True,473.6902,473.6902,-999.9998,3
1.099,True,473.6903,473.6903,-999.9998,3
1.1,True,473.6903,473.6903,-999.9998,3
1.101,True,473.6904,473.6904,-999.9998,3
1.102,True,473.6904,473.6904,-999.9998,3
1.103,True,473.6905,473.6905,-999.9998,3
1.104,True,473.6906,473.6906,-999.9998,3
1.105,True,473.6906,473.6906,-999.9998,3
1.106,True,473.6907,473.6907,-999.9998,3
1.107,True,473.6908,473.6908,-999.9998,3
1.108,True,473.6908,473.6908,-999.9998,3
1.109,True,473.6909,473.6909,-999.9998,3
1.11,True,473.6909,473.6909,-999.9998,3
1.111,True,473.691,473.691,-999.9998,3
1.112,True,473.6911,473.6911,-999.9998,3
1.113,True,473.6911,473.6911,-999.9998,3
1.114,True,473.6912,473.6912,-999.9998,3
1.115,True,473.6913,473.6913,-999.9998,3
1.116,True,473.6913,473.6913,-999.9998,3
1.117,True,473.6914,473.6914,-999.9998,3
1.118,True,473.6914,473.6914,-999.9998,3
1.119,True,473.6915,473.6915,-999.9998,3
1.12,True,473.6916,473.6916,-999.9998,3
1.121,True,473.6916,473.6916,-999.9998,3
1.122,True,473.6917,473.6917,-999.9998,3
1.123,True,473.6917,473.6917,-999.9998,3
1.124,True,473.6918,473.6918,-999.9998,3
1.125,True,473.6919,473.6919,-999.9998,3
1.126,True,473.6919,473.6919,-999.9998,3
1.127,True,473.692,473.692,-999.9998,3
1.128,True,473.6921,473.6921,-999.9998,3
1.129,True,473.6921,473.6921,-999.9998,3
1.13,True,473.6922,473.6922,-999.9998,3
1.131,True,473.6922,473.6922,-999.9998,3
1.132,True,473.6923,473.6923,-999.9998,3
1.133,True,473.6924,473.6924,-999.9998,3
1.134,True,473.6924,473.6924,-999.9998,3
1.135,True,473.6925,473.6925,-999.9998,3
1.136,True,473.6926,473.6926,-999.9998,3
1.137,True,473.6926,473.6926,-999.9998,3
1.138,True,473.6927,473.6927,-999.9998,3
1.139,True,473.6927,473.6927,-999.9998,3
1.14,True,473.6928,473.6928,-999.9998,3
1.141,True,473.6929,473.6929,-999.9998,3
1.142,True,473.6929,473.6929,-999.9998,3
1.143,True,473.693,473.693,-999.9998,3
1.144,True,473.6931,473.6931,-999.9998,3
1.145,True,473.6931,473.6931,-999.9998,3
1.146,True,473.6932,473.6932,-999.9998,3
1.147,True,473.6932,473.6932,-999.9998,3
1.148,True,473.6933,473.6933,-999.9998,3
1.149,True,473.6934,473.6934,-999.9998,3
1.15,True,473.6934,473.6934,-999.9998,3
1.151,True,473.6935,473.6935,-999.9998,3
1.152,True,473.6936,473.6936,-999.9998,3
1.153,True,473.6936,473.6936,-999.9998,3
1.154,True,473.6937,473.6937,-999.9998,3
1.155,True,473.6937,473.6937,-999.9998,3
1.156,True,473.6938,473.6938,-999.9998,3
1.157,True,473.6939,473.6939,-999.9998,3
1.158,True,473.6939,473.6939,-999.9998,3
1.159,True,473.694,473.694,-999.9998,3
1.16,True,473.694,473.694,-999.9998,3
1.161,True,473.6941,473.6941,-999.9998,3
1.162,True,473.6942,473.6942,-999.9998,3
1.163,True,473.6942,473.6942,-999.9998,3
1.164,True,473.6943,473.6943,-999.9998,3
1.165,True,473.6944,473.6944,-999.9998,3
1.166,True,473.6944,473.6944,-999.9998,3
1.167,True,473.6945,473.6945,-999.9998,3
1.168,True,473.6945,473.6945,-999.9998,3
1.169,True,473.6946,473.6946,-999.9998,3
1.17,True,473.6947,473.6947,-999.9998,3
1.171,True,473.6947,473.6947,-999.9998,3
1.172,True,473.6948,473.6948,-999.9998,3
1.173,True,473.6949,473.6949,-999.9998,3
1.174,True,473.6949,473.6949,-999.9998,3
1.175,True,473.695,473.695,-999.9998,3
1.176,True,473.695,473.695,-999.9998,3
1.177,True,473.6951,473.6951,-999.9998,3
1.178,True,473.6952,473.6952,-999.9998,3
1.179,True,473.6952,473.6952,-999.9998,3
1.18,True,473.6953,473.6953,-999.9998,3
1.181,True,473.6954,473.6954,-999.9998,3
1.182,True,473.6954,473.6954,-999.9998,3
1.183,True,473.6955,473.6955,-999.9998,3
1.184,True,473.6955,473.6955,-999.9998,3
1.185,True,473.6956,473.6956,-999.9998,3
1.186,True,473.6957,473.6957,-999.9998,3
1.187,True,473.6957,473.6957,-999.9998,3
1.188,True,473.6958,473.6958,-999.9998,3
1.189,True,473.6959,473.6959,-999.9998,3
1.19,True,473.6959,473.6959,-999.9998,3
1.191,True,473.696,473.696,-999.9998,3
1.192,True,473.696,473.696,-999.9998,3
1.193,True,473.6961,473.6961,-999.9998,3
1.194,True,473.6962,473.6962,-999.9998,3
1.195,True,473.6962,473.6962,-999.9998,3
1.196,True,473.6963,473.6963,-999.9998,3
1.197,True,473.6964,473.6964,-999.9998,3
1.198,True,473.6964,473.6964,-999.9998,3
1.199,True,473.6965,473.6965,-999.9998,3
1.2,True,473.6965,473.6965,-999.9998,3
1.201,True,473.6966,473.6966,-999.9998,3
1.202,True,473.6967,473.6967,-999.9998,3
1.203,True,473.6967,473.6967,-999.9998,3
1.204,True,473.6968,473.6968,-999.9998,3
1.205,True,473.6968,473.6968,-999.9998,3
1.206,True,473.6969,473.6969,-999.9998,3
1.207,True,473.697,473.697,-999.9998,3
1.208,True,473.697,473.697,-999.9998,3
1.209,True,473.6971,473.6971,-999.9998,3
1.21,True,473.6972,473.6972,-999.9998,3
1.211,True,473.6972,473.6972,-999.9998,3
1.212,True,473.6973,473.6973,-999.9998,3
1.213,True,473.6973,473.6973,-999.9998,3
1.214,True,473.6974,473.6974,-999.9998,3
1.215,True,473.6975,473.6975,-999.9998,3
1.216,True,473.6975,473.6975,-999.9998,3
1.217,True,473.6976,473.6976,-999.9998,3
1.218,True,473.6977,473.6977,-999.9998,3
1.219,True,473.6977,473.6977,-999.9998,3
1.22,True,473.6978,473.6978,-999.9998,3
1.221,True,473.6978,473.6978,-999.9998,3
1.222,True,473.6979,473.6979,-999.9998,3
1.223,True,473.698,473.698,-999.9998,3
1.224,True,473.698,473.698,-999.9998,3
1.225,True,473.6981,473.6981,-999.9998,3
1.226,True,473.6982,473.6982,-999.9998,3
1.227,True,473.6982,473.6982,-999.9998,3
1.228,True,473.6983,473.6983,-999.9998,3
1.229,True,473.6983,473.6983,-999.9998,3
1.23,True,473.6984,473.6984,-999.9998,3
1.231,True,473.6985,473.6985,-999.9998,3
1.232,True,473.6985,473.6985,-999.9998,3
1.233,True,473.6986,473.6986,-999.9998,3
1.234,True,473.6987,473.6987,-999.9998,3
1.235,True,473.6987,473.6987,-999.9998,3
1.236,True,473.6988,473.6988,-999.9998,3
1.237,True,473.6988,473.6988,-999.9998,3
1.238,True,473.6989,473.6989,-999.9998,3
1.239,True,473.699,473.699,-999.9998,3
1.24,True,473.699,473.699,-999.9998,3
1.241,True,473.6991,473.6991,-999.9998,3
1.242,True,473.6991,473.6991,-999.9998,3
1.243,True,473.6992,473.6992,-999.9998,3
1.244,True,473.6993,473.6993,-999.9998,3
1.245,True,473.6993,473.6993,-999.9998,3
1.246,True,473.6994,473.6994,-999.9998,3
1.247,True,473.6995,473.6995,-999.9998,3
1.248,True,473.6995,473.6995,-999.9998,3
1.249,True,473.6996,473.6996,-999.9998,3
1.25,True,473.6996,473.6996,-999.9998,3
1.251,True,473.6997,473.6997,-999.9998,3
1.252,True,473.6998,473.6998,-999.9998,3
1.253,True,473.6998,473.6998,-999.9998,3
1.254,True,473.6999,473.6999,-999.9998,3
1.255,True,473.7,473.7,-999.9998,3
1.256,True,473.7,473.7,-999.9998,3
1.257,True,473.7001,473.7001,-999.9998,3
1.258,True,473.7001,473.7001,-999.9998,3
1.259,True,473.7002,473.7002,-999.9998,3
1.26,True,473.7003,473.7003,-999.9998,3
1.261,True,473.7003,473.7003,-999.9998,3
1.262,True,473.7004,473.7004,-999.9998,3
1.263,True,473.7005,473.7005,-999.9998,3
1.264,True,473.7005,473.7005,-999.9998,3
1.265,True,473.7006,473.7006,-999.9998,3
1.266,True,473.7006,473.7006,-999.9998,3
1.267,True,473.7007,473.7007,-999.9998,3
1.268,True,473.7008,473.7008,-999.9998,3
1.269,True,473.7008,473.7008,-999.9998,3
1.27,True,473.7009,473.7009,-999.9998,3
1.271,True,473.701,473.701,-999.9998,3
1.272,True,473.701,473.701,-999.9998,3
1.273,True,473.7011,473.7011,-999.9998,3
1.274,True,473.7011,473.7011,-999.9998,3
1.275,True,473.7012,473.7012,-999.9998,3
1.276,True,473.7013,473.7013,-999.9998,3
1.277,True,473.7013,473.7013,-999.9998,3
1.278,True,473.7014,473.7014,-999.9998,3
1.279,True,473.7014,473.7014,-999.9998,3
1.28,True,473.7015,473.7015,-999.9998,3
1.281,True,473.7016,473.7016,-999.9998,3
1.282,True,473.7016,473.7016,-999.9998,3
1.283,True,473.7017,473.7017,-999.9998,3
1.284,True,473.7018,473.7018,-999.9998,3
1.285,True,473.7018,473.7018,-999.9998,3
1.286,True,473.7019,473.7019,-999.9998,3
1.287,True,473.7019,473.7019,-999.9998,3
1.288,True,473.702,473.702,-999.9998,3
1.289,True,473.7021,473.7021,-999.9998,3
1.29,True,473.7021,473.7021,-999.9998,3
1.291,True,473.7022,473.7022,-999.9998,3
1.292,True,473.7023,473.7023,-999.9998,3
1.293,True,473.7023,473.7023,-999.9998,3
1.294,True,473.7024,473.7024,-999.9998,3
1.295,True,473.7024,473.7024,-999.9998,3
1.296,True,473.7025,473.7025,-999.9998,3
1.297,True,473.7026,473.7026,-999.9998,3
1.298,True,473.7026,473.7026,-999.9998,3
1.299,True,473.7027,473.7027,-999.9998,3
1.3,True,473.7028,473.7028,-999.9998,3
1.301,True,473.7028,473.7028,-999.9998,3
1.302,True,473.7029,473.7029,-999.9998,3
1.303,True,473.7029,473.7029,-999.9998,3
1.304,True,473.703,473.703,-999.9998,3
1.305,True,473.7031,473.7031,-999.9998,3
1.306,True,473.7031,473.7031,-999.9998,3
1.307,True,473.7032,473.7032,-999.9998,3
1.308,True,473.7033,473.7033,-999.9998,3
1.309,True,473.7033,473.7033,-999.9998,3
1.31,True,473.7034,473.7034,-999.9998,3
1.311,True,473.7034,473.7034,-999.9998,3
1.312,True,473.7035,473.7035,-999.9998,3
1.313,True,473.7036,473.7036,-999.9998,3
1.314,True,473.7036,473.7036,-999.9998,3
1.315,True,473.7037,473.7037,-999.9998,3
1.316,True,473.7037,473.7037,-999.9998,3
1.317,True,473.7038,473.7038,-999.9998,3
1.318,True,473.7039,473.7039,-999.9998,3
1.319,True,473.7039,473.7039,-999.9998,3
1.32,True,473.704,473.704,-999.9998,3
1.321,True,473.7041,473.7041,-999.9998,3
1.322,True,473.7041,473.7041,-999.9998,3
1.323,True,473.7042,473.7042,-999.9998,3
1.324,True,473.7042,473.7042,-999.9998,3
1.325,True,473.7043,473.7043,-999.9998,3
1.326,True,473.7044,473.7044,-999.9998,3
1.327,True,473.7044,473.7044,-999.9998,3
1.328,True,473.7045,473.7045,-999.9998,3
1.329,True,473.7046,473.7046,-999.9998,3
1.33,True,473.7046,473.7046,-999.9998,3
1.331,True,473.7047,473.7047,-999.9998,3
1.332,True,473.7047,473.7047,-999.9998,3
1.333,True,473.7048,473.7048,-999.9998,3
1.334,True,473.7049,473.7049,-999.9998,3
1.335,True,473.7049,473.7049,-999.9998,3
1.336,True,473.705,473.705,-999.9998,3
1.337,True,473.7051,473.7051,-999.9998,3
1.338,True,473.7051,473.7051,-999.9998,3
1.339,True,473.7052,473.7052,-999.9998,3
1.34,True,473.7052,473.7052,-999.9998,3
1.341,True,473.7053,473.7053,-999.9998,3
1.342,True,473.7054,473.7054,-999.9998,3
1.343,True,473.7054,473.7054,-999.9998,3
1.344,True,473.7055,473.7055,-999.9998,3
1.345,True,473.7056,473.7056,-999.9998,3
1.346,True,473.7056,473.7056,-999.9998,3
1.347,True,473.7057,473.7057,-999.9998,3
1.348,True,473.7057,473.7057,-999.9998,3
1.349,True,473.7058,473.7058,-999.9998,3
1.35,True,473.7059,473.7059,-999.9998,3
1.351,True,473.7059,473.7059,-999.9998,3
1.352,True,473.706,473.706,-999.9998,3
1.353,True,473.7061,473.7061,-999.9998,3
1.354,True,473.7061,473.7061,-999.9998,3
1.355,True,473.7062,473.7062,-999.9998,3
1.356,True,473.7062,473.7062,-999.9998,3
1.357,True,473.7063,473.7063,-999.9998,3
1.358,True,473.7064,473.7064,-999.9998,3
1.359,True,473.7064,473.7064,-999.9998,3
1.36,True,473.7065,473.7065,-999.9998,3
1.361,True,473.7065,473.7065,-999.9998,3
1.362,True,473.7066,473.7066,-999.9998,3
1.363,True,473.7067,473.7067,-999.9998,3
1.364,True,473.7067,473.7067,-999.9998,3
1.365,True,473.7068,473.7068,-999.9998,3
1.366,True,473.7069,473.7069,-999.9998,3
1.367,True,473.7069,473.7069,-999.9998,3
1.368,True,473.707,473.707,-999.9998,3
1.369,True,473.707,473.707,-999.9998,3
1.37,True,473.7071,473.7071,-999.9998,3
1.371,True,473.7072,473.7072,-999.9998,3
1.372,True,473.7072,473.7072,-999.9998,3
1.373,True,473.7073,473.7073,-999.9998,3
1.374,True,473.7074,473.7074,-999.9998,3
1.375,True,473.7074,473.7074,-999.9998,3
1.376,True,473.7075,473.7075,-999.9998,3
1.377,True,473.7075,473.7075,-999.9998,3
1.378,True,473.7076,473.7076,-999.9998,3
1.379,True,473.7077,473.7077,-999.9998,3
1.38,True,473.7077,473.7077,-999.9998,3
1.381,True,473.7078,473.7078,-999.9998,3
1.382,True,473.7079,473.7079,-999.9998,3
1.383,True,473.7079,473.7079,-999.9998,3
1.384,True,473.708,473.708,-999.9998,3
1.385,True,473.708,473.708,-999.9998,3
1.386,True,473.7081,473.7081,-999.9998,3
1.387,True,473.7082,473.7082,-999.9998,3
1.388,True,473.7082,473.7082,-999.9998,3
1.389,True,473.7083,473.7083,-999.9998,3
1.39,True,473.7084,473.7084,-999.9998,3
1.391,True,473.7084,473.7084,-999.9998,3
1.392,True,473.7085,473.7085,-999.9998,3
1.393,True,473.7085,473.7085,-999.9998,3
1.394,True,473.7086,473.7086,-999.9998,3
1.395,True,473.7087,473.7087,-999.9998,3
1.396,True,473.7087,473.7087,-999.9998,3
1.397,True,473.7088,473.7088,-999.9998,3
1.398,True,473.7088,473.7088,-999.9998,3
1.399,True,473.7089,473.7089,-999.9998,3
1.4,True,473.709,473.709,-999.9998,3
1.401,True,473.709,473.709,-999.9998,3
1.402,True,473.7091,473.7091,-999.9998,3
1.403,True,473.7092,473.7092,-999.9998,3
1.404,True,473.7092,473.7092,-999.9998,3
1.405,True,473.7093,473.7093,-999.9998,3
1.406,True,473.7093,473.7093,-999.9998,3
1.407,True,473.7094,473.7094,-999.9998,3
1.408,True,473.7095,473.7095,-999.9998,3
1.409,True,473.7095,473.7095,-999.9998,3
1.41,True,473.7096,473.7096,-999.9998,3
1.411,True,473.7097,473.7097,-999.9998,3
1.412,True,473.7097,473.7097,-999.9998,3
1.413,True,473.7098,473.7098,-999.9998,3
1.414,True,473.7098,473.7098,-999.9998,3
1.415,True,473.7099,473.7099,-999.9998,3
1.416,True,473.71,473.71,-999.9998,3
1.417,True,473.71,473.71,-999.9998,3
1.418,True,473.7101,473.7101,-999.9998,3
1.419,True,473.7102,473.7102,-999.9998,3
1.42,True,473.7102,473.7102,-999.9998,3
1.421,True,473.7103,473.7103,-999.9998,3
1.422,True,473.7103,473.7103,-999.9998,3
1.423,True,473.7104,473.7104,-999.9998,3
1.424,True,473.7105,473.7105,-999.9998,3
1.425,True,473.7105,473.7105,-999.9998,3
1.426,True,473.7106,473.7106,-999.9998,3
1.427,True,473.7107,473.7107,-999.9998,3
1.428,True,473.7107,473.7107,-999.9998,3
1.429,True,473.7108,473.7108,-999.9998,3
1.43,True,473.7108,473.7108,-999.9998,3
1.431,True,473.7109,473.7109,-999.9998,3
1.432,True,473.711,473.711,-999.9998,3
1.433,True,473.711,473.711,-999.9998,3
1.434,True,473.7111,473.7111,-999.9998,3
1.435,True,473.7111,473.7111,-999.9998,3
1.436,True,473.7112,473.7112,-999.9998,3
1.437,True,473.7113,473.7113,-999.9998,3
1.438,True,473.7113,473.7113,-999.9998,3
1.439,True,473.7114,473.7114,-999.9998,3
1.44,True,473.7115,473.7115,-999.9998,3
1.441,True,473.7115,473.7115,-999.9998,3
1.442,True,473.7116,473.7116,-999.9998,3
1.443,True,473.7116,473.7116,-999.9998,3
1.444,True,473.7117,473.7117,-999.9998,3
1.445,True,473.7118,473.7118,-999.9998,3
1.446,True,473.7118,473.7118,-999.9998,3
1.447,True,473.7119,473.7119,-999.9998,3
1.448,True,473.712,473.712,-999.9998,3
1.449,True,473.712,473.712,-999.9998,3
1.45,True,473.7121,473.7121,-999.9998,3
1.451,True,473.7121,473.7121,-999.9998,3
1.452,True,473.7122,473.7122,-999.9998,3
1.453,True,473.7123,473.7123,-999.9998,3
1.454,True,473.7123,473.7123,-999.9998,3
1.455,True,473.7124,473.7124,-999.9998,3
1.456,True,473.7125,473.7125,-999.9998,3
1.457,True,473.7125,473.7125,-999.9998,3
1.458,True,473.7126,473.7126,-999.9998,3
1.459,True,473.7126,473.7126,-999.9998,3
1.46,True,473.7127,473.7127,-999.9998,3
1.461,True,473.7128,473.7128,-999.9998,3
1.462,True,473.7128,473.7128,-999.9998,3
1.463,True,473.7129,473.7129,-999.9998,3
1.464,True,473.713,473.713,-999.9998,3
1.465,True,473.713,473.713,-999.9998,3
1.466,True,473.7131,473.7131,-999.9998,3
1.467,True,473.7131,473.7131,-999.9998,3
1.468,True,473.7132,473.7132,-999.9998,3
1.469,True,473.7133,473.7133,-999.9998,3
1.47,True,473.7133,473.7133,-999.9998,3
1.471,True,473.7134,473.7134,-999.9998,3
1.472,True,473.7135,473.7135,-999.9998,3
1.473,True,473.7135,473.7135,-999.9998,3
1.474,True,473.7136,473.7136,-999.9998,3
1.475,True,473.7136,473.7136,-999.9998,3
1.476,True,473.7137,473.7137,-999.9998,3
1.477,True,473.7138,473.7138,-999.9998,3
