weight,pass_floor_streak,avg_day,min_day,worst_day
415.734,True,1134.1146,1103.9768,-999.90965
415.735,False,1134.1148,1103.977,-999.91003
415.736,False,1134.115,1103.9771,-999.91676
415.737,False,1134.1152,1103.9773,-999.92349
415.738,False,1134.1153,1103.9774,-999.93022
415.739,False,1134.1155,1103.9776,-999.93695
415.74,False,1134.1157,1103.9777,-999.94368
415.741,False,1134.1159,1103.9779,-999.95041
415.742,False,1134.116,1103.978,-999.95714
415.743,False,1134.1162,1103.9782,-999.96387
415.744,False,1134.1164,1103.9783,-999.9706
415.745,False,1134.1166,1103.9785,-999.97733
415.746,False,1134.1167,1103.9787,-999.98406
415.747,False,1134.1169,1103.9788,-999.99079
415.748,False,1134.1171,1103.979,-999.99752
415.749,False,1134.1173,1103.9791,-1000.00425
415.75,False,1134.1174,1103.9793,-1000.01098
415.751,False,1134.1176,1103.9794,-1000.01771
415.752,False,1134.1178,1103.9796,-1000.02444
415.753,False,1134.118,1103.9797,-1000.03117
415.754,False,1134.1181,1103.9799,-1000.0379
415.755,False,1134.1183,1103.98,-1000.04463
415.756,False,1134.1185,1103.9802,-1000.05136
415.757,False,1134.1187,1103.9803,-1000.05809
415.758,False,1134.1188,1103.9805,-1000.06482
415.759,False,1134.119,1103.9807,-1000.07155
415.76,False,1134.1192,1103.9808,-1000.07828
415.761,False,1134.1194,1103.981,-1000.08501
415.762,False,1134.1195,1103.9811,-1000.09174
415.763,False,1134.1197,1103.9813,-1000.09847
415.764,False,1134.1199,1103.9814,-1000.1052
415.765,False,1134.1201,1103.9816,-1000.11193
415.766,False,1134.1202,1103.9817,-1000.11866
415.767,False,1134.1204,1103.9819,-1000.12539
415.768,False,1134.1206,1103.982,-1000.13212
415.769,False,1134.1208,1103.9822,-1000.13885
415.77,False,1134.1209,1103.9824,-1000.14558
415.771,False,1134.1211,1103.9825,-1000.15231
415.772,False,1134.1213,1103.9827,-1000.15904
415.773,False,1134.1215,1103.9828,-1000.16577
415.774,False,1134.1216,1103.983,-1000.1725
415.775,False,1134.1218,1103.9831,-1000.17923
415.776,False,1134.122,1103.9833,-1000.18596
415.777,False,1134.1222,1103.9834,-1000.19269
415.778,False,1134.1223,1103.9836,-1000.19942
415.779,False,1134.1225,1103.9837,-1000.20615
415.78,False,1134.1227,1103.9839,-1000.21288
415.781,False,1134.1229,1103.984,-1000.21961
415.782,False,1134.123,1103.9842,-1000.22634
415.783,False,1134.1232,1103.9844,-1000.23307
415.784,False,1134.1234,1103.9845,-1000.2398
415.785,False,1134.1236,1103.9847,-1000.24653
415.786,False,1134.1237,1103.9848,-1000.25326
415.787,False,1134.1239,1103.985,-1000.25999
415.788,False,1134.1241,1103.9851,-1000.26672
415.789,False,1134.1243,1103.9853,-1000.27345
415.79,False,1134.1244,1103.9854,-1000.28018
415.791,False,1134.1246,1103.9856,-1000.28691
